time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
1.05,-25.49953779,-0.476027035,-10.77848593,-0.000844318,-2.22e-07,-0.001149727,2.82e-05,-0.014168562,7.95e-05,-25.78815570883389,-1.0232565496840298,-11.084528101042741,-0.000254689,6.28e-06,-0.000265015,-4.38e-07,0.000349787,-2.41e-06
1.06,-25.47765093,-1.418778246,-10.78605208,-0.000921336,-4.36e-07,-0.001160485,2.68e-05,-0.0134552,7.55e-05,-25.70747052383389,-0.9649328813812215,-10.982154397042741,-0.000250272,6.29e-06,-0.0002644,-3.01e-07,0.000240015,-1.65e-06
1.07,-25.47572703,3.13359925,-11.12428935,-0.000641018,1.22e-06,-0.000964095,2.31e-05,-0.011595786,6.51e-05,-25.79323303183389,-0.8255351158105224,-11.26542649204274,-0.00024773,6.35e-06,-0.000256206,-3.45e-07,0.000274972,-1.89e-06
1.08,-25.1314807,16.63632251,-8.348127171,-0.000174783,1.32e-06,-0.001112912,4.07e-05,-0.020407099,0.000114541,-25.80319317983389,-0.8399095745767919,-11.176416573042742,-0.000251796,6.37e-06,-0.000252861,-3.65e-07,0.000290806,-2e-06
1.09,-24.74025196,33.59413195,-4.724755892,-0.000170347,1.3e-06,-0.001116971,4.06e-05,-0.02035491,0.000114248,-25.66691390483389,-0.6952408345088301,-10.96205015304274,-0.00025172,6.37e-06,-0.000252139,-4e-07,0.000318764,-2.19e-06
1.1,-24.39371898,62.45116424,-2.994804128,-0.000198534,1.36e-06,-0.001097876,3.9e-05,-0.01954816,0.00010972,-25.741832255833888,-0.6307999515124418,-11.038621465042741,-0.000247051,6.34e-06,-0.000257163,-4.69e-07,0.000374053,-2.57e-06
1.11,-24.15566306,117.4553202,-1.133059037,-0.000177768,1.41e-06,-0.001095429,3.9e-05,-0.019576959,0.000109882,-25.90716570483389,-0.8340000641463945,-10.985952788042741,-0.000247434,6.33e-06,-0.000259291,-3.91e-07,0.000311993,-2.15e-06
1.12,-25.04115019,171.3678641,-6.908425857,-0.000195028,1.52e-06,-0.001068965,3.66e-05,-0.01838,0.000103163,-25.80987884983389,-0.6818498282510959,-10.822179429042741,-0.000252297,6.36e-06,-0.000253592,-4.66e-07,0.000371474,-2.55e-06
1.13,-26.46424048,206.3785034,-16.20243669,-0.000182905,1.57e-06,-0.001064616,3.62e-05,-0.018175349,0.000102015,-25.59542401583389,-0.5878906164270763,-10.90487758604274,-0.000254489,6.33e-06,-0.000257998,-4.41e-07,0.000351662,-2.42e-06
1.14,-28.01630307,244.1022761,-24.7409539,-0.00018831,1.64e-06,-0.001050909,3.48e-05,-0.017466464,9.8e-05,-25.90661694183389,-0.7303306947578907,-10.76431205504274,-0.000246367,6.34e-06,-0.000257889,-3.83e-07,0.000305851,-2.1e-06
1.15,-31.72201275,302.7452773,-31.36728034,-0.000184642,1.67e-06,-0.001045901,3.41e-05,-0.017131028,9.62e-05,-25.91274194183389,-0.8046847905529848,-10.748751392042742,-0.000250627,6.32e-06,-0.000260329,-4.01e-07,0.00032027,-2.2e-06
1.16,-36.39649772,367.4249873,-35.38767102,-0.00018445,1.71e-06,-0.001040246,3.36e-05,-0.016879537,9.47e-05,-25.74853396083389,-0.7677879900587357,-10.986384042042742,-0.000250461,6.29e-06,-0.00026437,-3.93e-07,0.000313644,-2.16e-06
1.17,-39.51532724,410.3023256,-39.71415488,-0.000182637,1.73e-06,-0.001036282,3.31e-05,-0.016588384,9.31e-05,-25.92072875483389,-0.8488130576598429,-10.774662960042741,-0.00025229,6.28e-06,-0.000265826,-3.48e-07,0.000277517,-1.91e-06
1.18,-41.79604886,437.4667107,-42.72182217,-0.000181818,1.75e-06,-0.001033617,3.25e-05,-0.016311086,9.16e-05,-25.64947948183389,-0.7833569194789387,-10.656880750042742,-0.000247774,6.33e-06,-0.000259537,-3.8e-07,0.000302862,-2.08e-06
1.19,-43.78970446,462.6858289,-44.09418949,-0.000181058,1.76e-06,-0.001031395,3.19e-05,-0.015986852,8.97e-05,-25.69833492483389,-1.0081186148296801,-10.698396195042742,-0.000245582,6.32e-06,-0.000260945,-4.28e-07,0.000341661,-2.35e-06
1.2,-46.22023382,491.7595871,-46.85366757,-0.000179957,1.78e-06,-0.001028874,3.09e-05,-0.015515192,8.71e-05,-25.928903517833888,-0.6798042155334674,-10.912764161042741,-0.000247828,6.35e-06,-0.000255922,-3.42e-07,0.000273106,-1.88e-06
1.21,-50.15014712,536.8204878,-50.5081967,-0.000178688,1.8e-06,-0.00102646,3.02e-05,-0.0151755,8.52e-05,-25.80277992483389,-0.4674438858864942,-10.862596141042742,-0.000247691,6.37e-06,-0.000252866,-3.35e-07,0.000267613,-1.84e-06
1.22,-55.5573412,596.1185466,-53.64422057,-0.000176762,1.81e-06,-0.001024379,2.98e-05,-0.01496315,8.4e-05,-25.724367876833888,-0.8091939099262646,-11.050290082042741,-0.000248528,6.32e-06,-0.000259964,-3.71e-07,0.000295764,-2.03e-06
1.23,-60.69944234,652.1706683,-57.13231364,-0.000175645,1.83e-06,-0.001021582,2.91e-05,-0.01462317,8.21e-05,-25.71358453883389,-1.0483875253217043,-11.038351455042742,-0.000249661,6.33e-06,-0.000258756,-3.2e-07,0.0002555,-1.76e-06
1.24,-64.47323497,698.05765,-60.02786046,-0.000174751,1.85e-06,-0.00101896,2.87e-05,-0.014425261,8.1e-05,-25.723114419833887,-0.9356928007345253,-10.809384699042742,-0.000250147,6.31e-06,-0.000260921,-2.67e-07,0.00021268,-1.46e-06
1.25,-65.88262223,730.6568391,-61.313506,-0.000174649,1.86e-06,-0.001017053,2.85e-05,-0.014289871,8.02e-05,-25.66760211183389,-0.787677407400242,-11.004139729042741,-0.000253819,6.32e-06,-0.00025963,-3.34e-07,0.000266146,-1.83e-06
1.26,-65.51462988,752.5087843,-60.38015124,-0.000174897,1.86e-06,-0.001016197,2.84e-05,-0.014258586,8e-05,-25.78179167683389,-0.7872553511222318,-10.996773439042741,-0.000248501,6.34e-06,-0.00025788,-3.82e-07,0.000304378,-2.09e-06
1.27,-65.70335071,768.6898221,-59.03870444,-0.000174838,1.87e-06,-0.001015494,2.86e-05,-0.014376958,8.07e-05,-25.802329274833887,-0.7740606094384024,-11.057062152042741,-0.000244887,6.34e-06,-0.000258471,-3.56e-07,0.000284386,-1.96e-06
1.28,-65.19147904,774.9453396,-57.26461554,-0.000174785,1.87e-06,-0.001015077,2.87e-05,-0.014398489,8.08e-05,-25.74088454583389,-0.897624179111796,-10.961181674042741,-0.000248904,6.34e-06,-0.000256884,-3.95e-07,0.00031516,-2.17e-06
1.29,-64.25017924,771.3588499,-54.85635068,-0.000174714,1.87e-06,-0.001015,2.89e-05,-0.014492692,8.13e-05,-25.765301702833888,-0.9081711329079205,-10.986601561042741,-0.000249101,6.3e-06,-0.000262802,-4.28e-07,0.00034152,-2.35e-06
1.3,-63.71425058,762.6831262,-52.97879061,-0.000174387,1.87e-06,-0.001014915,2.91e-05,-0.014613321,8.2e-05,-25.83608117983389,-0.8879815294053053,-11.016648754042741,-0.000247823,6.35e-06,-0.000256696,-3.66e-07,0.000291849,-2.01e-06
1.31,-63.09318304,752.9833905,-50.95061785,-0.000174102,1.87e-06,-0.001014915,2.93e-05,-0.014709201,8.26e-05,-25.738754834833887,-0.9158490372171926,-11.012273350042742,-0.000248367,6.33e-06,-0.000258899,-3.28e-07,0.000262041,-1.8e-06
