time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
128.06,-25.62845376,-0.688004935,-10.80949878,-0.001380643,-3.45e-06,-0.00153417,3.67e-05,-0.018414259,0.000103356,-26.05878560583389,-1.4353532895008492,-10.781642790042742,-0.000255984,6.3e-06,-0.000261323,-3.37e-07,0.000268667,-1.85e-06
128.07,-25.73027869,-0.779757481,-10.81268777,-0.00112496,5.27e-07,-0.000916619,9.99e-06,-0.005013674,2.81e-05,-26.14758707583389,-1.2745677621302516,-10.898248039042741,-0.000255593,6.36e-06,-0.000253793,-3.36e-07,0.000268159,-1.84e-06
128.08,-25.98936181,-0.480144033,-10.96749187,-0.002678533,-7.56e-06,-0.001806537,2.34e-05,-0.011735455,6.59e-05,-25.88828865983389,-1.2493022044994078,-10.637489404042741,-0.000252382,6.37e-06,-0.000252816,-3.83e-07,0.000305863,-2.1e-06
128.09,-25.77851823,4.32661505,-11.776011,-3.46e-05,1.79e-06,-0.001078675,4.23e-05,-0.021238591,0.000119208,-25.83070970883389,-1.384495526988447,-10.695956412042742,-0.000257665,6.32e-06,-0.00025868,-4.45e-07,0.000354848,-2.44e-06
128.1,-25.69708983,6.95127959,-12.96454247,-5.08e-05,2.17e-06,-0.001004503,3.8e-05,-0.019064915,0.000107008,-25.943592162833887,-1.5207452133907928,-10.984919722042742,-0.000264134,6.31e-06,-0.000258631,-4.42e-07,0.00035246,-2.42e-06
128.11,-25.38426428,18.2934139,-9.442276708,-0.000258204,1.16e-06,-0.001111383,3.9e-05,-0.019575592,0.000109874,-25.946935667833888,-1.3320566888883416,-10.764710704042741,-0.000258764,6.34e-06,-0.00025551,-3.96e-07,0.000315741,-2.17e-06
128.12,-24.67730286,38.98322975,-5.109009515,-8.23e-05,1.86e-06,-0.001049007,3.94e-05,-0.019776532,0.000111002,-25.96133416183389,-1.2520270451452848,-11.03182418904274,-0.000250988,6.36e-06,-0.000253405,-3.94e-07,0.000314592,-2.16e-06
128.13,-23.10796825,77.26023892,-1.458249153,-0.000233993,1.28e-06,-0.001097906,3.86e-05,-0.019371503,0.000108728,-25.948375722833887,-1.5205443547528024,-10.796541078042742,-0.000259045,6.35e-06,-0.000253899,-3.76e-07,0.000299984,-2.06e-06
128.14,-22.37164554,147.8034821,1.376705679,-0.000137374,1.77e-06,-0.001045409,3.8e-05,-0.019083905,0.000107114,-26.12741269583389,-1.4523414179586194,-10.672153950042741,-0.000259259,6.31e-06,-0.000260448,-4.24e-07,0.000337976,-2.32e-06
128.15,-23.63748079,183.3876289,-5.842951614,-0.000193122,1.63e-06,-0.001051031,3.68e-05,-0.018456772,0.000103594,-26.07481979083389,-1.488196740026746,-10.826563795042741,-0.000253204,6.36e-06,-0.000254343,-4.03e-07,0.000321357,-2.21e-06
128.16,-24.56353593,180.0967987,-13.94222234,-0.000161461,1.79e-06,-0.001033202,3.62e-05,-0.018153418,0.000101892,-25.884463403833887,-1.2354121781486516,-10.83326835404274,-0.00025708,6.38e-06,-0.0002505,-4.18e-07,0.000333277,-2.29e-06
128.17,-26.09187746,183.1791972,-16.87130783,-0.000173099,1.79e-06,-0.001029127,3.59e-05,-0.018006286,0.000101066,-25.944036709833888,-1.3598737619313948,-10.800607189042742,-0.000254971,6.32e-06,-0.000259853,-4.53e-07,0.00036154,-2.49e-06
128.18,-27.95056396,190.1939909,-16.3724865,-0.000167333,1.82e-06,-0.001025492,3.61e-05,-0.018107925,0.000101636,-25.826745204833887,-1.2861778095389589,-10.669915672042741,-0.000252831,6.36e-06,-0.000254047,-4.38e-07,0.000349361,-2.4e-06
