timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
09:19.7,15054,-0.608,-0.727,-0.277,-0.159,-0.661,-0.413,-0.527,-0.339,0.477,0.553,-0.256,-0.633,0.341,0.427,-0.51,-0.664,-0.375,-0.715,-0.459,-0.371,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.654,-0.128,-0.742,-0.075,0,0.212,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0.089,0.001,0,0,0,0.006,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0.001,0,0,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0,0,10.57,0.323
09:19.8,15055,-0.609,-0.726,-0.279,-0.156,-0.662,-0.411,-0.527,-0.339,0.478,0.552,-0.253,-0.634,0.341,0.422,-0.516,-0.663,-0.373,-0.716,-0.458,-0.371,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.68,-0.152,-0.716,0.03,1.291,1.007,0.049,0,0,0.001,0.001,0,0.31,0.562,0.424,0,0,0.001,0,0.005,0,0.001,0.344,0,0,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,0,0.004,0,0,0.001,0,0,0,10.57,4.008
09:19.8,15056,-0.61,-0.725,-0.28,-0.154,-0.663,-0.409,-0.527,-0.338,0.478,0.551,-0.251,-0.636,0.342,0.417,-0.522,-0.66,-0.371,-0.718,-0.458,-0.371,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.684,-0.169,-0.71,0.021,1.277,1.062,0.604,0.001,0,0,0.001,0.001,0.266,0.752,0.789,0.001,0,0.001,0,0.004,0,0.002,0.535,0.287,0,0.001,0.001,0.001,0.015,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0.022,0,0.001,0,0,0,0,10.57,5.629
09:19.8,15057,-0.611,-0.725,-0.281,-0.153,-0.665,-0.407,-0.527,-0.338,0.478,0.552,-0.248,-0.637,0.345,0.412,-0.529,-0.657,-0.369,-0.719,-0.457,-0.372,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.688,-0.177,-0.704,0.021,1.293,1.061,0.669,0,0,0,0,0,0.222,0.789,0.797,0.001,0,0.001,0,0.002,0.001,0.002,0.524,0.364,0.001,0,0,0,0.009,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0.001,0,0.022,0.001,0.001,0.001,0,0,0,10.57,5.768
09:19.8,15058,-0.611,-0.724,-0.282,-0.152,-0.666,-0.406,-0.527,-0.338,0.477,0.553,-0.246,-0.637,0.348,0.407,-0.536,-0.653,-0.368,-0.719,-0.456,-0.373,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.691,-0.177,-0.701,0.027,1.302,1.076,0.744,0.001,0.001,0,0,0.001,0.197,0.821,0.829,0.001,0,0.001,0,0.01,0.001,0.002,0.529,0.413,0,0.001,0.001,0,0.022,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.022,0.001,0,0,0,0,0.001,10.57,5.986
09:19.8,15059,-0.612,-0.723,-0.283,-0.152,-0.668,-0.404,-0.526,-0.337,0.477,0.555,-0.245,-0.636,0.351,0.403,-0.542,-0.649,-0.368,-0.72,-0.456,-0.373,0.658,-0.038,-0.752,0.021,0.023,0.006,0.001,0.001,0.072,0.001,0.054,0.005,0.001,0.077,0.184,0.001,0.001,0.032,0.184,0.302,0.076,0.001,0.122,0.123,0.007,0.001,0.032,0.383,0.661,0.205,0.344,0.001,0.002,0.001,0.001,0.031,0.586,0.747,0.36,0.366,0.001,0.879,0.855,1.38,0.433,0.611,0.276,0.457,0.683,0.696,-0.161,-0.697,0.053,1.353,1.065,0.827,0.001,0,0,0,0,0.204,0.864,0.861,0.001,0.001,0.001,0.001,0,0.001,0.002,0.571,0.46,0.001,0,0,0,0.355,0,0,0.001,0.001,0.001,0,0.001,0,0.073,0,0,0.001,0,0.144,0.001,0.001,0,0.001,0.001,0,10.57,6.795
09:19.8,15060,-0.612,-0.723,-0.283,-0.152,-0.669,-0.403,-0.526,-0.337,0.478,0.557,-0.246,-0.633,0.354,0.399,-0.548,-0.644,-0.368,-0.72,-0.455,-0.374,0.649,-0.094,-0.755,0.021,0.022,0.001,0.001,0.001,0.061,0.001,0.049,0.004,0.001,0.081,0.162,0.001,0.001,0.006,0.162,0.297,0.074,0.001,0.111,0.117,0.006,0.001,0.013,0.381,0.654,0.197,0.335,0.001,0.001,0.001,0.001,0.006,0.602,0.745,0.354,0.355,0.001,0.921,0.862,1.359,0.42,0.647,0.282,0.521,0.705,0.698,-0.161,-0.695,0.058,1.396,1.065,0.86,0.01,0.001,0.001,0,0.001,0.2,0.875,0.886,0.053,0,0.001,0,0.039,0,0.004,0.601,0.485,0,0.001,0.001,0,0.492,0,0.001,0.001,0.001,0,0,0,0.026,0.208,0,0,0.001,0.01,0.344,0.001,0,0.001,0.001,0,0.001,10.525,7.568
09:19.8,15061,-0.612,-0.722,-0.284,-0.153,-0.671,-0.402,-0.525,-0.336,0.48,0.559,-0.248,-0.629,0.355,0.396,-0.555,-0.64,-0.367,-0.72,-0.455,-0.374,0.648,-0.105,-0.754,0.02,0.009,0.001,0.001,0.001,0.001,0.001,0.006,0.002,0.001,0.067,0.046,0.001,0.001,0.001,0.046,0.194,0.083,0.001,0.063,0.024,0.021,0.001,0.001,0.061,0.514,0.162,0.299,0.001,0.001,0.001,0.001,0.001,0.316,0.759,0.292,0.338,0.001,0.902,0.991,1.398,0.403,0.933,0.349,0.615,0.806,0.697,-0.166,-0.696,0.052,1.416,1.068,0.895,0.06,0,0.001,0,0.002,0.22,0.899,0.9,0.12,0.001,0,0,0.111,0.001,0.005,0.615,0.497,0.001,0.001,0.001,0.001,0.557,0.001,0,0.001,0.001,0,0.001,0.001,0.046,0.336,0,0.01,0,0.012,0.492,0,0.034,0.001,0.001,0.001,0,9.717,8.31
09:19.8,15062,-0.612,-0.722,-0.284,-0.154,-0.673,-0.401,-0.516,-0.335,0.484,0.56,-0.252,-0.624,0.355,0.394,-0.561,-0.635,-0.366,-0.72,-0.455,-0.374,0.646,-0.123,-0.753,0.016,0.006,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.057,0.034,0.001,0.001,0.001,0.048,0.17,0.083,0.001,0.053,0.024,0.018,0.001,0.001,0.044,0.469,0.153,0.313,0.001,0.001,0.001,0.001,0.001,0.258,0.755,0.281,0.344,0.001,0.823,1.032,1.429,0.389,0.978,0.364,0.573,0.797,0.697,-0.174,-0.694,0.045,1.452,1.071,0.921,0.095,0.001,0,0,0.004,0.225,0.907,0.913,0.226,0.001,0,0,0.176,0,0.005,0.629,0.508,0.001,0,0.001,0.001,0.604,0,0.01,0.001,0.001,0.001,0,0.001,0.055,0.407,0,0.042,0,0.029,0.521,0,0.07,0.001,0.001,0.001,0,9.517,8.882
09:19.8,15063,-0.612,-0.722,-0.284,-0.156,-0.675,-0.401,-0.522,-0.335,0.488,0.562,-0.256,-0.617,0.354,0.391,-0.568,-0.632,-0.365,-0.721,-0.456,-0.373,0.644,-0.139,-0.752,0.011,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.037,0.002,0.001,0.001,0.001,0.033,0.14,0.084,0,0.029,0.021,0.016,0.001,0.012,0.016,0.411,0.132,0.314,0.001,0.001,0.001,0.001,0.001,0.193,0.74,0.271,0.344,0.001,0.751,1.087,1.429,0.385,1.035,0.385,0.591,0.8,0.701,-0.181,-0.689,0.036,1.492,1.076,0.957,0.144,0.013,0.001,0,0.005,0.237,0.918,0.917,0.321,0,0,0,0.221,0,0.006,0.639,0.513,0.002,0.001,0,0.001,0.643,0,0.037,0.001,0.001,0,0.001,0,0.078,0.457,0.001,0.07,0,0.033,0.534,0,0.068,0,0.001,0.001,0.001,9.279,9.391
