timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
03:09.9,14157,-0.247,-0.337,0.699,0.58,-0.056,0.177,-0.766,-0.615,-0.555,0.001,-0.597,-0.579,0.611,0.462,0.479,0.429,0.635,0.546,-0.422,-0.348,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.02,0.767,0.249,0.591,0,0.001,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,16.833,0.018
03:09.9,14158,-0.245,-0.336,0.7,0.581,-0.059,0.176,-0.766,-0.616,-0.559,-0.004,-0.59,-0.583,0.605,0.47,0.476,0.432,0.634,0.547,-0.423,-0.347,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.03,0.771,0.237,0.59,0,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0.115,0,0,0.001,0,0,0,0.001,0.004,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,16.833,0.139
03:10.0,14159,-0.242,-0.335,0.7,0.582,-0.061,0.175,-0.765,-0.616,-0.56,-0.011,-0.584,-0.588,0.598,0.48,0.473,0.434,0.633,0.547,-0.424,-0.346,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.044,0.78,0.21,0.588,0,0,0.001,0,0.001,0.001,0,0.001,0.042,0.291,0.168,0.001,0,0.001,0,0.001,0,0,0.294,0.002,0,0,0,0,0,0,0.001,0.001,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,16.833,0.814
03:10.0,14160,-0.24,-0.333,0.701,0.583,-0.064,0.175,-0.765,-0.617,-0.557,-0.02,-0.581,-0.594,0.591,0.49,0.47,0.435,0.631,0.548,-0.426,-0.346,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.055,0.784,0.195,0.587,0.259,0.172,0,0,0,0,0,0,0.65,0.58,0.164,0.001,0.001,0.001,0,0,0,0.231,0.595,0.009,0.001,0.001,0,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0.001,0.001,0,0,16.833,2.674
03:10.0,14161,-0.238,-0.331,0.701,0.585,-0.066,0.176,-0.764,-0.618,-0.552,-0.028,-0.58,-0.599,0.585,0.501,0.467,0.434,0.63,0.548,-0.428,-0.346,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.079,0.783,0.186,0.589,0.683,0.381,0.001,0,0.001,0.001,0.001,0,0.906,0.722,0.236,0.001,0,0.001,0,0,0,0.667,0.77,0.037,0.001,0.001,0.001,0,0.001,0,0.001,0.033,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0.001,0,0.001,0,0.001,0,16.833,4.452
03:10.0,14162,-0.236,-0.329,0.702,0.587,-0.07,0.177,-0.762,-0.618,-0.542,-0.035,-0.583,-0.605,0.577,0.513,0.465,0.434,0.628,0.548,-0.43,-0.347,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.095,0.781,0.179,0.591,0.746,0.502,0.001,0.001,0.001,0,0.001,0,0.935,0.79,0.402,0.001,0,0,0,0.001,0,0.827,0.866,0.148,0,0,0,0.001,0,0,0.001,0.188,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0.001,16.833,5.42
03:10.0,14163,-0.234,-0.326,0.702,0.589,-0.075,0.179,-0.76,-0.62,-0.531,-0.04,-0.589,-0.609,0.567,0.521,0.467,0.434,0.628,0.546,-0.431,-0.348,0.483,0.41,-0.681,0.366,0.001,0.089,0.473,0.499,0.998,0.872,0.363,0.106,0.001,0.393,0.617,0.475,0.51,0.596,0.393,0.391,0.104,0.001,0.59,0.559,0.386,0.241,0.259,0.474,0.694,0.127,0.281,0.044,0.159,0.093,0.005,0.105,0.514,0.672,0.209,0.125,0.007,0.678,0.781,1.032,0.94,0.321,0.116,0.482,0.057,-0.125,0.775,0.176,0.594,0.725,0.518,0.005,0.001,0,0.001,0.001,0,0.924,0.822,0.593,0,0.001,0,0.001,0.001,0.001,0.873,0.882,0.41,0,0,0.001,0.001,0,0,0,0.32,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,16.833,6.085
03:10.0,14164,-0.232,-0.323,0.702,0.591,-0.079,0.181,-0.758,-0.622,-0.518,-0.042,-0.596,-0.612,0.558,0.52,0.475,0.438,0.627,0.545,-0.433,-0.348,0.479,0.401,-0.691,0.364,0.001,0.063,0.436,0.459,0.99,0.871,0.361,0.11,0.001,0.325,0.58,0.447,0.493,0.603,0.394,0.392,0.121,0.001,0.488,0.543,0.358,0.214,0.263,0.473,0.697,0.143,0.281,0.017,0.133,0.072,0.004,0.111,0.514,0.675,0.227,0.136,0.007,0.678,0.779,1.072,0.965,0.324,0.116,0.391,0.063,-0.125,0.775,0.176,0.594,0.725,0.518,0.005,0.001,0,0.001,0.001,0,0.924,0.822,0.593,0,0.001,0,0.001,0.001,0.001,0.873,0.882,0.41,0,0,0.001,0.001,0,0,0,0.32,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,16.392,6.085
03:10.0,14165,-0.231,-0.319,0.701,0.594,-0.083,0.183,-0.755,-0.624,-0.507,-0.038,-0.605,-0.613,0.555,0.512,0.481,0.445,0.627,0.544,-0.436,-0.347,0.481,0.393,-0.695,0.363,0.001,0.001,0.001,0.001,0.112,0.292,0.28,0.103,0.001,0.001,0.043,0.001,0.037,0.018,0.354,0.374,0.167,0.001,0.015,0.001,0.001,0.001,0.001,0.459,0.668,0.212,0.339,0.001,0.001,0.001,0.001,0.001,0.512,0.683,0.347,0.297,0.001,0.763,0.834,1.242,1.217,0.35,0.205,0.51,0.38,-0.125,0.775,0.176,0.594,0.725,0.518,0.005,0.001,0,0.001,0.001,0,0.924,0.822,0.593,0,0.001,0,0.001,0.001,0.001,0.873,0.882,0.41,0,0,0.001,0.001,0,0,0,0.32,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,10.831,6.085
03:10.0,14166,-0.231,-0.315,0.7,0.598,-0.086,0.185,-0.752,-0.626,-0.499,-0.027,-0.615,-0.61,0.559,0.511,0.475,0.448,0.627,0.544,-0.438,-0.345,0.482,0.382,-0.701,0.362,0.001,0.001,0.001,0.001,0.095,0.167,0.232,0.09,0.001,0.001,0.039,0.001,0.027,0.002,0.276,0.366,0.173,0.001,0.007,0.001,0.001,0.001,0.001,0.426,0.651,0.211,0.341,0.001,0.001,0.001,0.001,0.001,0.513,0.681,0.348,0.3,0.001,0.801,0.852,1.231,1.22,0.381,0.219,0.521,0.394,-0.125,0.775,0.176,0.594,0.725,0.518,0.005,0.001,0,0.001,0.001,0,0.924,0.822,0.593,0,0.001,0,0.001,0.001,0.001,0.873,0.882,0.41,0,0,0.001,0.001,0,0,0,0.32,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,10.582,6.085
