timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
01:41.2,5287,-0.325,-0.475,0.62,0.533,-0.367,-0.199,-0.76,-0.498,-0.741,-0.588,-0.183,0.269,-0.017,-0.142,0.681,0.718,-0.209,-0.349,-0.611,-0.679,-0.396,-0.525,0.605,-0.449,0.001,0.001,0.029,0.055,0.855,1.034,0.448,0.127,0.001,0.001,0.177,0.024,0.219,0.575,0.495,0.431,0.236,0.001,0.078,0.016,0.001,0.007,0.134,0.551,0.768,0.342,0.385,0.001,0.001,0.001,0.002,0.005,0.488,0.678,0.286,0.316,0.007,0.582,0.703,0.952,0.908,0.241,0.117,0.431,0.254,-0.475,0.491,0.618,0.388,0,0,0.001,0.001,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,12.965,0.012
01:41.2,5288,-0.323,-0.475,0.62,0.535,-0.37,-0.196,-0.76,-0.497,-0.74,-0.592,-0.18,0.263,-0.023,-0.142,0.685,0.714,-0.209,-0.351,-0.61,-0.679,-0.399,-0.496,0.621,-0.458,0.001,0.001,0.001,0.001,0.733,1.013,0.452,0.129,0.001,0.001,0.16,0.005,0.131,0.536,0.487,0.435,0.236,0.001,0.072,0.006,0.001,0.002,0.11,0.559,0.772,0.35,0.38,0.001,0.001,0.001,0.001,0.005,0.485,0.667,0.288,0.338,0.006,0.584,0.703,0.993,0.915,0.238,0.125,0.426,0.291,-0.491,0.488,0.621,0.368,0.957,0.65,0.001,0.001,0.001,0.001,0.001,0,0.955,0.705,0.322,0,0.001,0,0,0,0,0.324,0.568,0.007,0.001,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,12.644,4.506
01:41.3,5289,-0.321,-0.475,0.619,0.536,-0.373,-0.194,-0.759,-0.497,-0.739,-0.597,-0.178,0.256,-0.028,-0.147,0.688,0.71,-0.209,-0.353,-0.61,-0.678,-0.4,-0.491,0.623,-0.459,0.001,0.001,0.001,0.001,0.116,0.552,0.361,0.142,0.001,0.001,0.062,0.001,0.016,0.063,0.426,0.392,0.298,0.001,0.006,0.001,0.001,0.001,0.001,0.514,0.722,0.411,0.357,0.001,0.001,0.001,0.001,0.001,0.498,0.665,0.35,0.306,0.001,0.652,0.758,0.987,0.982,0.283,0.177,0.503,0.563,-0.468,0.53,0.603,0.369,0.966,0.74,0.001,0.001,0.017,0.001,0.001,0.001,0.951,0.747,0.413,0,0,0.001,0.001,0,0,0.404,0.625,0.046,0,0.001,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0.001,11.18,4.925
01:41.3,5290,-0.32,-0.474,0.619,0.538,-0.375,-0.192,-0.759,-0.497,-0.738,-0.602,-0.175,0.249,-0.032,-0.16,0.685,0.71,-0.209,-0.355,-0.61,-0.677,-0.402,-0.487,0.624,-0.461,0.001,0.001,0.001,0.001,0.083,0.484,0.332,0.14,0.001,0.001,0.055,0.001,0.016,0.055,0.375,0.382,0.303,0.001,0.002,0.001,0.001,0.001,0.001,0.481,0.706,0.425,0.348,0.001,0.001,0.001,0.001,0.001,0.492,0.664,0.365,0.278,0.001,0.692,0.779,0.971,0.982,0.316,0.188,0.523,0.6,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,11.055,5.272
01:41.3,5291,-0.32,-0.474,0.618,0.539,-0.376,-0.189,-0.758,-0.498,-0.738,-0.605,-0.175,0.243,-0.03,-0.168,0.68,0.713,-0.207,-0.356,-0.611,-0.676,-0.409,-0.476,0.627,-0.461,0.001,0.001,0.001,0.001,0.078,0.454,0.311,0.125,0.001,0.001,0.05,0.001,0.021,0.048,0.325,0.371,0.315,0.001,0.001,0.001,0.001,0.001,0.015,0.418,0.697,0.421,0.341,0.001,0.001,0.001,0.001,0.001,0.476,0.664,0.366,0.249,0.001,0.735,0.8,0.973,0.98,0.353,0.204,0.536,0.639,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.983,5.272
01:41.3,5292,-0.322,-0.473,0.618,0.539,-0.378,-0.186,-0.757,-0.499,-0.738,-0.606,-0.177,0.239,-0.022,-0.163,0.676,0.719,-0.204,-0.357,-0.612,-0.675,-0.411,-0.467,0.634,-0.46,0.001,0.001,0.001,0.001,0.066,0.396,0.294,0.101,0,0.001,0.053,0.001,0.016,0.048,0.282,0.358,0.311,0,0.001,0.001,0.001,0.001,0.017,0.374,0.684,0.426,0.325,0.001,0.001,0.001,0.001,0.007,0.459,0.667,0.365,0.232,0.001,0.759,0.827,0.978,0.995,0.387,0.217,0.554,0.653,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.866,5.272
01:41.3,5293,-0.325,-0.473,0.617,0.538,-0.38,-0.184,-0.756,-0.5,-0.737,-0.605,-0.183,0.238,-0.012,-0.151,0.675,0.722,-0.199,-0.357,-0.614,-0.675,-0.413,-0.452,0.645,-0.457,0.001,0.001,0.001,0.001,0.055,0.359,0.234,0.078,0.001,0.001,0.042,0.001,0.02,0.039,0.248,0.336,0.313,0.001,0.001,0.001,0.001,0.001,0.033,0.331,0.667,0.424,0.306,0.001,0.001,0.001,0.001,0.013,0.43,0.67,0.375,0.209,0.001,0.774,0.856,0.972,0.988,0.442,0.236,0.565,0.684,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.716,5.272
01:41.3,5294,-0.328,-0.472,0.617,0.538,-0.382,-0.181,-0.755,-0.501,-0.737,-0.602,-0.191,0.24,-0.007,-0.14,0.678,0.722,-0.195,-0.356,-0.616,-0.675,-0.415,-0.438,0.654,-0.456,0.001,0.001,0.001,0.001,0.056,0.327,0.216,0.05,0.001,0.001,0.042,0.001,0.016,0.038,0.205,0.295,0.311,0.001,0.002,0.001,0.001,0.001,0.042,0.276,0.625,0.421,0.287,0.001,0.001,0.001,0.001,0.022,0.387,0.683,0.386,0.197,0.001,0.778,0.908,0.96,0.996,0.492,0.261,0.582,0.702,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.579,5.272
01:41.3,5295,-0.333,-0.47,0.616,0.536,-0.383,-0.178,-0.754,-0.504,-0.737,-0.597,-0.199,0.245,-0.009,-0.128,0.682,0.72,-0.19,-0.355,-0.617,-0.676,-0.418,-0.418,0.667,-0.454,0.001,0.001,0.001,0.001,0.051,0.303,0.212,0.032,0.001,0.001,0.04,0.001,0.017,0.044,0.171,0.275,0.305,0.001,0.004,0.001,0.001,0.001,0.057,0.214,0.58,0.429,0.28,0.001,0.001,0.001,0.001,0.02,0.343,0.668,0.392,0.188,0.001,0.746,0.954,0.961,0.982,0.603,0.284,0.581,0.731,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.483,5.272
01:41.3,5296,-0.34,-0.468,0.615,0.535,-0.383,-0.176,-0.752,-0.506,-0.737,-0.593,-0.205,0.25,-0.016,-0.117,0.687,0.717,-0.186,-0.353,-0.618,-0.677,-0.421,-0.399,0.679,-0.451,0.001,0.001,0.001,0.001,0.056,0.275,0.183,0.013,0.001,0.001,0.035,0.001,0.02,0.048,0.154,0.258,0.295,0.001,0.001,0.001,0.001,0.001,0.066,0.179,0.54,0.419,0.259,0.001,0.002,0.001,0.001,0.004,0.321,0.634,0.398,0.173,0.001,0.742,1.001,0.962,0.984,0.645,0.302,0.586,0.753,-0.458,0.56,0.581,0.373,0.995,0.796,0.023,0.001,0.035,0,0,0,0.932,0.817,0.509,0.001,0,0.001,0.005,0,0,0.429,0.641,0.074,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,10.323,5.272
