timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
06:50.0,3701,-0.195,-0.283,0.72,0.603,-0.257,-0.106,-0.721,-0.635,0.314,0.642,-0.273,-0.644,0.691,0.704,-0.1,-0.13,-0.584,-0.786,0.2,0.032,0.572,0.294,-0.725,0.246,0.01,0.203,0.536,0.642,0.963,0.884,0.375,0.107,0.002,0.56,0.675,0.508,0.492,0.552,0.405,0.422,0.072,0.015,0.706,0.64,0.433,0.32,0.187,0.442,0.711,0.103,0.281,0.084,0.195,0.126,0.005,0.031,0.519,0.635,0.127,0.155,0.005,0.674,0.744,0.788,0.768,0.266,0.107,0.393,0.01,-0.803,0.059,0.582,-0.118,0,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0.006,0.001,0,0,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0.001,0,0.001,0,16.878,0.029
06:50.0,3702,-0.196,-0.28,0.72,0.604,-0.259,-0.104,-0.72,-0.635,0.318,0.642,-0.272,-0.642,0.694,0.705,-0.086,-0.117,-0.585,-0.784,0.205,0.036,0.559,0.259,-0.753,0.23,0.001,0.093,0.482,0.562,0.949,0.861,0.365,0.114,0.001,0.374,0.59,0.446,0.438,0.565,0.403,0.418,0.09,0.001,0.549,0.578,0.339,0.291,0.189,0.462,0.716,0.129,0.309,0.002,0.139,0.09,0.004,0.043,0.524,0.646,0.173,0.181,0.006,0.68,0.753,0.912,0.835,0.286,0.12,0.415,0.02,-0.802,0.068,0.579,-0.13,0.789,0.685,0.275,0.001,0.016,0.001,0.001,0,0.846,0.84,0.802,0.009,0.001,0.001,0,0.024,0,0.675,0.805,0.621,0,0.001,0,0,0.017,0.001,0.001,0.241,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,16.144,6.66
06:50.0,3703,-0.198,-0.276,0.719,0.606,-0.262,-0.101,-0.719,-0.635,0.318,0.647,-0.268,-0.639,0.7,0.701,-0.08,-0.113,-0.578,-0.79,0.203,0.027,0.556,0.246,-0.761,0.225,0.001,0.001,0.001,0.001,0.134,0.179,0.226,0.077,0.001,0.001,0.034,0.001,0.004,0.001,0.331,0.372,0.156,0.001,0.013,0.001,0.001,0.001,0.001,0.431,0.694,0.21,0.38,0.001,0.001,0.001,0.001,0.001,0.527,0.672,0.326,0.294,0.001,0.796,0.827,1.21,1.057,0.383,0.222,0.48,0.496,-0.794,0.095,0.585,-0.136,0.801,0.689,0.352,0.044,0.083,0,0,0.001,0.818,0.835,0.818,0.062,0.001,0.001,0.001,0.017,0.001,0.639,0.823,0.647,0,0.001,0,0.001,0.022,0.001,0.001,0.249,0.013,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0.001,0.001,0,0,0,10.55,6.927
06:50.0,3704,-0.202,-0.272,0.718,0.608,-0.266,-0.098,-0.718,-0.636,0.316,0.653,-0.262,-0.637,0.702,0.696,-0.088,-0.118,-0.566,-0.803,0.193,0.007,0.554,0.235,-0.767,0.222,0.001,0.001,0.001,0.001,0.117,0.107,0.187,0.059,0.001,0.001,0.026,0.001,0.001,0.001,0.237,0.358,0.156,0.001,0.013,0,0.001,0.001,0.001,0.393,0.683,0.201,0.372,0.001,0.001,0.001,0.001,0.001,0.531,0.672,0.328,0.289,0.001,0.839,0.847,1.216,1.067,0.413,0.242,0.502,0.531,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,10.405,7.417
06:50.0,3705,-0.206,-0.267,0.717,0.61,-0.269,-0.094,-0.717,-0.636,0.315,0.656,-0.256,-0.637,0.701,0.694,-0.098,-0.127,-0.557,-0.81,0.186,-0.003,0.553,0.222,-0.772,0.22,0.001,0.001,0.001,0.001,0.099,0.042,0.166,0.031,0.001,0.001,0.017,0.001,0.004,0.001,0.16,0.327,0.16,0.001,0.01,0.001,0.001,0.001,0.001,0.275,0.661,0.199,0.383,0.001,0.001,0.001,0.001,0.001,0.487,0.683,0.336,0.265,0.001,0.878,0.884,1.201,1.066,0.482,0.269,0.521,0.558,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,10.183,7.417
06:50.1,3706,-0.21,-0.262,0.715,0.613,-0.272,-0.09,-0.716,-0.636,0.315,0.656,-0.253,-0.637,0.7,0.692,-0.108,-0.139,-0.554,-0.812,0.185,-0.005,0.552,0.2,-0.779,0.219,0.001,0.001,0.001,0.001,0.081,0.009,0.104,0.011,0.001,0.001,0.013,0.001,0.001,0.001,0.129,0.267,0.164,0.001,0.001,0.001,0.001,0.001,0.001,0.194,0.608,0.195,0.388,0.001,0.001,0.001,0.001,0.001,0.397,0.697,0.343,0.252,0.001,0.864,0.94,1.189,1.051,0.569,0.303,0.575,0.582,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,9.946,7.417
06:50.1,3707,-0.216,-0.256,0.713,0.616,-0.275,-0.085,-0.716,-0.636,0.318,0.656,-0.256,-0.635,0.694,0.694,-0.118,-0.151,-0.552,-0.814,0.183,-0.006,0.55,0.183,-0.785,0.217,0.001,0.001,0.001,0.001,0.073,0.001,0.078,0.005,0.001,0.001,0.011,0.001,0.001,0.001,0.107,0.226,0.159,0.001,0.001,0.001,0.001,0.001,0.001,0.111,0.487,0.188,0.374,0.001,0.001,0.001,0.001,0.001,0.287,0.708,0.331,0.241,0.001,0.81,1.02,1.16,1.044,0.642,0.342,0.598,0.597,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,9.621,7.417
06:50.1,3708,-0.222,-0.249,0.711,0.619,-0.278,-0.081,-0.715,-0.636,0.326,0.657,-0.266,-0.626,0.686,0.699,-0.131,-0.152,-0.55,-0.815,0.18,-0.006,0.546,0.15,-0.796,0.213,0.001,0.001,0.001,0.001,0.072,0.001,0.072,0.002,0.001,0.001,0.01,0.001,0.001,0.001,0.11,0.167,0.149,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.392,0.166,0.363,0.001,0.001,0.001,0.001,0.001,0.222,0.648,0.32,0.242,0.001,0.723,1.115,1.17,1.043,0.726,0.388,0.571,0.596,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,9.351,7.417
06:50.1,3709,-0.229,-0.241,0.709,0.622,-0.281,-0.076,-0.715,-0.635,0.339,0.661,-0.279,-0.608,0.678,0.705,-0.146,-0.146,-0.55,-0.816,0.177,-0.006,0.546,0.15,-0.796,0.213,0.001,0.001,0.001,0.001,0.072,0.001,0.072,0.002,0.001,0.001,0.01,0.001,0.001,0.001,0.11,0.167,0.149,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.392,0.166,0.363,0.001,0.001,0.001,0.001,0.001,0.222,0.648,0.32,0.242,0.001,0.723,1.115,1.17,1.043,0.726,0.388,0.571,0.596,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,9.351,7.417
06:50.1,3710,-0.237,-0.232,0.706,0.625,-0.286,-0.071,-0.715,-0.634,0.349,0.669,-0.29,-0.589,0.673,0.709,-0.161,-0.136,-0.55,-0.817,0.174,-0.003,0.546,0.15,-0.796,0.213,0.001,0.001,0.001,0.001,0.072,0.001,0.072,0.002,0.001,0.001,0.01,0.001,0.001,0.001,0.11,0.167,0.149,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.392,0.166,0.363,0.001,0.001,0.001,0.001,0.001,0.222,0.648,0.32,0.242,0.001,0.723,1.115,1.17,1.043,0.726,0.388,0.571,0.596,-0.787,0.114,0.591,-0.132,0.797,0.68,0.396,0.104,0.234,0.001,0.029,0,0.807,0.828,0.833,0.154,0.017,0,0.02,0.021,0.001,0.626,0.845,0.669,0.001,0,0.001,0,0.026,0.001,0.001,0.269,0.049,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,9.351,7.417
