"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
99.69,0,,4.9729,4.37973,1.82108,-2.35766,8.39217,3.77261,-2.3478,-2.8577,-2.168,-4.15785,-0.41894,-2.53751,-15.9386,-17.0885,5.0044,5.0044,0.889974,-0.889974,-12.8378,12.8378,-0.0493914,1.26591,1.36235,-0.598766,-20.4291,-0.512228,-8.78599,-16.1022,-16.6055,12.1886,62.5105,2.93186,3.90385,111.302,-7.83253,-9.72126,-17.1613,-3.34169,-2.42694,-32.7331,11.7267,0.486836,-71.2521,-6.8296,3.43454,-2.37043,9.76533,-0.396507,-0.56302,-0.383811,-0.739104,0.0152594,-0.673122,-0.692971,-0.0589633,-0.712748,0.0229504,-0.143807,0.606783,0.120549,-0.740079,0.0921666,0.0266745,-0.68786,-0.0542036,0.110971,-0.0537766,0.936177
99.7,0,,5.08975,4.45708,1.86004,-2.38582,8.46147,3.58548,-2.00318,-2.64061,-1.91591,-4.0445,-0.323595,-2.59018,-15.9607,-16.9624,5.01382,5.01382,0.847103,-0.847103,-12.1951,12.1951,-0.0576233,1.28235,1.35685,-0.582286,-19.7311,-1.22168,-5.38142,-13.6748,-12.2152,11.2335,75.7066,10.247,7.33924,140.146,-3.40097,3.95441,-8.37635,4.01003,-1.96666,-35.1577,8.79505,5.84203,-70.7948,-20.5189,7.25069,-8.2965,10.2536,-0.396748,-0.562832,-0.384235,-0.738565,0.0150765,-0.673742,-0.693023,-0.0575586,-0.712616,0.0228894,-0.143745,0.606722,0.120309,-0.740409,0.0927189,0.0283821,-0.687763,-0.0542618,0.111092,-0.0538367,0.936161
99.71,0,,5.21419,4.53209,1.90161,-2.40475,8.53573,3.40108,-1.62633,-2.41168,-1.63861,-3.93631,-0.210915,-2.65721,-15.9804,-16.8309,5.00994,5.00994,0.812889,-0.812889,-11.6513,11.6513,-0.0658552,1.29879,1.35136,-0.560313,-19.1288,-1.82156,-10.7409,-27.3495,-9.77212,11.7338,88.3907,16.6042,13.6895,152.37,-20.0451,-2.96581,-9.80646,-2.89613,0,-28.3246,8.79505,15.6274,-70.7948,-31.2597,3.43454,-9.08665,1.95307,-0.396999,-0.562721,-0.384608,-0.737969,0.0147716,-0.674427,-0.69303,-0.0560943,-0.712501,0.0228286,-0.143686,0.606728,0.120062,-0.740699,0.0933886,0.0301531,-0.687723,-0.0543245,0.111272,-0.0538965,0.936139
99.72,0,,5.36139,4.61764,1.93863,-2.41106,8.62813,3.17708,-1.2011,-2.15906,-1.33294,-3.8075,-0.0693418,-2.71945,-15.9976,-16.6807,5.00329,5.00329,0.798462,-0.798462,-11.2228,11.2228,-0.0740871,1.31523,1.34037,-0.543833,-18.6224,-2.32831,0,-11.7058,-11.2238,-1.45535,93.2823,17.0977,14.158,153.792,-40.0386,-0.494301,-10.2151,4.90114,-20.0013,-27.8286,18.5581,5.35519,-79.1182,-34.1781,1.14485,-11.062,0,-0.397289,-0.562577,-0.385143,-0.737286,0.0142831,-0.67521,-0.692967,-0.0544461,-0.712438,0.022768,-0.143566,0.606739,0.119695,-0.741001,0.0940595,0.0321071,-0.687617,-0.0543257,0.111399,-0.0539597,0.936115
99.73,0,,5.53287,4.70085,1.97695,-2.42708,8.77993,2.91756,-0.719454,-1.90053,-0.989466,-3.65293,0.0664526,-2.7769,-16.0665,-16.4983,4.99997,4.99997,0.788981,-0.788981,-10.8712,10.8712,-0.082319,1.32345,1.32939,-0.527353,-18.179,-2.76384,-0.966459,-5.36741,-6.8334,13.6894,119.162,13.6724,5.8818,123.073,-39.5749,-2.96581,-9.80646,13.5895,-21.4658,-25.4039,20.992,-3.40785,-75.1852,-42.4819,16.0279,-13.8275,1.95307,-0.397663,-0.562343,-0.38576,-0.736576,0.0136731,-0.676024,-0.692955,-0.0528582,-0.712243,0.0227061,-0.1435,0.606716,0.119393,-0.741325,0.0947334,0.0342426,-0.687476,-0.0542632,0.111455,-0.0539572,0.936071
99.74,0,,5.71194,4.78641,2.01202,-2.43777,9.00434,2.63482,-0.175329,-1.6262,-0.608175,-3.48806,0.225361,-2.82957,-16.1969,-16.3051,4.9839,4.9839,0.795164,-0.795164,-10.5856,10.5856,-0.0905509,1.32345,1.3184,-0.510873,-17.793,-3.14459,4.393,-14.1603,-15.6319,21.9667,134.292,22.9614,21.9657,116.217,-18.087,0.494301,-6.33334,-2.89613,-13.1808,-5.84125,11.7267,-22.4431,-67.4105,-16.6077,0.381615,0.395072,18.5541,-0.398085,-0.562153,-0.386488,-0.735777,0.0129405,-0.676935,-0.692951,-0.051393,-0.711934,0.0227062,-0.143379,0.60666,0.118901,-0.741725,0.0953402,0.0364403,-0.6873,-0.0541417,0.111457,-0.0538972,0.936029
99.75,0,,5.93653,4.89072,2.04189,-2.44456,9.34755,2.32749,0.459483,-1.33412,-0.144954,-3.29743,0.392937,-2.87266,-16.4183,-16.1066,4.98501,4.98501,0.805882,-0.805882,-10.3219,10.3219,-0.107015,1.30701,1.31291,-0.52186,-17.3988,-3.51985,1.95488,-24.8951,-8.30276,14.6445,149.422,30.2766,50.8021,138.659,16.5926,2.47151,-0.408602,7.79727,-14.1432,4.90445,15.6264,-15.1406,-32.1961,-18.0518,-3.81615,-5.92607,15.1363,-0.398571,-0.561783,-0.387401,-0.734949,0.0120854,-0.677879,-0.692952,-0.0501113,-0.711446,0.0225833,-0.143313,0.606638,0.118353,-0.742101,0.0959519,0.038758,-0.687146,-0.0541391,0.111275,-0.053959,0.935981
99.76,0,,6.18844,4.99502,2.07826,-2.45136,9.77492,2.03928,1.17088,-1.04401,0.359233,-3.11195,0.577848,-2.93011,-16.7307,-15.9135,4.98722,4.98722,0.810828,-0.810828,-9.9923,9.9923,-0.107015,1.29057,1.31291,-0.52186,-16.9471,-3.94717,-11.2241,-42.4808,-3.91239,-13.1891,169.444,44.4424,77.1401,207.988,32.7214,1.97721,-9.80646,4.01003,-11.7162,14.6582,22.4578,-11.7327,-21.9519,-12.2151,0,-5.531,-1.95307,-0.399014,-0.56144,-0.388271,-0.734033,0.0112308,-0.678917,-0.692891,-0.0490737,-0.710836,0.0225842,-0.143318,0.606599,0.117746,-0.742487,0.0965038,0.0410178,-0.687047,-0.054202,0.111092,-0.0539588,0.935917
99.77,0,,6.46918,5.1005,2.14061,-2.47758,10.2897,1.77293,1.97699,-0.736134,0.94535,-2.91616,0.858105,-2.98756,-17.144,-15.7337,4.97836,4.97836,0.800935,-0.800935,-9.54185,9.54185,-0.115247,1.27413,1.29643,-0.516367,-16.386,-4.48953,-18.0772,-50.7881,4.88606,-36.6112,193.845,62.0046,77.1401,305.192,49.314,7.24975,-8.78495,8.24283,-14.1432,-0.991911,29.2892,-10.2722,-33.2022,-6.8296,-5.34262,-9.08665,-14.1597,-0.39949,-0.561179,-0.389053,-0.732881,0.0103764,-0.680206,-0.692473,-0.0482198,-0.710357,0.0225233,-0.143197,0.606543,0.116947,-0.743004,0.0969878,0.0432162,-0.686943,-0.0543865,0.110908,-0.0539587,0.935853
99.78,0,,6.81517,5.20715,2.20815,-2.50622,10.821,1.5462,2.85162,-0.42826,1.56298,-2.69462,1.17014,-3.03065,-17.5942,-15.5701,4.98113,4.98113,0.787332,-0.787332,-8.96506,8.96506,-0.123479,1.23303,1.29093,-0.52186,-15.7153,-5.13324,-28.3129,-38.0844,11.2238,-44.4337,224.617,71.2936,32.2198,395.023,166.029,0,-3.88172,-12.2529,-21.0056,-14.1623,14.1606,1.94734,-35.123,9.2666,-0.381615,-9.87679,-5.8592,-0.399807,-0.56095,-0.389796,-0.731551,0.00933894,-0.681682,-0.691866,-0.0474265,-0.709933,0.0224623,-0.143136,0.606482,0.116095,-0.743568,0.0972949,0.0453512,-0.6868,-0.0547511,0.110542,-0.0538976,0.935793
