"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
36.46,0,,4.43874,5.60446,0.620231,-1.02201,4.94356,-1.74698,-0.515911,3.51292,-1.06825,-0.087588,1.34928,-2.29812,-9.25713,-4.869,2.35566,2.35566,0.810828,-0.810828,-13.9475,13.9475,-1.61345,0.213726,-2.09845,-0.417488,-18.2912,7.24515,-29.7845,-21.9821,-2.92101,-4.41153,188.499,4.87676,-0.468462,190.915,-4.89533,-12.6871,-8.78495,4.01003,-11.7162,-40.503,13.1926,-4.86836,-85.4294,-15.1334,-12.5933,-7.90143,10.2536,-0.397661,-0.581995,-0.371781,-0.738691,-0.0103155,-0.673746,-0.701884,-0.0487089,-0.706889,0.0252696,-0.114263,0.638088,0.116582,-0.73715,0.135015,0.0814255,-0.678261,-0.0240492,0.102118,-0.0520053,0.920103
36.47,0,,4.62691,5.70525,0.646209,-1.05065,4.87756,-1.97099,-0.118901,3.71422,-0.800396,0.0309134,1.57753,-2.37952,-9.07016,-4.70536,2.39334,2.39334,0.816187,-0.816187,-13.1949,13.1949,-1.61345,0.221946,-2.20832,-0.411995,-17.418,6.42887,-42.4803,-16.1022,1.46936,-17.1004,192.366,16.1107,-9.78565,194.795,-11.2335,4.94301,-10.828,4.01003,0,-39.0703,2.43385,-4.86836,-58.081,-3.91123,-2.28969,-13.0374,-7.324,-0.397722,-0.58169,-0.372391,-0.738057,-0.0108035,-0.674457,-0.701985,-0.046327,-0.706868,0.0256366,-0.113106,0.638472,0.116948,-0.737396,0.135992,0.0833803,-0.678212,-0.0238665,0.102239,-0.0520655,0.920089
36.48,0,,4.83481,5.81307,0.670888,-1.08075,4.86931,-2.21275,0.346628,3.92342,-0.475826,0.133958,1.826,-2.46091,-8.94716,-4.52831,2.42159,2.42159,0.82608,-0.82608,-12.4918,12.4918,-1.62992,0.246607,-2.32917,-0.411995,-16.5995,5.6619,-45.4016,-2.45445,-6.35542,-16.6001,192.878,13.1789,-11.2431,189.945,-29.7842,-9.72126,-14.0968,-15.149,3.43119,-39.0703,12.1969,8.32489,-34.6657,-0.962764,0,-3.95072,19.0424,-0.397855,-0.5814,-0.373073,-0.737336,-0.0114141,-0.675261,-0.702051,-0.0439469,-0.706812,0.0258801,-0.111944,0.638762,0.117133,-0.737714,0.136971,0.0853314,-0.678195,-0.0236218,0.102362,-0.0521884,0.920041
36.49,0,,5.07761,5.91855,0.695568,-1.11377,4.92376,-2.48047,0.892767,4.1484,-0.110291,0.252459,2.08603,-2.55666,-8.86106,-4.34589,2.45206,2.45206,0.84092,-0.84092,-11.8216,11.8216,-1.64638,0.263047,-2.45002,-0.411995,-15.7838,4.9004,-37.604,3.91093,-5.36405,-19.056,186.053,12.6854,0,206.566,-36.1224,-21.914,-2.86022,-29.4068,-9.28931,-35.1577,20.4941,-1.94734,-31.2814,5.38546,6.48746,0.395072,6.83573,-0.398049,-0.58105,-0.373877,-0.736525,-0.0122073,-0.67616,-0.702175,-0.0415665,-0.706631,0.026186,-0.110726,0.639084,0.117314,-0.738065,0.137884,0.0874675,-0.678194,-0.0234386,0.10248,-0.0523083,0.920003
36.5,0,,5.35228,6.017,0.706609,-1.12445,5.03926,-2.76048,1.53967,4.36549,0.315117,0.365809,2.33451,-2.63327,-8.86598,-4.15005,2.4709,2.4709,0.864416,-0.864416,-11.1184,11.1184,-1.66284,0.279487,-2.54341,-0.433968,-14.9735,4.117,-40.5254,-4.88192,-8.30276,-34.6556,196.803,14.6593,7.8077,242.2,-35.1433,1.97721,-2.04301,16.0401,-10.2517,-25.4039,16.1243,-0.486836,-18.1103,11.2222,-5.72423,-0.790143,-29.296,-0.39822,-0.580788,-0.37472,-0.735626,-0.0131841,-0.677152,-0.702312,-0.0391869,-0.70634,0.0263685,-0.109747,0.639192,0.117435,-0.738364,0.138798,0.0896035,-0.678191,-0.0231333,0.102482,-0.0525535,0.919961
36.51,0,,5.67096,6.11779,0.720897,-1.15358,5.23397,-3.04868,2.26316,4.5885,0.790943,0.489462,2.59165,-2.71945,-8.94716,-3.95422,2.49694,2.49694,0.882141,-0.882141,-10.3439,10.3439,-1.68754,0.295928,-2.62581,-0.428475,-14.0811,3.2432,-24.9083,-1.94198,-9.77212,-62.4892,197.258,21.9745,14.158,279.775,-21.4879,3.46011,-13.6882,0.445558,-7.32265,-40.999,20.024,-18.0616,-35.123,21.0003,-22.1337,0.395072,-8.30053,-0.398405,-0.580486,-0.375576,-0.734634,-0.0143435,-0.678236,-0.702421,-0.0370498,-0.705961,0.0264301,-0.108833,0.639327,0.117561,-0.738754,0.139657,0.0917993,-0.678118,-0.0228277,0.102608,-0.0526775,0.919934
36.52,0,,6.0382,6.22444,0.734535,-1.17786,5.51448,-3.36967,3.04307,4.81743,1.29513,0.62342,2.89502,-2.79126,-9.10214,-3.74229,2.53793,2.53793,0.899867,-0.899867,-9.47593,9.47593,-1.71224,0.312368,-2.70272,-0.450448,-13.0847,2.26257,-20.9985,-15.6167,-20.5002,-86.9118,213.867,35.1533,18.5303,321.748,24.4251,-18.6187,-5.92473,-18.9362,-5.85812,-43.4788,27.8233,-9.29856,-29.818,36.6151,-43.8858,-1.58029,-70.3104,-0.398599,-0.580075,-0.376563,-0.733549,-0.0156866,-0.679408,-0.702288,-0.0351571,-0.705707,0.0264904,-0.107915,0.639432,0.117742,-0.739108,0.140509,0.0941842,-0.678028,-0.0224626,0.102607,-0.052921,0.919922
36.53,0,,6.47069,6.3264,0.746225,-1.22544,5.84779,-3.71114,3.87336,5.01479,1.80562,0.741922,3.22151,-2.84393,-9.31125,-3.52768,2.59555,2.59555,0.906462,-0.906462,-8.51461,8.51461,-1.73693,0.337029,-2.76864,-0.483407,-11.998,1.16963,-29.3013,-40.5388,-19.0486,-88.8674,237.301,52.7445,0,354.473,64.9275,-13.6757,17.9785,-26.2879,-11.2141,-51.2487,29.2892,-22.4431,-35.6718,22.4745,-25.9499,-10.6669,-19.0424,-0.39882,-0.579553,-0.377579,-0.732399,-0.0171518,-0.680638,-0.70199,-0.0335095,-0.70553,0.0264906,-0.107061,0.639497,0.118045,-0.73952,0.141239,0.0965652,-0.67797,-0.0219133,0.102543,-0.053286,0.919961
36.54,0,,6.97299,6.45181,0.741679,-1.2769,6.1613,-4.07994,4.81046,5.21214,2.39804,0.824357,3.4902,-2.91575,-9.50067,-3.30234,2.68364,2.68364,0.908935,-0.908935,-7.44891,7.44891,-1.77809,0.39457,-2.79061,-0.50538,-10.8127,-0.0383486,-36.1324,-53.7011,-6.8334,-103.012,244.127,59.5662,13.169,374.521,41.9968,-5.43732,0.408602,-2.89613,-19.541,-54.2245,36.6184,-20.009,-21.0372,19.526,7.25069,1.58029,20.0189,-0.399012,-0.578834,-0.378747,-0.731241,-0.0186167,-0.681861,-0.701924,-0.0313119,-0.705098,0.0262457,-0.106509,0.63948,0.118418,-0.739928,0.141979,0.0990666,-0.677901,-0.0213027,0.102789,-0.0537752,0.919977
36.55,0,,7.53599,6.58541,0.72869,-1.34924,6.43026,-4.43917,5.85639,5.38384,3.05978,0.917098,3.77335,-2.9349,-9.67287,-3.05285,2.79666,2.79666,0.893271,-0.893271,-6.3063,6.3063,-1.81925,0.435672,-2.81808,-0.571299,-9.57537,-1.29564,-53.2212,-68.3469,10.7458,-86.4115,257.835,84.4725,53.2485,387.197,61.9903,-5.93162,7.35484,-14.2579,-20.5034,-44.9115,29.787,-28.3338,-25.4276,26.8671,4.57939,2.7655,-42.9674,-0.399075,-0.578043,-0.379787,0.730077,0.0197153,0.683078,-0.702013,-0.0285664,-0.704454,0.026063,-0.1059,0.639429,0.119025,-0.740334,0.142769,0.101568,-0.67783,-0.0205088,0.102663,-0.0545056,0.920004
