"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
132.82,0,,2.39739,2.3065,-0.80095,-2.3782,-15.1915,-9.28016,2.13418,0.104096,-3.89499,-6.14487,-0.698423,-2.7833,18.7397,13.0872,0.554579,0.554579,-0.186855,0.186855,-21.5883,21.5883,4.28571,5.17291,1.97211,-1.56009,-18.0675,24.9685,-3.43069,-25.8674,24.4127,-1.94687,28.8195,-11.7081,-2.45817,-3.89779,-10.7335,-3.83585,-8.8467,-7.36028,9.27295,-36.6101,11.7111,4.38067,-94.736,-4.88409,9.80425,-2.11534,6.83573,-0.392419,-0.569554,-0.369346,-0.751003,0.0125127,-0.659691,-0.70187,-0.0641504,-0.705349,0.034853,-0.141243,0.652013,0.132455,-0.736865,0.098212,0.0352191,-0.687902,-0.0208751,0.105168,-0.0531638,0.918373
132.83,0,,2.42153,2.37016,-0.760247,-2.39215,-15.1765,-9.2913,2.17935,0.21498,-3.85995,-6.0874,-0.673118,-2.83528,18.7578,13.0737,0.564614,0.564614,-0.185954,0.185954,-21.9893,21.9893,4.28571,5.20529,2.00507,-1.60404,-18.4383,25.3399,-4.8752,-19.5205,13.6663,3.40702,26.3948,-15.6217,2.45817,-12.2169,-5.87517,-6.86416,-10.1477,5.76022,10.7294,-42.9905,15.6249,9.27949,-95.6761,-7.80715,-7.7402,-12.3395,10.7419,-0.392603,-0.569372,-0.369531,-0.750778,0.0126961,-0.659952,-0.701757,-0.063785,-0.705481,0.034792,-0.141243,0.652014,0.131718,-0.737082,0.0981474,0.0355861,-0.687979,-0.0214249,0.105234,-0.0532273,0.918355
132.84,0,,2.45925,2.44053,-0.711956,-2.41208,-15.1521,-9.33398,2.23129,0.343968,-3.8199,-6.02109,-0.668057,-2.89127,18.7708,13.0981,0.578347,0.578347,-0.191807,0.191807,-22.253,22.253,4.27756,5.22148,2.02155,-1.63151,-18.6592,25.5692,-10.7306,-25.8674,17.0829,5.35388,15.6567,-17.5621,4.85489,-7.79557,-2.93759,-1.41321,1.56118,5.44021,-0.485495,-47.8223,39.563,5.36986,-97.1948,4.40308,-3.35409,-6.34603,5.37093,-0.392781,-0.569182,-0.369648,-0.750523,0.012818,-0.660248,-0.701697,-0.0635409,-0.705543,0.0347312,-0.141244,0.65208,0.13105,-0.737285,0.0982111,0.0362565,-0.688019,-0.0217905,0.105294,-0.0532879,0.918346
132.85,0,,2.46679,2.50755,-0.671943,-2.43151,-15.1146,-9.41563,2.27872,0.479745,-3.78485,-5.95477,-0.647813,-2.94725,18.7733,13.1495,0.571481,0.571481,-0.201263,0.201263,-22.3518,22.3518,4.27756,5.22957,2.01605,-1.63151,-18.7164,25.632,-9.77619,-23.4415,3.91318,0,12.6778,-20.522,7.31306,10.7625,1.97722,-2.01887,-4.94375,-1.92007,7.33097,-47.8223,43.4464,14.6493,-88.8783,-8.80617,-5.41814,-8.81393,6.83573,-0.393042,-0.569084,-0.369786,-0.750298,0.0130625,-0.660509,-0.701634,-0.0632966,-0.705601,0.0347302,-0.141179,0.652121,0.13026,-0.737552,0.0983363,0.0370505,-0.68809,-0.0219129,0.105354,-0.0532875,0.91834
132.86,0,,2.49093,2.57791,-0.626411,-2.4624,-15.0658,-9.52511,2.35099,0.633626,-3.73479,-5.8752,-0.627569,-2.99924,18.7604,13.2307,0.567255,0.567255,-0.217922,0.217922,-22.2694,22.2694,4.27756,5.22957,1.99957,-1.62052,-18.5937,25.5092,-12.2009,-23.4415,8.77982,-3.40702,12.1929,-15.1284,-2.9498,20.5361,-2.42916,-11.3057,-13.7904,-4.48017,10.7294,-51.2913,23.4526,11.2108,-79.1154,-11.7292,0.516013,3.87813,14.1597,-0.393339,-0.56895,-0.3699,-0.750045,0.0132454,-0.660806,-0.701564,-0.0630516,-0.705653,0.0347305,-0.141119,0.652127,0.129465,-0.737847,0.0984569,0.0380867,-0.688063,-0.0219121,0.105415,-0.0532872,0.918334
132.87,0,,2.50149,2.65498,-0.580879,-2.49529,-15.0152,-9.66057,2.40745,0.801084,-3.68472,-5.79121,-0.607324,-3.06323,18.7578,13.3362,0.567255,0.567255,-0.237283,0.237283,-22.0332,22.0332,4.26127,5.23767,1.96661,-1.59305,-18.3101,25.2306,-14.6514,-32.7222,5.36324,5.8406,15.6567,-10.7543,-1.96654,32.2295,1.97722,-5.45095,-4.94375,1.60006,-2.42747,-50.7957,0.97087,2.92045,-66.8937,-13.6903,3.8701,0,3.90613,-0.393693,-0.568749,-0.370071,-0.749846,0.0135503,-0.661036,-0.701468,-0.0627488,-0.705741,0.0346698,-0.14106,0.652134,0.128669,-0.738137,0.098638,0.0393091,-0.688092,-0.021913,0.105533,-0.0533461,0.918298
132.88,0,,2.51658,2.72647,-0.529828,-2.53565,-14.9889,-9.78676,2.48649,0.977594,-3.62465,-5.69395,-0.592141,-3.12721,18.7733,13.439,0.556164,0.556164,-0.260696,0.260696,-21.6377,21.6377,4.23682,5.22148,1.93365,-1.54361,-17.8684,24.7992,-5.3653,-33.6813,2.44325,7.30075,25.9098,1.47995,2.9498,47.3552,3.44601,-9.28681,-14.571,-3.84015,-7.33097,-60.5213,-14.1686,-3.90963,-33.7,-15.1333,-5.41814,-7.75626,5.8592,-0.394014,-0.56865,-0.370147,-0.749566,0.013917,-0.661364,-0.701379,-0.062319,-0.705835,0.034609,-0.141061,0.6522,0.127872,-0.738483,0.0988185,0.0405906,-0.688087,-0.0219128,0.105599,-0.0533488,0.918282
132.89,0,,2.54826,2.80689,-0.480846,-2.55658,-14.9795,-9.90366,2.56779,1.15863,-3.56457,-5.59669,-0.561775,-3.19119,18.8095,13.5148,0.550882,0.550882,-0.276455,0.276455,-21.1378,21.1378,4.21238,5.21338,1.87872,-1.49417,-17.3203,24.2504,-16.1217,-47.3625,-6.35643,0,22.9309,-1.94038,0.983268,47.3552,-2.42916,-3.02831,-8.32631,-5.76022,-13.2055,-68.822,-10.2548,-9.27949,-35.6525,-17.5753,-2.83807,-5.28836,8.78879,-0.394302,-0.568503,-0.370315,-0.749256,0.0142221,-0.661726,-0.701305,-0.0617686,-0.705944,0.0345473,-0.140936,0.652248,0.12714,-0.73873,0.0991239,0.041811,-0.688081,-0.0220347,0.105655,-0.0534075,0.918304
132.9,0,,2.57995,2.88619,-0.441523,-2.57999,-14.9964,-10.0076,2.67168,1.34645,-3.49448,-5.49059,-0.531409,-3.27117,18.8586,13.5987,0.53979,0.53979,-0.292664,0.292664,-20.5116,20.5116,4.19609,5.19719,1.81829,-1.43375,-16.6659,23.595,-4.8752,-48.3498,-0.496596,5.35388,23.4158,-2.92702,8.29633,58.5831,1.97722,-8.88303,-17.173,0,-21.9929,-51.7869,0,-17.5698,-49.8268,-13.6903,-1.03203,-0.352557,6.34746,-0.394563,-0.568405,-0.370452,-0.748973,0.0145266,-0.662058,-0.70121,-0.0609774,-0.706093,0.0344866,-0.140876,0.652255,0.126531,-0.738984,0.0995526,0.0430922,-0.688133,-0.0222786,0.105721,-0.053471,0.918286
132.91,0,,2.62219,2.97778,-0.398061,-2.6074,-15.0302,-10.1004,2.78234,1.54107,-3.41938,-5.37565,-0.495982,-3.35515,18.9258,13.6609,0.535037,0.535037,-0.301219,0.301219,-19.7151,19.7151,4.17164,5.16481,1.74688,-1.34586,-15.8315,22.754,-14.6514,-57.6305,-12.2163,11.264,25.9098,-2.92702,3.93307,48.3442,-0.960364,-3.83585,-5.98453,-1.60006,-21.9929,-57.1142,5.85556,-13.6602,-54.6721,-18.0563,-1.54804,-1.41023,6.83573,-0.394748,-0.568286,-0.370637,-0.748636,0.0147713,-0.66245,-0.701154,-0.0600623,-0.70622,0.0344869,-0.140816,0.65226,0.125981,-0.739286,0.10004,0.0443123,-0.688184,-0.0225834,0.105784,-0.0534719,0.918301
