"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
143.89,0,,8.80312,4.22971,-0.272772,-2.62566,1.05768,-4.98416,11.5415,2.71955,5.30971,-2.78221,0.239807,-4.35686,-0.920055,-8.24645,1.98946,1.98946,1.2012,-1.2012,-4.53746,4.53746,-0.469218,2.28522,2.36762,-0.780043,-4.46741,-9.02288,3.42654,-44.9352,30.768,42.4781,130.88,51.2641,183.585,118.158,-16.5926,4.94301,4.90323,16.0401,0.502125,27.8286,-5.86337,-23.9036,74.7278,53.2228,1.14485,4.34579,20.0189,-0.401404,-0.582451,-0.381443,0.72777,0.0224014,0.685042,-0.699438,0.0313737,-0.708228,0.0260627,-0.149174,0.657183,0.135196,-0.747151,0.135807,0.10016,-0.69056,-0.0157472,0.115543,-0.0623189,0.935699
143.9,0,,9.25382,4.33519,-0.350706,-2.59362,0.867928,-5.0388,12.3234,2.686,5.77609,-2.82858,0.340931,-4.43825,-0.733092,-8.18744,2.12907,2.12907,1.23994,-1.23994,-4.43309,4.43309,-0.469218,2.3181,2.35664,-0.79103,-4.38529,-9.12971,12.6958,-34.1734,37.6014,45.3888,126.955,30.7701,239.28,92.2884,-39.0596,0,3.47312,2.45057,8.28506,8.32103,-15.1286,-3.89469,127.412,16.1263,4.961,-0.395072,9.27706,-0.400602,-0.581951,-0.381924,0.727085,0.0219127,0.68564,-0.699683,0.0352802,-0.707557,0.0261243,-0.149055,0.657258,0.134894,-0.747225,0.135077,0.100956,-0.691065,-0.0154425,0.115666,-0.0626247,0.935769
143.91,0,,9.71211,4.40551,-0.447475,-2.55526,0.668272,-5.01284,13.1497,2.63271,6.27397,-2.86979,0.444943,-4.50528,-0.578109,-8.17402,2.25483,2.25483,1.28117,-1.28117,-4.31773,4.31773,-0.47745,2.3592,2.35664,-0.802016,-4.33328,-9.20093,10.2576,-38.0844,40.5224,13.6894,119.162,6.82166,223.144,114.277,-28.3414,5.43732,-6.33334,6.23782,11.2141,-7.32912,-31.2529,26.8733,141.59,-21.963,1.14485,-7.50636,5.37093,-0.39957,-0.581715,-0.382113,0.726354,0.0213634,0.686252,-0.699856,0.0391251,-0.706876,0.0260636,-0.149057,0.657388,0.134709,-0.747275,0.134159,0.101505,-0.69143,-0.0153204,0.115853,-0.0628705,0.935855
143.92,0,,10.1977,4.46294,-0.574119,-2.51933,0.483466,-4.92543,14.0283,2.57548,6.78446,-2.90586,0.598073,-4.54837,-0.484628,-8.18475,2.3684,2.3684,1.3294,-1.3294,-4.19688,4.19688,-0.47745,2.38386,2.35114,-0.818496,-4.3278,-9.24475,8.78599,-52.2446,31.246,13.1891,113.759,-1.9449,132.835,161.1,5.3591,-4.44871,-7.76344,-2.89613,12.2184,-16.091,-48.3451,24.3905,83.5086,-14.6521,-17.1727,-9.08665,-4.88266,-0.39834,-0.581701,-0.382104,0.72557,0.0209363,0.686871,-0.699803,0.0427878,-0.706334,0.0260628,-0.148991,0.657428,0.134711,-0.747353,0.133369,0.101873,-0.691745,-0.0153206,0.115971,-0.0631739,0.935951
143.93,0,,10.7228,4.48872,-0.706609,-2.48486,0.338261,-4.83528,14.9574,2.48667,7.30125,-2.95738,0.759871,-4.59625,-0.445267,-8.18744,2.47034,2.47034,1.37062,-1.37062,-4.01011,4.01011,-0.493914,2.42496,2.34016,-0.840469,-4.27306,-9.34336,26.8632,-46.8772,28.325,43.9334,104.999,-14.1658,92.7555,240.26,34.6795,-0.988603,-10.828,-4.90114,15.1474,0,-59.0762,24.3905,56.6175,-36.6151,-33.5822,-2.37043,2.44133,-0.397057,-0.581822,-0.38192,0.724637,0.0208138,0.687587,-0.69972,0.0460824,-0.705763,0.0260024,-0.148873,0.657506,0.135078,-0.747353,0.132697,0.102301,-0.692119,-0.0151376,0.116095,-0.0634798,0.936084
143.94,0,,11.3101,4.52037,-0.84819,-2.46398,0.214507,-4.7424,15.9489,2.38405,7.82119,-3.01921,0.936114,-4.63934,-0.435427,-8.14988,2.58336,2.58336,1.41101,-1.41101,-3.82883,3.82883,-0.502146,2.45784,2.32917,-0.873429,-4.23747,-9.39267,27.8296,-39.0553,11.2238,88.8674,113.759,-7.31514,114.721,285.143,63.9485,-2.96581,-11.2366,0.891117,9.28931,5.84125,-57.1402,10.2722,25.8849,0,-52.6629,-5.92607,0.488266,-0.395651,-0.58194,-0.381673,0.723554,0.0209973,0.688395,-0.699574,0.0491979,-0.70519,0.0260019,-0.148748,0.657617,0.135692,-0.747375,0.132152,0.10279,-0.692551,-0.0148325,0.116157,-0.0639076,0.936152
143.95,0,,11.9307,4.5356,-0.977432,-2.42806,0.0825027,-4.6741,17.0049,2.26958,8.39786,-3.09134,1.10947,-4.69679,-0.418207,-8.08281,2.6986,2.6986,1.45636,-1.45636,-3.66952,3.66952,-0.51861,2.50717,2.3072,-0.911882,-4.22105,-9.42006,33.2111,-45.9062,0.973672,124.978,111.313,16.1107,187.02,296.396,92.2898,-10.7099,-13.6882,-7.35171,-10.2517,-3.41658,-47.8473,-0.973672,45.916,-37.608,-50.3732,-7.90143,4.3944,-0.394263,-0.582025,-0.381505,0.722267,0.0213634,0.689367,-0.699551,0.0526144,-0.704434,0.0258798,-0.148504,0.657677,0.136482,-0.747292,0.131599,0.103456,-0.693063,-0.0145266,0.11628,-0.0644576,0.936162
143.96,0,,12.5726,4.53678,-1.07875,-2.40572,-0.125404,-4.6222,18.1093,2.13341,8.96822,-3.16862,1.2626,-4.71116,-0.359166,-7.97551,2.81439,2.81439,1.5017,-1.5017,-3.51022,3.51022,-0.51861,2.55649,2.28522,-0.994281,-4.24021,-9.42006,37.604,-31.746,4.39037,141.624,102.042,33.2084,281.754,314.44,105.481,0,-7.76344,2.89613,-14.1432,-14.6582,-23.9237,-0.486836,49.3002,-56.6526,-12.5933,-18.5684,7.81226,-0.392732,-0.5822,-0.381195,0.720689,0.021791,0.690597,-0.699632,0.0564003,-0.703538,0.0259415,-0.148325,0.657694,0.137521,-0.747242,0.131051,0.104373,-0.693621,-0.0139164,0.116216,-0.0653713,0.936194
143.97,0,,13.254,4.54146,-1.132,-2.39358,-0.394363,-4.5498,19.2822,1.98144,9.57639,-3.20469,1.41862,-4.67764,-0.258304,-7.84406,2.92297,2.92297,1.53468,-1.53468,-3.3564,3.3564,-0.535074,2.54827,2.26325,-1.13161,-4.27853,-9.36528,33.6943,-20.9842,8.30276,135.257,108.412,55.6764,321.313,301.764,102.029,4.94301,-7.76344,11.139,-9.74959,-31.2452,-17.5901,17.0879,-16.6468,-9.77807,-13.3565,2.7655,-2.44133,-0.391198,-0.582433,-0.3807,0.718723,0.022462,0.692172,-0.699683,0.0605501,-0.702613,0.0258802,-0.14814,0.657748,0.138617,-0.747167,0.130682,0.105104,-0.694223,-0.0131838,0.115486,-0.0662884,0.936218
143.98,0,,13.9915,4.54615,-1.14564,-2.40718,-0.702923,-4.4419,20.5538,1.82948,10.2161,-3.17378,1.6122,-4.51007,-0.137762,-7.69383,3.02436,3.02436,1.55488,-1.55488,-3.21358,3.21358,-0.551538,2.46607,2.24677,-1.35134,-4.33602,-9.23654,12.6958,-4.88192,13.6668,104.012,110.346,70.3067,303.72,258.757,92.2898,-0.988603,0.408602,-2.00501,-3.89147,-67.3949,-12.1969,-4.86836,-92.2893,-19.0447,-20.9889,-0.395072,29.296,-0.389662,-0.582723,-0.380018,0.716362,0.0236224,0.694083,-0.699496,0.0650055,-0.701815,0.025819,-0.147956,0.657865,0.139775,-0.747157,0.130437,0.105533,-0.694599,-0.0123905,0.113898,-0.0673864,0.936208
