"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
116.7,0,,5.10256,3.55524,-2.24832,-3.59545,-13.4242,-10.9799,11.3755,5.1731,3.76483,-4.19089,-2.91516,-3.38314,14.3307,11.2795,0.485917,0.485917,0.494377,-0.494377,-0.219728,0.219728,3.29983,6.62197,0.928373,-1.50516,0.449914,-0.305826,-15.6316,-3.89281,31.2458,-26.3522,199.727,46.8652,10.2629,223.628,21.015,-1.41321,-7.80591,1.92007,2.91297,-50.3002,2.94295,6.35904,-106.958,-32.7086,-21.4145,15.16,-0.976533,-0.380528,-0.577262,-0.366183,-0.747955,-0.0126958,-0.663418,-0.71062,-0.0421782,-0.689684,0.0260631,-0.142645,0.643888,0.147412,-0.746459,0.119455,0.0848431,-0.687656,-0.0253309,0.106571,-0.0733671,0.93424
116.71,0,,5.44655,3.60662,-2.32282,-3.57701,-13.4617,-11.0969,12.1547,5.29077,4.24044,-4.13342,-2.94046,-3.43513,14.447,11.3282,0.509157,0.509157,0.542104,-0.542104,-0.214235,0.214235,3.29169,6.66245,0.92288,-1.52164,0.526263,-0.393205,-17.5662,-2.45416,35.6358,-23.4319,206.517,22.9557,22.0006,180.171,9.26469,-8.27737,-8.8467,-6.72026,-2.91297,-46.3976,4.39926,0.989184,-119.107,-16.0953,-20.8985,23.2688,-4.3944,-0.380504,-0.577104,-0.366832,-0.747223,-0.0123906,-0.664334,-0.710893,-0.0385751,-0.689225,0.0260023,-0.142647,0.643954,0.147104,-0.746688,0.119453,0.0859409,-0.68771,-0.0255747,0.106696,-0.0737348,0.934259
116.72,0,,5.83279,3.66359,-2.38491,-3.57851,-13.503,-11.2435,13.0083,5.41297,4.7611,-4.07153,-2.96577,-3.50311,14.5788,11.3958,0.53715,0.53715,0.579474,-0.579474,-0.230714,0.230714,3.28354,6.69483,0.917386,-1.53263,0.591705,-0.472392,-32.2176,-13.1735,26.3593,-1.46015,193.839,7.33399,52.2361,137.702,5.87517,-2.42265,-3.38256,-0.960037,-20.4879,-51.2913,-5.37013,9.27949,-116.721,-0.481009,-9.80425,23.2688,24.4133,-0.380631,-0.576806,-0.367569,-0.746367,-0.0120244,-0.66537,-0.711217,-0.0345476,-0.688694,0.0259415,-0.142587,0.643961,0.146736,-0.746985,0.119391,0.0871638,-0.687849,-0.0258195,0.106818,-0.0741011,0.93426
116.73,0,,6.2492,3.75406,-2.44907,-3.56506,-13.5668,-11.39,13.9207,5.56233,5.33183,-3.99637,-3.00626,-3.5631,14.7313,11.4662,0.576234,0.576234,0.616395,-0.616395,-0.269167,0.269167,3.26724,6.7353,0.917386,-1.5546,0.632607,-0.527004,-24.4018,-6.82652,31.2458,25.8655,179.706,3.91366,91.321,92.7906,-5.87517,2.01887,2.34177,7.68029,-24.4204,-56.1231,-4.39926,-1.93126,-102.04,-25.8635,-10.3203,8.81393,20.0189,-0.380704,-0.576459,-0.368313,-0.745441,-0.0115359,-0.666459,-0.711553,-0.0301516,-0.688115,0.0258195,-0.142587,0.643963,0.146187,-0.747235,0.119453,0.0884469,-0.68792,-0.0260641,0.10688,-0.0744678,0.934266
116.74,0,,6.68372,3.83783,-2.49392,-3.54961,-13.6474,-11.5274,14.8805,5.71847,5.91759,-3.90796,-3.04674,-3.63108,14.8941,11.5339,0.610037,0.610037,0.645661,-0.645661,-0.318606,0.318606,3.26724,6.76768,0.911893,-1.57657,0.654421,-0.55704,-25.382,1.46686,26.8559,11.264,158.23,-14.1747,108.897,42.992,-11.2419,2.42265,0,11.2004,-20.9734,-34.6898,1.94174,-4.38067,-87.4319,-41.0338,-12.1263,9.16649,20.9955,-0.380767,-0.576156,-0.368925,0.744355,0.0110478,0.667692,-0.711952,-0.0255751,-0.687414,0.0258199,-0.142529,0.644034,0.14564,-0.747428,0.119515,0.0898509,-0.687982,-0.0263693,0.106944,-0.0748361,0.934291
116.75,0,,7.12276,3.95176,-2.55118,-3.53366,-13.6906,-11.6777,15.8652,5.92892,6.51836,-3.79744,-3.08723,-3.70306,15.0337,11.6205,0.641727,0.641727,0.681231,-0.681231,-0.395511,0.395511,3.26724,6.80007,0.917386,-1.58756,0.668054,-0.562501,-18.0563,13.6812,28.8026,-16.1312,124.977,-36.1438,109.88,20.0125,-11.6938,3.43208,-3.90296,0,-9.27295,-29.3005,7.82764,-11.2108,-79.6216,-47.3609,-4.38611,8.46138,16.1128,-0.380835,-0.575861,-0.369603,0.743252,0.0104374,0.668908,-0.712239,-0.0210577,-0.686726,0.0258189,-0.142584,0.644129,0.144903,-0.747708,0.119755,0.0913754,-0.687909,-0.026674,0.107064,-0.0750794,0.934281
116.76,0,,7.57388,4.09026,-2.63258,-3.50726,-13.685,-11.8131,16.8837,6.17785,7.14916,-3.66924,-3.13278,-3.78704,15.1241,11.6935,0.680284,0.680284,0.719053,-0.719053,-0.488895,0.488895,3.2591,6.84054,0.928373,-1.59855,0.657147,-0.548848,-20.9969,12.6939,32.2192,-26.3522,101.561,-50.7789,102.997,52.242,-28.3025,-1.00944,-3.90296,4.80018,-12.1859,-29.796,4.88469,-8.80845,-71.8113,-70.7824,-15.7384,25.0316,13.6715,-0.38088,-0.575531,-0.37032,0.742215,0.00988806,0.670008,-0.712497,-0.0166634,-0.685945,0.0257578,-0.142645,0.64419,0.143991,-0.747974,0.120064,0.0929634,-0.687795,-0.0272237,0.107245,-0.0753829,0.93426
116.77,0,,8.03857,4.24552,-2.73399,-3.47537,-13.5686,-11.9505,17.9339,6.4743,7.77997,-3.50567,-3.15303,-3.86702,15.1241,11.7666,0.71884,0.71884,0.76813,-0.76813,-0.604252,0.604252,3.2591,6.87292,0.928373,-1.62052,0.640787,-0.51062,-18.0563,17.5741,20.0228,-21.4851,86.9434,-55.1858,130.836,133.805,-45.8715,-1.41321,-10.6681,-6.40024,-19.0314,-35.619,6.82643,10.2687,-76.6566,-56.6481,-21.4145,20.4483,4.88266,-0.380949,-0.575178,-0.371183,0.741186,0.00946091,0.671054,-0.712568,-0.0126961,-0.685162,0.025758,-0.142646,0.644255,0.142887,-0.748313,0.120365,0.0946671,-0.687573,-0.0280156,0.107367,-0.0757488,0.934195
116.78,0,,8.52438,4.40524,-2.85265,-3.45095,-13.3848,-12.0971,19.027,6.7979,8.41078,-3.33326,-3.15809,-3.959,15.0776,11.8315,0.755284,0.755284,0.823511,-0.823511,-0.747075,0.747075,3.26724,6.9215,0.93936,-1.64249,0.618973,-0.472392,-23.4474,16.1072,16.1096,9.73433,85.4193,-34.6638,129.423,206.059,-21.467,2.01887,-6.76512,-2.88011,-31.2659,-27.8138,0.97087,-1.46022,-87.4319,-30.7476,-27.8647,14.1023,26.8546,-0.381068,-0.574806,-0.372156,0.740133,0.00915554,0.672077,-0.71248,-0.00891135,-0.684404,0.0258187,-0.142766,0.644308,0.141669,-0.748754,0.120611,0.0964388,-0.68734,-0.0289316,0.107551,-0.0761158,0.934143
116.79,0,,9.04037,4.59065,-2.96786,-3.42305,-13.184,-12.2455,20.1629,7.13508,9.07163,-3.18295,-3.13784,-4.05497,15.0182,11.8938,0.798594,0.798594,0.873939,-0.873939,-0.917365,0.917365,3.26724,6.99435,0.93936,-1.66996,0.567165,-0.412319,-25.382,11.2271,15.6329,56.6677,84.9344,-41.0112,169.429,252.949,-5.87517,-11.7095,0,-21.1208,-35.6353,-13.1945,5.85556,-11.2108,-57.6371,-17.0943,-7.7402,32.7878,30.7608,-0.381256,-0.574326,-0.373199,0.738998,0.00885065,0.673137,-0.712296,-0.005005,-0.68367,0.0258189,-0.142706,0.644313,0.140206,-0.74919,0.120857,0.0982099,-0.687164,-0.0299696,0.107858,-0.0766666,0.934039
