timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
08:45.0,5074,0.557,0.58,0.467,0.368,-0.232,-0.452,0.594,0.623,-0.051,0.326,-0.613,-0.718,0.205,0.228,-0.691,-0.654,-0.64,-0.472,0.432,0.425,-0.355,0.696,0.353,0.515,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.092,0.001,0.001,0.001,0.001,0.001,0.001,0.217,0.342,0.322,0.001,0.001,0.001,0.001,0.001,0.001,0.455,0.68,0.359,0.464,0.001,0.001,0.001,0.001,0.001,0.527,0.637,0.487,0.277,0.001,0.759,0.775,1.017,0.695,0.426,0.238,0.527,0.004,-0.089,0.54,0.14,0.825,0,0.001,0,0.001,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0.016,0.001,0,0,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0.01,0.001,0.001,0.001,0.01,0.001,0,0.005,0.001,0.001,9.386,0.06
08:45.0,5075,0.56,0.58,0.464,0.366,-0.229,-0.451,0.594,0.626,-0.046,0.323,-0.616,-0.717,0.209,0.227,-0.696,-0.648,-0.639,-0.472,0.432,0.428,-0.355,0.696,0.353,0.515,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.092,0.001,0.001,0.001,0.001,0.001,0.001,0.217,0.342,0.322,0.001,0.001,0.001,0.001,0.001,0.001,0.455,0.68,0.359,0.464,0.001,0.001,0.001,0.001,0.001,0.527,0.637,0.487,0.277,0.001,0.759,0.775,1.017,0.695,0.426,0.238,0.527,0.004,-0.099,0.549,0.137,0.818,1.122,0.864,0.197,0.001,0.001,0.001,0,0.001,0.757,0.915,0.813,0,0.001,0.001,0,0.018,0,0.162,0.803,0.481,0.001,0,0,0.001,0,0,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0.001,0,0,0.015,0,0.001,9.386,6.164
08:45.0,5076,0.563,0.581,0.461,0.365,-0.227,-0.449,0.593,0.629,-0.039,0.321,-0.618,-0.716,0.216,0.235,-0.697,-0.642,-0.637,-0.472,0.433,0.429,-0.355,0.696,0.353,0.515,0.001,0.001,0.001,0.001,0.001,0.001,0.062,0.092,0.001,0.001,0.001,0.001,0.001,0.001,0.217,0.342,0.322,0.001,0.001,0.001,0.001,0.001,0.001,0.455,0.68,0.359,0.464,0.001,0.001,0.001,0.001,0.001,0.527,0.637,0.487,0.277,0.001,0.759,0.775,1.017,0.695,0.426,0.238,0.527,0.004,-0.137,0.548,0.147,0.812,1.094,0.822,0.286,0.001,0.001,0.001,0,0.001,0.676,0.933,0.829,0.001,0.001,0.001,0.002,0,0,0.179,0.85,0.613,0,0,0,0.001,0.001,0,0.001,0.011,0.001,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0,0.001,0.016,0,0,9.386,6.328
08:45.0,5077,0.564,0.582,0.458,0.365,-0.225,-0.447,0.592,0.632,-0.029,0.324,-0.621,-0.713,0.222,0.245,-0.693,-0.641,-0.635,-0.472,0.435,0.428,-0.338,0.746,0.269,0.507,0.001,0.001,0.001,0.001,0.001,0.001,0.048,0.088,0.001,0.001,0.001,0.001,0.001,0.001,0.21,0.335,0.319,0.001,0.001,0.001,0.001,0.001,0.001,0.43,0.674,0.36,0.459,0.001,0.001,0.001,0.001,0.001,0.521,0.626,0.496,0.261,0.001,0.764,0.789,1.023,0.706,0.435,0.247,0.524,0.004,-0.162,0.539,0.149,0.813,1.055,0.807,0.385,0.001,0,0,0,0,0.608,0.917,0.86,0,0.001,0.001,0.049,0.026,0.001,0.153,0.874,0.697,0.001,0,0,0,0.002,0,0.001,0.033,0.001,0.001,0,0,0,0,0.001,0,0.001,0,0.001,0,0.001,0,0.031,0.001,0.001,9.343,6.511
08:45.0,5078,0.564,0.583,0.455,0.367,-0.225,-0.444,0.59,0.636,-0.021,0.33,-0.624,-0.708,0.223,0.247,-0.689,-0.644,-0.633,-0.473,0.438,0.427,-0.335,0.753,0.252,0.507,0.001,0.001,0.001,0.016,0.001,0.001,0.026,0.092,0.001,0.001,0.001,0.001,0.001,0.001,0.192,0.11,0.264,0.001,0.001,0.001,0.001,0.001,0.001,0.238,0.415,0.261,0.36,0.001,0.001,0.001,0.001,0.001,0.292,0.532,0.548,0.081,0.001,0.687,1.054,1.142,0.784,0.597,0.291,0.488,0.002,-0.184,0.53,0.148,0.814,1.034,0.812,0.465,0.001,0.001,0.001,0.001,0,0.546,0.919,0.862,0,0.001,0,0.074,0.048,0,0.112,0.871,0.74,0.001,0,0,0.001,0.037,0,0,0.042,0.004,0,0.001,0,0.001,0,0.001,0,0.001,0.001,0,0,0,0,0.038,0,0,8.495,6.616
08:45.0,5079,0.564,0.585,0.451,0.37,-0.225,-0.441,0.588,0.64,-0.018,0.337,-0.624,-0.705,0.219,0.242,-0.688,-0.648,-0.631,-0.474,0.441,0.425,-0.331,0.764,0.228,0.504,0.001,0.001,0.001,0.017,0.001,0.001,0.016,0.099,0.001,0.001,0.001,0.001,0.001,0.001,0.17,0.087,0.254,0.001,0.001,0.001,0.001,0.001,0.001,0.222,0.374,0.239,0.31,0.001,0.001,0.001,0.001,0.001,0.31,0.507,0.529,0.071,0.001,0.667,1.048,1.167,0.797,0.584,0.239,0.479,0.002,-0.181,0.535,0.12,0.816,1.022,0.819,0.545,0.001,0,0,0.001,0,0.507,0.933,0.867,0.001,0,0.001,0.096,0.061,0.001,0.088,0.863,0.781,0.001,0.001,0,0,0.035,0,0.001,0.044,0.012,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0.001,0.033,0,0.001,8.211,6.719
08:45.0,5080,0.563,0.586,0.448,0.373,-0.224,-0.437,0.587,0.644,-0.018,0.34,-0.622,-0.705,0.214,0.231,-0.689,-0.652,-0.63,-0.475,0.444,0.424,-0.329,0.771,0.21,0.504,0.001,0.001,0.001,0.017,0.001,0.001,0.013,0.111,0.001,0.001,0.001,0.001,0.001,0.001,0.172,0.078,0.242,0.001,0.001,0.001,0.001,0.001,0.001,0.214,0.313,0.2,0.294,0.001,0.001,0.001,0.001,0.001,0.303,0.447,0.51,0.059,0.001,0.657,0.947,1.205,0.802,0.614,0.214,0.477,0.002,-0.178,0.536,0.105,0.818,1.044,0.838,0.625,0.001,0.001,0,0.005,0,0.451,0.944,0.885,0.035,0,0.001,0.137,0.076,0,0.066,0.856,0.784,0.001,0,0.001,0.001,0.053,0,0,0.045,0.031,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0.034,0,0.001,7.914,6.922
08:45.1,5081,0.563,0.587,0.443,0.377,-0.223,-0.433,0.585,0.648,-0.018,0.34,-0.621,-0.706,0.211,0.218,-0.691,-0.656,-0.629,-0.476,0.446,0.424,-0.329,0.771,0.21,0.504,0.001,0.001,0.001,0.017,0.001,0.001,0.013,0.111,0.001,0.001,0.001,0.001,0.001,0.001,0.172,0.078,0.242,0.001,0.001,0.001,0.001,0.001,0.001,0.214,0.313,0.2,0.294,0.001,0.001,0.001,0.001,0.001,0.303,0.447,0.51,0.059,0.001,0.657,0.947,1.205,0.802,0.614,0.214,0.477,0.002,-0.171,0.539,0.085,0.821,1.055,0.862,0.684,0.001,0,0.001,0.024,0,0.41,0.954,0.907,0.159,0.001,0,0.16,0.09,0,0.031,0.838,0.769,0.049,0.001,0.001,0.001,0.06,0.001,0.001,0.037,0.049,0,0.001,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0,0.038,0,0.001,7.914,7.19
08:45.1,5082,0.564,0.588,0.438,0.381,-0.222,-0.43,0.584,0.651,-0.014,0.337,-0.622,-0.706,0.211,0.205,-0.691,-0.66,-0.628,-0.476,0.446,0.425,-0.329,0.771,0.21,0.504,0.001,0.001,0.001,0.017,0.001,0.001,0.013,0.111,0.001,0.001,0.001,0.001,0.001,0.001,0.172,0.078,0.242,0.001,0.001,0.001,0.001,0.001,0.001,0.214,0.313,0.2,0.294,0.001,0.001,0.001,0.001,0.001,0.303,0.447,0.51,0.059,0.001,0.657,0.947,1.205,0.802,0.614,0.214,0.477,0.002,-0.17,0.541,0.073,0.821,1.051,0.893,0.739,0.088,0.053,0,0.155,0.001,0.332,0.958,0.911,0.326,0,0,0.225,0.094,0,0.009,0.811,0.77,0.128,0.001,0,0.002,0.066,0.001,0.001,0.028,0.06,0,0,0,0,0,0.001,0,0.001,0.015,0,0,0,0,0.037,0.001,0.001,7.914,7.759
08:45.1,5083,0.565,0.588,0.431,0.386,-0.22,-0.428,0.583,0.655,-0.006,0.332,-0.627,-0.705,0.213,0.193,-0.693,-0.661,-0.626,-0.477,0.446,0.427,-0.329,0.771,0.21,0.504,0.001,0.001,0.001,0.017,0.001,0.001,0.013,0.111,0.001,0.001,0.001,0.001,0.001,0.001,0.172,0.078,0.242,0.001,0.001,0.001,0.001,0.001,0.001,0.214,0.313,0.2,0.294,0.001,0.001,0.001,0.001,0.001,0.303,0.447,0.51,0.059,0.001,0.657,0.947,1.205,0.802,0.614,0.214,0.477,0.002,-0.165,0.543,0.052,0.822,1.021,0.922,0.785,0.204,0.173,0.022,0.354,0.001,0.278,0.946,0.91,0.409,0.011,0.001,0.579,0.1,0,0.007,0.796,0.767,0.201,0,0,0.071,0.062,0,0,0.017,0.061,0.001,0,0.001,0.001,0,0,0,0.001,0.031,0,0,0,0,0.028,0,0,7.914,8.761
