timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
08:01.9,762,-0.527,-0.585,-0.471,-0.397,0.505,0.662,-0.355,-0.424,0.419,-0.021,0.665,0.618,0.447,0.34,0.617,0.551,0.235,0.091,-0.627,-0.737,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.569,-0.551,0.266,-0.55,0,0.001,0,0,0.001,0.001,0,0,0,0.001,0.062,0.001,0,0,0.001,0.015,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0,0,0.001,0,0.001,0.001,0.013,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,10.674,0.108
08:01.9,763,-0.528,-0.584,-0.472,-0.396,0.504,0.663,-0.353,-0.427,0.419,-0.02,0.665,0.619,0.445,0.343,0.617,0.551,0.234,0.09,-0.627,-0.737,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.584,-0.532,0.283,-0.543,0,0,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.115,0.001,0.001,0.001,0,0.026,0.001,0,0.006,0,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0,0,0.001,0.001,0.016,0.001,0,0.001,0.001,0.001,0,0,0,0.001,10.674,0.185
08:01.9,764,-0.529,-0.583,-0.474,-0.394,0.502,0.664,-0.351,-0.429,0.418,-0.019,0.664,0.619,0.443,0.346,0.618,0.55,0.234,0.089,-0.627,-0.738,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.59,-0.525,0.302,-0.534,0,0.027,0.001,0.001,0,0.001,0.001,0,0.001,0.103,0.173,0.001,0.001,0.001,0,0.027,0,0,0.016,0.001,0,0.001,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0.001,0.017,0.001,0.001,0,0,0,0,0.001,0,0,10.674,0.381
08:01.9,765,-0.53,-0.582,-0.475,-0.392,0.501,0.664,-0.348,-0.432,0.417,-0.017,0.664,0.62,0.44,0.349,0.618,0.55,0.233,0.088,-0.627,-0.738,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.598,-0.505,0.325,-0.53,0,0.132,0.001,0,0.001,0,0.001,0.001,0,0.392,0.21,0,0,0,0.001,0.02,0.001,0,0.112,0,0,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0.015,0,0,0.001,0.001,0,0,0,0,0,10.674,0.898
08:01.9,766,-0.532,-0.581,-0.476,-0.391,0.5,0.664,-0.346,-0.435,0.415,-0.016,0.664,0.621,0.437,0.353,0.617,0.55,0.232,0.088,-0.626,-0.739,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.617,-0.464,0.35,-0.53,0.001,0.333,0.001,0.001,0,0,0.001,0.001,0.022,0.575,0.311,0,0,0.001,0.001,0.022,0,0,0.411,0.015,0,0.001,0,0.001,0,0,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0.015,0.001,0.001,0,0,0.001,0,0,0.001,0,10.674,1.722
08:01.9,767,-0.533,-0.58,-0.477,-0.389,0.499,0.664,-0.343,-0.438,0.413,-0.015,0.664,0.622,0.434,0.358,0.617,0.551,0.231,0.087,-0.626,-0.74,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.624,-0.442,0.365,-0.531,0.355,0.442,0,0,0.001,0,0.001,0.001,0.192,0.619,0.352,0,0.001,0.001,0.001,0.013,0.001,0,0.526,0.031,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0.013,0,0.001,0,0,0,0,0,0.001,0,10.674,2.56
08:01.9,768,-0.535,-0.579,-0.477,-0.388,0.498,0.665,-0.34,-0.441,0.41,-0.015,0.665,0.624,0.431,0.364,0.615,0.551,0.231,0.086,-0.626,-0.74,-0.644,-0.066,0.758,-0.077,0.001,0.001,0.001,0.001,0.554,0.469,0.275,0.094,0.001,0.001,0.147,0.095,0.147,0.333,0.408,0.453,0.226,0.001,0.001,0.01,0.001,0.033,0.04,0.558,0.788,0.201,0.52,0.001,0.001,0.001,0.001,0.022,0.54,0.665,0.383,0.275,0.002,0.645,0.657,0.998,0.194,0.252,0.131,0.545,0.001,-0.626,-0.424,0.376,-0.536,0.753,0.559,0.001,0,0,0,0,0,0.565,0.665,0.413,0.001,0,0.001,0,0.01,0.001,0.001,0.652,0.07,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0,0.009,0.001,0,0,0.001,0,0,0,0.001,0,10.674,3.712
08:01.9,769,-0.537,-0.578,-0.477,-0.388,0.497,0.665,-0.337,-0.444,0.406,-0.015,0.667,0.625,0.427,0.37,0.614,0.551,0.23,0.086,-0.625,-0.741,-0.632,-0.008,0.772,-0.069,0.001,0.001,0.001,0.001,0.479,0.451,0.278,0.094,0.001,0.001,0.061,0.037,0.115,0.308,0.41,0.453,0.23,0.001,0.001,0.001,0.001,0.04,0.013,0.563,0.79,0.197,0.546,0.001,0.001,0.001,0.001,0.018,0.537,0.667,0.393,0.275,0.002,0.641,0.657,1.01,0.232,0.253,0.134,0.554,0.001,-0.621,-0.421,0.385,-0.538,0.895,0.658,0.001,0,0.001,0,0,0,0.656,0.717,0.529,0.001,0.001,0,0,0.002,0,0.144,0.747,0.136,0,0,0,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0,0,0,0.001,0,0,0,0.001,0,0.001,0,10.453,4.499
08:01.9,770,-0.539,-0.576,-0.477,-0.388,0.497,0.665,-0.334,-0.446,0.402,-0.016,0.669,0.625,0.421,0.376,0.615,0.551,0.23,0.086,-0.625,-0.741,-0.632,-0.001,0.772,-0.071,0.001,0.001,0.001,0.001,0.001,0.001,0.225,0.092,0.001,0.001,0.001,0.001,0.001,0.001,0.391,0.458,0.265,0.001,0.001,0.001,0.001,0.001,0.001,0.557,0.778,0.232,0.694,0.001,0.001,0.001,0.001,0.001,0.475,0.625,0.495,0.376,0.001,0.631,0.707,1.115,0.642,0.266,0.164,0.529,0.039,-0.604,-0.424,0.39,-0.551,0.851,0.673,0.012,0,0,0.001,0.001,0.001,0.653,0.756,0.58,0.001,0,0.001,0.001,0.002,0.001,0.241,0.81,0.25,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0.001,0.001,9.78,4.849
08:02.0,771,-0.54,-0.575,-0.477,-0.388,0.497,0.665,-0.332,-0.448,0.397,-0.017,0.671,0.626,0.416,0.377,0.617,0.551,0.23,0.085,-0.625,-0.741,-0.634,0.009,0.77,-0.074,0.001,0.001,0.001,0.001,0.001,0.001,0.212,0.089,0.001,0.001,0.001,0.001,0.001,0.001,0.363,0.455,0.269,0.001,0.001,0.001,0.001,0.001,0.001,0.534,0.763,0.237,0.695,0.001,0.001,0.001,0.001,0.001,0.459,0.62,0.499,0.358,0.001,0.632,0.728,1.116,0.689,0.289,0.166,0.534,0.048,-0.586,-0.427,0.381,-0.574,0.779,0.639,0.035,0.001,0,0.001,0,0.001,0.591,0.789,0.59,0,0.001,0.001,0,0.012,0,0.286,0.868,0.365,0,0,0,0,0,0.001,0.001,0.006,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0.001,0.001,0,0,9.779,4.975
