time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
30.93,-37.40874971,-1.065473413,-5.587446325,-0.000431918,1.27e-06,-0.001029801,4.12e-05,-0.020696275,0.000116164,-37.77148714451334,-1.1705147690324207,-5.661836504690614,-0.000239517,6.35e-06,-0.000257211,-3.57e-07,0.000284778,-1.96e-06
30.94,-37.42255679,-1.676534115,-5.601152131,-0.000519898,6.76e-07,-0.001104776,4.59e-05,-0.023052242,0.000129388,-37.85368735151334,-1.3633011990324206,-5.678391651690614,-0.000237216,6.33e-06,-0.000260764,-3.92e-07,0.000312882,-2.15e-06
30.95,-37.63195509,1.229781328,-6.095948626,-0.000583925,1.51e-06,-0.000933131,3.22e-05,-0.016165201,9.07e-05,-37.78127194151333,-1.5835232390324219,-5.583898601690613,-0.000236436,6.31e-06,-0.000263829,-3.33e-07,0.00026579,-1.83e-06
30.96,-37.59185112,4.602086328,-6.976924915,-0.00016127,2.16e-06,-0.000966936,3.96e-05,-0.019868739,0.000111519,-37.46441904951333,-1.3497475090324205,-5.449511168690614,-0.000238386,6.34e-06,-0.000259646,-4.14e-07,0.000329889,-2.27e-06
30.97,-37.92540361,9.122083899,-7.438799833,-0.000163467,1.9e-06,-0.001012485,4.3e-05,-0.021560925,0.000121017,-37.681313002513335,-1.274813459032421,-5.686383901690614,-0.000237692,6.35e-06,-0.000257544,-4.2e-07,0.000335425,-2.31e-06
30.98,-37.87128752,27.0124735,-4.360550148,-0.000231027,1.86e-06,-0.000997309,4.13e-05,-0.020706008,0.000116219,-37.779561878513334,-1.1689617090324216,-5.838788535690614,-0.000236627,6.38e-06,-0.000253943,-4.08e-07,0.000325554,-2.24e-06
30.99,-37.08017375,57.27775556,-1.768571216,-0.000206511,1.73e-06,-0.001028952,4.38e-05,-0.021980146,0.00012337,-37.44346942051333,-1.2192669590324208,-5.833083082690614,-0.000234748,6.35e-06,-0.000258674,-4.36e-07,0.000347976,-2.39e-06
31.0,-36.97925424,140.9652479,4.462055144,-0.00022678,1.81e-06,-0.001006117,4.19e-05,-0.021031005,0.000118043,-37.57845530951334,-1.5452740990324205,-5.909643612690614,-0.000236054,6.31e-06,-0.000264235,-3.91e-07,0.000311663,-2.14e-06
31.01,-38.41729056,224.9652843,10.5466195,-0.000216043,1.89e-06,-0.000996497,4.18e-05,-0.020953935,0.00011761,-37.81427068451333,-1.1223150590324202,-5.738753600690614,-0.000237001,6.34e-06,-0.000259309,-4e-07,0.000318953,-2.19e-06
31.02,-39.11626119,217.4702284,2.567738931,-0.000221716,1.95e-06,-0.000983988,4.04e-05,-0.020288832,0.000113877,-37.80416659051333,-1.0035819290324213,-5.759409639690614,-0.000234664,6.36e-06,-0.000257096,-4.02e-07,0.000320487,-2.2e-06
