timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
05:08.7,315,-0.637,-0.711,0.217,0.204,-0.114,-0.04,0.71,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.436,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.245,0.487,0.545,0.095,0.496,0.001,0.024,0.002,0.001,0.816,0.792,0.496,0.27,0.063,0.234,0.198,0.001,0.001,0.901,0.773,0.455,0.118,0.085,0.254,0.369,0.02,0.001,0.226,0.28,0.17,0.001,0.001,0.352,0.303,0.001,0.001,0.001,0.465,0.418,0.502,0.049,0.133,0.026,0.072,0.001,0.374,0.552,-0.394,0.633,0.403,0.761,0.635,0.155,0.89,0.131,0.116,0.001,0,0.861,0.967,0.65,0.14,0.117,0.252,0.081,0.049,0,0.868,0.696,0.212,0.063,0.001,0.201,0.192,0,0,0.001,0.001,0.037,0.001,0,0.158,0.109,0,0,0.001,0.317,0.263,0.211,0.001,0.181,0.001,0.001,0.001,10.745,9.726
05:08.7,316,-0.637,-0.711,0.217,0.204,-0.115,-0.04,0.71,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.245,0.487,0.545,0.095,0.496,0.001,0.024,0.002,0.001,0.816,0.792,0.496,0.27,0.063,0.234,0.198,0.001,0.001,0.901,0.773,0.455,0.118,0.085,0.254,0.369,0.02,0.001,0.226,0.28,0.17,0.001,0.001,0.352,0.303,0.001,0.001,0.001,0.465,0.418,0.502,0.049,0.133,0.026,0.072,0.001,0.374,0.552,-0.394,0.632,0.402,0.761,0.634,0.155,0.889,0.127,0.117,0,0,0.862,0.967,0.648,0.142,0.117,0.252,0.081,0.049,0.001,0.868,0.696,0.212,0.063,0,0.201,0.193,0.001,0,0.001,0.001,0.037,0,0,0.158,0.109,0,0,0.001,0.321,0.265,0.211,0,0.181,0,0,0.001,10.745,9.724
05:08.7,317,-0.637,-0.711,0.217,0.204,-0.115,-0.04,0.71,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.247,0.488,0.545,0.095,0.498,0.001,0.024,0.002,0.001,0.817,0.792,0.497,0.274,0.067,0.237,0.197,0.001,0.001,0.9,0.774,0.457,0.12,0.087,0.258,0.363,0.023,0.001,0.226,0.28,0.17,0.001,0.001,0.349,0.31,0.001,0.001,0.001,0.465,0.431,0.516,0.049,0.138,0.027,0.071,0.001,0.375,0.551,-0.395,0.632,0.4,0.761,0.635,0.154,0.889,0.126,0.115,0,0.001,0.861,0.966,0.647,0.142,0.116,0.253,0.081,0.049,0,0.868,0.696,0.212,0.063,0,0.201,0.19,0.001,0,0.001,0.001,0.037,0.001,0,0.156,0.106,0,0,0,0.324,0.265,0.211,0,0.182,0.001,0.001,0,10.805,9.713
05:08.7,318,-0.637,-0.711,0.217,0.204,-0.115,-0.04,0.71,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.247,0.488,0.545,0.096,0.498,0.001,0.024,0.002,0.001,0.817,0.792,0.497,0.274,0.067,0.237,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.258,0.363,0.026,0.001,0.226,0.278,0.168,0.001,0.001,0.348,0.311,0.001,0.001,0.001,0.466,0.431,0.518,0.049,0.138,0.028,0.071,0.001,0.375,0.551,-0.395,0.632,0.4,0.761,0.635,0.155,0.888,0.125,0.116,0.001,0.001,0.861,0.967,0.647,0.142,0.115,0.25,0.081,0.048,0,0.868,0.696,0.212,0.063,0.001,0.2,0.193,0,0,0.001,0.001,0.037,0,0,0.156,0.106,0.001,0,0,0.326,0.269,0.212,0,0.182,0,0,0,10.808,9.717
05:08.8,319,-0.637,-0.711,0.217,0.204,-0.115,-0.041,0.71,0.693,-0.068,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.245,0.488,0.545,0.096,0.498,0.001,0.024,0.002,0.001,0.816,0.794,0.497,0.275,0.067,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.026,0.001,0.225,0.28,0.17,0.001,0.001,0.349,0.314,0.001,0.001,0.001,0.466,0.432,0.52,0.05,0.139,0.028,0.071,0.001,0.376,0.551,-0.396,0.632,0.4,0.761,0.635,0.16,0.885,0.123,0.117,0.001,0,0.861,0.967,0.646,0.142,0.116,0.252,0.081,0.048,0,0.869,0.696,0.212,0.063,0.001,0.2,0.192,0,0.001,0.001,0.001,0.037,0,0,0.158,0.105,0,0,0.001,0.326,0.272,0.212,0.001,0.181,0,0,0.001,10.822,9.725
05:08.8,320,-0.637,-0.711,0.217,0.204,-0.115,-0.041,0.71,0.693,-0.068,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.311,-0.373,-0.585,-0.282,0.717,-0.252,0.243,0.488,0.546,0.096,0.498,0,0.024,0.002,0.001,0.817,0.794,0.497,0.276,0.068,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.027,0.001,0.225,0.28,0.17,0.001,0.001,0.353,0.314,0.001,0.001,0.001,0.465,0.432,0.521,0.05,0.139,0.028,0.071,0.001,0.377,0.55,-0.396,0.631,0.399,0.761,0.634,0.156,0.885,0.123,0.115,0.001,0,0.861,0.966,0.647,0.142,0.117,0.252,0.082,0.048,0.001,0.869,0.697,0.212,0.063,0,0.2,0.192,0,0.001,0.001,0.001,0.037,0.001,0,0.156,0.109,0.001,0,0,0.326,0.271,0.212,0.001,0.183,0,0.001,0,10.828,9.724
05:08.8,321,-0.637,-0.711,0.217,0.204,-0.115,-0.041,0.71,0.693,-0.068,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.312,-0.373,-0.585,-0.282,0.717,-0.252,0.243,0.488,0.546,0.096,0.498,0,0.024,0.002,0.001,0.817,0.794,0.497,0.276,0.068,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.027,0.001,0.225,0.28,0.17,0.001,0.001,0.353,0.314,0.001,0.001,0.001,0.465,0.432,0.521,0.05,0.139,0.028,0.071,0.001,0.377,0.55,-0.396,0.631,0.399,0.761,0.634,0.156,0.885,0.123,0.115,0.001,0,0.861,0.966,0.647,0.142,0.117,0.252,0.082,0.048,0.001,0.869,0.697,0.212,0.063,0,0.2,0.192,0,0.001,0.001,0.001,0.037,0.001,0,0.156,0.109,0.001,0,0,0.326,0.271,0.212,0.001,0.183,0,0.001,0,10.828,9.724
05:08.8,322,-0.637,-0.711,0.217,0.204,-0.115,-0.041,0.711,0.693,-0.068,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.312,-0.373,-0.585,-0.282,0.717,-0.252,0.243,0.488,0.546,0.096,0.498,0,0.024,0.002,0.001,0.817,0.794,0.497,0.276,0.068,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.027,0.001,0.225,0.28,0.17,0.001,0.001,0.353,0.314,0.001,0.001,0.001,0.465,0.432,0.521,0.05,0.139,0.028,0.071,0.001,0.377,0.55,-0.396,0.631,0.399,0.761,0.634,0.156,0.885,0.123,0.115,0.001,0,0.861,0.966,0.647,0.142,0.117,0.252,0.082,0.048,0.001,0.869,0.697,0.212,0.063,0,0.2,0.192,0,0.001,0.001,0.001,0.037,0.001,0,0.156,0.109,0.001,0,0,0.326,0.271,0.212,0.001,0.183,0,0.001,0,10.828,9.724
05:08.8,323,-0.637,-0.711,0.217,0.204,-0.115,-0.041,0.711,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.312,-0.373,-0.585,-0.282,0.717,-0.252,0.243,0.488,0.546,0.096,0.498,0,0.024,0.002,0.001,0.817,0.794,0.497,0.276,0.068,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.027,0.001,0.225,0.28,0.17,0.001,0.001,0.353,0.314,0.001,0.001,0.001,0.465,0.432,0.521,0.05,0.139,0.028,0.071,0.001,0.377,0.55,-0.396,0.631,0.399,0.761,0.634,0.156,0.885,0.123,0.115,0.001,0,0.861,0.966,0.647,0.142,0.117,0.252,0.082,0.048,0.001,0.869,0.697,0.212,0.063,0,0.2,0.192,0,0.001,0.001,0.001,0.037,0.001,0,0.156,0.109,0.001,0,0,0.326,0.271,0.212,0.001,0.183,0,0.001,0,10.828,9.724
05:08.8,324,-0.637,-0.711,0.218,0.204,-0.115,-0.041,0.711,0.693,-0.069,-0.063,0.741,0.665,-0.567,-0.45,-0.435,-0.535,-0.624,-0.612,-0.312,-0.373,-0.585,-0.282,0.717,-0.252,0.243,0.488,0.546,0.096,0.498,0,0.024,0.002,0.001,0.817,0.794,0.497,0.276,0.068,0.238,0.197,0.001,0.001,0.899,0.773,0.457,0.12,0.088,0.259,0.363,0.027,0.001,0.225,0.28,0.17,0.001,0.001,0.353,0.314,0.001,0.001,0.001,0.465,0.432,0.521,0.05,0.139,0.028,0.071,0.001,0.377,0.55,-0.396,0.631,0.399,0.761,0.634,0.156,0.885,0.123,0.115,0.001,0,0.861,0.966,0.647,0.142,0.117,0.252,0.082,0.048,0.001,0.869,0.697,0.212,0.063,0,0.2,0.192,0,0.001,0.001,0.001,0.037,0.001,0,0.156,0.109,0.001,0,0,0.326,0.271,0.212,0.001,0.183,0,0.001,0,10.828,9.724
