timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
10:42.4,10001,-0.442,-0.608,0.49,0.441,0.056,0.195,-0.7,-0.684,0.305,-0.167,0.632,0.692,0.749,0.508,0.361,0.221,0.27,0.157,-0.66,-0.683,-0.634,0.204,0.734,0.135,0.001,0.001,0.001,0.001,0.225,0.284,0.344,0.12,0.001,0.001,0.001,0.001,0.015,0.288,0.444,0.464,0.248,0.001,0.001,0.001,0.001,0.001,0.099,0.532,0.689,0.298,0.421,0.001,0.001,0.001,0.001,0.001,0.492,0.64,0.341,0.314,0.001,0.596,0.701,1.079,0.379,0.249,0.121,0.292,0.791,-0.289,-0.677,0.131,-0.664,0.001,0.017,0,0,0,0.001,0,0.001,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0.001,0,0.001,0.001,0,0.065,0,0.011,0.001,0.001,0,10.485,0.112
10:42.4,10002,-0.44,-0.607,0.49,0.444,0.055,0.196,-0.698,-0.686,0.307,-0.163,0.631,0.693,0.753,0.511,0.353,0.215,0.269,0.156,-0.661,-0.683,-0.632,0.204,0.737,0.125,0.001,0.001,0.001,0.001,0.225,0.284,0.344,0.12,0.001,0.001,0.001,0.001,0.015,0.288,0.444,0.464,0.248,0.001,0.001,0.001,0.001,0.001,0.099,0.532,0.689,0.298,0.421,0.001,0.001,0.001,0.001,0.001,0.492,0.64,0.341,0.314,0.001,0.596,0.701,1.079,0.379,0.249,0.121,0.292,0.791,-0.291,-0.666,0.162,-0.668,0,0.193,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0,0.037,0,0.01,0,0.001,0,10.485,0.261
10:42.4,10003,-0.438,-0.607,0.49,0.447,0.054,0.197,-0.696,-0.688,0.309,-0.159,0.63,0.695,0.756,0.516,0.343,0.211,0.268,0.154,-0.662,-0.683,-0.632,0.206,0.737,0.126,0,0.001,0.001,0.001,0.001,0.001,0.219,0.045,0.001,0.001,0.001,0.001,0.001,0.001,0.293,0.376,0.237,0.001,0.001,0.001,0.001,0.001,0.105,0.369,0.567,0.271,0.402,0.001,0.001,0.001,0.001,0.001,0.413,0.629,0.288,0.237,0.001,0.756,0.897,1.217,0.41,0.437,0.219,0.462,0.939,-0.304,-0.65,0.191,-0.67,0,0.399,0,0,0.001,0,0.001,0,0,0.033,0.001,0,0.001,0,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0.023,0.001,0.007,0.001,0.001,0,9.81,0.475
10:42.4,10004,-0.436,-0.606,0.49,0.449,0.053,0.198,-0.694,-0.69,0.31,-0.154,0.629,0.696,0.758,0.521,0.334,0.207,0.266,0.152,-0.664,-0.682,-0.633,0.208,0.735,0.127,0.001,0.001,0.001,0.001,0.001,0.001,0.187,0.037,0.001,0.001,0.001,0.001,0.001,0.001,0.245,0.359,0.242,0.001,0.001,0.001,0.001,0.001,0.098,0.332,0.543,0.264,0.411,0.001,0.001,0.001,0.001,0.001,0.4,0.628,0.289,0.226,0.001,0.802,0.927,1.211,0.405,0.475,0.237,0.488,0.961,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.79,0.778
10:42.4,10005,-0.435,-0.606,0.491,0.451,0.053,0.199,-0.692,-0.692,0.311,-0.15,0.628,0.697,0.758,0.528,0.325,0.204,0.265,0.151,-0.665,-0.681,-0.636,0.212,0.731,0.128,0.001,0.001,0.001,0.001,0.001,0.001,0.145,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.187,0.336,0.245,0.001,0.001,0.001,0.001,0.001,0.089,0.287,0.521,0.275,0.415,0.001,0.001,0.001,0.001,0.001,0.387,0.621,0.286,0.205,0.001,0.84,0.957,1.217,0.389,0.525,0.258,0.504,0.996,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.735,0.778
10:42.5,10006,-0.434,-0.605,0.491,0.453,0.052,0.2,-0.69,-0.694,0.311,-0.146,0.628,0.698,0.757,0.534,0.317,0.203,0.264,0.149,-0.667,-0.68,-0.638,0.214,0.728,0.129,0.001,0.001,0.001,0.001,0.001,0.001,0.103,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.132,0.31,0.252,0.001,0.001,0.001,0.001,0.001,0.094,0.236,0.502,0.283,0.413,0.001,0.001,0.001,0.001,0.001,0.355,0.624,0.284,0.195,0.001,0.869,0.987,1.211,0.381,0.59,0.276,0.519,1.018,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.675,0.778
10:42.5,10007,-0.434,-0.604,0.491,0.454,0.052,0.201,-0.688,-0.696,0.311,-0.142,0.628,0.699,0.754,0.541,0.312,0.204,0.262,0.148,-0.669,-0.679,-0.64,0.221,0.724,0.132,0.001,0.001,0.001,0.001,0.001,0.001,0.055,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.087,0.278,0.259,0.001,0.001,0.001,0.001,0.001,0.092,0.15,0.477,0.283,0.405,0.001,0.001,0.001,0.001,0.001,0.328,0.614,0.291,0.182,0.001,0.883,1.028,1.194,0.372,0.676,0.295,0.54,1.042,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.559,0.778
10:42.5,10008,-0.433,-0.603,0.491,0.456,0.05,0.203,-0.686,-0.697,0.311,-0.137,0.628,0.7,0.751,0.546,0.31,0.205,0.261,0.147,-0.671,-0.679,-0.641,0.228,0.72,0.136,0.001,0.001,0.001,0.001,0.001,0.001,0.032,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.056,0.23,0.261,0.001,0.001,0.001,0.001,0.001,0.073,0.085,0.447,0.288,0.402,0.001,0.001,0.001,0.001,0.001,0.295,0.611,0.28,0.16,0.001,0.867,1.084,1.188,0.339,0.764,0.306,0.559,1.072,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.426,0.778
10:42.5,10009,-0.433,-0.603,0.491,0.457,0.049,0.204,-0.684,-0.699,0.31,-0.132,0.628,0.702,0.747,0.55,0.311,0.207,0.259,0.147,-0.672,-0.677,-0.643,0.239,0.714,0.141,0.001,0.001,0,0.001,0.001,0.001,0.02,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.035,0.188,0.263,0,0.001,0.001,0.001,0.001,0.057,0.038,0.399,0.289,0.394,0.001,0.001,0.001,0.001,0.001,0.241,0.606,0.278,0.144,0.001,0.838,1.134,1.186,0.304,0.844,0.33,0.568,1.11,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.292,0.778
10:42.5,10010,-0.433,-0.602,0.491,0.458,0.048,0.205,-0.681,-0.701,0.308,-0.128,0.627,0.704,0.744,0.553,0.312,0.209,0.259,0.146,-0.674,-0.676,-0.643,0.239,0.714,0.141,0.001,0.001,0,0.001,0.001,0.001,0.02,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.035,0.188,0.263,0,0.001,0.001,0.001,0.001,0.057,0.038,0.399,0.289,0.394,0.001,0.001,0.001,0.001,0.001,0.241,0.606,0.278,0.144,0.001,0.838,1.134,1.186,0.304,0.844,0.33,0.568,1.11,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.292,0.778
10:42.5,10011,-0.434,-0.601,0.491,0.458,0.047,0.206,-0.679,-0.703,0.305,-0.127,0.626,0.706,0.741,0.556,0.311,0.213,0.259,0.146,-0.676,-0.675,-0.643,0.239,0.714,0.141,0.001,0.001,0,0.001,0.001,0.001,0.02,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.035,0.188,0.263,0,0.001,0.001,0.001,0.001,0.057,0.038,0.399,0.289,0.394,0.001,0.001,0.001,0.001,0.001,0.241,0.606,0.278,0.144,0.001,0.838,1.134,1.186,0.304,0.844,0.33,0.568,1.11,-0.31,-0.63,0.213,-0.68,0.001,0.678,0.001,0.001,0.001,0,0,0,0.001,0.062,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0.011,0.001,0.001,0.001,0.001,0.001,9.292,0.778
