file,subject,weight_kg,weight_N,offset_vx,offset_vy,offset_vz,scale_vy,scale_used,subject_median_scale,n_frames,n_cross_plate,force_error_N,warnings
z1_01_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,902,7,,
z1_02_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,353,5,,
z1_03_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,292,7,,
z1_04_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,309,4,,
z1_05_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,216,9,,
z1_06_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,701,9,,
z1_07_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,261,3,,
z1_08_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,285,6,,
z1_09_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,270,7,,
z1_10_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,252,7,,
z1_11_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,239,5,,
z1_12_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,218,4,,
z1_13_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,196,4,,
z1_14_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,218,6,,
z1_15_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,210,3,,
z1_16_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,221,5,,
z1_17_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,216,8,,
z1_18_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,214,4,,
z1_19_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,227,7,,
z1_20_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,221,4,,
z1_21_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,241,4,,
z1_22_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,218,6,,
z1_23_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,214,8,,
z1_24_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,211,4,,
z1_25_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,229,6,,
z1_26_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,212,5,,
z1_27_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,224,8,,
z1_28_mot_100Hz.csv,Z1,79.5,779.8950000000001,37.16315405241078,13.499414688294832,5.903626290505195,1.0003798771972512,file,1.0003798771972512,208,4,,
