time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
0.87,-38.83213473,1.885654944,-5.370795783,-0.0005051,4.13e-07,-0.001156906,5.01e-05,-0.025116321,0.000140973,-38.12769848341078,-1.3764726978263138,-5.818867537505195,-0.000222972,6.48e-06,-0.000241517,-4.63e-07,0.000369022,-2.54e-06
0.88,-39.27653067,18.9308055,-2.445944065,-0.000130439,1.49e-06,-0.001098607,4.97e-05,-0.024946989,0.000140023,-38.038366186410784,-1.551713122388879,-5.801074001505195,-0.000223577,6.47e-06,-0.000242708,-4.03e-07,0.000321402,-2.21e-06
0.89,-38.83955872,38.38183678,-0.659579792,-0.000215177,1.44e-06,-0.001077254,4.7e-05,-0.023579551,0.000132347,-38.06790767741078,-1.8453043186385631,-5.830280737505195,-0.000219271,6.46e-06,-0.000244875,-4.24e-07,0.000338365,-2.33e-06
0.9,-39.42686846,62.95725392,-1.494998548,-0.000202843,1.48e-06,-0.001074693,4.67e-05,-0.02341646,0.000131432,-38.18871028241078,-1.6357725225124717,-5.858637491505195,-0.0002207,6.46e-06,-0.00024517,-4.47e-07,0.00035651,-2.45e-06
0.91,-39.9233799,97.90357621,-2.932364528,-0.000200836,1.58e-06,-0.001056209,4.5e-05,-0.022583684,0.000126758,-38.02055514141078,-1.6336088909102724,-6.063242437505195,-0.000220902,6.44e-06,-0.000247364,-4.21e-07,0.000335637,-2.31e-06
0.92,-39.70132815,136.2540172,-4.648654287,-0.000211378,1.59e-06,-0.001051702,4.44e-05,-0.02226083,0.000124946,-37.87420778341078,-1.666400943132846,-5.809671444505195,-0.00021868,6.45e-06,-0.000247406,-4.57e-07,0.000364261,-2.51e-06
0.93,-38.79682084,172.3333137,-6.901300892,-0.000203997,1.67e-06,-0.001040582,4.33e-05,-0.021731468,0.000121974,-37.99634048241078,-1.529643351769879,-5.687307781505195,-0.000221124,6.46e-06,-0.000245576,-5.14e-07,0.00040992,-2.82e-06
0.94,-37.87262538,208.7750327,-10.05609124,-0.000210796,1.68e-06,-0.00103482,4.22e-05,-0.021179705,0.000118878,-38.06750624341078,-1.382941794355391,-5.915525476505195,-0.000223213,6.46e-06,-0.000245273,-3.83e-07,0.000305139,-2.1e-06
0.95,-37.76043094,241.642651,-12.69915167,-0.000206891,1.72e-06,-0.001029202,4.14e-05,-0.020774391,0.000116603,-38.182069219410785,-1.4683744059326163,-5.859012420505195,-0.000222188,6.46e-06,-0.000244349,-3.34e-07,0.000266388,-1.83e-06
0.96,-38.95098174,270.5408078,-13.87716113,-0.000207887,1.74e-06,-0.001026564,4.1e-05,-0.020599357,0.00011562,-38.18607406741078,-1.608199492124431,-5.897705608505195,-0.000223033,6.44e-06,-0.000247657,-4.28e-07,0.000341542,-2.35e-06
0.97,-40.98940933,289.146495,-14.64396078,-0.000205187,1.75e-06,-0.001025942,4.08e-05,-0.020497984,0.000115051,-38.105683547410784,-1.4636723804186182,-5.925774941505195,-0.00022431,6.48e-06,-0.000242127,-3.69e-07,0.000294716,-2.03e-06
0.98,-44.97065181,320.9308586,-15.26184739,-0.000201385,1.78e-06,-0.00102128,4.06e-05,-0.020370556,0.000114336,-38.23070551141078,-1.4811415140241753,-5.823201073505195,-0.000225013,6.47e-06,-0.000242643,-4.44e-07,0.000353822,-2.43e-06
0.99,-51.56766722,380.4554651,-21.54734286,-0.000196708,1.86e-06,-0.001009178,3.89e-05,-0.019522161,0.000109574,-38.36984473041078,-1.6061948308885157,-5.895654532505195,-0.000224521,6.42e-06,-0.000249491,-3.96e-07,0.000316145,-2.17e-06
1.0,-54.99337969,428.2145568,-27.54581879,-0.000194968,1.9e-06,-0.001001812,3.76e-05,-0.018848949,0.000105795,-38.06384532541078,-1.4145908925606712,-6.013539746505195,-0.000221644,6.47e-06,-0.000244114,-4.4e-07,0.000351301,-2.42e-06
1.01,-57.31531449,476.2166276,-28.96871994,-0.00019421,1.93e-06,-0.000997464,3.69e-05,-0.018513006,0.00010391,-37.97767973141078,-1.598833115402611,-5.977258359505195,-0.000218309,6.44e-06,-0.000247876,-3.64e-07,0.000290455,-2e-06
1.02,-60.97099593,528.4089683,-31.36983108,-0.000193566,1.95e-06,-0.000993586,3.6e-05,-0.018082239,0.000101492,-38.095936685410784,-1.6690585623184084,-5.855786744505195,-0.000220872,6.44e-06,-0.000247395,-3.78e-07,0.000301435,-2.07e-06
1.03,-64.45600725,582.6787961,-33.56447901,-0.000193531,1.97e-06,-0.000990514,3.52e-05,-0.017674694,9.92e-05,-38.219330883410784,-1.5485338551163537,-5.986616862505195,-0.000225415,6.48e-06,-0.000241892,-4.53e-07,0.000361129,-2.48e-06
1.04,-66.46238896,636.2642904,-35.2148116,-0.000193915,1.98e-06,-0.000987979,3.46e-05,-0.017344282,9.74e-05,-38.08027633041078,-1.6146980898560894,-6.065320095505195,-0.000226575,6.44e-06,-0.000247213,-3.85e-07,0.000307004,-2.11e-06
1.05,-67.83423898,683.8680933,-35.89668447,-0.000194373,1.99e-06,-0.000985881,3.42e-05,-0.017150887,9.63e-05,-38.16352070441078,-1.6590722701942866,-6.082654751505195,-0.000224178,6.44e-06,-0.000247134,-3.18e-07,0.000254013,-1.75e-06
