time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
97.08,-37.88771233,-0.69744756,-5.604214723,-0.000567757,5.94e-07,-0.001102372,4.53e-05,-0.022722751,0.000127538,-38.26220723041078,-1.0508761981084742,-6.011627332505195,-0.000224816,6.39e-06,-0.000254952,-3.49e-07,0.000278591,-1.92e-06
97.09,-38.01366904,-1.391473337,-5.622944223,-0.000583735,1.32e-06,-0.000967143,3.5e-05,-0.017557892,9.85e-05,-38.28028487241078,-0.9068624713518414,-5.936978734505195,-0.000223846,6.41e-06,-0.000252006,-3.68e-07,0.000293351,-2.02e-06
97.1,-37.69961984,-0.111834772,-5.625350786,-0.000362003,1.3e-06,-0.001050513,4.38e-05,-0.021973378,0.000123332,-37.96638587641078,-0.6085625270353816,-5.610136547505195,-0.00022725,6.42e-06,-0.000249599,-3.86e-07,0.000307854,-2.12e-06
97.11,-37.01444079,7.258571036,-7.848608757,-0.000140053,2.01e-06,-0.001001623,4.25e-05,-0.021323768,0.000119686,-38.07780743641078,-0.8509802010127316,-5.956169367505195,-0.000228531,6.39e-06,-0.000253588,-3.09e-07,0.000246503,-1.7e-06
97.12,-37.21266891,15.40058633,-9.534587522,-0.000203084,2.07e-06,-0.000968874,3.92e-05,-0.019682272,0.000110473,-38.08418395341078,-0.8743073190879844,-6.113469939505195,-0.000226367,6.39e-06,-0.000254184,-3.01e-07,0.000239748,-1.65e-06
97.13,-35.77415211,31.90158051,-5.267022908,-0.000199837,1.79e-06,-0.001019776,4.34e-05,-0.021776101,0.000122225,-37.929549896410784,-0.8452316080826048,-5.967976207505195,-0.000228724,6.4e-06,-0.000252461,-4.21e-07,0.000336039,-2.31e-06
97.14,-33.58341855,55.62826229,0.162325558,-0.000210046,1.79e-06,-0.001016891,4.33e-05,-0.021753188,0.000122096,-37.975599390410785,-0.9164646976335078,-5.8698262665051955,-0.000226802,6.42e-06,-0.000249552,-4e-07,0.000318974,-2.19e-06
97.15,-33.5627084,81.69936508,0.414971811,-0.000208161,1.81e-06,-0.001013446,4.29e-05,-0.021520351,0.00012079,-38.00959045341078,-0.8848587458123323,-5.883331750505195,-0.000226513,6.39e-06,-0.000254132,-3.53e-07,0.000281941,-1.94e-06
97.16,-34.64207074,107.109247,-2.187920904,-0.000201789,1.89e-06,-0.001001723,4.18e-05,-0.020961597,0.000117653,-38.000313993410785,-1.1704092587496593,-6.240937514505195,-0.00022579,6.37e-06,-0.000256678,-3.42e-07,0.000273006,-1.88e-06
97.17,-35.32804095,126.2336979,-2.705626558,-0.000202549,1.91e-06,-0.000997201,4.14e-05,-0.020795676,0.000116722,-37.784686478410784,-0.7059384338752945,-5.905691773505195,-0.000224637,6.42e-06,-0.000249947,-4.17e-07,0.000332358,-2.29e-06
97.18,-36.50945647,137.2073385,-3.146337839,-0.000198116,1.94e-06,-0.000993107,4.12e-05,-0.020681554,0.000116082,-37.97942771441078,-0.9186007287548978,-5.951496270505195,-0.000228922,6.4e-06,-0.000252982,-3.76e-07,0.000300261,-2.07e-06
97.19,-38.39006132,143.5238393,-5.323371954,-0.000196102,1.98e-06,-0.000987669,4.08e-05,-0.020450979,0.000114787,-38.12811708041078,-1.051500495174638,-6.002857733505195,-0.000228036,6.4e-06,-0.000252468,-3.84e-07,0.000306436,-2.11e-06
97.2,-40.23049323,148.7042258,-7.509085307,-0.00019302,2.01e-06,-0.000983711,4.03e-05,-0.020232148,0.000113559,-37.96794756341078,-0.6705466944658482,-5.685834289505195,-0.000222122,6.41e-06,-0.00025187,-4.5e-07,0.000359212,-2.47e-06
97.21,-41.39836023,153.6834592,-8.954572734,-0.000191431,2.03e-06,-0.000980157,4e-05,-0.020052448,0.00011255,-38.10163948841078,-0.7010403939281584,-6.138015677505195,-0.000223234,6.42e-06,-0.000249688,-4.43e-07,0.000353271,-2.43e-06
97.22,-42.26424291,164.2936669,-9.77192588,-0.000190301,2.05e-06,-0.000977269,3.96e-05,-0.019853313,0.000111433,-38.15295145641078,-0.7529234456321987,-5.831341637505195,-0.000224511,6.45e-06,-0.000245452,-3.89e-07,0.00031059,-2.14e-06
97.23,-43.20405771,184.7141182,-11.42346116,-0.000190002,2.06e-06,-0.000975165,3.92e-05,-0.019658808,0.000110341,-38.05609827541078,-0.7792059259558624,-5.701699421505195,-0.000228745,6.42e-06,-0.000249004,-3.23e-07,0.000257995,-1.77e-06
97.24,-44.44588784,220.1015244,-12.43921042,-0.00018827,2.08e-06,-0.000972472,3.91e-05,-0.019604008,0.000110033,-38.17171759241078,-0.9387263911319508,-5.922507617505195,-0.000226852,6.41e-06,-0.000251891,-3.75e-07,0.00029893,-2.06e-06
97.25,-48.91379068,292.1360149,-15.25931948,-0.000185217,2.14e-06,-0.000963179,3.81e-05,-0.019098555,0.000107196,-37.944579786410785,-1.0244164604743684,-5.842307959505195,-0.000223639,6.43e-06,-0.000249319,-4.34e-07,0.000346199,-2.38e-06
97.26,-50.97298604,369.0209668,-21.91127859,-0.000185381,2.19e-06,-0.000954695,3.67e-05,-0.018394803,0.000103246,-38.06610250541078,-0.8529907244747275,-6.144297742505195,-0.00022753,6.4e-06,-0.000252645,-3.2e-07,0.000255508,-1.76e-06
97.27,-51.08421758,427.5179656,-22.49321582,-0.000185648,2.19e-06,-0.000953222,3.67e-05,-0.018395893,0.000103253,-38.260153976410784,-0.7506044250236723,-6.052215836505195,-0.000228221,6.41e-06,-0.000250315,-3.86e-07,0.000307697,-2.12e-06
97.28,-52.59711239,477.6753828,-21.09697539,-0.000185313,2.19e-06,-0.000953035,3.65e-05,-0.018326796,0.000102865,-37.92330799141078,-0.9070081566733563,-5.901924285505195,-0.000230022,6.42e-06,-0.000249493,-4.13e-07,0.0003293,-2.26e-06
97.29,-54.46821924,528.7216763,-22.60418651,-0.000184673,2.2e-06,-0.000951587,3.61e-05,-0.018104018,0.000101614,-38.05923773641078,-0.9832872123438356,-6.082959783505195,-0.000225205,6.39e-06,-0.000254186,-3.12e-07,0.0002485,-1.71e-06
97.3,-56.45116786,578.889498,-23.85579946,-0.000184114,2.21e-06,-0.000950721,3.58e-05,-0.017966705,0.000100844,-38.06411358941078,-0.7059826106506719,-5.896776629505195,-0.000226381,6.42e-06,-0.00024951,-3.55e-07,0.000283574,-1.95e-06
97.31,-58.11086177,618.327536,-23.77710725,-0.000183113,2.21e-06,-0.000950291,3.55e-05,-0.017794382,9.99e-05,-37.837079155410784,-0.9250381932722593,-5.978540004505195,-0.000231358,6.41e-06,-0.000250534,-3.65e-07,0.000290803,-2e-06
97.32,-60.10136009,653.4405063,-23.71160296,-0.000182056,2.22e-06,-0.000949203,3.53e-05,-0.017712903,9.94e-05,-37.876850819410784,-1.1044653476740791,-6.166241961505195,-0.000226454,6.39e-06,-0.000254226,-2.96e-07,0.000235864,-1.62e-06
97.33,-62.29408286,689.2676767,-24.53344033,-0.000181255,2.23e-06,-0.000947395,3.51e-05,-0.017630286,9.9e-05,-37.96042510841078,-0.8593270205751082,-6.217208562505195,-0.000227375,6.41e-06,-0.000251304,-3.71e-07,0.000295582,-2.03e-06
97.34,-64.23085322,723.2607248,-25.81134234,-0.000180416,2.25e-06,-0.000945752,3.49e-05,-0.017525186,9.84e-05,-37.964604908410784,-1.0285981183876451,-6.116619471505195,-0.000233843,6.39e-06,-0.000252556,-3.83e-07,0.00030561,-2.1e-06
97.35,-66.60971442,751.2928563,-26.75053626,-0.000179722,2.25e-06,-0.000944737,3.47e-05,-0.017422384,9.78e-05,-37.93433536541078,-0.9074852678481893,-5.888492974505195,-0.000229754,6.38e-06,-0.000254524,-2e-07,0.000159424,-1.1e-06
97.36,-69.03529178,777.6242153,-27.16258191,-0.000179311,2.26e-06,-0.000944217,3.45e-05,-0.017315918,9.72e-05,-38.01551532141078,-1.0613877496909172,-6.059428495505195,-0.000227272,6.38e-06,-0.000255406,-2.29e-07,0.000182764,-1.26e-06
97.37,-70.57308431,802.3414261,-26.52096376,-0.000179321,2.25e-06,-0.000944632,3.43e-05,-0.017200581,9.65e-05,-37.99685505841078,-0.8804146482420734,-6.125327239505195,-0.000229558,6.39e-06,-0.000253515,-2.55e-07,0.00020315,-1.4e-06
97.38,-71.7010055,824.6058661,-24.75422656,-0.000179711,2.25e-06,-0.000945981,3.44e-05,-0.017268115,9.69e-05,-37.862143532410784,-0.7456994624477851,-5.911911373505195,-0.000228549,6.4e-06,-0.000252412,-2.54e-07,0.000202289,-1.39e-06
97.39,-72.1238951,843.5865261,-22.52597768,-0.000180247,2.24e-06,-0.000947371,3.46e-05,-0.017375251,9.75e-05,-37.90767654441078,-0.9581646824915797,-6.028621971505195,-0.000229448,6.41e-06,-0.000250532,-3e-07,0.00023936,-1.65e-06
97.4,-71.76975982,856.4144182,-20.42112152,-0.000180929,2.23e-06,-0.000948422,3.5e-05,-0.017547528,9.85e-05,-37.913976723410784,-0.7371237159543114,-6.1586046665051954,-0.000229105,6.4e-06,-0.000252304,-2.87e-07,0.000229275,-1.58e-06
