"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
12.91,0,,24.937,5.59048,0.995161,2.03028,-1.53812,1.8581,34.8483,0.0761518,6.84773,0.678974,1.43964,-2.733,-0.856941,1.21791,5.39015,5.39015,2.02069,-2.02069,-1.45016,1.45016,8.6166,-0.764895,2.03488,3.06464,-3.12566,4.71182,21.4833,50.2986,-64.9484,78.1318,6.35497,-26.8497,223.134,344.727,-43.9365,-458.46,370.068,690.425,-3.90622,-2.92958,-7.32426,-5.85946,7.81262,4.39475,0.470966,7.81012,1.44567,-0.419402,-0.598736,-0.373562,-0.67385,-0.262826,-0.685996,-0.644753,-0.133919,-0.636818,0.140752,-0.133916,0.905062,0.735145,-0.0458398,0.676243,,,,0.0758699,-0.0147101,0.712127
12.92,0,,26.138,5.63643,1.09109,2.11168,-1.4605,1.95267,36.8208,0.0723324,3.49397,0.671102,1.25449,-2.70805,-0.8059,1.20485,5.43192,5.43192,2.10618,-2.10618,-1.48711,1.48711,12.7768,-0.760942,2.29897,3.04341,-2.75136,4.84014,-5.86122,81.0434,-84.4688,82.5114,46.875,-101.08,130.392,204.609,-16.6048,166.049,685.613,1084.01,1.95324,0,-3.90635,-3.41789,3.41795,-2.92964,19.4666,0.96026,13.6958,-0.418377,-0.59912,-0.373695,-0.670731,-0.270941,-0.68654,-0.643777,-0.130074,-0.634804,0.164924,-0.159797,0.899696,0.73514,-0.0459615,0.676239,,,,0.075809,-0.0148932,0.712189
12.93,0,,27.3226,5.6651,1.15533,2.22249,-1.46573,2.05215,38.7373,0.0743197,0.159654,0.696687,0.495452,-2.67795,-0.577776,1.18251,5.45553,5.45553,2.20931,-2.20931,-1.52282,1.52282,16.8536,-0.786636,3.02224,3.018,-2.32823,4.96331,-16.591,86.9168,-80.5575,114.263,65.4337,-119.63,99.1051,26.3714,-55.6431,1115.68,-110.841,1173.85,-5.85946,-8.78927,4.3944,1.95315,-4.39467,-6.83622,-5.80858,0,-8.82617,-0.417325,-0.59965,-0.373865,-0.667615,-0.279974,-0.686475,-0.643715,-0.125862,-0.632484,0.185377,-0.18788,0.893377,0.735193,-0.0460831,0.67617,,,,0.075502,-0.015015,0.712295
12.94,0,,28.4727,5.68128,1.21205,2.30068,-1.46704,2.14765,40.5808,0.0740004,-0.187287,0.749824,-0.625367,-2.64269,-0.190972,1.1654,5.47224,5.47224,2.29293,-2.29293,-1.55728,1.55728,17.8911,-0.836048,3.92864,2.99806,-1.9681,5.08421,-4.39592,78.6022,-101.083,146.979,97.6585,-88.8618,100.578,-111.796,-127.94,108.928,-11.1807,1044.52,-5.37102,0.976354,-1.46493,-6.34763,-11.7188,9.27711,-56.2019,-5.8896,-29.7503,-0.416408,-0.600136,-0.373925,-0.664659,-0.289205,-0.685962,-0.644258,-0.121771,-0.629731,0.186109,-0.199294,0.892579,0.735188,-0.0462048,0.676165,,,,0.0750164,-0.0150155,0.712381
12.95,0,,29.5885,5.70701,1.2537,2.36961,-1.38374,2.25018,42.3405,0.0839099,0.988628,0.728175,-0.945894,-2.55184,0.266318,1.17381,5.48568,5.48568,2.36093,-2.36093,-1.58908,1.58908,17.3505,-0.814306,3.93327,2.90865,-1.5686,5.23478,-11.7224,36.6182,-104.492,174.789,137.194,-57.6184,149.424,-231.956,-151.353,-531.688,554.205,137.229,-1.95324,-3.90646,1.46493,0.976577,-6.83591,-4.39475,-60.5976,-11.7152,-11.261,-0.415545,-0.600612,-0.373857,-0.661892,-0.297925,-0.68533,-0.644995,-0.118415,-0.626561,0.18299,-0.196052,0.89548,0.735187,-0.0462048,0.676164,,,,0.0748335,-0.015809,0.712322
12.96,0,,30.6818,5.714,1.22822,2.43705,-1.16351,2.35879,44.0444,0.0821195,1.77052,0.615997,-1.114,-2.42113,0.492012,1.21153,5.49186,5.49186,2.42678,-2.42678,-1.62035,1.62035,17.1636,-0.701648,3.82725,2.77197,-1.26045,5.41953,-0.496313,0.483408,-116.207,149.431,192.871,-47.8549,230.97,-200.659,-140.626,-721.15,737.238,89.5117,-0.976622,-5.85917,6.83582,0.488162,-7.81262,5.85929,-28.2579,-17.0926,-1.97828,-0.414636,-0.60117,-0.373679,-0.659525,-0.305621,-0.684673,-0.645266,-0.1161,-0.623352,0.18275,-0.194165,0.897332,0.735214,-0.0462675,0.676129,,,,0.0751992,-0.0172739,0.712134
12.97,0,,31.7557,5.73127,1.16973,2.48671,-0.937613,2.52077,45.701,0.0824478,1.70809,0.486106,-1.2862,-2.28039,0.400346,1.26462,5.50203,5.50203,2.47728,-2.47728,-1.65108,1.65108,17.8136,-0.57713,3.8311,2.62596,-1.2132,5.67134,-5.36491,-31.2524,-117.679,73.2267,229.004,-27.8261,200.685,-34.683,-93.261,-535.673,694.862,662.124,6.34764,-1.95323,2.92987,5.85946,-4.39467,-1.46511,-10.2043,1.4724,-28.8372,-0.413532,-0.601835,-0.373186,-0.657321,-0.312272,-0.684239,-0.644992,-0.114264,-0.620455,0.186955,-0.197698,0.896629,0.735214,-0.0462675,0.676128,,,,0.0756254,-0.0188606,0.711819
12.98,0,,32.8236,5.74304,1.02019,2.5628,-0.701247,2.72231,47.306,0.0886274,1.29566,0.350311,-1.39804,-2.09707,0.0746525,1.33628,5.50566,5.50566,2.55368,-2.55368,-1.68324,1.68324,18.7717,-0.438777,3.86966,2.43878,-1.39589,5.98569,-13.6604,-26.3699,-94.2469,-5.86864,229.004,19.5271,70.823,153.303,-4.89816,-260.198,541.506,691.741,5.37102,-1.95323,3.41791,0.976577,0,-2.92964,4.86664,5.8896,37.1308,-0.412082,-0.602772,-0.372589,-0.655355,-0.318247,-0.683799,-0.644238,-0.112917,-0.617992,0.192947,-0.203079,0.894599,0.735211,-0.0463283,0.676125,,,,0.0759902,-0.0208134,0.711439
12.99,0,,33.8975,5.74598,0.80951,2.63865,-0.552538,2.9489,48.8336,0.0910354,1.36729,0.240101,-1.49522,-1.87822,-0.330554,1.42505,5.50493,5.50493,2.6321,-2.6321,-1.71664,1.71664,19.1732,-0.328094,3.95563,2.21687,-1.77597,6.34261,-20.987,-2.44121,-76.1798,-32.7155,187.5,84.9563,-44.8978,277.362,50.7939,-430.73,462.827,385.361,-3.90622,-8.78927,-2.44142,2.92973,4.88284,-3.906,-37.0493,12.2273,-60.0332,-0.410503,-0.603821,-0.371864,-0.653582,-0.323739,-0.683307,-0.643404,-0.111639,-0.616181,0.19538,-0.205329,0.893277,0.735208,-0.0463892,0.676123,,,,0.0759936,-0.0229507,0.710983
13,0,,34.9669,5.7298,0.545655,2.72685,-0.523755,3.20287,50.2754,0.0831579,1.59654,0.125955,-1.60775,-1.6309,-0.732289,1.51557,5.48932,5.48932,2.71318,-2.71318,-1.74773,1.74773,19.3262,-0.217412,4.05703,1.96344,-2.31091,6.72597,-23.4449,38.0926,-64.446,-20.4965,129.405,109.379,-109.357,333.029,63.97,-574.695,377.936,350.149,-0.488177,-3.41776,-3.41791,-1.46474,-0.488177,7.3244,-25.9031,23.4303,-36.1416,-0.408845,-0.605027,-0.371,-0.651937,-0.328868,-0.68276,-0.643094,-0.110173,-0.614711,0.196303,-0.206131,0.892094,0.735264,-0.0464499,0.676057,,,,0.0758716,-0.0253312,0.710495
