"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
53.49,0,,12.1588,14.2016,2.28392,-7.62286,-20.4141,-9.11114,10.6622,8.92772,5.68804,-2.18024,-1.23427,-7.77403,16.1934,7.78072,6.72943,6.72943,-0.572406,0.572406,-5.78322,5.78322,-0.336085,3.35583,2.8708,2.15428,-9.59988,3.03282,-32.7235,51.7507,20.5127,7.80421,178.24,-38.5756,146.982,127.911,-20.5072,24.4783,0.530289,18.0879,10.2666,69.3261,20.4988,-57.1245,171.902,88.8833,38.9574,9.72599,8.36314,-0.404255,-0.592191,-0.373431,-0.69915,-0.227618,-0.6516,-0.696182,-0.0601819,-0.688674,0.0958318,-0.0861265,0.92029,-0.683994,-0.0652499,-0.725744,0.215708,-0.716035,0.048342,0.101138,-0.0566423,0.707357
53.5,0,,12.6756,14.2842,2.19288,-7.53675,-20.5003,-9.44243,11.635,8.94911,6.1594,-2.08247,-1.11153,-7.96077,16.0717,8.29432,6.77252,6.77252,-0.467698,0.467698,-5.86492,5.86492,-0.301076,3.28981,2.90373,2.17872,-9.87276,3.30258,-29.3043,55.1712,-6.34165,6.8458,230.446,-51.7503,68.3558,147.958,21.4951,78.1177,14.6713,96.7948,-0.98534,33.689,-0.982821,-95.6982,402.354,77.1446,19.9846,18.0625,-0.944226,-0.402681,-0.592882,-0.373138,-0.698404,-0.231581,-0.651527,-0.694546,-0.0579246,-0.689358,0.0958309,-0.086492,0.920282,-0.68379,-0.0673841,-0.725661,0.219193,-0.715995,0.0512733,0.100714,-0.0561556,0.707438
53.51,0,,13.2365,14.3768,2.11281,-7.45229,-20.5308,-9.52215,12.679,9.00257,6.64317,-1.96515,-1.14733,-8.14495,15.8099,8.55001,6.81957,6.81957,-0.376618,0.376618,-5.94231,5.94231,-0.23806,3.2324,3.06841,2.18222,-10.2193,3.55885,-27.3346,52.2442,10.2471,-23.4469,275.398,-24.9048,-3.87996,145.497,23.9137,116.644,-11.3128,136.637,5.37169,0.503824,-39.5535,-58.1182,450.193,118.18,21.5024,-10.247,25.3592,-0.401137,-0.593527,-0.372755,-0.697622,-0.235735,-0.651476,-0.69307,-0.0558484,-0.689652,0.0951576,-0.0878331,0.920081,-0.683636,-0.0696454,-0.725509,0.221449,-0.71629,0.0524934,0.100284,-0.0558489,0.707602
53.52,0,,13.8223,14.4683,2.01307,-7.36577,-20.4724,-9.30908,13.7575,9.07313,7.14899,-1.82827,-1.40475,-8.29434,15.4182,8.48887,6.86374,6.86374,-0.27889,0.27889,-6.01756,6.01756,-0.175044,3.16063,3.39775,2.18222,-10.6068,3.79585,-43.9472,25.3903,25.8873,-25.8771,298.822,15.6329,24.4209,168.967,70.7873,115.154,-11.6664,132.726,23.4257,-29.7928,-59.0896,-43.9476,347.671,128.431,30.8623,19.452,7.28403,-0.399627,-0.59416,-0.372464,-0.696951,-0.239703,-0.651476,-0.69186,-0.0541402,-0.689479,0.0933264,-0.0901524,0.919774,-0.683451,-0.0718426,-0.725385,0.221874,-0.716834,0.0517605,0.0997372,-0.0555452,0.707804
53.53,0,,14.4346,14.5419,1.89366,-7.23723,-20.3025,-8.92831,14.9136,9.15439,7.68375,-1.6584,-1.74571,-8.41062,14.8866,8.2354,6.89175,6.89175,-0.173517,0.173517,-6.03906,6.03906,-0.105027,3.06302,3.81492,2.15661,-10.9697,3.96733,-43.9472,31.2444,15.6217,-36.625,300.291,37.1093,153.316,143.036,104.478,60.025,-19.0904,151.303,38.0786,-58.1077,-64.445,-23.9245,176.245,39.0518,21.5024,-15.6311,3.37224,-0.398105,-0.594899,-0.372224,-0.696394,-0.24324,-0.651713,-0.690537,-0.0529211,-0.689072,0.0909458,-0.0930211,0.919407,-0.68343,-0.0739157,-0.725119,0.221328,-0.717577,0.049869,0.098883,-0.0554233,0.708112
53.54,0,,15.063,14.5635,1.78477,-7.09344,-20.092,-8.4733,16.1992,9.19716,8.02556,-1.47264,-2.28784,-8.51332,14.2413,7.91968,6.89283,6.89283,-0.0771186,0.0771186,-6.06056,6.06056,0.245062,2.94246,4.54497,2.11588,-11.3954,4.15616,-45.4152,29.7809,-16.6073,-34.674,291.994,70.7901,260.243,129.891,60.5337,-52.1494,79.1898,497.662,28.7973,-89.8485,-48.3388,20.98,3.39162,2.94293,23.5262,-21.0151,32.7781,-0.396632,-0.595803,-0.371789,-0.695857,-0.246358,-0.652274,-0.68912,-0.0515161,-0.688448,0.0883836,-0.0991874,0.918689,-0.683587,-0.0755675,-0.724728,0.22035,-0.718427,0.0476103,0.0977823,-0.0553612,0.708403
53.55,0,,15.7428,14.58,1.66765,-6.93564,-19.889,-8.04166,17.5927,9.22496,7.91668,-1.2881,-3.11978,-8.59481,13.4823,7.62508,6.90468,6.90468,0.0189472,-0.0189472,-6.08206,6.08206,1.12028,2.81615,5.78002,2.08445,-11.9112,4.34885,-26.3683,53.2142,-29.2906,12.2198,274.402,95.695,309.085,116.206,-54.6745,25.3297,-210.525,-125.882,24.8878,-123.538,-22.9459,50.7937,-95.2034,-15.1445,54.1355,-5.90506,57.5978,-0.395106,-0.596658,-0.371362,-0.695407,-0.249097,-0.653047,-0.687701,-0.0496839,-0.68764,0.0860663,-0.110971,0.917185,-0.683867,-0.0767855,-0.724274,0.219438,-0.71911,0.0455357,0.096682,-0.0552381,0.708696
53.56,0,,16.4725,14.5825,1.5519,-6.79144,-19.6151,-7.70625,19.0767,9.25062,8.0421,-1.0339,-3.84944,-8.6695,12.7863,7.42053,6.92515,6.92515,0.0884204,-0.0884204,-6.09926,6.09926,1.79945,2.6439,6.81746,2.04721,-12.285,4.53575,-20.0132,66.4029,-22.949,104.501,254.866,74.2186,385.714,185.053,-146.48,-121.114,-171.814,-233.432,11.2202,-146.982,7.82245,57.6029,-90.3243,-15.1445,67.29,0,31.2943,-0.393701,-0.597387,-0.370811,-0.695112,-0.251542,-0.653911,-0.686187,-0.0480978,-0.686614,0.0838061,-0.120429,0.91613,-0.684282,-0.0773945,-0.723773,0.219188,-0.719579,0.0439475,0.0951584,-0.0550564,0.709019
53.57,0,,17.2316,14.5838,1.4636,-6.64518,-19.265,-7.46844,20.5888,9.27842,8.0862,-0.717378,-4.12902,-8.73656,12.1958,7.26823,6.95818,6.95818,0.150581,-0.150581,-6.11431,6.11431,2.56965,2.41712,7.46517,2.03324,-12.4651,4.68604,11.2237,75.6775,-51.2725,186.035,263.686,-11.2341,387.198,278.33,-189.47,-223.71,-74.2404,-8.31066,12.2055,-138.686,33.1953,34.6722,-62.4773,-86.4363,26.3089,-1.38943,-4.85602,-0.392351,-0.597987,-0.370316,-0.694685,-0.253678,-0.655071,-0.684403,-0.0468761,-0.685563,0.0848452,-0.128,0.915352,-0.6848,-0.0774588,-0.723254,0.219438,-0.719721,0.04285,0.0932689,-0.0545697,0.709528
53.58,0,,18.0524,14.6079,1.44804,-6.52075,-18.877,-7.29798,22.1375,9.31477,7.64792,-0.380076,-3.88865,-8.80955,11.7108,7.15706,7.0002,7.0002,0.186148,-0.186148,-6.12721,6.12721,3.79496,2.16163,7.83294,2.04372,-12.4378,4.80358,52.2535,86.4326,-41.509,137.224,283.221,-92.784,321.295,351.079,-145.015,-221.582,1.06058,25.9097,-13.1908,-124.512,54.697,-29.7769,-100.559,-139.641,-31.6212,-30.22,-40.4668,-0.391193,-0.598417,-0.369768,-0.693898,-0.255817,-0.656664,-0.682239,-0.0460238,-0.684681,0.091068,-0.136297,0.914403,-0.685328,-0.0770902,-0.722805,0.219927,-0.719722,0.0421786,0.0911907,-0.0538354,0.710115
