"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
14.79,0,,23.3875,13.6317,4.4325,-3.84661,5.9805,-13.104,32.8838,9.81015,10.2663,0.934977,3.02113,-7.41222,-7.46139,5.2041,5.65666,5.65666,0.0619129,-0.0619129,-2.39698,2.39698,5.14401,0.709673,1.96374,2.49992,-2.27426,-6.17515,40.0421,110.846,-69.3356,38.0832,-39.0518,-81.0532,167.493,588.395,-3.91626,-496.536,87.3963,486.755,-30.2735,-55.6605,118.648,42.969,-158.686,-122.068,18.1129,0,20.9834,-0.395601,-0.621938,-0.34744,-0.668616,-0.28328,-0.677589,-0.637059,-0.177927,-0.607394,0.130016,-0.114145,0.92012,-0.686148,-0.0869206,-0.720696,0.225047,-0.714327,0.0413837,0.0822193,-0.0296649,0.722028
14.8,0,,24.5413,13.794,4.53998,-3.76552,5.5269,-12.9808,34.7751,9.95498,7.59692,1.04542,2.04602,-7.4666,-7.29505,5.05078,5.72032,5.72032,0.160009,-0.160009,-2.41829,2.41829,8.57169,0.643348,2.68064,2.45812,-2.19138,-6.16883,13.6748,127.929,-81.5412,97.6512,-2.43314,-149.901,63.9831,306.156,-33.2109,-585.411,148.976,701.681,-29.7938,-33.6842,153.806,-7.79906,-125.971,-125.002,1.46578,9.26566,-23.4683,-0.39505,-0.621813,-0.348293,-0.665204,-0.292438,-0.677778,-0.637222,-0.171025,-0.607131,0.148319,-0.137638,0.915246,-0.685881,-0.0864294,-0.7211,0.224678,-0.714808,0.0400405,0.0816089,-0.029848,0.722089
14.81,0,,25.6951,13.9788,4.64913,-3.68066,4.86936,-12.904,36.5719,10.0998,4.11364,1.17491,1.64008,-7.50172,-6.57003,4.93266,5.7998,5.7998,0.266949,-0.266949,-2.43843,2.43843,12.6826,0.557126,2.61158,2.38212,-1.74488,-6.17199,8.79416,141.108,-64.9438,158.202,36.1321,-158.206,59.5612,-15.6374,-103.034,343.225,469.785,981.019,-11.7146,20.0186,161.627,17.5849,-54.1873,-120.123,1.46578,-15.6558,25.8841,-0.394503,-0.621573,-0.349333,-0.661677,-0.302516,-0.677364,-0.639131,-0.163216,-0.606597,0.175545,-0.159736,0.909097,-0.685588,-0.0855154,-0.721601,0.2245,-0.715311,0.0388815,0.080752,-0.0302744,0.722129
14.82,0,,26.8534,14.1728,4.76693,-3.62068,4.23377,-12.8696,38.2783,10.2446,1.09816,1.29012,0.211131,-7.54969,-5.59658,4.83416,5.89812,5.89812,0.358612,-0.358612,-2.45741,2.45741,16.2469,0.488591,3.52726,2.3199,-1.13841,-6.20461,12.6926,116.217,-55.6661,185.065,84.4602,-87.403,113.753,-329.114,-196.277,969.731,-604.55,1052.77,-1.45741,49.8066,157.709,56.1651,15.1529,-130.854,-10.2605,-16.6143,-2.41585,-0.39414,-0.621089,-0.350495,-0.658249,-0.312766,-0.676561,-0.641952,-0.155712,-0.60545,0.193065,-0.185313,0.90331,-0.68528,-0.0843553,-0.722147,0.224436,-0.715791,0.0377824,0.0800807,-0.0306406,0.72213
14.83,0,,27.9696,14.3444,4.87912,-3.59069,3.83458,-12.8296,39.9048,10.3937,1.01949,1.372,-0.672072,-7.56639,-4.55487,4.7107,5.98475,5.98475,0.439983,-0.439983,-2.47484,2.47484,16.8434,0.462061,4.06789,2.26955,-0.476695,-6.26039,29.2988,62.5039,-58.594,194.347,152.345,-41.9878,110.82,-562.486,-265.147,19.068,-103.976,869.551,3.41292,67.3876,145.999,43.4434,64.4521,-140.141,-19.0552,-4.89909,-7.79974,-0.393944,-0.620581,-0.351644,-0.655069,-0.322224,-0.675761,-0.644694,-0.149668,-0.603432,0.193615,-0.192333,0.90368,-0.684889,-0.0829484,-0.722792,0.224193,-0.716098,0.0365618,0.0797765,-0.0310072,0.722139
14.84,0,,29.0843,14.4909,4.9447,-3.56292,3.83687,-12.7928,41.4998,10.5322,2.0778,1.4615,-0.235616,-7.55868,-3.56297,4.58947,6.07139,6.07139,0.521837,-0.521837,-2.49188,2.49188,16.2802,0.435531,3.38952,2.22062,0.45164,-6.31616,40.5257,-2.43647,-62.0159,192.381,217.279,-37.11,163.071,-654.778,-340.818,-389.142,763.711,97.1173,17.5811,80.0744,113.769,15.1237,70.8066,-83.0053,-31.2002,-5.8576,-23.9514,-0.39382,-0.620028,-0.352863,-0.652316,-0.330645,-0.675023,-0.646168,-0.145946,-0.600816,0.193855,-0.185066,0.907567,-0.684547,-0.0815475,-0.723368,0.223826,-0.716279,0.0352799,0.0794692,-0.0313726,0.722059
14.85,0,,30.199,14.619,4.9743,-3.53626,4.23834,-12.7032,43.0969,10.6536,2.69977,1.52814,-0.0503877,-7.50857,-3.20753,4.44149,6.15238,6.15238,0.62331,-0.62331,-2.50854,2.50854,16.1736,0.424477,2.98815,2.14082,1.16475,-6.34142,53.7169,-39.5512,-71.2936,171.388,275.401,-53.7096,253.406,-450.687,-289.056,-622.561,960.885,362.271,30.7531,83.9898,85.9437,3.91436,48.3566,-54.6883,-17.5894,-0.532509,-20.017,-0.393524,-0.619615,-0.354092,-0.649745,-0.337843,-0.674709,-0.646104,-0.144603,-0.597639,0.195379,-0.182012,0.909753,-0.684103,-0.0801417,-0.724022,0.223151,-0.716512,0.0338145,0.0792287,-0.0320455,0.721909
14.86,0,,31.3137,14.7259,4.96929,-3.49627,4.91463,-12.5616,44.734,10.7537,2.45853,1.55195,-0.149744,-7.44219,-3.47257,4.28237,6.22809,6.22809,0.743276,-0.743276,-2.52403,2.52403,16.9917,0.453218,2.84546,2.0444,1.56564,-6.32563,31.7315,-59.569,-83.0051,88.8607,304.689,-19.0385,193.845,-125.482,-159.665,-209.968,783.251,959.493,54.6805,97.6554,59.08,10.7348,30.7597,-46.8757,-0.523494,8.30714,16.6349,-0.392913,-0.619432,-0.355191,-0.647241,-0.344007,-0.67483,-0.644868,-0.144783,-0.593902,0.201245,-0.185741,0.909052,-0.683638,-0.0788625,-0.724656,0.222417,-0.716814,0.0322884,0.0792874,-0.0329601,0.721765
14.87,0,,32.4269,14.7932,4.89734,-3.40807,5.7034,-12.4448,46.3521,10.8069,2.37987,1.55956,-0.30339,-7.38995,-4.06292,4.18878,6.29213,6.29213,0.891384,-0.891384,-2.53875,2.53875,17.6416,0.48638,2.82982,1.95747,1.72497,-6.26039,1.94922,-56.6342,-83.9933,41.0042,294.44,5.37203,53.2441,138.667,-71.2915,-128.874,551.733,593.717,58.5915,93.2601,53.713,17.5849,26.8492,-54.6883,21.4632,-0.532509,6.35023,-0.392007,-0.619507,-0.356236,-0.644941,-0.349023,-0.675339,-0.642868,-0.145762,-0.590252,0.205398,-0.189284,0.908085,-0.683339,-0.0777645,-0.72509,0.22194,-0.717094,0.0311302,0.0794104,-0.033815,0.72153
14.88,0,,33.5612,14.8341,4.76709,-3.30699,6.41764,-12.3464,47.9051,10.8176,2.80256,1.53957,-0.364423,-7.3317,-4.71445,4.14554,6.35051,6.35051,1.04721,-1.04721,-2.55347,2.55347,17.7149,0.532807,2.81417,1.88005,1.70312,-6.15936,-6.3463,-40.5341,-90.8189,21.9763,236.805,43.9432,-16.1086,332.525,-5.3591,-380.375,519.996,399.983,66.4135,74.7002,44.9163,14.6492,26.3604,-52.2412,51.3024,-16.6143,59.0848,-0.390831,-0.619788,-0.357077,-0.642798,-0.35317,-0.676125,-0.640903,-0.146919,-0.587006,0.206061,-0.189459,0.908049,-0.683091,-0.0767264,-0.725452,0.221693,-0.717266,0.0304583,0.0796547,-0.0346086,0.721348
