"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
68.62,0,,13.0896,12.2071,1.11954,-6.60151,-20.9062,-10.2988,20.4809,10.4267,7.81468,0.700268,-1.7389,-9.69484,16.0067,-0.377975,4.26052,4.26052,1.0401,-1.0401,-10.6592,10.6592,4.10304,0.688965,7.03153,2.09493,-14.8719,-1.06939,45.8983,25.3903,-4.89107,87.3867,126.461,-19.0398,306.175,379.89,-157.721,-221.156,-11.6664,-59.6412,-20.5014,-25.8629,62.018,-2.94456,-75.2107,-109.848,-25.8029,-10.7681,-16.5914,-0.40841,-0.605809,-0.377219,-0.697717,-0.233956,-0.659019,-0.677889,-0.014466,-0.698093,0.0991268,-0.132332,0.913077,-0.681054,-0.077029,-0.727015,0.229199,-0.720925,0.0416893,0.082157,-0.045107,0.758579
68.63,0,,13.746,12.2262,1.04131,-6.50057,-20.5333,-10.1916,21.8204,10.4182,7.39156,0.785816,-1.55648,-9.70078,15.4791,-0.445788,4.28638,4.28638,1.10891,-1.10891,-10.7452,10.7452,5.23732,0.622939,7.58044,2.06816,-14.9701,-0.917169,45.8983,7.31759,4.89107,89.3719,122.051,-13.1748,256.819,406.24,-91.2944,-220.73,-8.83815,35.687,-26.8584,-4.40006,63.4822,-6.3308,-21.4803,-79.0955,-19.4787,-6.4261,3.37224,-0.407734,-0.605986,-0.377398,-0.697773,-0.234381,-0.660357,-0.675553,-0.0131839,-0.697953,0.103641,-0.140874,0.911649,-0.681345,-0.0764781,-0.726817,0.22902,-0.721119,0.0410795,0.0815473,-0.0451684,0.758585
68.64,0,,14.4728,12.2757,0.984119,-6.41817,-20.2391,-10.0569,23.2117,10.4396,6.59631,0.846922,-1.13881,-9.70672,15.1199,-0.541393,4.31475,4.31475,1.17041,-1.17041,-10.8226,10.8226,6.7427,0.579879,8.03604,2.03906,-14.8992,-0.784218,38.0937,-5.37758,18.56,62.023,99.623,24.9048,252.939,346.217,-55.6624,-189.866,69.8214,183.079,-23.4257,32.7149,69.8204,10.2692,21.0043,-41.9947,-12.1426,0,16.0518,-0.407083,-0.606138,-0.377539,-0.697547,-0.235486,-0.661717,-0.673498,-0.0114752,-0.697608,0.111516,-0.15058,0.91001,-0.681502,-0.0761158,-0.726732,0.228715,-0.721365,0.0403471,0.0811187,-0.0452897,0.758633
68.65,0,,15.2509,12.3417,0.925556,-6.34771,-20.0336,-9.89468,24.6483,10.4887,5.4565,0.904361,-0.712606,-9.71945,14.9596,-0.662567,4.34312,4.34312,1.23124,-1.23124,-10.8914,10.8914,8.57717,0.548302,8.59593,2.02044,-14.6427,-0.662828,20.0132,8.78111,18.56,92.7606,77.6215,42.9743,263.666,262.184,-72.2521,-21.924,3.00497,363.225,-21.01,47.3594,51.2672,12.2199,18.0887,-17.5915,-9.86582,1.04207,-3.37224,-0.406402,-0.606307,-0.377652,-0.697121,-0.237318,-0.66294,-0.67178,-0.00921668,-0.697049,0.12116,-0.162483,0.908183,-0.681546,-0.0760529,-0.726714,0.228345,-0.721598,0.0394309,0.0808147,-0.0453514,0.758706
68.66,0,,16.0776,12.4204,0.88255,-6.29786,-19.8941,-9.68574,26.1345,10.57,4.12097,0.986242,-0.722835,-9.74916,15.0043,-0.805975,4.36969,4.36969,1.28708,-1.28708,-10.958,10.958,10.6007,0.505241,9.6169,2.01462,-14.1815,-0.518316,-3.41915,29.3044,4.89107,121.102,57.6116,20.0101,260.756,198.258,-123.52,194.336,-389.232,730.849,-23.4257,48.3335,44.929,20.98,-21.9563,-27.8421,-7.84206,3.82092,17.131,-0.40566,-0.606536,-0.377643,-0.696384,-0.240063,-0.664034,-0.670434,-0.00659204,-0.696131,0.129156,-0.177925,0.906409,-0.681451,-0.0761779,-0.726803,0.227919,-0.721847,0.0382714,0.0804473,-0.0452898,0.758756
68.67,0,,16.9644,12.5194,0.904511,-6.25254,-19.785,-9.43693,27.6595,10.6641,3.20581,1.05346,-1.11835,-9.76189,15.2275,-0.991628,4.40273,4.40273,1.34525,-1.34525,-11.0225,11.0225,12.1901,0.476534,10.7531,2.00997,-13.5921,-0.383438,-2.43428,47.8536,-22.4654,124.525,65.4354,-31.2443,242.669,133.313,-163.07,150.914,-868.083,445.354,-29.3059,29.2889,36.1237,15.1277,-92.7639,-46.8886,-13.1544,5.90506,-15.6472,-0.40481,-0.606788,-0.377587,-0.694999,-0.243732,-0.665333,-0.669352,-0.00384545,-0.694866,0.133426,-0.192082,0.905478,-0.681284,-0.0764781,-0.726938,0.227312,-0.722041,0.0369902,0.080207,-0.0452309,0.758915
68.68,0,,17.9159,12.6388,0.993269,-6.227,-19.6075,-9.22111,29.2298,10.7796,3.34088,1.15123,-1.0655,-9.78056,15.68,-1.1506,4.45121,4.45121,1.40243,-1.40243,-11.0827,11.0827,12.7152,0.430603,10.8684,2.01695,-12.8471,-0.258195,11.2237,62.9823,-32.229,109.362,83.5012,-27.3414,255.849,55.642,-146.957,-43.4224,-215.297,145.925,-27.3352,10.2444,20.4988,5.37382,-142.567,-59.0902,-35.6687,-3.47357,-27.3826,-0.404008,-0.606898,-0.37764,-0.693019,-0.248422,-0.666712,-0.668358,-0.00146489,-0.693261,0.136972,-0.195387,0.907046,-0.68101,-0.0769089,-0.727156,0.226879,-0.722144,0.0357684,0.0798395,-0.0450471,0.759025
68.69,0,,18.9099,12.7695,1.11222,-6.19898,-19.3234,-9.05478,30.813,10.8822,3.76538,1.20622,-0.927411,-9.79669,16.1853,-1.26399,4.51693,4.51693,1.46259,-1.46259,-11.1365,11.1365,12.9113,0.421991,10.7367,2.01229,-11.9767,-0.144512,25.8852,58.5918,-19.0436,111.826,95.6874,10.7382,305.148,-30.7321,-143.073,-201.573,326.658,270.585,-18.054,2.92218,30.2669,13.6554,-143.579,-88.8833,-27.8267,-11.6364,6.87936,-0.403162,-0.60691,-0.37777,-0.690703,-0.253734,-0.668058,-0.667271,0.000122077,-0.691442,0.139959,-0.195747,0.909581,-0.680768,-0.0773364,-0.727341,0.226703,-0.722226,0.0348539,0.0797777,-0.0450466,0.75914
68.7,0,,19.9391,12.899,1.22111,-6.17096,-18.9099,-8.98329,32.4373,10.972,3.87702,1.24288,-0.912068,-9.80348,16.4978,-1.28956,4.59737,4.59737,1.5334,-1.5334,-11.1838,11.1838,13.4364,0.436345,10.8849,2.00764,-11.1089,-0.0481706,33.2066,40.0425,-13.669,124.012,103.037,32.2361,290.027,-61.5243,-123.52,-300.338,388.171,380.824,2.44746,7.82606,25.8743,16.6,-111.329,-96.687,-22.5143,-12.6785,-1.88845,-0.402317,-0.606802,-0.378084,-0.688338,-0.259233,-0.669294,-0.665938,0.00103767,-0.689499,0.143258,-0.199352,0.911246,-0.680525,-0.0777028,-0.727525,0.226939,-0.722139,0.0344254,0.0798983,-0.0451068,0.759186
68.71,0,,20.9831,13.0336,1.31582,-6.15366,-18.3874,-8.98329,34.0852,11.0469,3.77503,1.26855,-0.748407,-9.83319,16.6033,-1.2551,4.68535,4.68535,1.59556,-1.59556,-11.2225,11.2225,14.1646,0.450698,10.9837,2.00997,-10.2903,0.0269756,32.7235,17.0857,-28.3236,120.11,74.7291,49.3138,239.245,26.8306,-97.6646,-179.649,515.087,500.106,10.7434,10.2444,46.3932,0,-41.5325,-76.6486,-14.6722,0,-12.6796,-0.401565,-0.60659,-0.378432,-0.686085,-0.264606,-0.670397,-0.664356,0.00128183,-0.68749,0.148204,-0.20375,0.912174,-0.680282,-0.0780692,-0.72771,0.227488,-0.722077,0.0344253,0.080019,-0.0451061,0.759234
68.72,0,,22.0579,13.153,1.38445,-6.12853,-17.7888,-9.01904,35.7505,11.096,3.7006,1.29299,-0.651233,-9.87053,16.4897,-1.18729,4.77441,4.77441,1.66304,-1.66304,-11.2676,11.2676,14.8578,0.45931,11.1319,2.02626,-9.6299,0.109829,26.3683,-0.493512,-20.5127,89.8512,38.0758,53.2166,198.22,139.675,-18.0545,-199.232,506.426,502.062,12.2055,20.5224,52.25,8.79687,38.5574,-62.496,-26.3089,-6.77346,-8.76781,-0.400791,-0.606375,-0.378817,-0.683881,-0.270036,-0.671368,-0.662584,0.000915593,-0.685474,0.152473,-0.208261,0.912639,-0.680102,-0.0783747,-0.727835,0.228161,-0.72196,0.0346697,0.0801439,-0.0449856,0.759261
68.73,0,,23.1458,13.2507,1.42425,-6.10669,-17.1851,-9.06302,37.4114,11.1303,3.76814,1.29421,-0.583041,-9.88072,16.2157,-1.09946,4.8545,4.8545,1.7345,-1.7345,-11.3128,11.3128,15.4039,0.488017,11.2362,2.0251,-9.15509,0.208097,17.5789,-9.27462,-21.9819,75.6803,19.0616,48.8178,195.824,258.282,26.8433,-254.361,551.324,459.042,5.84847,27.8447,36.1237,2.42926,65.4524,-45.8966,-15.6841,-7.29449,-0.539558,-0.399987,-0.606237,-0.379173,-0.68173,-0.275463,-0.672208,-0.660734,0.000305189,-0.683501,0.155893,-0.211744,0.912899,-0.679892,-0.0786157,-0.727989,0.228833,-0.721781,0.0350361,0.0803862,-0.0450456,0.759244
68.74,0,,24.2265,13.318,1.41693,-6.0795,-16.6854,-9.10839,39.027,11.1345,3.93353,1.28321,-0.499506,-9.93419,15.9134,-1.02387,4.92632,4.92632,1.82592,-1.82592,-11.3579,11.3579,15.831,0.525336,11.2801,2.04837,-8.8522,0.294804,4.38543,-17.5792,-35.1487,58.1209,29.7778,46.3812,180.647,368.185,66.3929,-333.969,628.392,373.002,7.81915,37.115,40.5364,1.47228,27.847,-41.0027,-24.791,-7.29449,-18.6147,-0.399126,-0.606166,-0.379655,-0.679705,-0.280891,-0.672807,-0.659036,0.000183116,-0.681742,0.158821,-0.214183,0.912948,-0.679653,-0.0786774,-0.728178,0.229505,-0.721719,0.0353413,0.0807537,-0.0449242,0.759256
