"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
135.27,0,,11.7961,13.0577,2.04464,-7.26771,-41.1554,-14.4145,14.383,9.99264,7.46737,-1.07546,1.45078,-8.25445,43.4117,4.0321,5.23013,5.23013,0.445426,-0.445426,-5.91867,5.91867,0.560141,2.14153,2.67319,1.82608,-3.0808,-5.71689,-22.466,-27.8239,-20.9963,20.5032,183.598,-10.2638,129.865,117.166,49.3263,-27.884,-6.36347,-0.488862,32.7069,35.6371,-23.9287,-11.2261,166.011,-3.40587,11.6366,-19.1046,1.88845,-0.405835,-0.601276,-0.37727,-0.689411,-0.25019,-0.651202,-0.678128,0.0925331,-0.723113,0.107548,-0.0845369,0.938023,-0.678767,-0.083442,-0.728026,0.24947,-0.710322,0.0731869,0.0932064,-0.0522493,0.758286
135.28,0,,12.401,13.0514,2.02268,-7.14865,-41.1275,-14.4118,15.4852,9.97339,8.21713,-1.02291,1.41839,-8.41487,43.1763,4.09213,5.2251,5.2251,0.524539,-0.524539,-5.98531,5.98531,0.47612,2.10134,2.68966,1.87612,-3.29365,-5.57238,1.468,-37.1155,-31.7454,53.2261,146.993,-12.7004,171.403,68.8472,40.5375,-25.9683,-14.141,-18.0879,45.8978,32.7149,-33.6967,4.38003,114.244,13.1936,5.31237,-19.1046,21.0427,-0.404941,-0.601856,-0.377167,-0.689112,-0.251718,-0.65255,-0.676127,0.0948543,-0.723982,0.106875,-0.0841695,0.93801,-0.678991,-0.0841109,-0.7277,0.250321,-0.710617,0.073491,0.0930222,-0.0516383,0.75846
135.29,0,,13.0221,13.026,1.99889,-7.03328,-41.1275,-14.3678,16.6177,9.91993,8.99309,-0.963022,1.37066,-8.56765,42.9267,4.12104,5.233,5.233,0.596672,-0.596672,-6.05411,6.05411,0.399101,2.05254,2.70613,1.92384,-3.54197,-5.4086,12.2086,-35.652,-37.6036,64.9324,124.991,-0.495941,292.994,5.88232,-45.4088,-6.81135,-34.1153,21.9988,47.3599,19.5148,-34.1781,17.5937,78.1263,11.2427,-3.03564,-17.0205,7.28403,-0.403961,-0.602401,-0.376982,-0.688867,-0.253,-0.653953,-0.674172,0.0973567,-0.724712,0.106264,-0.0838636,0.937942,-0.679301,-0.0847219,-0.727278,0.250994,-0.710925,0.0736135,0.0927774,-0.0510276,0.758639
135.3,0,,13.6402,12.9866,1.95405,-6.91751,-41.1224,-14.2702,17.7911,9.83653,9.75526,-0.919026,1.30758,-8.70345,42.6325,4.10547,5.24737,5.24737,0.660494,-0.660494,-6.12936,6.12936,0.343087,2.01235,2.77748,1.95759,-3.83941,-5.22941,31.7386,-26.8538,-42.9596,81.0543,78.6173,-5.86504,404.315,59.5435,-212.396,-27.884,-50.3774,47.9085,30.768,8.2963,-23.4473,12.2199,35.1658,15.6405,-17.4549,-13.1996,-1.88845,-0.402991,-0.602899,-0.376743,-0.688815,-0.253918,-0.655305,-0.672043,0.0999214,-0.725513,0.105411,-0.0840478,0.937771,-0.679706,-0.0852684,-0.726765,0.251296,-0.711343,0.0734904,0.0925364,-0.050541,0.758786
135.31,0,,14.2701,12.9359,1.90098,-6.8108,-41.1199,-14.1506,19.0033,9.72534,10.4003,-0.876252,1.39282,-8.82228,42.2591,4.08657,5.27215,5.27215,0.713679,-0.713679,-6.21535,6.21535,0.371094,1.96355,2.83786,1.97621,-4.21325,-5.01938,54.6878,-22.9568,-60.0504,101.557,49.3136,-33.6808,357.413,190.935,-225.102,-22.9883,12.1966,158.636,3.4328,-6.852,-17.0891,16.1215,-21.4803,-20.5013,-7.84206,-23.4466,1.88845,-0.401945,-0.603375,-0.376369,-0.688813,-0.254772,-0.656585,-0.669587,0.102361,-0.726535,0.105109,-0.0846606,0.937371,-0.680161,-0.0858212,-0.726184,0.25154,-0.711772,0.0733685,0.0922263,-0.0501721,0.758929
135.32,0,,14.9382,12.9041,1.85249,-6.72181,-41.026,-14.0654,20.2695,9.6227,10.7586,-0.831034,1.67241,-8.94451,41.7112,4.12659,5.30554,5.30554,0.752571,-0.752571,-6.3207,6.3207,0.588149,1.91762,2.95862,1.99367,-4.66623,-4.77467,64.4621,-16.1157,-47.3671,112.785,46.3738,-37.6052,209.461,296.397,-127.438,-85.9933,38.5343,293.073,-0.98534,-30.7668,5.37543,36.623,-66.4044,-33.695,-17.4549,-13.1996,-12.6796,-0.400903,-0.603796,-0.375877,-0.688711,-0.256123,-0.657703,-0.666837,0.104069,-0.727753,0.105657,-0.0867964,0.936632,-0.680576,-0.0864912,-0.725623,0.252086,-0.712127,0.0735505,0.0919247,-0.0498078,0.75902
135.33,0,,15.6356,12.8838,1.83281,-6.64147,-40.9246,-13.9911,21.5206,9.52861,10.3493,-0.801703,2.13611,-9.04891,40.9868,4.20441,5.33643,5.33643,0.788138,-0.788138,-6.43894,6.43894,1.38635,1.88317,3.4252,2.00065,-5.23928,-4.49143,53.2197,6.84109,-24.4181,87.3867,52.2535,7.3313,244.609,318.366,-72.763,-218.815,241.281,762.625,-5.37169,-46.8892,30.2669,47.8491,-75.2107,-55.1883,-5.81831,-22.0571,-6.87936,-0.399799,-0.604276,-0.375262,-0.688248,-0.258124,-0.658829,-0.664229,0.105415,-0.728809,0.107796,-0.0943672,0.935126,-0.680926,-0.0872215,-0.725117,0.252752,-0.712417,0.0739762,0.0916795,-0.0495631,0.759072
135.34,0,,16.3903,12.8787,1.8415,-6.58214,-40.8992,-13.9554,22.8062,9.4559,8.71468,-0.771151,2.7703,-9.11681,40.0351,4.31002,5.37342,5.37342,0.827363,-0.827363,-6.56578,6.56578,3.20681,1.85159,4.61633,1.98785,-5.97059,-4.20819,38.5769,43.4631,-24.9017,29.7792,57.1374,29.3036,298.358,318.366,-109.86,-161.131,-2.47468,126.86,-4.38635,-55.6557,56.6426,22.4523,-25.4074,-76.6486,-1.01188,-19.1046,1.48378,-0.3987,-0.604702,-0.374712,-0.687407,-0.260814,-0.660001,-0.661598,0.107306,-0.729778,0.112003,-0.111942,0.932035,-0.681128,-0.0878343,-0.72477,0.253609,-0.712546,0.0745872,0.091437,-0.0495029,0.759147
135.35,0,,17.217,12.88,1.86392,-6.52446,-40.9474,-13.9334,24.1586,9.40031,6.79478,-0.74182,3.69771,-9.18896,39.1503,4.43342,5.40538,5.40538,0.868914,-0.868914,-6.69478,6.69478,5.30734,1.8315,5.73062,1.99367,-6.58457,-3.92494,14.1597,66.8964,-19.0436,27.349,70.3193,29.3036,243.182,323.708,-103.524,-305.659,107.825,126.86,-2.44746,-61.5337,75.1959,-3.42305,49.8033,-67.8859,15.1782,-15.11,4.45135,-0.397613,-0.605149,-0.374174,-0.686204,-0.264544,-0.661056,-0.65891,0.109686,-0.730691,0.118723,-0.13032,0.928417,-0.681288,-0.0882586,-0.724502,0.254533,-0.71257,0.0752612,0.0913125,-0.0493185,0.759188
135.36,0,,18.1097,12.8813,1.91013,-6.48985,-41.0717,-13.8853,25.5391,9.36182,4.30152,-0.708823,5.37012,-9.2645,38.3731,4.51902,5.43554,5.43554,0.905811,-0.905811,-6.80657,6.80657,7.89799,1.81715,6.48262,1.98785,-6.95023,-3.6706,-9.7743,74.214,-24.4181,51.2751,77.1474,9.27193,199.704,275.869,-91.2944,-166.452,294.487,786.091,-7.31058,-54.6817,72.2674,-14.6492,86.9326,-52.7414,7.84206,-13.1996,5.39558,-0.396691,-0.605505,-0.37374,-0.684637,-0.269374,-0.661929,-0.656326,0.112551,-0.731463,0.131108,-0.14887,0.924043,-0.68135,-0.0883809,-0.724381,0.255259,-0.712737,0.0755646,0.0911881,-0.0492562,0.759169
