"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
121.72,0,,13.687,4.36466,0.268473,-5.73895,-2.21455,-7.25529,22.0228,5.45272,11.4937,-0.354632,0.812552,-9.37244,3.0188,10.304,2.88265,2.88265,1.8355,-1.8355,-7.42688,7.42688,-0.00786051,4.81055,-0.516373,2.58735,-6.60593,9.88303,-121.571,68.3654,7.31219,354.51,168.964,152.349,483.428,342.233,-133.273,-31.259,34.2068,66.346,84.4856,-130.38,8.28226,83.0068,-38.604,28.3255,-224.054,19.9611,303.769,-0.330093,-0.531091,-0.380205,0.690059,0.0221576,0.721861,-0.71728,-0.0751401,-0.659231,0.222121,-0.24501,0.68443,0.298056,-0.73394,0.273213,0.214548,-0.684418,0.132086,0.303598,-0.12244,0.849756
121.73,0,,15.456,4.40799,0.37593,-5.85609,-1.59699,-6.95623,24.9244,5.32753,12.7245,-2.66967,0.805074,-9.29522,2.2369,10.0336,3.00453,3.00453,1.70503,-1.70503,-7.77845,7.77845,-0.015721,7.10245,-0.466933,2.30719,-7.09809,9.97864,-74.7191,77.6201,-28.3113,315.418,-65.4271,220.227,388.226,413.13,-84.4797,-28.2819,-17.1034,55.2383,106.448,-114.74,-25.4023,113.777,-59.0798,-6.34882,-224.546,243.229,611.811,-0.329538,-0.530532,-0.378306,0.68356,0.0232553,0.726836,-0.717516,-0.0733081,-0.655073,0.222112,-0.245244,0.685012,0.298425,-0.733763,0.272422,0.214424,-0.685448,0.131413,0.319359,-0.131724,0.846192
121.74,0,,17.2762,4.50947,0.594939,-6.03383,-1.0449,-6.57684,27.8746,5.2988,13.9257,-5.27977,0.755225,-8.96804,1.50814,9.59041,3.12812,3.12812,1.55683,-1.55683,-8.2289,8.2289,0.00786051,9.70209,-0.37904,1.74138,-7.66408,10.0169,-4.87438,107.431,-54.6852,291.522,-335.919,243.665,311.531,463.896,12.6898,14.2898,-61.5148,24.9173,60.5715,-126.47,-33.6846,77.64,-77.6645,-59.5812,155.329,21.07,817.424,-0.329244,-0.529817,-0.376427,0.676126,0.0253311,0.732342,-0.717865,-0.0711089,-0.650723,0.222305,-0.245805,0.685471,0.298716,-0.733668,0.272287,0.213885,-0.686336,0.130016,0.336071,-0.143559,0.842191
121.75,0,,19.122,4.64173,0.94392,-6.22758,-0.657077,-6.22959,30.7806,5.31111,15.0477,-7.50402,0.692912,-8.77905,0.971685,8.85006,3.26366,3.26366,1.42813,-1.42813,-8.78372,8.78372,0.0550236,11.9049,-0.3296,1.26896,-8.26288,9.85571,37.584,121.591,-59.56,264.646,-517.09,192.38,316.875,445.766,84.4797,30.6636,-17.1034,-13.2091,-34.163,-114.268,-21.4632,4.9068,-132.31,-71.3021,511.749,-122.539,568.829,-0.32907,-0.528918,-0.374912,0.66793,0.0293589,0.738367,-0.718594,-0.0682399,-0.646326,0.222844,-0.246038,0.685989,0.298964,-0.733676,0.272351,0.213331,-0.687114,0.128487,0.35054,-0.152594,0.839575
121.76,0,,20.8488,4.7854,1.45323,-6.46867,-0.568149,-5.90705,33.4876,5.37678,16.1037,-8.9112,0.598198,-9.36432,0.723703,7.53497,3.38896,3.38896,1.31822,-1.31822,-9.43192,9.43192,0.0943261,13.2493,-0.324107,1.52165,-8.89996,9.26841,62.0201,136.219,-57.6226,182.112,-577.158,112.783,305.692,321.727,136.728,17.5646,3.8806,1.50104,-80.0932,-43.9545,2.42408,-31.7409,-185.521,-91.8137,147.456,-71.712,591.828,-0.329062,-0.527989,-0.373682,0.659459,0.034975,0.744668,-0.719819,-0.0642117,-0.642179,0.223397,-0.245859,0.686611,0.299093,-0.733998,0.272541,0.212899,-0.687954,0.126714,0.362691,-0.152535,0.83989
121.77,0,,22.3704,4.95756,1.99666,-6.61543,-0.768236,-5.63517,35.9247,5.54301,17.0871,-9.81623,0.351441,-10.8458,0.736355,5.76691,3.48179,3.48179,1.26574,-1.26574,-10.2065,10.2065,0.117908,14.0591,-0.274667,2.6258,-9.64914,8.34239,88.8612,156.264,-76.1843,97.6706,-552.223,78.6294,190.402,123.039,123.562,2.38164,-40.0996,16.6615,-74.7248,-43.4826,-69.3387,-4.39568,-226.081,-82.5346,165.498,699.747,759.737,-0.32913,-0.527206,-0.373018,0.651588,0.0419335,0.750531,-0.721783,-0.0587803,-0.638221,0.223648,-0.24611,0.686997,0.298655,-0.734216,0.272958,0.212717,-0.68875,0.124639,0.375324,-0.143745,0.841838
121.78,0,,23.6582,5.10579,2.47425,-6.71996,-1.11901,-5.40903,38.0721,5.7667,17.9945,-10.4631,-0.0947146,-11.9594,0.900833,4.09382,3.53162,3.53162,1.26539,-1.26539,-11.1019,11.1019,0.133629,14.6665,-0.19776,3.31247,-10.5241,7.61578,97.6479,144.536,-80.0904,92.3073,-499.524,68.8455,104.009,-18.5058,29.7883,0.893113,-83.936,12.1584,-41.4836,25.4154,18.5341,29.7986,-229.016,-80.5812,467.299,1200.25,1044.4,-0.329253,-0.526658,-0.372775,0.644997,0.050357,0.755355,-0.724716,-0.0527377,-0.633951,0.223651,-0.246663,0.68719,0.298235,-0.734418,0.273576,0.21284,-0.689486,0.12232,0.384188,-0.136975,0.844372
121.79,0,,24.7742,5.24717,2.78741,-6.75912,-1.42408,-5.25702,39.9453,6.01912,18.7733,-10.8177,-0.635585,-12.0773,1.10074,3.12455,3.54102,3.54102,1.34623,-1.34623,-12.1346,12.1346,0.14935,15.0633,-0.159307,2.98836,-11.5084,7.68407,112.303,112.293,-84.9652,191.885,-392.116,-7.31103,67.8877,-97.1557,-22.4604,-4.76327,-78.187,10.8075,-52.7086,29.7974,42.4718,37.6188,-167.98,-138.66,-110.387,749.464,934.558,-0.32919,-0.52641,-0.373077,0.639796,0.060061,0.758942,-0.728332,-0.0472451,-0.629325,0.22377,-0.246904,0.687303,0.297378,-0.734838,0.274,0.213148,-0.690046,0.120247,0.386731,-0.137456,0.846341
121.8,0,,25.8328,5.33041,2.99755,-6.75537,-1.56241,-5.21006,41.6328,6.25923,19.3508,-10.5993,-1.13907,-11.7806,1.26015,2.50597,3.48834,3.48834,1.51003,-1.51003,-13.3541,13.3541,0.196513,14.9419,-0.186773,2.26324,-12.6076,8.27137,135.264,58.5989,-70.8095,227.044,-224.119,-118.159,37.1106,-85.9021,-68.3344,11.6105,-19.9779,-8.85613,-50.2684,-22.9211,16.11,51.2659,-64.9486,-147.939,-683.152,551.702,691.367,-0.32894,-0.526584,-0.373864,0.634987,0.070683,0.762009,-0.731981,-0.0433377,-0.624735,0.224377,-0.246534,0.687535,0.295801,-0.735841,0.273461,0.21382,-0.690474,0.11866,0.383747,-0.139167,0.849164
121.81,0,,26.9247,5.36461,3.15277,-6.70294,-1.53647,-5.25579,43.2207,6.47266,19.7567,-10.2758,-1.62261,-11.4534,1.29305,2.21373,3.38127,3.38127,1.75396,-1.75396,-14.8153,14.8153,0.243676,14.7637,-0.203253,1.48319,-13.9501,9.35583,145.013,20.983,-76.1843,189.442,-48.8284,-120.13,84.5132,8.2526,-45.3974,18.16,-10.2046,-4.95343,-40.0195,-81.572,-53.7337,43.4457,13.694,-124.497,-923.772,202.568,522.453,-0.328391,-0.527135,-0.375025,0.629897,0.081789,0.765032,-0.735266,-0.0411397,-0.620514,0.224919,-0.246282,0.687697,0.29354,-0.73736,0.271932,0.214853,-0.690766,0.11762,0.380204,-0.140997,0.851294
