"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
95.09,0,,26.4216,1.94153,5.02447,-2.12634,-2.40088,-6.12401,42.4837,7.33141,16.6837,-5.40813,-0.340573,-8.06939,6.07241,4.32855,0.713064,0.713064,1.57234,-1.57234,-2.12042,2.12042,0.169383,11.641,-0.109866,1.41178,3.35903,-0.985497,104.989,-56.1694,-107.415,-12.7118,200.162,30.2662,-33.172,214.86,42.0112,-1.52958,60.5333,-9.31345,-25.4078,-247.076,-61.5242,-48.8041,-26.8252,56.1539,-903.352,-150.901,439.895,-0.329793,-0.530122,-0.382774,0.610379,0.0889933,0.778783,-0.727193,-0.0494398,-0.63222,0.239332,-0.224011,0.731547,0.259904,-0.724227,0.25734,0.241655,-0.686632,0.132639,0.34968,-0.148869,0.856346
95.1,0,,27.4116,1.83139,5.04801,-1.93785,-1.58085,-5.73127,43.3048,7.36431,16.3689,-4.77828,-0.547878,-8.78899,5.44973,3.68738,0.710145,0.710145,1.74766,-1.74766,-2.18634,2.18634,0.228299,11.1148,-0.0659197,1.97209,3.42457,-1.10015,33.2135,-53.2153,-69.8275,-43.4408,205.088,49.8091,-38.5535,275.875,56.6506,-21.1082,65.3832,25.8707,-18.5591,-211.406,-24.4205,-14.1622,-89.8178,27.3426,-690.962,-86.4465,574.644,-0.328639,-0.530803,-0.383453,0.605993,0.0980894,0.78087,-0.727634,-0.056094,-0.630157,0.240012,-0.224203,0.732244,0.259473,-0.724522,0.255567,0.240495,-0.687119,0.129403,0.349195,-0.141912,0.857698
95.11,0,,28.4144,1.73034,5.01687,-1.73326,-0.786727,-5.21216,43.9991,7.44545,15.9326,-3.93409,-0.790721,-9.46464,4.80132,2.93033,0.686261,0.686261,1.92642,-1.92642,-2.60383,2.60383,0.272486,10.3914,0.0439465,2.42804,3.05316,-0.832622,-29.7729,-29.3023,-42.4908,-63.9793,197.769,40.0376,-41.0434,314.457,88.3973,-46.805,29.8176,5.43285,-6.34138,-176.269,-10.7399,43.9606,-125.518,-7.31219,-643.072,-57.0851,555.119,-0.3273,-0.531664,-0.383823,0.601459,0.105899,0.782922,-0.727762,-0.0634801,-0.628636,0.24031,-0.224928,0.732833,0.259222,-0.724627,0.254156,0.239023,-0.687467,0.125554,0.347313,-0.134164,0.859553
95.12,0,,29.434,1.64632,4.93181,-1.51555,-0.0801525,-4.59765,44.569,7.56388,15.3854,-2.92831,-1.06022,-9.98649,4.2018,2.05741,0.65017,0.65017,2.09967,-2.09967,-3.27951,3.27951,0.294579,9.52815,0.186773,2.74665,2.35405,-0.30029,-81.5518,11.2179,-46.8884,-82.5218,185.523,32.2332,-53.252,373.055,104.495,-57.2062,-11.3163,41.9105,6.34138,-148.917,-17.0815,26.3764,-199.187,-28.3113,-647.992,-44.4515,526.868,-0.325891,-0.532571,-0.384,0.59682,0.112247,0.784936,-0.727767,-0.0710493,-0.627663,0.240313,-0.225907,0.733268,0.258927,-0.724594,0.252946,0.237197,-0.687604,0.121223,0.343892,-0.126411,0.861928
95.13,0,,30.4579,1.57593,4.84067,-1.30927,0.474749,-3.972,45.0189,7.7152,14.7024,-1.81041,-1.39191,-10.3408,3.71292,1.13557,0.588868,0.588868,2.24778,-2.24778,-4.14196,4.14196,0.331401,8.54163,0.373545,2.89497,1.42281,0.393107,-114.731,68.8645,-46.3833,-109.889,175.81,26.3639,-72.7697,432.621,140.617,-23.5555,-122.504,8.27862,-8.79338,-127.43,-25.878,5.37004,-270.988,-65.9035,-602.07,-61.9982,486.339,-0.324667,-0.533482,-0.383997,0.591951,0.117316,0.78703,-0.727802,-0.0783711,-0.627274,0.240248,-0.227369,0.733439,0.258557,-0.724461,0.252026,0.235358,-0.687762,0.116824,0.338954,-0.11915,0.864812
95.14,0,,31.4761,1.52711,4.7294,-1.1284,0.884144,-3.43678,45.3246,7.89941,13.8583,-0.603468,-1.69398,-10.5028,3.38871,0.262648,0.51589,0.51589,2.38383,-2.38383,-5.1747,5.1747,0.405046,7.48112,0.516371,2.88398,0.322248,1.22573,-121.101,112.299,-56.1591,-127.433,168.491,10.755,-102.086,474.587,168.942,12.5425,-129.329,-14.2289,-44.9393,-96.6655,-13.1947,-19.0584,-254.906,-120.12,-561.561,-95.6877,433.534,-0.323563,-0.534328,-0.383991,0.587009,0.121223,0.789109,-0.727892,-0.0853938,-0.627483,0.240556,-0.228592,0.733447,0.258252,-0.724337,0.251415,0.234079,-0.687831,0.112858,0.332597,-0.112676,0.868145
95.15,0,,32.4366,1.44877,4.59497,-0.984809,1.12953,-3.05519,45.4381,8.07925,12.8641,0.682612,-1.87463,-10.5276,3.33982,-0.499547,0.409209,0.409209,2.50472,-2.50472,-6.38323,6.38323,0.49342,6.34662,0.527358,2.76313,-0.860238,2.20031,-108.872,137.21,-90.33,-120.132,148.432,6.34511,-107.387,439.486,177.748,28.756,-71.3108,-57.1742,-87.3843,-107.916,-25.878,-36.1161,-189.912,-155.775,-491.694,-112.766,387.237,-0.322717,-0.535196,-0.384001,0.582187,0.124031,0.791061,-0.72806,-0.0919841,-0.628385,0.241471,-0.228591,0.73369,0.257701,-0.724457,0.250499,0.233603,-0.687807,0.10969,0.32509,-0.106695,0.87181
95.16,0,,33.3942,1.37724,4.44535,-0.890352,1.21462,-2.82351,45.3879,8.23057,11.7805,2.03465,-2.02863,-10.5001,3.47877,-1.13299,0.309163,0.309163,2.60874,-2.60874,-7.76754,7.76754,0.5597,5.13813,0.477918,2.6258,-2.20658,3.34687,-97.1536,155.773,-106.94,-91.8193,115.705,-20.0188,-66.9063,348.591,144.992,23.8614,-17.6032,-43.9802,-114.737,-152.809,-80.0889,-43.4341,-108.902,-127.932,-478.081,-80.1297,345.23,-0.321906,-0.5359,-0.38398,0.57737,0.125924,0.792961,-0.728359,-0.0982702,-0.629784,0.242319,-0.228037,0.734038,0.256976,-0.724843,0.249224,0.233957,-0.68777,0.107487,0.316792,-0.100714,0.875664
95.17,0,,34.3293,1.29322,4.29307,-0.842065,1.18502,-2.68971,45.1936,8.34899,10.6182,3.43944,-2.2152,-10.4259,3.70005,-1.65829,0.211239,0.211239,2.69554,-2.69554,-9.37708,9.37708,0.596523,3.8721,0.483412,2.47748,-3.81782,4.73639,-83.9705,138.168,-99.6007,-63.9793,64.961,-60.5323,-17.59,256.826,117.676,5.81239,-14.7292,-11.6418,-82.9876,-161.127,-100.597,-41.4862,-36.1006,-81.0591,-436.587,-29.2444,318.31,-0.321239,-0.536396,-0.384047,0.572672,0.127206,0.794733,-0.728547,-0.104253,-0.631741,0.24275,-0.227918,0.734172,0.256671,-0.72527,0.248003,0.234749,-0.687767,0.105778,0.307818,-0.094915,0.879505
95.18,0,,35.2363,1.19671,4.13244,-0.796742,1.09131,-2.58068,44.8726,8.46303,9.40579,4.91019,-2.41066,-10.2941,3.95993,-2.09861,0.1027,0.1027,2.79129,-2.79129,-11.2173,11.2173,0.611251,2.56496,0.532851,2.34014,-5.69123,6.43166,-60.0568,128.427,-86.9129,-74.6951,22.944,-66.4016,-0.963837,173.377,99.1105,7.9538,-35.2063,5.95026,-40.0353,-154.302,-87.8881,-18.5319,9.7425,-60.06,-412.15,-3.39235,276.894,-0.320573,-0.536832,-0.384297,0.568031,0.127999,0.79644,-0.728487,-0.110112,-0.634183,0.242756,-0.228168,0.734129,0.256976,-0.725575,0.247087,0.235668,-0.687776,0.104009,0.29824,-0.0894841,0.883121
