"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
59.47,0,,19.6004,2.85862,0.892206,-3.35705,-7.3391,-6.40496,34.7356,7.60483,16.6246,-5.93113,-1.91498,-8.6592,2.88705,13.6229,1.22031,1.22031,2.25005,-2.25005,-6.18541,6.18541,0.41925,13.4569,0.873438,-0.0878929,-10.1166,11.5561,68.838,51.745,-44.4282,86.9053,-448.728,93.2452,110.324,22.9645,-73.2426,-26.3086,-20.0371,24.8847,1.47821,-122.58,-75.6841,58.1289,-56.1591,-44.9153,481.022,1016.14,1233.35,-0.32997,-0.52291,-0.39821,0.665189,0.0170295,0.740632,-0.722252,-0.0175787,-0.642538,0.235248,-0.236346,0.73315,0.267648,-0.721094,0.257821,0.250201,-0.678271,0.153514,0.363117,-0.15815,0.843243
59.48,0,,20.852,2.86085,1.12694,-3.39455,-7.56912,-6.32193,36.6319,7.63061,17.3495,-6.11475,-2.54405,-8.3523,2.99936,12.9378,1.2574,1.2574,2.29849,-2.29849,-6.75671,6.75671,0.447673,13.6692,0.917385,-0.637224,-10.6962,11.463,85.446,68.8571,-45.4142,135.744,-424.299,6.33104,67.3459,9.32031,-115.748,-17.045,-12.1904,40.974,14.6477,-139.137,-60.551,67.8574,-3.92222,-31.7339,-475.121,574.251,796.417,-0.329428,-0.522738,-0.398341,0.659381,0.0225226,0.744954,-0.725704,-0.0125132,-0.637745,0.235359,-0.236641,0.733239,0.267229,-0.721787,0.256547,0.250628,-0.67882,0.152538,0.362206,-0.160411,0.845759
59.49,0,,22.0525,2.86976,1.30852,-3.38161,-7.66317,-6.18534,38.295,7.69721,17.8481,-5.88159,-3.15463,-7.84507,3.02401,12.3601,1.27068,1.27068,2.39447,-2.39447,-7.47083,7.47083,0.483203,13.514,0.977811,-1.41178,-11.3989,11.7258,90.8009,73.7139,-53.2123,165.059,-328.616,-52.7472,74.6798,67.356,-101.066,-8.33723,-27.8839,7.2938,19.0376,-126.97,-44.4331,56.6285,13.6684,0,-1058.21,418.462,481.932,-0.328759,-0.522743,-0.398772,0.653966,0.0289933,0.748881,-0.728981,-0.00921679,-0.633334,0.235493,-0.23708,0.733276,0.266984,-0.722333,0.255691,0.250748,-0.679303,0.15101,0.357556,-0.162725,0.848783
59.5,0,,23.1844,2.85862,1.46406,-3.3295,-7.60765,-6.04072,39.7451,7.77669,18.1514,-5.67465,-3.65881,-7.61915,2.99388,11.8966,1.24863,1.24863,2.5203,-2.5203,-8.34426,8.34426,0.540051,13.4242,1.01626,-1.93364,-12.2028,12.2679,102.52,63.4557,-42.4861,143.088,-200.161,-50.786,108.905,144.993,-57.1315,13.7101,6.3054,2.89607,-2.91163,-131.836,-50.2856,21.4898,-6.35876,-37.1051,-1036.57,342.78,599.563,-0.328089,-0.522929,-0.399384,0.64892,0.036319,0.752445,-0.731779,-0.00769073,-0.629541,0.235909,-0.237313,0.733484,0.266736,-0.722811,0.254894,0.25074,-0.679707,0.149296,0.354938,-0.163644,0.85069
59.51,0,,24.277,2.8096,1.59427,-3.25848,-7.40029,-5.91216,41.0553,7.84114,18.2953,-5.43857,-4.04273,-7.48702,2.85418,11.6865,1.18924,1.18924,2.67264,-2.67264,-9.42644,9.42644,0.596898,13.3589,1.06021,-2.41706,-13.2062,13.2535,89.8308,41.986,-46.4001,92.291,-81.5527,-38.0895,89.8208,189,-14.1866,18.5272,30.8264,-3.86143,-15.1405,-130.882,-65.4375,4.88844,-26.3859,-40.5306,-956.144,150.391,525.363,-0.327296,-0.523356,-0.399994,0.644063,0.0443129,0.755761,-0.733867,-0.00787397,-0.626439,0.236401,-0.237499,0.7338,0.266492,-0.723363,0.253857,0.250929,-0.680089,0.147713,0.352815,-0.164444,0.85164
59.52,0,,25.3243,2.72828,1.66633,-3.15559,-7.05356,-5.78763,42.2214,7.90344,18.2953,-5.08591,-4.32026,-7.52112,2.55835,11.6271,1.0865,1.0865,2.83656,-2.83656,-10.7558,10.7558,0.653745,13.2364,1.12613,-2.78511,-14.5132,14.6442,60.5339,8.30643,-45.4142,38.5566,-3.90851,-16.5846,34.1461,222.15,43.4397,12.2279,10.2288,-8.79547,-17.1114,-114.277,-86.9154,-0.968009,-29.7733,-41.0239,-914.62,-10.6883,512.177,-0.326364,-0.524063,-0.400402,0.639493,0.0524925,0.7587,-0.735251,-0.00976592,-0.624042,0.236771,-0.237869,0.733995,0.266493,-0.723731,0.252943,0.25136,-0.680344,0.146311,0.351101,-0.163953,0.852117
59.53,0,,26.3629,2.61019,1.67204,-3.03578,-6.61958,-5.643,43.2598,7.93137,18.1514,-4.58461,-4.51454,-7.81949,2.18309,11.5472,0.939914,0.939914,3.00748,-3.00748,-12.4038,12.4038,0.703487,12.9588,1.21952,-2.93892,-16.1783,16.3827,22.4674,-14.1618,-41.5002,13.6478,42.4675,-3.40638,0.473156,234.833,89.8487,3.33489,7.84671,-5.8994,-13.1695,-99.104,-61.517,-9.29289,8.31987,-13.1814,-817.366,-36.5992,543.992,-0.325329,-0.524982,-0.400649,0.635086,0.0606704,0.76131,-0.736018,-0.0130015,-0.622423,0.236952,-0.238356,0.734174,0.266923,-0.723921,0.252213,0.251718,-0.680567,0.145025,0.349867,-0.161017,0.852634
59.54,0,,27.3957,2.46759,1.6196,-2.9007,-6.16521,-5.44348,44.1563,7.94855,17.8635,-3.88803,-4.64405,-8.29902,1.79414,11.4034,0.751731,0.751731,3.16378,-3.16378,-14.5242,14.5242,0.753228,12.5423,1.30192,-2.98836,-18.3465,18.6113,-15.6379,-18.5646,-46.4001,0,78.6213,21.9866,-11.75,256.837,118.167,-5.9287,17.515,-3.43238,0.492737,-69.807,-41.4974,-1.93602,61.0322,12.1948,-787.207,-37.139,529.34,-0.324231,-0.526021,-0.400589,0.630769,0.0682408,0.76365,-0.73649,-0.0172739,-0.621371,0.237141,-0.238728,0.734374,0.267656,-0.723862,0.251603,0.252026,-0.680818,0.143561,0.348404,-0.156135,0.853431
59.55,0,,28.4547,2.34728,1.54254,-2.77027,-5.74483,-5.12745,44.9128,7.97863,17.4214,-3.03406,-4.77357,-8.86593,1.47366,11.0928,0.526713,0.526713,3.30972,-3.30972,-17.3257,17.3257,0.810076,12.0116,1.41178,-3.05428,-21.1874,21.4914,-45.9049,0,-45.4142,-15.1166,89.8207,39.5346,-14.1947,314.488,145.99,-6.29924,25.9222,15.1239,25.3983,-42.9912,-8.2957,18.0534,79.0982,6.35774,-729.073,16.0864,558.12,-0.323077,-0.527006,-0.400412,0.626322,0.0751391,0.765918,-0.736901,-0.0222175,-0.620808,0.237369,-0.239139,0.734689,0.268445,-0.723727,0.251171,0.251837,-0.68123,0.141422,0.346272,-0.149972,0.854663
59.56,0,,29.5268,2.23253,1.43873,-2.63254,-5.41963,-4.70027,45.5232,8.03234,16.856,-2.04602,-4.98172,-9.38808,1.21618,10.643,0.231784,0.231784,3.44134,-3.44134,-21.215,21.215,0.859817,11.4481,1.60954,-3.2795,-25.1656,25.4529,-74.6973,24.42,-43.4422,-20.5023,86.4383,48.343,-38.0891,370.122,179.697,-15.1923,-27.3234,29.2825,30.7737,-26.3864,11.2314,23.9098,49.8004,16.6069,-615.647,42.4291,565.969,-0.321856,-0.527983,-0.400108,0.621725,0.0811795,0.768154,-0.737368,-0.0274071,-0.62072,0.237139,-0.240069,0.734919,0.269248,-0.723508,0.250753,0.251229,-0.681542,0.138616,0.343221,-0.143258,0.856252
