"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
167.92,0,,20.3035,2.5634,0.364588,-3.86252,-7.58499,-3.5714,34.403,5.88193,14.26,-12.3956,-0.152643,-5.93335,-3.77453,18.313,0.318483,0.318483,0.724525,-0.724525,-9.4594,9.4594,0.540051,18.7972,0.0823998,-3.82334,-20.4191,21.4941,7.79957,184.103,-91.3064,112.304,-535.617,97.1677,17.5856,214.367,83.4702,4.44652,22.9797,1.50167,-19.0376,38.5537,36.1374,-28.3143,197.24,-6.82361,309.026,129.447,276.81,-0.336933,-0.526702,-0.38204,0.666347,0.0266124,0.736968,-0.716763,-0.0356459,-0.650659,0.227252,-0.242207,0.700129,0.273566,-0.711993,0.272346,0.225047,-0.68094,0.156746,0.380019,-0.199836,0.810516
167.93,0,,21.8001,2.62133,0.676022,-3.98432,-8.24672,-3.28216,36.6218,5.88837,15.0619,-14.156,-0.545815,-6.14434,-3.1911,17.4293,0.389898,0.389898,0.673339,-0.673339,-10.2175,10.2175,0.57558,20.6181,0.0988798,-4.18041,-21.0971,21.2641,26.3478,182.151,-105.468,52.7552,-624.987,84.9529,-27.3642,-58.6122,19.0255,-9.8194,-8.26707,37.6489,-12.6768,51.2459,42.9748,-10.2609,148.45,41.983,55.7295,-450.634,474.083,-0.337181,-0.525976,-0.382045,0.658847,0.030275,0.742164,-0.719275,-0.027162,-0.647799,0.227555,-0.242205,0.700367,0.272848,-0.712639,0.271444,0.223701,-0.682273,0.154485,0.392052,-0.20564,0.808154
167.94,0,,23.1509,2.68149,0.969619,-4.1038,-8.91185,-2.79874,38.5485,5.93134,15.725,-15.0508,-1.09163,-7.65965,-2.58849,15.6962,0.46908,0.46908,0.643786,-0.643786,-11.1184,11.1184,0.604004,21.4918,0.1648,-3.26852,-21.9037,20.6372,48.8152,151.876,-118.645,80.0508,-614.238,10.7352,-39.0354,-321.791,-73.7375,0,-25.9222,28.3171,-3.8971,43.4683,71.7824,24.3938,2.91195,13.1814,-100.969,581.592,676.274,-0.337486,-0.525121,-0.382411,0.652374,0.0351579,0.746556,-0.722393,-0.0191662,-0.64463,0.227617,-0.242572,0.700492,0.271742,-0.713536,0.270094,0.221265,-0.683815,0.150521,0.405485,-0.199782,0.808712
167.95,0,,24.4199,2.75501,1.25965,-4.18744,-9.44441,-2.27113,40.24,5.99794,16.2391,-15.5346,-1.6837,-9.01085,-2.05161,13.9037,0.546007,0.546007,0.656277,-0.656277,-12.1786,12.1786,0.639534,21.9654,0.21424,-2.55988,-22.8197,20.2156,78.1121,114.747,-92.2923,148.412,-516.149,-73.736,-12.2232,-444.78,-168.92,5.9287,-11.2096,11.2625,-1.97095,-7.30039,41.9899,49.3201,-156.711,-28.8017,-151.89,1202.16,1102.01,-0.337723,-0.524255,-0.383196,0.646458,0.0410789,0.750529,-0.725767,-0.0125743,-0.641227,0.227801,-0.242817,0.700677,0.269798,-0.714783,0.268028,0.218398,-0.685285,0.146005,0.41481,-0.193306,0.810516
167.96,0,,25.5811,2.79066,1.55217,-4.23987,-9.65063,-1.85199,41.7043,6.04735,16.5835,-15.8669,-2.15551,-9.2325,-1.77496,12.9972,0.598378,0.598378,0.699237,-0.699237,-13.4365,13.4365,0.689275,22.4717,0.241706,-3.08175,-23.8833,20.7659,114.743,61.05,-73.2303,184.582,-366.198,-113.271,-33.6729,-370.602,-196.303,9.8194,-2.94252,0,-17.1114,-93.7599,-10.2465,51.7401,-292.978,-44.422,-45.8949,554.17,1107.87,-0.337962,-0.523515,-0.384229,0.641147,0.0480982,0.754068,-0.728564,-0.0087286,-0.638042,0.228228,-0.242817,0.700922,0.267219,-0.716326,0.265082,0.21601,-0.686545,0.141972,0.417026,-0.194535,0.811102
167.97,0,,26.6722,2.78843,1.83614,-4.24253,-9.48633,-1.60023,42.9719,6.11394,16.7531,-15.7153,-2.49317,-9.20479,-1.8407,12.5063,0.606897,0.606897,0.789727,-0.789727,-14.9472,14.9472,0.731911,22.6187,0.285653,-3.88377,-25.2012,21.8966,144.04,24.9193,-56.1403,151.35,-207.527,-115.714,-118.131,-210.908,-129.879,4.44652,0.980839,0.965356,-29.2954,-192.387,-60.551,62.001,-356.447,-49.7932,-803.161,351.093,643.099,-0.338032,-0.523101,-0.385459,0.636143,0.0562164,0.757365,-0.730427,-0.00811789,-0.635393,0.228533,-0.242939,0.701165,0.264306,-0.718022,0.261682,0.214672,-0.687537,0.138801,0.415253,-0.195693,0.812195
167.98,0,,27.7064,2.74833,2.10191,-4.20536,-9.05235,-1.52524,44.0893,6.19987,16.7737,-15.3277,-2.72907,-9.19413,-2.1694,12.2665,0.570313,0.570313,0.905809,-0.905809,-16.7874,16.7874,0.781652,22.635,0.346079,-4.71875,-26.8773,23.468,143.07,-31.7278,-63.4902,97.6767,-58.1016,-50.3042,-105.435,-26.3275,-54.712,-3.89071,11.7701,8.25916,-33.1925,-278.799,-95.7036,51.7401,-327.625,-76.1833,-816.492,178.677,676.274,-0.33798,-0.522994,-0.38669,0.631401,0.0651301,0.76038,-0.73162,-0.0100105,-0.633163,0.228778,-0.243122,0.701349,0.261609,-0.719577,0.258374,0.214547,-0.688136,0.136663,0.412687,-0.195631,0.81341
167.99,0,,28.6764,2.69931,2.31096,-4.13135,-8.40649,-1.61764,45.0588,6.30943,16.6658,-14.8118,-2.89097,-9.24742,-2.69531,12.2802,0.487122,0.487122,1.0487,-1.0487,-19.0671,19.0671,0.824288,22.6513,0.428479,-5.59219,-29.0264,25.5734,115.247,-59.5521,-69.8243,54.224,63.9644,-12.6965,-54.6495,160.655,15.1214,-5.9287,-3.92336,30.2478,-15.6332,-300.795,-99.6052,21.0058,-225.112,-63.002,-758.796,-73.7382,542.945,-0.337715,-0.523206,-0.387887,0.626973,0.0741601,0.763025,-0.732269,-0.0139166,-0.631313,0.228833,-0.243421,0.701515,0.259468,-0.720848,0.255745,0.215524,-0.688323,0.135687,0.410253,-0.194353,0.814402
168,0,,29.6216,2.67035,2.43725,-4.03045,-7.67903,-1.74084,45.8782,6.44262,16.4087,-14.1327,-2.99736,-9.57349,-3.31436,12.2345,0.3691,0.3691,1.20287,-1.20287,-21.8906,21.8906,0.881135,22.6023,0.549332,-6.36674,-31.7715,28.1414,57.6237,-69.3564,-67.8822,30.2945,129.432,16.5846,-98.653,296.424,85.9446,-2.96435,-10.7892,-0.965356,-19.0376,-300.27,-86.9154,-3.43643,-92.7666,-32.7205,-684.49,44.4804,610.342,-0.337179,-0.523653,-0.388879,0.622814,0.0830093,0.765272,-0.732418,-0.0192276,-0.630054,0.22883,-0.243907,0.701629,0.257887,-0.721778,0.253981,0.21693,-0.688391,0.1352,0.40841,-0.190319,0.815904
168.01,0,,30.5771,2.64361,2.48541,-3.91064,-7.00144,-1.77298,46.5576,6.59945,16.0078,-13.3312,-3.04361,-9.86334,-3.88136,12.1341,0.206977,0.206977,1.34881,-1.34881,-25.4338,25.4338,0.937982,22.6595,0.648212,-7.48738,-35.2822,31.4486,-5.35493,-63.4557,-56.1403,9.30254,166.488,19.0275,-111.823,356.958,110.854,-35.2016,13.1713,-24.8847,-19.5303,-265.629,-68.3543,3.92044,37.0829,-59.0832,-604.064,-44.4804,650.844,-0.336378,-0.524373,-0.38948,0.618562,0.0910691,0.767373,-0.732442,-0.0253303,-0.62929,0.228954,-0.24403,0.701816,0.256975,-0.722338,0.253008,0.218276,-0.688461,0.134469,0.405592,-0.186041,0.817837
