"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
23.54,0,,20.3619,4.44166,3.19353,-4.29795,-5.17148,-8.60377,32.9712,7.51246,14.8768,-9.72298,1.65132,-6.50665,1.68183,16.4657,1.70468,1.70468,0.973143,-0.973143,-7.83339,7.83339,-0.170542,15.9147,0.0274666,-1.09317,-10.1986,13.5409,31.2371,94.2303,-131.85,164.08,-419.94,60.0417,132.326,252.417,76.1569,0.926359,-52.6851,-0.536309,-78.1212,-61.0275,-71.7824,7.79247,-129.374,-101.066,342.682,306.181,822.267,-0.345169,-0.50991,-0.404314,0.660867,0.0164194,0.744124,-0.704883,-0.0363185,-0.661973,0.233108,-0.229507,0.731798,0.262287,-0.717398,0.269978,0.241536,-0.675409,0.165052,0.372458,-0.178904,0.829394
23.55,0,,21.9139,4.51519,3.49605,-4.4639,-5.78222,-8.47924,35.2731,7.52535,15.7816,-11.2706,1.28128,-6.67928,2.07901,15.6208,1.79388,1.79388,0.979237,-0.979237,-8.3168,8.3168,-0.177648,17.409,-0.0384532,-1.11514,-10.688,13.0372,33.2161,102.537,-126.472,84.9469,-474.133,72.2564,92.2654,-58.1318,-10.7225,-14.6365,0,1.50167,-58.0982,-70.3319,-45.418,20.0378,-81.5347,-50.2865,306.185,418.462,107.898,-0.344623,-0.509488,-0.404074,0.653538,0.0210582,0.749307,-0.707614,-0.0288099,-0.658417,0.233471,-0.228893,0.732031,0.262706,-0.718108,0.26997,0.241655,-0.676195,0.16444,0.383246,-0.183047,0.828382
23.56,0,,23.2968,4.58203,3.71794,-4.56579,-6.43489,-8.39889,37.3032,7.53824,16.5938,-12.1829,0.749339,-7.7044,2.53918,14.518,1.87482,1.87482,1.04261,-1.04261,-8.84415,8.84415,-0.177648,18.2419,-0.0933864,-0.318612,-11.2349,12.3664,59.0982,124.506,-114.76,82.9885,-457.522,71.293,78.6228,-348.599,-113.273,-20.9357,19.0563,47.8388,-16.6187,-69.807,-8.2957,16.6014,-21.9882,45.9018,196.255,876.437,971.19,-0.343892,-0.509184,-0.404259,0.647252,0.0266128,0.753642,-0.711214,-0.0212412,-0.654387,0.233714,-0.228465,0.73209,0.262953,-0.718849,0.269728,0.241839,-0.676869,0.163892,0.394495,-0.178905,0.828665
23.57,0,,24.5789,4.64887,3.8692,-4.61889,-6.95498,-8.28774,39.157,7.56401,17.2775,-12.3956,0.129515,-8.39279,2.91992,13.5018,1.94698,1.94698,1.1334,-1.1334,-9.4594,9.4594,-0.142119,18.4134,-0.13184,0.0769063,-11.8528,11.9886,88.3951,125.005,-91.3064,136.723,-374.015,32.2401,108.905,-437.958,-234.849,6.85506,40.0743,28.8534,26.3838,-85.9347,10.739,38.0912,-45.8781,73.2511,172.871,1497.11,887.257,-0.343098,-0.50894,-0.404625,0.641858,0.0332648,0.757217,-0.715203,-0.0147106,-0.64989,0.234206,-0.228224,0.7321,0.26296,-0.719538,0.269308,0.241835,-0.67753,0.162973,0.399001,-0.174506,0.830779
23.58,0,,25.794,4.68452,3.95624,-4.58471,-7.13401,-8.17928,40.8768,7.61557,17.8532,-12.7133,-0.457929,-7.9154,3.04592,13.4265,1.9778,1.9778,1.28026,-1.28026,-10.19,10.19,-0.120801,18.8707,-0.170293,-0.76357,-12.5473,12.6265,101.55,114.747,-61.5183,178.707,-258.789,-16.1029,96.2084,-280.282,-230.45,-12.2279,46.9402,17.5909,32.2071,-119.144,6.34488,57.1125,-72.7394,37.5984,109.274,173.387,1001.43,-0.342186,-0.509007,-0.405301,0.636891,0.0408357,0.760375,-0.71891,-0.0106207,-0.645236,0.234573,-0.22792,0.732225,0.2627,-0.720165,0.26862,0.241901,-0.678152,0.161755,0.398212,-0.17994,0.830606
23.59,0,,26.9843,4.68787,4.02545,-4.48613,-6.96065,-8.11098,42.5155,7.69076,18.2799,-12.279,-0.943612,-7.89621,2.84596,13.3077,1.96327,1.96327,1.45636,-1.45636,-11.0689,11.0689,-0.0923771,18.6094,-0.159306,-1.17007,-13.4004,13.4533,116.217,86.9225,-57.1262,160.652,-121.615,-29.2811,12.6964,-41.9894,-154.293,-6.85506,18.4958,27.3518,20.023,-121.578,0,32.7187,-74.7005,-20.4982,-724.047,525.344,308.625,-0.341331,-0.50931,-0.406154,0.631992,0.0491359,0.763346,-0.721708,-0.00915564,-0.641017,0.234815,-0.228039,0.732216,0.262222,-0.720683,0.267777,0.242138,-0.678499,0.16053,0.395352,-0.179334,0.831845
23.6,0,,28.1513,4.66113,4.07219,-4.36699,-6.57766,-8.05608,44.0833,7.75951,18.5729,-11.7777,-1.36454,-7.89621,2.45701,13.4402,1.89937,1.89937,1.64862,-1.64862,-12.1291,12.1291,-0.0426356,18.3317,-0.11536,-1.60954,-14.4503,14.6935,99.6094,40.0343,-64.9542,98.6559,22.474,-30.7606,1.97148,159.694,-85.4497,18.5272,-23.9605,9.76083,-3.8971,-117.665,-31.2509,12.1969,-81.0593,-87.8849,-861.294,240.756,453.571,-0.340472,-0.509915,-0.406943,0.627062,0.0576826,0.766172,-0.723934,-0.00952223,-0.637135,0.235001,-0.22847,0.732165,0.261488,-0.721289,0.266737,0.242445,-0.67887,0.159494,0.392282,-0.178776,0.832356
23.61,0,,29.2803,4.56978,4.09894,-4.20834,-6.03943,-8.03867,45.5638,7.81321,18.758,-11.3755,-1.67445,-8.05819,1.95848,13.7484,1.7791,1.7791,1.85641,-1.85641,-13.3871,13.3871,-0.00710593,18.2174,-0.104373,-1.95562,-15.6916,16.254,73.2228,7.80714,-79.5943,25.3984,100.569,-17.5824,7.33392,278.84,5.88361,8.70777,-19.4767,-29.2825,-35.6562,-127.447,-51.2705,10.2609,-28.8224,-77.1425,-736.285,-62.5101,276.81,-0.339625,-0.510841,-0.407684,0.622042,0.0660435,0.7689,-0.725679,-0.011353,-0.633634,0.235308,-0.228594,0.732172,0.260884,-0.721796,0.265523,0.243052,-0.679166,0.158637,0.391008,-0.177864,0.831762
23.62,0,,30.3758,4.43609,4.09074,-4.06264,-5.49101,-7.97171,46.9145,7.85403,18.8197,-10.9209,-1.85947,-8.64641,1.46544,13.8466,1.61246,1.61246,2.05963,-2.05963,-14.8648,14.8648,0.0284237,18.0459,-0.137333,-1.93914,-17.1599,17.8693,28.3268,-3.40427,-98.6264,-23.44,133.265,8.774,-60.564,311.99,74.7273,-8.33723,20.0371,-8.79547,-36.149,-105.45,-62.0094,-17.5694,76.1862,-48.8341,-662.635,31.7409,404.802,-0.338711,-0.512065,-0.408114,0.616958,0.0738543,0.771502,-0.72698,-0.0141001,-0.630782,0.235791,-0.228283,0.732275,0.26051,-0.722324,0.264356,0.243604,-0.679478,0.157723,0.391738,-0.173712,0.83139
23.63,0,,31.4596,4.2701,4.0358,-3.90666,-5.02531,-7.79361,48.1253,7.88411,18.7425,-10.4021,-2.07225,-9.29217,1.04635,13.8261,1.413,1.413,2.2534,-2.2534,-16.5677,16.5677,0.0568474,17.85,-0.153813,-1.95012,-18.9016,19.7091,-18.5482,6.35465,-106.932,-62.9758,105.981,12.6965,-112.296,269.52,93.2579,-15.1923,27.3234,-1.93071,-23.9201,-97.1477,-49.3196,-31.7507,127.413,14.1679,-549.865,-61.5385,443.315,-0.337731,-0.513464,-0.408293,0.611794,0.0808157,0.773975,-0.728346,-0.0171512,-0.628369,0.236158,-0.228162,0.732341,0.260451,-0.722694,0.263258,0.243781,-0.67989,0.156254,0.392298,-0.169017,0.83123
23.64,0,,32.5317,4.10634,3.92878,-3.74237,-4.64119,-7.44411,49.1982,7.91848,18.5472,-9.76087,-2.3359,-9.99548,0.736828,13.5269,1.19375,1.19375,2.4359,-2.4359,-18.5562,18.5562,0.0923771,17.556,-0.14832,-1.98858,-20.9331,21.735,-52.2299,23.4214,-103.526,-74.2367,84.4841,16.5846,-113.794,217.73,87.4293,-8.33723,35.5905,-2.89607,-8.28694,-94.2371,-19.5271,-12.6809,107.921,69.3323,-496.102,-15.1147,474.083,-0.336637,-0.514935,-0.408237,0.606611,0.0867372,0.776301,-0.729953,-0.0203867,-0.626188,0.236527,-0.228104,0.732533,0.26051,-0.722933,0.26228,0.243243,-0.680471,0.153881,0.39217,-0.163338,0.831827
23.65,0,,33.6505,3.9838,3.8082,-3.57942,-4.32732,-6.95399,50.1555,8.00226,18.2593,-8.95062,-2.61344,-10.6242,0.561523,12.9972,0.987273,0.987273,2.60256,-2.60256,-20.8524,20.8524,0.099483,17.1641,-0.1648,-2.15887,-23.2435,24.0183,-64.4531,58.5989,-106.932,-66.403,71.7814,32.2401,-92.7386,207.065,75.6621,-38.5365,47.3605,3.86143,6.85352,-78.6343,35.1526,5.37245,35.6566,91.3104,-505.937,-25.9109,479.002,-0.335528,-0.516141,-0.408164,0.601224,0.091801,0.7786,-0.731717,-0.0238046,-0.624352,0.236838,-0.227743,0.732979,0.260512,-0.723061,0.261367,0.242194,-0.681111,0.150395,0.390594,-0.157483,0.833193
