pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-5.060602639,-3.207168573,153.334762,0,0.957989561,0,22.43707712,11.5147975,-1.55591971,-26.11115914,0.721780906,0.341514683,12.84033309,3.655550617,-10.40353934,8.269778753,-6.360105695,-23.05106574,1.96275337,-0.369070646,-12.95613834,-9.609090945,-0.123258816,-0.226011419,-0.36955931,-0.422139945,-0.622640135,-0.786041478,22.01042695,-0.575768476,44.81235034,20.52820462,29.6852322,12.84668193,9.07293283,33.00847259,17.45543442,29.06020934,612.6970201,0.265406079,0.05869356,-0.000764265,-0.001980786,-0.002200105,-0.002228167,-0.001821161,-0.003371366,-0.000471046,-0.003750436,-2.01e-05,-5.33e-05,-0.000215616,-0.000459014,-0.002859285,-0.000992875,-0.001243959,-0.002916315,-0.072690371,5.99e-06,2.73e-05,5.770027897,4.025399879,9.394713415,-1.83149766,-19.13046345,-11.13945695,-1.308185862,-2.174371137,5.966791636,5.135449037,0.035220362,-2.48733693,1
-5.03758761,-3.235627597,153.1564787,0,0.959354572,0,22.08200941,11.7440887,-1.049750699,-22.70346869,0.9716934,-0.014500294,12.84432221,4.344217751,-10.53523607,8.190429029,-5.986071538,-25.25245731,1.86862499,0.274215455,-14.16204773,-9.559387451,-0.00905247,-0.180234209,-0.193303924,-0.222860405,-0.470396327,-0.379753992,18.66152183,-0.752154889,38.20916918,15.80541778,23.14150669,9.65747414,7.806657054,30.42009761,14.79011351,26.28678311,515.6908754,0.271520146,0.063796334,-0.001497617,-0.002232554,-0.002694143,-0.002056446,-0.003586645,-0.004216232,-0.00116984,-0.002378105,-0.00060755,-0.0002763,-0.000703357,-0.000652315,-0.003185663,-0.00219781,-0.002245982,-0.004021992,-0.094054671,2.43e-07,-2.31e-05,2.166590906,8.167493593,8.682805707,-13.41786993,-20.25965548,-12.08115172,-0.444215357,-1.589523092,6.942732149,5.875652776,-1.776195224,-3.925282476,2
-4.974172275,-3.141285373,153.1980431,0,0.959524111,0,21.83426709,11.8312482,-0.404944151,-19.95410636,1.251080485,-0.501089587,12.82029545,4.911912692,-10.26386764,8.236941343,-5.381414531,-28.41840413,1.654974101,0.941557551,-14.31761554,-9.28136807,0.033959627,-0.098486781,-0.061419911,-0.072175901,-0.245649648,-0.0997931,15.39705168,-0.538746545,31.1689698,11.30952124,16.61431659,7.05617099,6.691519037,27.02327969,11.91755956,23.10115587,418.1857631,0.275242535,0.068024195,-0.002033589,-0.0006112,-0.001284687,0.000597975,-0.004896589,-0.0022167,-0.00195192,0.004067192,-0.001659754,-0.000716035,-0.001363545,-0.000513084,-0.000776914,-0.003378121,-0.002766935,-0.002978277,-0.05696244,-1.63e-05,-0.000144075,-2.375852589,7.307500158,7.967371724,-30.37805404,4.731317148,-16.74253904,-0.779463929,-0.57872323,3.807252307,2.800874581,-2.391392725,4.335140723,3
-4.871670091,-2.949263447,153.3891702,0,0.958346443,0,21.67036142,11.79480292,0.283352308,-17.87149497,1.526731173,-1.070788745,12.73576602,5.292022506,-9.651290168,8.360417572,-4.649159659,-32.33703138,1.377151276,1.554581272,-13.62807108,-8.846380728,0.036509365,-0.034092785,0.006865809,0.006574829,-0.077787112,0.033990004,12.23047,-0.267769499,24.24741662,7.628400749,11.0800502,5.143648749,5.380651234,22.31096716,8.967576817,19.23929264,322.9540509,0.271596785,0.071610063,-0.001438725,0.004694466,0.00411905,0.00760471,-0.003520063,0.005863477,-0.002151418,0.018332817,-0.002945004,-0.001290684,-0.001817695,0.000434874,0.006965254,-0.003228426,-0.001362177,0.003147581,0.1094064,-4.7e-05,-0.000340526,-4.893160676,2.682590566,7.695502133,-54.11741378,81.28765723,-28.21886314,-2.028268298,0.187389953,-1.647952829,-8.169122107,-1.163329699,32.134267,4
-4.733215582,-2.69706872,153.688589,0,0.955941148,0,21.5629207,11.66257681,0.877762316,-16.48857219,1.770534587,-1.652980406,12.54145966,5.403187166,-8.786658524,8.490690216,-3.944255303,-36.71746555,1.110889323,2.004018948,-12.39082423,-8.351490716,0.024060426,0.000747498,0.028098589,0.031552215,0.008985373,0.068086586,9.315874111,-0.075754776,17.96853073,5.026864235,7.128814354,3.819102536,3.803039027,16.49126716,6.124456694,14.59204864,234.9788069,0.253062242,0.073456049,0.001783832,0.015023259,0.015334454,0.019768813,0.004137442,0.022944488,-0.000465209,0.040104867,-0.003549954,-0.001617771,-0.001203598,0.002709474,0.021913933,0.0005978,0.00410524,0.017456109,0.472926358,-8.59e-05,-0.00054781,-3.897773416,-2.613894572,7.63693372,-82.77508291,231.8264696,-48.10744766,-3.420409491,0.179135632,-6.507740474,-30.28915603,2.230677325,86.51346925,5
-4.56176984,-2.42043337,154.0986696,0,0.952645973,0,21.49456251,11.46231806,1.243794713,-15.86007114,1.967948563,-2.176218526,12.18851819,5.164558031,-7.753656171,8.558606852,-3.416806963,-41.3026627,0.925559448,2.176504709,-10.88863679,-7.872420753,0.01094406,0.012587227,0.025217213,0.028711238,0.03587117,0.055071509,6.814474824,0.018672258,12.61409455,3.40137917,4.736444248,2.877744271,2.196506773,10.49301342,3.604402196,9.54085681,159.2554935,0.213266043,0.070067351,0.009178859,0.028948724,0.031483153,0.033987521,0.021816097,0.047969436,0.004873611,0.060594054,-0.001561657,-0.000867025,0.001833514,0.006407207,0.041886613,0.010980548,0.015515479,0.040269943,1.021660074,-0.000107823,-0.000568485,0.083236546,-5.520590826,7.666477209,-106.9431581,454.9040497,-73.80782712,-4.213602718,-0.619087275,-8.030467268,-62.53180173,7.331688558,163.5855411,6
-4.357067286,-2.141958665,154.5115332,0,0.94805226,0,21.4397496,11.20691635,1.300448601,-15.99205964,2.117124429,-2.590155335,11.64959683,4.527930337,-6.606609813,8.512947041,-3.155272498,-45.89026035,0.857020872,2.002161398,-9.306466019,-7.436519866,0.002386529,0.012105879,0.015004629,0.017236467,0.032116143,0.030431215,4.806907273,0.044681045,8.292595896,2.45882166,3.498261787,2.150654502,0.911989092,5.426554389,1.641784249,4.973024167,99.92391116,0.153685792,0.057707933,0.020806019,0.038589217,0.044855707,0.039177682,0.049745571,0.069552391,0.015109635,0.055867224,0.005797534,0.002205827,0.008645376,0.01031176,0.055327471,0.029312394,0.032033078,0.063581106,1.526650093,-5.76e-05,-3.07e-05,4.894729322,-4.338737591,7.682391982,-116.9952106,714.1822337,-93.86528853,-3.916489332,-1.671420618,-5.308514787,-98.62928359,11.60229718,246.4269163,7
-4.128902597,-1.873164842,155.0043693,0,0.942762781,0,21.3955407,10.92149576,1.030476615,-16.86868383,2.214644555,-2.856379857,11.01104942,3.489138288,-5.364064603,8.347835403,-3.191108417,-50.41393904,0.885869031,1.490281155,-7.706965825,-7.061215741,-0.001460337,0.007516726,0.00597348,0.006951286,0.019079921,0.010749331,3.302280236,0.037403209,5.086403685,1.908814289,2.961222502,1.594636619,0.139242649,1.962310024,0.39590556,1.739388064,59.12786872,0.088054885,0.037973218,0.032390613,0.025776353,0.036193862,0.012945956,0.077816887,0.058559851,0.028677598,-0.016423141,0.020874021,0.008732228,0.019155852,0.010708406,0.035860216,0.05124698,0.045888643,0.063832842,1.375276033,0.00014722,0.001548419,7.751561304,0.467537207,7.704009064,-125.0852693,972.5040942,-105.3526722,-2.606984891,-2.263219855,-0.00322806,-133.1792639,12.60852679,319.1367384,8
-3.894627503,-1.620678462,155.5421413,0,0.936792651,0,21.33271091,10.64017103,0.470800915,-18.35611002,2.240307005,-2.92574622,10.47649104,2.098256319,-4.028449808,8.081574694,-3.511422835,-54.77974671,0.938406314,0.736513946,-6.094384804,-6.772693228,-0.00226437,0.003175652,0.000651785,0.000836433,0.007578552,-1.97e-05,2.263316447,0.021211059,2.983454114,1.553360916,2.770264589,1.259734725,-0.180274265,0.107720142,-0.181851655,0.069393066,35.43595292,0.034894096,0.018235275,0.03168192,-0.038158464,-0.026745967,-0.076106221,0.076804282,-0.034581681,0.037574694,-0.207099726,0.0423087,0.018334508,0.029261536,0.000598413,-0.057808891,0.060498224,0.037531041,-0.002506025,-0.504987645,0.000581812,0.004463689,6.827857644,6.029271105,7.60179011,-141.2396048,1202.932407,-116.0763312,-1.081985489,-2.022224986,4.839900461,-162.5863211,11.18185143,372.1192276,9
-3.681228193,-1.393383087,156.1355081,0,0.930508615,0,21.22071581,10.41846708,-0.325259745,-20.28036402,2.151802367,-2.729556603,10.34087929,0.433766379,-2.601326306,7.747515816,-4.100490056,-58.87455137,0.906507771,-0.118042137,-4.459277711,-6.630466616,-0.001716842,0.000506442,-0.001436465,-0.001595036,0.000811778,-0.003756559,1.603288643,0.007834044,1.738836999,1.300055955,2.666704935,1.169216042,-0.225512339,-0.56806399,-0.316294785,-0.431244596,24.03790889,0.003666526,0.004712466,-0.003641753,-0.181966483,-0.179682119,-0.252291857,-0.006799398,-0.266155607,0.023689465,-0.537967918,0.059512223,0.026693878,0.027585738,-0.029110312,-0.266497474,0.023547892,-0.025938276,-0.190685277,-5.382694998,0.001220599,0.008159381,2.383941846,8.957891292,7.524828576,-152.4648621,1388.273974,-123.1154748,-0.280199738,-1.029868192,6.47194224,-185.1568465,9.092786019,401.2997439,10
