pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-2.575681494,0.362089305,186.6007836,0,1.031707899,0,19.49750371,2.572974322,-0.867982728,-12.69272993,1.886285281,1.461337625,14.96454933,-0.883512252,-3.746663129,-1.175552012,-3.085426722,-45.07422957,2.788455294,-2.717483768,-7.515306716,12.99428985,-4.14e-05,0.203508342,-0.000635497,-0.000203582,0.003657094,-0.013901936,1.659558685,-0.000452773,15.9187145,7.266470241,5.022421638,6.138502797,10.802612,65.31932264,18.93942159,6.86524157,358.4015066,0.332964733,0.0534713,-0.192432564,1.593369362,-0.58918484,-1.717429407,-0.290060643,-0.917274271,0.005071445,-0.226846193,0.018179234,0.003847263,0.361140731,0.559497234,0.868661467,0.006127516,0.009971384,0.004345203,-3.303200752,-0.053741547,-0.017454019,3.396953258,-1.538355872,9.314733294,-144.1820905,1209.145559,-45.23175625,-2.133902087,0.499402587,-0.823591834,-107.2539732,-9.038498262,170.6352171,1
-1.974691503,0.284894753,186.9998998,0,1.026437838,0,19.44627269,2.634075093,-1.146546853,-15.83719168,1.905879316,1.768333712,14.09896785,-1.993972881,-3.202685114,-1.642017513,-2.560188758,-48.68027972,2.620801898,-2.432818214,-8.135087345,13.61177997,0.000123338,0.004381767,-0.000405702,-0.000456211,0.001542373,-0.011206993,1.366965656,-5.27e-05,14.06767279,6.514702187,5.050247196,6.092386242,10.61011981,60.93364968,18.52669615,5.133379458,333.5274653,0.334852313,0.048500644,8.508125754,13.38013371,0.923207393,-0.117543873,-0.561055929,-1.244053908,-0.024468186,-0.433262751,0.005831221,-0.005688536,0.178402459,0.510146142,0.985706464,-0.117440685,0.005757698,0.006812881,56.88071083,-0.132322138,-0.034812924,5.023978134,-1.772124414,8.92302977,-160.2067115,1224.1045,-72.60239886,-1.649861659,0.063308384,2.353843365,-116.0216406,-7.584018704,166.4156083,2
-1.319161446,0.113281992,187.5022218,0,1.021440725,0,19.39391729,2.769291572,-1.366387952,-19.09311676,1.884548193,1.817740057,13.26980806,-2.803503658,-2.572789254,-2.12798548,-2.237533825,-52.34475953,2.141078361,-1.827456252,-8.487665231,14.13405169,0.000135579,-0.086293679,-0.000177623,-0.000377405,0.000243792,0.008004135,1.024344433,0.0001056,12.25949264,6.07636043,5.100589537,5.973316869,10.38511191,56.02505219,18.06346075,3.393290684,308.182101,0.337074989,0.042530512,24.66705033,33.58524559,4.351384803,4.607745405,-0.751078353,-0.876968199,-0.083727441,-0.57179589,-0.035812296,-0.027469082,0.001867116,0.516920311,0.940152788,-0.349469775,-0.012398902,0.006755351,176.4707438,-0.227082079,-0.051302492,5.189220335,0.376137612,8.465851593,-165.9800734,1237.793473,-89.07310844,-0.926451566,0.127466624,4.305084613,-123.7284403,-6.98520026,159.2648671,3
-0.611516214,-0.12302248,188.0178711,0,1.016569009,0,19.27984945,2.968563364,-1.599235367,-22.35125117,1.799444632,1.707860085,12.58276113,-3.368114801,-1.88920601,-2.624667788,-2.103008845,-55.96818444,1.420946125,-1.046530495,-8.543756117,14.53868225,9.03e-05,-0.101764729,-3.34e-05,-0.000212154,-0.000296727,0.054936731,0.670294624,0.000122078,10.45834064,5.723719757,5.075824524,5.653431457,10.04013543,50.53422163,17.31583144,1.847488824,280.3410658,0.340382318,0.036358274,46.55990877,59.44855181,10.00726705,13.39827625,-0.508557363,1.100239698,-0.166211934,-0.369530144,-0.117968188,-0.05959177,-0.15006679,0.535397457,0.823892951,-0.649698568,-0.051592089,-0.000507466,352.4804388,-0.308784715,-0.061708732,3.756707813,2.911173807,8.050428317,-164.5820976,1256.618948,-94.8802518,-0.320683283,0.577039947,5.09278786,-130.3359137,-7.166538265,151.2001055,4
0.14908028,-0.378956615,188.4854477,0,1.011999036,0,19.01929138,3.217040299,-1.952488985,-25.46687083,1.594987539,1.573476422,12.19216834,-3.768389041,-1.204157758,-3.119870971,-2.137992564,-59.42655729,0.589440994,-0.278813509,-8.266587062,14.77492253,4.16e-05,-0.056593042,2.89e-05,-7.72e-05,-0.000376264,0.132405565,0.352255968,8.32e-05,8.599408102,5.223281791,4.854138376,5.029653267,9.44291836,44.49595544,16.00019215,0.71015297,247.9572688,0.344637035,0.031292534,68.3959167,83.98960483,17.36068406,25.45314627,0.723306539,5.631420559,-0.228841083,0.600483506,-0.230337367,-0.087628523,-0.264437579,0.584368786,0.925245436,-0.830673262,-0.110121191,-0.020865483,554.6002096,-0.355480803,-0.067305975,1.343038167,4.501194583,7.854000719,-159.6176331,1277.17744,-92.86957984,-0.038562569,1.206116669,4.908431869,-135.6848373,-7.906695715,142.5964008,5
0.965862496,-0.610438104,188.8932978,0,1.00817492,0,18.53099544,3.504421125,-2.534298187,-28.29962648,1.194937399,1.539402558,12.25960292,-4.075388913,-0.568876458,-3.605492023,-2.332767185,-62.61877245,-0.217993722,0.308242277,-7.616622548,14.78429457,9.46e-06,0.0620757,4e-05,-2.09e-06,-0.000266482,0.216284701,0.12135847,3.93e-05,6.692927389,4.459937925,4.322403762,4.070287709,8.474198206,38.00497764,13.90465765,0.063688871,209.9961853,0.347388736,0.029018161,83.68589643,99.86305983,25.08251187,38.0133748,3.525090728,13.00646778,-0.168561131,2.77813897,-0.311554056,-0.075067247,-0.277903622,0.83107904,1.696724355,-0.478503535,-0.162777353,-0.057501273,741.5793712,-0.363921405,-0.072903453,-1.248219161,4.460892009,7.924665784,-152.2025779,1293.131513,-87.441466,-0.177048217,1.803673367,3.834409684,-139.663159,-8.647879356,132.9334237,6
1.836311632,-0.78855373,189.1058191,0,1.00467261,0,17.75944439,3.822096547,-3.402621684,-30.74073433,0.542693863,1.673103547,12.86764361,-4.331420911,-0.01372522,-4.076839091,-2.676802992,-65.44456544,-0.907490972,0.621143502,-6.575707094,14.52204583,-5.19e-06,0.274711027,2.93e-05,2.48e-05,-0.000130978,0.254392391,-0.003243946,9.69e-06,4.840026799,3.515186222,3.458972537,2.868602811,7.091908958,31.29239509,11.0948238,-0.184327297,167.7170093,0.342784875,0.030358017,89.45605533,103.9378564,31.60746947,47.78653059,8.164253052,22.41736494,0.181915291,6.358886363,-0.21783914,0.040441461,-0.045007712,1.56432844,3.652690222,1.037171439,-0.143220203,-0.102467148,887.1986579,-0.34284226,-0.080759546,-3.439638993,2.793656864,8.100273839,-141.9104823,1300.213673,-82.23872664,-0.671818553,2.304510752,2.091310163,-142.4657697,-9.031134445,121.8217346,7
2.72993988,-0.906301141,189.2274289,0,1.002052408,0,16.73425975,4.162529457,-4.528324384,-32.77214181,-0.349994575,1.964154707,14.00145295,-4.554183252,0.484255529,-4.532062579,-3.156265947,-67.90653231,-1.457951145,0.655803269,-5.17056634,13.98696197,-8.43e-06,0.559931719,1.48e-05,2.51e-05,-3.6e-05,0.2162672,-0.045379012,-4.15e-06,3.177439399,2.592657471,2.397975422,1.657308483,5.391206288,24.8937484,8.001799786,-0.203226621,125.4154492,0.321814436,0.033495132,86.92038441,98.01295975,35.80686859,52.77114997,14.38372803,32.28662636,0.998879302,11.10687967,0.280579059,0.330300885,0.639081275,3.062835602,7.167402528,4.307091246,0.063499774,-0.124151333,989.2958467,-0.303230602,-0.089842439,-4.777412344,0.06916459,8.271532915,-128.6951808,1296.938141,-79.16976082,-1.392868564,2.639895616,-0.059673107,-144.3761184,-8.854108174,109.4573099,8
3.569628228,-0.972219767,189.2579884,0,1.000004195,0,15.55026279,4.503371035,-5.777891677,-34.40608345,-1.377818068,2.344179097,15.50512445,-4.753685451,1.009751479,-4.959077032,-3.729433733,-69.98953938,-1.906922375,0.476171239,-3.491248545,13.20560937,-6.54e-06,0.82497871,4.36e-06,1.6e-05,1.01e-05,0.132357127,-0.043452796,-7.44e-06,1.84278724,1.853912188,1.37516259,0.697397313,3.62098572,19.50791392,5.226541708,-0.135566787,88.85120374,0.275529544,0.033987125,79.3351074,86.27447117,37.4311354,53.03099463,21.47717955,40.9288719,2.371259168,16.36186299,1.443399472,0.840926105,1.957862575,5.411662775,12.09140367,9.427236444,0.591380691,-0.056087985,1059.72456,-0.254547764,-0.097871538,-4.755508067,-2.921168223,8.332057817,-113.8351846,1284.076428,-78.96023969,-2.171913182,2.618806594,-2.172901191,-145.685678,-8.026391014,96.44415868,9
4.239906815,-1.001508086,189.2711083,0,0.998471745,0,14.3541593,4.81179119,-6.955708182,-35.67205219,-2.367823817,2.727014439,17.15630461,-4.944879807,1.690981162,-5.335569546,-4.339683801,-71.68835133,-2.321538825,0.173829852,-1.667571646,12.21904046,-3.54e-06,0.985946602,-8.97e-07,6.94e-06,2.25e-05,0.054839777,-0.026911567,-5.87e-06,0.958602137,1.349717852,0.590154357,0.117278245,2.065243604,15.52831226,3.204413892,-0.062526734,62.04403451,0.203149389,0.028473058,69.95039495,72.8050248,37.04428007,50.07620492,28.55431597,47.04613954,4.281844413,21.28285547,3.463058281,1.593526434,3.991636083,8.403446059,17.55131412,15.87683241,1.512415182,0.198611046,1111.604012,-0.204360426,-0.10258456,-3.370426653,-5.555023462,8.437273095,-99.6406957,1263.080525,-81.19573543,-2.902167788,2.182721202,-3.463092453,-146.4942393,-7.109426111,83.35010665,10
