pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-0.506485854,0.032043819,177.0247793,0,0.938500595,0,16.36379264,11.85999361,4.620127136,-46.2878018,-0.347612851,2.91475359,27.33274795,-10.95748763,17.09536211,0.261413093,-11.54385116,-89.25517485,-3.628288804,-1.670879421,7.133030755,1.756352187,4.98e-05,0.000754571,1.04e-05,3.49e-05,-5.05e-06,-1.4e-05,-8.27e-07,-1.2e-05,1.645211719,0.02506823,-0.024763656,0.000846969,0.000980639,0.000834818,6.49e-06,-0.000308446,4.918672608,-4.65e-06,2.29e-06,32.38837014,30.48483407,38.32986647,34.43500065,32.19736909,35.32840455,10.51812245,36.06911791,35.24152314,39.85902227,33.10831041,28.35638628,34.96281115,49.2040585,7.339297977,19.89911324,1212.099239,0.01528528,-0.07509994,6.728608947,-0.41593528,11.85300857,113.5442761,759.6824108,-28.57267378,-2.85140049,-2.644805103,-2.168186134,-49.41058391,9.147937298,-148.8689563,1
-0.541485239,0.106991586,177.9219837,0,0.939474931,0,14.34440228,11.60981873,4.666381756,-45.64239514,-0.294849902,2.419372018,28.6586452,-10.80493353,19.11252098,0.123888868,-11.07350142,-88.3314124,-3.620444386,-1.860691478,8.185761889,1.253198452,0.00015742,0.0005331,6.77e-05,0.000111526,-7.73e-06,-1.12e-05,-8.46e-07,-9.93e-06,1.560513575,-0.030586568,-0.017216406,0.000351028,0.001218935,0.000697163,3.78e-05,-3.79e-07,4.575495591,-3.49e-05,-1.6e-05,29.17935657,27.10947936,36.27792834,31.56983727,30.79055053,33.70542235,10.65768482,35.43230921,38.5674111,43.19224985,35.76932163,30.5701267,36.23873084,56.16746664,10.07406265,23.05546639,1232.060487,0.037948521,-0.070798625,4.454604882,5.055669902,11.58404955,120.5378511,646.6831782,-21.37178973,-1.472745373,-1.883811304,3.065383544,-42.47691216,9.799369991,-136.1701963,2
-0.746520104,0.185123253,178.9481613,0,0.941746814,0,12.34143531,11.27696579,4.872976818,-44.55585643,-0.014205435,1.756051666,29.52602366,-10.4565945,21.20473352,0.116894737,-10.40205885,-86.71624822,-3.427300134,-2.144733946,9.072570236,0.934989284,0.000299956,0.000417386,0.000159729,0.000213559,-8.54e-06,6.92e-06,-1.46e-06,-1.03e-06,1.246418799,-0.038766285,-0.008306566,4.83e-05,0.000853763,0.000392079,3.48e-05,0.000105034,3.642233826,-3.38e-05,-1.67e-05,25.40696413,23.66877218,33.4337248,28.06527778,27.81704873,31.24564626,10.19421778,34.41830888,40.95594417,45.19330482,37.64372437,31.76890454,36.88784126,61.89852103,12.47770923,25.54088692,1221.903282,0.059776354,-0.067768205,-0.643976603,7.198799439,11.39424435,116.5152105,528.917077,-16.74248822,-0.979887982,-0.221585367,6.42251121,-34.51292043,9.235495517,-120.5700403,3
-1.072684347,0.264619395,180.053944,0,0.944983482,0,10.35110847,10.87538043,5.119315633,-43.09732009,0.403796608,1.004993837,29.85320195,-9.867412268,23.28699059,0.269709221,-9.583865969,-84.44312509,-3.121641874,-2.443573281,9.819995459,0.746625373,0.000394725,0.00041079,0.000256845,0.000282667,-1.48e-06,5.14e-05,-2.16e-06,1.91e-05,0.859561267,-0.027453622,-0.002177595,-7.67e-05,0.000413055,0.000138087,2.08e-05,0.00010079,2.521719549,-2.1e-05,-1.09e-05,21.11141774,20.40777068,29.56024259,23.96033213,23.50048731,27.68322731,9.11592407,32.8557842,42.38120586,46.30380809,38.91430622,32.29998936,36.87687611,65.98841016,14.27253995,27.33179611,1181.664952,0.082449586,-0.065717457,-5.432148092,4.865357358,11.38159736,105.3411204,411.4041382,-14.23965065,-1.631630385,1.281294666,6.005302013,-25.73615795,8.364961703,-104.0767278,4
-1.463430757,0.341554614,181.2385222,0,0.949104972,0,8.375209872,10.42888123,5.261883379,-41.35559478,0.852758078,0.261283629,29.53770769,-8.981952118,25.25798834,0.612090651,-8.68126775,-81.57066363,-2.784028528,-2.653619283,10.45967274,0.601163985,0.000253064,0.000335565,0.000267009,0.000184834,2.12e-05,0.000125865,-1.83e-06,5.31e-05,0.562316658,-0.013494988,0.000748211,-9.21e-05,0.00011161,-6.55e-06,7.8e-06,6.06e-05,1.665287356,-5.46e-06,-4.65e-06,16.44903624,17.46429249,24.6713724,19.53205911,18.41637603,23.06148973,7.610340666,30.50213599,42.94705868,46.7622728,39.60070696,32.41165442,36.17037401,68.36217164,15.47011655,28.39027035,1115.372878,0.107157524,-0.063800101,-7.215996973,-0.4836314,11.56935574,91.71086193,300.9356538,-13.01166447,-3.044941954,1.835638409,1.994815965,-16.94862747,8.007807463,-87.12418015,5
-1.874766763,0.412262232,182.5510744,0,0.954315241,0,6.415804754,9.965605284,5.186001867,-39.4110535,1.248453052,-0.400300752,28.48904967,-7.752005347,27.03817607,1.164820967,-7.743339167,-78.15559483,-2.471553138,-2.68463427,11.02106248,0.40791643,-0.000419796,-0.000130507,1.63e-05,-0.000290397,6.48e-05,0.000208215,1.26e-06,9.37e-05,0.443432524,-0.003709313,0.001498799,-5.76e-05,-2.1e-05,-5.76e-05,-2.33e-07,2.65e-05,1.32615984,1.16e-05,2.76e-07,11.71569337,14.71877839,19.2245306,15.12678262,13.30329841,17.85250182,5.934482998,27.1859922,42.84792825,46.65584211,39.68366153,32.19760872,34.76167706,69.24658894,16.22792094,28.74755776,1030.63903,0.134282763,-0.06083099,-5.009174509,-5.664760118,11.79301282,78.30745355,204.881927,-12.34126639,-4.411043028,1.206833152,-3.289084343,-9.385674325,8.378626293,-68.87124528,6
-2.281024023,0.475196826,183.8870032,0,0.960036822,0,4.469437614,9.505379544,4.845302857,-37.29429571,1.548576225,-0.952147764,26.67123757,-6.163301017,28.56548429,1.920229299,-6.7911493,-74.19798443,-2.200363215,-2.49355785,11.51747063,0.11031785,-0.001913814,-0.001363419,-0.000721488,-0.001352001,0.000122566,0.000226664,9.01e-06,0.000111913,0.475958736,0.001063772,0.001232354,-7.2e-06,-3.04e-05,-4.61e-05,-3.36e-06,1.59e-05,1.422190309,3.06e-05,4.01e-06,7.336371473,11.95543587,13.9822537,11.02614366,8.793581919,12.8092846,4.311710777,22.96780518,42.25825973,46.05541717,39.19705958,31.60811801,32.68949489,68.99124385,16.70334661,28.4916327,937.0077241,0.163136201,-0.055752664,-0.067149227,-7.786119724,11.82169553,65.43534812,128.690879,-11.65941679,-4.95564916,-0.241975414,-6.740488469,-4.072325327,8.959201717,-49.07729649,7
-2.673934452,0.531686123,185.3038769,0,0.96661833,0,2.54317994,9.08013681,4.287199825,-35.07562856,1.750822943,-1.429248975,24.1325924,-4.249745927,29.8165712,2.836330062,-5.829308672,-69.76002451,-1.951045956,-2.102078877,11.96774197,-0.259136008,-0.0042003,-0.003541951,-0.002085556,-0.002985003,0.000160024,4.18e-05,2.19e-05,4.73e-05,0.572836354,0.002369839,0.000727048,4.41e-05,2.21e-05,6.81e-06,-2.47e-06,3.17e-05,1.696153069,4.71e-05,6.86e-06,3.769232503,9.149757102,9.565676283,7.396685002,5.231434186,8.573744486,2.916382499,18.20959753,41.21716739,45.05089,38.22158843,30.46973424,30.05939775,67.86991291,16.9645416,27.71713968,842.9828953,0.192047138,-0.04813449,4.829688868,-6.024825947,11.71894928,52.05608961,74.00764394,-11.17877824,-4.360383575,-1.590650314,-6.573936959,-1.154939515,8.963356333,-29.07951862,8
-3.044692649,0.584161584,186.6801211,0,0.973503106,0,0.644188257,8.715398602,3.625715685,-32.83001361,1.870180407,-1.913463724,20.97579168,-2.091776991,30.75259627,3.827620133,-4.849247226,-64.87574333,-1.68786598,-1.584879715,12.38908711,-0.577418035,-0.006364094,-0.00614024,-0.003817946,-0.004545972,9.96e-05,-0.000533936,3.61e-05,-0.000187899,0.684257986,0.002011467,0.000333972,8.4e-05,7.51e-05,8.98e-05,2.05e-06,6.56e-05,2.007660464,4.57e-05,7.74e-06,1.331426638,6.566282726,6.188484795,4.332491963,2.682579807,5.426189656,1.871524704,13.49329205,39.63535272,43.64451846,36.81214457,28.56091156,27.05125997,66.01409915,16.96277906,26.55347816,753.9631385,0.218743602,-0.038478072,6.726589958,-2.581371617,11.68819954,37.32935527,38.9667355,-11.24823523,-3.077977789,-1.988685036,-3.036764594,-0.029572555,7.868494053,-11.33370461,9
-3.383333733,0.634540256,187.9242182,0,0.980327317,0,-1.211885227,8.432846545,3.001178896,-30.65761148,1.925205426,-2.506115526,17.31377645,0.20653061,31.33316126,4.79069867,-3.840266761,-59.60079153,-1.380696469,-1.043070709,12.80156082,-0.652430455,-0.005901737,-0.007192678,-0.004789744,-0.004259823,-0.000178767,-0.001628869,3.9e-05,-0.000666627,0.793232751,0.001201185,0.000103687,8.54e-05,5.86e-05,0.000183106,1.01e-05,9.36e-05,2.324521362,-4.1e-06,3.33e-06,0.028094807,4.529343572,3.767781607,1.978757733,1.049429196,3.361907222,1.225032804,9.408275883,37.41195132,41.6243156,34.9339171,25.77957079,23.91868182,63.49032306,16.59347325,25.17735476,672.2187285,0.241050568,-0.028187477,4.336060103,-1.397944949,11.73251458,22.0397389,18.69575268,-11.81333983,-2.011319987,-1.230197356,1.849024567,0.352945166,5.720800837,1.432459865,10
