pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-0.577598947,-1.606782673,190.9469407,0,0.997056533,0,7.392044933,5.599371196,-5.865133886,-37.22473272,-0.038546618,5.214300892,29.65423297,-5.54467998,14.60013357,4.837745108,1.831743622,-88.10906718,1.543497292,-0.742264053,4.756775628,2.967323359,-3.91e-06,-4.51e-06,-1.61e-06,-2.01e-06,-1.62e-06,8.94e-07,2.65e-05,5.97e-07,0.043709171,1.585855456,-0.013555378,0.210147745,0.011952894,-0.016692105,-4.14e-05,-1.95e-06,5.473159644,-2.48e-05,-3.35e-06,27.21502182,34.44269923,27.44928139,26.65226749,61.95129902,48.89575069,28.23534214,35.97103375,35.36752269,24.87632296,26.68346106,23.35771961,36.14203322,71.25535526,14.66594006,19.52965603,1586.789869,0.026695181,-0.055005222,0.158373555,-10.57697773,13.27957572,147.0608731,1025.265499,-62.24297328,-5.537579669,1.248829532,-3.883311056,-85.23238526,-6.459444673,-312.4575227,1
-1.006220351,-1.437565469,190.8493984,0,1.001910994,0,5.156713835,5.417548121,-5.575032872,-34.8221202,0.089534447,4.890034349,28.49692917,-4.822507024,16.42016992,4.721059691,1.963433648,-86.10636295,1.985410956,-1.193726547,5.476090955,2.802139202,-1.15e-05,-1.26e-05,-6.49e-06,-7.39e-06,-4.87e-06,-1.25e-06,1.93e-05,6.61e-08,0.118672563,1.399549839,-0.003819761,0.131866804,0.112360076,-0.009293361,6.77e-06,-6.22e-06,5.145722144,-1.05e-05,-1.14e-06,24.15174205,31.32148915,25.89457138,25.10239071,58.10424041,48.09609747,28.0040861,36.05540366,36.75773163,26.58511884,29.59241485,25.6612381,38.04707957,78.94085379,17.61288829,23.04943984,1607.170477,0.044437467,-0.055771851,6.903633032,-9.425251816,13.64511941,156.1601689,856.6224841,-43.42810991,-5.212033591,-0.684404938,-2.841503314,-68.61589208,1.060975164,-282.4438881,2
-1.457445442,-1.288615438,190.7750025,0,1.008027665,0,2.835036187,5.266037847,-5.225662539,-32.06423142,0.16271016,4.432393628,26.71164078,-3.986291494,18.13171392,4.610346,2.243270178,-83.62251421,2.611475178,-1.579962092,6.140299765,2.618517004,-2.11e-05,-2.25e-05,-1.32e-05,-1.46e-05,-1.16e-05,-5.36e-06,7.88e-06,-1.4e-06,0.206696849,1.352474254,0.00096029,0.056485667,0.283056604,-0.003326994,2.11e-05,-5.36e-06,5.408474046,-1.65e-06,5.33e-08,20.80769353,28.06568495,23.89151379,23.17535184,52.84564966,45.8475289,27.25091533,35.48245509,37.45664891,27.6709401,31.8613939,27.26661369,39.18399884,85.20710188,20.03146931,25.64428747,1594.413624,0.061692409,-0.056059385,10.96722461,-3.519636342,13.53389075,160.5337956,694.0671295,-26.53862761,-3.612002402,-1.905640858,0.516445546,-52.81660673,8.525969098,-249.2825861,3
-1.925781185,-1.150204709,190.6827373,0,1.014936434,0,0.483922413,5.127611291,-4.841984621,-29.07347332,0.183124361,3.822927493,24.29737742,-3.045360918,19.71205157,4.522479924,2.63659533,-80.65421148,3.341909089,-1.938944571,6.74943396,2.416905212,-2.66e-05,-2.69e-05,-1.83e-05,-1.96e-05,-1.98e-05,-1.08e-05,-2.41e-06,-3.48e-06,0.249747092,1.466470412,0.002270902,0.009646165,0.47670218,-4.01e-05,1.83e-05,-3.05e-06,6.136465352,2.05e-06,4.53e-07,17.0724452,24.53334351,21.39179461,20.77902838,46.59202095,42.25152626,26.01470151,34.23467968,37.60783044,28.18448275,33.55140051,28.27443843,39.7038271,89.8333814,21.68861602,27.19777618,1549.174444,0.079756798,-0.055867344,10.00972507,3.822097974,12.91618338,158.3780052,543.5598422,-13.89213606,-1.644725956,-1.743606227,4.122195404,-39.13117405,14.3822911,-211.2584771,4
-2.403381445,-1.007063023,190.5854145,0,1.022353656,0,-1.809579536,4.984989406,-4.458974756,-26.03543281,0.156826532,3.036877024,21.24436226,-2.015056438,21.13061,4.482289998,3.094613749,-77.2234706,4.059517868,-2.302822657,7.303096778,2.215133614,-1.45e-05,-1.08e-05,-1.36e-05,-1.33e-05,-2.25e-05,-1.44e-05,-9.49e-06,-5.2e-06,0.215034956,1.613204243,0.001895385,-0.01016226,0.58089992,0.00111116,1.04e-05,-1.18e-06,6.622953887,2.53e-06,4.17e-07,13.10188296,20.7259905,18.40653947,17.93352901,39.70773948,37.41082624,24.29073817,32.19340208,37.28253855,28.21511505,34.67524116,28.85852871,39.52496606,92.99375022,22.60858557,27.88213305,1474.457509,0.099912785,-0.054855092,4.411389274,8.290779868,12.24751282,146.6852681,409.9015539,-6.799647963,-0.50960811,-0.244747578,5.931737062,-28.27560851,17.14814918,-168.2382878,5
-2.883973648,-0.844710169,190.5460951,0,1.030290487,0,-3.962378636,4.827604793,-4.113363674,-23.13471104,0.089527912,2.048628244,17.52691463,-0.918309127,22.36127853,4.514384437,3.572129527,-73.36022742,4.6491844,-2.684389629,7.802591323,2.037227302,3.54e-05,4.68e-05,1.42e-05,1.9e-05,-6.28e-06,-9.58e-06,-1.09e-05,-4.3e-06,0.132757608,1.650940341,0.001069122,-0.013338335,0.517350556,0.001095618,3.32e-06,-3.86e-07,6.351036767,1.5e-06,2.12e-07,9.157183819,16.79704865,14.96163793,14.7579913,32.46699987,31.60244517,22.05033732,29.19021547,36.49015286,27.85008409,35.24668779,29.14470558,38.52572289,95.03958441,23.03659729,28.00042518,1375.026962,0.123276956,-0.05259785,-2.342632379,7.335054097,11.92404991,125.0317467,294.932137,-4.84776387,-0.832525363,1.613593809,4.734421048,-20.09552503,16.54562627,-122.7189535,6
-3.361036208,-0.654224186,190.4730282,0,1.038023794,0,-5.92100477,4.649716858,-3.826756391,-20.47372693,-0.013384598,0.852620087,13.13915614,0.204470435,23.37544761,4.62766181,4.035451126,-69.0492509,5.03260085,-3.074483335,8.244544213,1.896911291,0.00014186,0.000163497,7.92e-05,9.2e-05,4.72e-05,1.45e-05,-1.77e-06,2.94e-06,0.055656287,1.53533551,0.00038664,-0.009572364,0.336810668,0.000679684,-1.23e-06,-6.61e-07,5.421798748,1.95e-08,-2.46e-08,5.575385474,13.00443575,11.27898984,11.48436982,25.18064028,25.3712583,19.27631586,25.14307564,35.29320472,27.14602053,35.29426952,29.10641604,36.7082486,96.20273028,23.22262638,27.81769038,1258.054669,0.150062983,-0.048708394,-6.565602267,1.599967837,12.09454037,96.0448123,198.0820549,-6.609732225,-2.440662518,2.786137713,1.012612207,-13.74962895,13.18460714,-79.14879653,7
-3.828679065,-0.436822367,190.4649692,0,1.045961198,0,-7.667944846,4.458155853,-3.608522686,-18.13907192,-0.145091255,-0.490269732,8.210202035,1.275138823,24.16656534,4.818205848,4.464364949,-64.34920138,5.174589611,-3.442374583,8.634253341,1.791163798,0.00029895,0.00032739,0.000182857,0.000205133,0.00015162,6.84e-05,2.51e-05,2.07e-05,0.008518146,1.289481971,4.61e-06,-0.004768125,0.1537939,0.000286131,-3.26e-06,-1.63e-06,4.191561935,-1.35e-06,-2.28e-07,2.723470108,9.577846549,7.784737273,8.384356054,18.24487308,19.33593149,16.04255563,20.2251645,33.81963922,26.13823123,34.81239218,28.60391312,34.22181892,96.48546292,23.26515632,27.4566952,1132.301101,0.179284218,-0.042937,-5.876763101,-5.370598633,12.71261176,64.35925389,119.2363854,-9.813691741,-4.412495738,2.607829769,-2.893207889,-8.386811854,8.355591486,-42.73088242,8
-4.272844539,-0.202883807,190.4620233,0,1.053637067,0,-9.207621876,4.260286131,-3.455145132,-16.20015254,-0.292637186,-1.824289005,3.075642246,2.187567579,24.7158942,5.057348868,4.829250872,-59.3056207,5.060283294,-3.736266256,8.977796973,1.696907335,0.000436711,0.000454819,0.000289012,0.000315072,0.000292778,0.000151714,7.42e-05,5e-05,-0.010976537,0.971887252,-0.000126316,-0.001355273,0.033986709,7.26e-05,-2.77e-06,-2.54e-06,2.952512236,-2.07e-06,-3.33e-07,0.84341768,6.631073185,4.837763107,5.654361016,12.07122081,13.95506894,12.62496832,14.98166301,32.13796095,24.84427831,33.76014177,27.50171223,31.30012526,95.72535812,23.10483913,26.86055881,1006.15199,0.209050608,-0.035454291,-0.904183063,-9.352612296,13.31377636,35.37424091,59.32674728,-12.27164902,-5.572361222,1.21642784,-4.710591228,-3.639181509,3.741733169,-17.66597497,9
-4.673781545,0.031162861,190.4495018,0,1.060771473,0,-10.54524693,4.066224262,-3.363496986,-14.76587369,-0.439875124,-2.919508359,-1.760069663,2.847270102,24.99885784,5.305985871,5.088786318,-54.005714,4.679771935,-3.884113412,9.286027504,1.588460118,0.000374148,0.000343489,0.000290701,0.00030026,0.000391215,0.000231795,0.000135874,8.17e-05,-0.013720279,0.691638396,-0.000105437,0.000333244,-0.020075446,5.24e-05,9.8e-07,-2.01e-06,2.0009651,-1.21e-06,-2.03e-07,-0.10301526,4.179955375,2.57468181,3.392225083,7.014886239,9.504741719,9.494289205,10.22162644,30.20196717,23.27559062,32.12613766,25.77949139,28.19923635,93.75780016,22.59551131,25.84226331,886.7462212,0.236938588,-0.027017847,5.72855174,-8.073107472,13.52259247,14.47279358,18.50919192,-13.17178322,-5.267298777,-0.673117466,-3.60239077,0.364036439,0.842767485,-4.602603304,10
