pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-3.986956166,0.969479986,176.7757485,0.0,0.993308134,0.0,-9.146056345,9.121532753,-6.426806725,-38.75429822,3.34025942,-0.596195764,-18.69722087,14.88318318,20.97119154,8.123790148,-1.867647418,-28.74062269,2.540212978,-1.761545417,20.58239921,12.49210868,0.002302294,0.003204241,0.002579042,0.003989697,-0.00508085,-0.004207931,-0.000940104,-0.003267392,-0.00159953,-0.014224319,-0.001110552,0.771735439,0.208698259,-0.003343528,-0.000458822,-0.001289595,1.892569914,-0.000132508,-2.09e-05,0.779066219,3.364756746,0.007424928,0.023207846,0.958160647,1.142834428,0.921401823,1.711158747,0.685607252,-0.363302929,-0.086861937,0.043015214,8.047914727,5.394302946,2.199492412,0.536610632,56.9940878,0.077104234,-0.102278503,2.031045931,-17.32164839,13.21149959,2.924599826,-18.57751143,-12.4605171,-5.850966528,-0.086865184,-6.851608792,3.083508357,1.022727788,4.262358644,1.0
-3.889956076,0.690436035,176.4185431,0.0,0.991950266,0.0,-8.895634766,8.862166667,-5.689449244,-43.50698867,4.246646467,-0.929558512,-18.68838482,15.38053623,20.30968098,8.330884043,0.051919386,-23.56073413,3.116744488,-2.94143037,20.90897097,12.67048546,0.021169211,0.024385339,0.021188027,0.023953344,-0.004102827,0.002080578,-0.001505589,-5.98e-05,-0.003004348,0.00262126,-0.002293756,0.870076068,0.139200872,-0.005383968,-0.001141414,-0.002325194,2.20153283,-0.000341134,-7.31e-05,0.908777283,3.200997934,0.00538278,0.013117258,1.049741511,1.230542717,0.777509971,1.3323403,-0.019427464,-0.258440606,-0.101254129,-0.228076567,6.650338169,3.428465781,0.698329411,-0.651350657,41.28753213,0.037816672,-0.068626727,2.80144876,13.44834507,13.95410783,3.565084498,-13.68503624,-12.12921306,-4.014168775,-1.247671337,-2.207441938,4.880876467,1.248267847,0.906942513,2.0
-3.689553721,0.476728697,176.1273865,0.0,0.989585799,0.0,-8.621555053,8.544449375,-4.944318126,-48.50319755,5.14337103,-1.509978119,-18.73865752,16.14113143,19.67741138,8.742515356,2.0937861,-19.15175418,3.20683657,-4.275912818,21.28768804,12.83065608,0.053196153,0.059689738,0.052453304,0.056209813,0.003020746,0.017982528,-0.001550327,0.009229246,-0.003888659,0.048283999,-0.003287221,0.949972026,0.134950687,-0.005596561,-0.001905589,-0.002861337,2.883228984,-0.000582814,-0.000146338,0.909761829,3.070485667,-0.002476603,0.004815332,1.079972412,1.420454197,0.587978842,1.10699691,-0.255362966,-0.127585692,-0.024126987,-0.239018642,5.763531507,2.360313742,-0.006434613,-0.826451605,34.10016893,0.011615255,-0.034401075,-1.727543414,78.45090788,15.02370938,6.570332166,22.16227298,-12.21557144,-0.712149319,-1.330701071,8.163414809,5.756450425,2.228643726,0.79567005,3.0
-3.407792629,0.309798763,175.8777153,0.0,0.986026132,0.0,-8.316436337,8.189987435,-4.277142748,-53.66460223,5.987010485,-2.226674063,-18.86434651,17.04118619,19.07511107,9.285748665,4.044435695,-15.592712,2.908877574,-5.516928242,21.62120156,12.93699116,0.089427932,0.098526361,0.087274727,0.089935618,0.02033687,0.044829199,-5.02e-05,0.026251152,-0.002346777,0.128882337,-0.002691183,0.996356649,0.202016547,-0.000328277,-0.002101578,-0.001397445,3.886216605,-0.000665657,-0.000203377,0.76953007,2.997357462,-0.005869821,0.000158467,1.065418896,1.636949981,0.40364887,1.007377433,-0.244115801,-0.035490068,0.02295071,-0.155518969,5.205212877,1.69928645,-0.235571124,-0.585458762,31.05546165,-0.00163784,-0.01014021,-9.965437264,180.5581369,16.46372366,8.118259096,107.53493,-13.46019259,3.401834478,-0.563115013,22.63939552,4.774686115,3.358179056,6.815243645,4.0
-3.07887618,0.162129829,175.6996434,0.0,0.981349016,0.0,-7.969911106,7.828192852,-3.817136715,-58.90062803,6.690778814,-2.937785832,-19.07039827,17.8956667,18.5196728,9.853656935,5.586589758,-13.00780545,2.387211947,-6.346129949,21.76906733,12.96195133,0.099688857,0.106720801,0.095741175,0.092455157,0.048777685,0.074951197,0.004317329,0.047632113,0.004553715,0.225302842,0.001850592,1.017392709,0.304981205,0.015169938,-0.000457377,0.004281334,4.801644282,-0.000204599,-0.00015377,0.554104871,2.973687968,0.005579975,-0.001544176,1.000550439,1.748289996,0.322146801,0.976524389,-0.15103991,0.009491482,0.03176887,-0.069684226,4.788437723,1.158159555,-0.228355504,-0.287829455,29.3815493,-0.005647245,0.001998263,-23.29730975,309.1752642,17.60665439,3.140111244,246.3132647,-16.99853236,7.610290952,0.863773036,38.03664065,1.889519579,3.82732154,19.44587985,5.0
-2.735122427,0.006749972,175.672175,0.0,0.975862362,0.0,-7.577660805,7.485711005,-3.697710761,-64.13972145,7.146738758,-3.536768308,-19.36567507,18.52554497,18.04117605,10.34672142,6.399967313,-11.53103934,1.809890998,-6.471993416,21.59326172,12.89477954,0.024468868,0.018169114,0.019507141,0.002568171,0.079336655,0.082847737,0.012344033,0.05908817,0.019617629,0.287524014,0.012969986,1.027504773,0.412757604,0.043810272,0.004752409,0.016117391,4.755874766,0.001336508,0.000150467,0.355629279,2.98307615,0.041654184,-0.00161108,0.864386428,1.647918497,0.400782135,0.944452894,-0.063511867,0.021663155,0.023230754,-0.014389623,4.360660465,0.668016306,-0.142437842,-0.079221573,27.65558168,-0.004978466,0.005488505,-45.16993933,431.5224328,17.27251514,-11.2052421,407.9682104,-22.94353618,10.80694091,2.78209862,49.89872371,-1.861330774,3.008261528,35.48599471,6.0
-2.396621676,-0.173337947,175.7218046,0.0,0.969120845,0.0,-7.136823932,7.169912396,-3.992896791,-69.28247224,7.271015295,-3.987907999,-19.73285767,18.80604603,17.65280164,10.69762618,6.294394214,-11.20646691,1.288534646,-5.742348224,21.0023932,12.72471555,-0.217595713,-0.25562325,-0.220261342,-0.258674497,0.08388268,0.018520391,0.022462751,0.029961126,0.042335982,0.277966037,0.031326667,1.036539068,0.515407953,0.080161933,0.014744553,0.033228772,2.539812883,0.004365095,0.000867471,0.235036549,3.012875214,0.105268183,-0.001082013,0.649414652,1.332915904,0.597679737,0.850420479,-0.009883076,0.017982149,0.011777091,0.010090345,3.864624321,0.293328907,-0.060540455,0.022240609,25.4023566,-0.002927522,0.004697212,-69.28377462,520.9380206,14.85295896,-32.55685447,540.3189407,-29.33152125,12.49342634,4.571683954,55.3147348,-4.693810373,1.035280522,49.09097199,7.0
-2.080267304,-0.373033236,175.9316052,0.0,0.961687338,0.0,-6.640040939,6.873157715,-4.696146191,-74.32967027,7.04909947,-4.320198185,-20.12634326,18.71525645,17.38996219,10.91288385,5.28796651,-12.03666384,0.840807152,-4.222488988,20.0596207,12.4277171,-0.685245527,-0.774580617,-0.678506298,-0.738329149,0.008830835,-0.185963856,0.027967993,-0.08529519,0.063202965,0.215983519,0.051214513,1.043993815,0.567303534,0.1005026,0.027994518,0.047536381,-2.992838179,0.00849031,0.002018441,0.196582567,3.05301652,0.178068683,-0.00049285,0.39369922,0.931083968,0.807200281,0.666889127,0.012371687,0.010134238,0.003493353,0.014915587,3.371998656,0.098283965,-0.009954585,0.049391903,22.84649542,-0.001145175,0.002706405,-86.76607353,591.8399389,15.80174832,-57.76994446,622.077758,-31.51459457,14.17636852,5.186455471,55.20762374,-5.639436433,-1.699163252,55.7899383,8.0
-1.805291057,-0.566257733,176.2128538,0.0,0.953464211,0.0,-6.059626248,6.564835687,-5.702331527,-79.24369343,6.541905327,-4.575256799,-20.43520241,18.28941774,17.27701199,11.04697093,3.614721304,-13.88997459,0.417516994,-2.198237131,18.96591327,11.93883693,-1.310436613,-1.453493051,-1.283726198,-1.342280086,-0.216320687,-0.578752913,0.014419518,-0.327198555,0.05682181,0.146640483,0.054612186,1.035648655,0.473876512,0.053420342,0.036694546,0.038747737,-11.91399444,0.011435806,0.003208421,0.186537196,3.086506248,0.217531714,2.42e-05,0.167330446,0.622221302,0.941360048,0.422905433,0.015590021,0.003704163,-0.000662597,0.011145096,3.01174409,0.071988486,0.011268379,0.040790601,20.5132203,-0.000107228,0.00102573,-92.6573579,663.3936294,22.18241303,-77.237456,662.9420199,-28.18101399,17.16960586,4.505452408,51.49489945,-4.840165152,-3.981118081,54.46066588,9.0
-1.599996439,-0.712518295,176.5048375,0.0,0.944665578,0.0,-5.354322356,6.208025301,-6.860025038,-83.99667194,5.856242435,-4.772624122,-20.52022728,17.59569779,17.35594414,11.18810268,1.618381945,-16.60644961,-0.048947869,-0.076892807,18.02618017,11.17026947,-1.731938243,-1.879218887,-1.67584627,-1.669233096,-0.636662534,-1.100501701,-0.039699594,-0.679235176,-0.021229865,0.079100434,0.007009081,0.983432417,0.177391885,-0.138127485,0.02316715,-0.027239923,-21.13943298,0.007893488,0.003260406,0.148230102,3.07728205,0.194147053,0.000539971,0.01799852,0.500597192,0.967043105,0.191008423,0.011014519,0.000115668,-0.001865456,0.005763374,2.837608649,0.139451265,0.014530986,0.022901069,18.68492453,0.000292796,6.68e-05,-86.24448679,736.8912103,29.77827722,-84.76160616,678.3344804,-23.91457845,21.36873168,3.500721037,45.2945935,-3.154659212,-4.6208928,46.56649514,10.0
