pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-1.423681677,-1.720417848,157.3475311,0,0.919563063,0,18.55893763,9.441910574,-1.305307545,-27.04100496,0.667171329,0.164306439,16.36460312,-0.307201315,2.801881664,3.907602595,-8.023024199,-62.48295041,-1.094418256,-2.571642715,-0.930577417,-4.674634356,0.000120059,-9.93e-07,-3.73e-05,7.34e-05,-0.000580123,-0.000351484,1.115880542,-0.001016148,0.257237248,0.925322702,0.390372451,-0.009917458,-0.048320619,-0.078910987,-0.005694372,-0.173789123,8.908845511,-0.006499841,-0.002728565,-0.127518837,0.240787751,-0.23098964,0.039715813,-1.44699047,-0.024631786,-0.428358012,0.160232981,-0.19701467,-0.000363639,-0.038028874,-0.071730649,-0.256044994,-0.612210164,-0.50516085,-0.500938916,-11.11392843,-0.009641853,-0.004147046,7.991541813,-2.51869197,5.270134898,-125.8700767,1680.517106,-133.9040179,-2.688776241,-3.188874086,-4.937935385,-155.7374164,-8.551249396,31.36600584,1
-1.304011397,-1.656620412,157.4829789,0,0.913928071,0,18.41923296,9.726348583,-1.93175985,-29.55487763,0.30599876,1.020281926,17.24969597,-2.882633054,4.139916564,3.786331085,-8.370100724,-65.07687545,-1.206391389,-2.807743675,0.579154944,-5.050514951,0.00014848,6.52e-05,0.000114391,0.000145188,-0.000131685,7.32e-05,0.996328639,-0.000370194,0.36131482,0.900562864,0.262094321,0.002517994,-0.015038295,0.010161716,0.010393423,0.010965518,8.927528814,-0.003206117,-0.001536688,4.201429187,4.374062009,2.45090481,2.922419143,-0.957754881,3.057152825,-0.640683301,2.049409951,-0.508251348,-0.046520364,-0.112163686,-0.049382287,-0.279566254,-1.019562508,-0.539380389,-0.781286658,43.06299876,-0.043694255,-0.019768325,9.239560792,2.460082548,5.19946136,-102.4357076,1720.87897,-141.2548219,-1.432473605,-3.535177519,-2.255526016,-160.1051609,-7.180195164,2.840331047,2
-1.20170084,-1.595652602,157.670136,0,0.908972453,0,18.2542581,10.05044222,-2.759382835,-32.07176858,-0.144369714,2.016247964,18.64550746,-5.692327325,5.580834601,3.646658615,-8.707803051,-67.41773458,-1.317161939,-2.598617173,1.952245196,-5.745666481,0.000104177,6.45e-05,0.000125353,0.000117199,7.23e-05,0.000194215,0.959645576,-1.04e-05,0.322119012,0.881321758,0.190159349,0.005921642,0.002025681,0.037417536,0.01219029,0.186275073,8.649919773,-0.000889938,-0.000561024,12.23885746,11.66729898,7.60796608,8.14370865,1.455671271,8.727501457,-0.578294469,5.479700561,-0.869498094,-0.130407677,-0.207559863,0.066780313,-0.035518935,-1.12008255,-0.071130374,-0.766833934,154.4113538,-0.095734682,-0.043931526,7.477264575,7.331556383,4.943718846,-72.25800698,1707.561298,-143.0617294,-0.197774704,-2.938221804,0.975469913,-159.6733789,-5.027960887,-26.63175889,3
-1.140461034,-1.514253836,157.8855134,0,0.904614105,0,17.98888346,10.34230452,-3.742655427,-34.40048089,-0.685363229,3.07105499,20.34946843,-8.499760601,7.101821449,3.516669258,-8.988794727,-69.41277754,-1.392797455,-2.127012194,3.201356613,-6.646994436,5.09e-05,4.09e-05,8.34e-05,6.49e-05,0.000116797,0.000165577,0.970464235,0.000118651,0.203327851,0.804968965,0.18482602,0.004942031,0.007218333,0.03322631,0.008362373,0.284663795,8.069903396,0.000240374,-1.69e-05,23.06554048,20.97491231,14.89777353,15.00475334,6.868140476,16.4014448,0.208716386,10.28394901,-0.99506198,-0.234687991,-0.263886849,0.3307423,0.81736541,-0.232444982,1.350440692,0.08037774,322.8297806,-0.15050888,-0.070070482,3.159314037,9.91684288,4.68242478,-37.78812666,1645.159992,-139.3072129,0.435876017,-1.446279114,3.423170336,-154.9743489,-2.392409983,-53.09988613,4
-1.150688277,-1.383791392,158.1506086,0,0.901059946,0,17.53441933,10.51950098,-4.832236182,-36.31030142,-1.306320925,4.100050784,22.14288102,-11.01401251,8.676477654,3.434638045,-9.158782837,-70.95857153,-1.383054446,-1.612943027,4.34204836,-7.606861581,1.41e-05,1.83e-05,3.85e-05,2.34e-05,8.96e-05,9.56e-05,0.999789019,0.000120435,0.088594653,0.635394272,0.194585284,0.002796334,0.006387115,0.019632921,0.003977105,0.274271369,7.193849384,0.000545543,0.000178443,33.81738198,29.54501969,22.83935561,21.61386392,15.55406295,24.32347035,2.253139562,15.70360698,-0.310806198,-0.288067684,-0.148660487,0.762126974,2.745014694,2.584524091,4.059811031,2.432791713,525.6737731,-0.184284389,-0.08819708,-1.876782882,9.100101064,4.537733021,-2.071984228,1542.203865,-131.1693315,0.209076694,0.301503406,4.22226586,-146.7789494,0.33877826,-73.50500913,5
-1.258457155,-1.179557841,158.5269621,0,0.898734935,0,16.81586666,10.52059976,-5.994649216,-37.61080605,-1.987074969,5.045441929,23.86811084,-12.99253046,10.28865168,3.437019484,-9.176488866,-71.98213233,-1.242847326,-1.23283674,5.393858699,-8.496081441,-3.36e-06,4.38e-06,9.07e-06,1.01e-06,4.75e-05,3.7e-05,1.026407701,7.74e-05,0.01634586,0.405232166,0.169056373,0.001028989,0.0037653,0.007735861,0.000999847,0.188369144,6.115065807,0.000452373,0.000181177,41.42065772,34.83138203,29.69390567,26.08668013,26.54341555,30.67789489,5.873004928,20.81258219,1.983873519,-0.138959387,0.33895213,1.345309718,6.071894607,8.178766723,7.980330482,6.707157887,732.9836361,-0.182939616,-0.092609517,-5.482427529,5.245446823,4.711150171,30.9653579,1409.303939,-120.0206284,-0.789647996,1.392492311,3.066324456,-135.9015592,2.70915236,-86.5202497,6
-1.470470774,-0.893165436,158.9413086,0,0.897241146,0,15.79321173,10.32390489,-7.200515987,-38.19934072,-2.694415556,5.879700525,25.4268781,-14.31742781,11.91862897,3.539045825,-9.026435566,-72.41552088,-0.957025926,-1.065806544,6.371332469,-9.233076618,-7.87e-06,-1.73e-06,-4.19e-06,-6.85e-06,1.57e-05,3.61e-06,1.02970824,3.45e-05,-0.01474294,0.190729442,0.109878422,3.88e-05,0.001478709,0.000774124,-0.00040039,0.091785109,5.059258391,0.000254747,0.000115951,44.51636251,36.07957545,34.45168015,27.71201961,38.11390027,34.65216362,10.87366028,24.98362491,6.571808132,0.435916772,1.403368982,2.089998554,10.57676336,16.80008144,12.57511731,12.61548911,924.5821288,-0.150633648,-0.084679317,-6.233500031,0.054610406,5.161869017,58.80378798,1256.568682,-106.6845363,-2.102704006,1.36513704,0.278695658,-122.9308849,4.523507183,-92.67104162,7
-1.773977606,-0.543733153,159.4864784,0,0.897087853,0,14.48887693,9.968406368,-8.399322323,-38.11557313,-3.366739451,6.580345872,26.75720564,-14.9951956,13.55084753,3.734726782,-8.739704683,-72.29402444,-0.55464763,-1.084673328,7.285182273,-9.796708898,-6.93e-06,-4.08e-06,-7.13e-06,-7.78e-06,-7.37e-07,-9.85e-06,0.983418898,6.74e-06,-0.020166245,0.047530876,0.05021252,-0.000319557,0.000143932,-0.001928837,-0.000740866,0.024680854,4.165194121,9.3e-05,5.09e-05,43.72878711,34.19535924,36.99167633,26.99044381,48.54757331,36.51392233,16.52446515,27.99453961,13.50480354,1.650126786,3.141509012,3.067464489,15.43300131,27.84220527,17.10794066,19.22096081,1091.756114,-0.102169417,-0.069503503,-4.039980876,-4.482664029,5.758929895,80.67607389,1092.863391,-91.52621102,-3.223955642,0.480171909,-3.066569896,-108.2048455,5.841673088,-93.6276464,8
-2.135460882,-0.17405034,160.1307129,0,0.898023321,0,12.95298527,9.51953662,-9.487631281,-37.45832385,-3.908541997,7.101264109,27.74181244,-15.09876665,15.14764196,3.990593341,-8.371433015,-71.64285586,-0.103277269,-1.190606625,8.141725546,-10.18702227,-6.1e-06,-6.78e-06,-6.02e-06,-8.14e-06,-5.88e-06,-1.38e-05,0.859382482,-6.92e-06,-0.014685523,-0.019615332,0.011128191,-0.000327298,-0.000372515,-0.002163776,-0.000588533,-0.007664379,3.337985834,2.81e-06,9.73e-06,40.64677679,30.68606038,37.67177686,24.96211033,56.45088964,37.00559872,21.87407858,29.88367455,21.99046907,3.564261145,5.465099407,4.329375312,19.69739322,40.02693292,20.95948309,25.50700283,1230.007516,-0.052175613,-0.052447108,0.322697327,-6.706896942,6.245852881,97.02244071,926.6607757,-75.61402657,-3.758276149,-0.846470684,-5.450506757,-92.28001119,6.808286486,-91.47169113,9
-2.516436447,0.162867255,160.8874395,0,0.900057199,0,11.24837518,9.047521707,-10.33134731,-36.34858498,-4.21016321,7.374112661,28.23554119,-14.70769196,16.66418666,4.263656792,-7.985447684,-70.50713657,0.318286303,-1.256574589,8.942781966,-10.41335229,-8.24e-06,-1.23e-05,-5.12e-06,-1.14e-05,-5.56e-06,-1.67e-05,0.650722198,-1.28e-05,-0.007415746,-0.035795003,-0.006524833,-0.00021043,-0.000416364,-0.001454811,-0.000320597,-0.016111769,2.424514291,-2.95e-05,-8.12e-06,36.7106198,26.8129678,36.9658167,22.57513849,60.9092786,36.74288126,26.17412515,30.7974511,30.77996108,5.981447807,8.127227172,5.769117873,22.83408088,51.86034946,23.85288892,30.8188853,1334.938313,-0.009512261,-0.037377077,5.234578497,-5.773627204,6.356534515,107.6439791,764.7604677,-60.63534413,-3.508972323,-2.198381771,-5.859558502,-75.82460802,7.571270969,-87.72371353,10
