pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-6.041083495,2.982639675,169.8584928,0,1.073808194,0,-10.30375818,-0.435558559,-1.98862382,-23.50991684,2.564475924,-3.798240742,-14.11909449,9.383006031,24.61546444,3.818574073,-3.409959264,-29.59512824,0.140337598,-0.701721784,9.442059422,8.130810383,0.124245656,0.413049869,0.070563281,0.088319464,0.043425597,0.084597592,0.003515082,0.0476088,-0.002819238,0.311374959,0.000595661,0.00571009,0.027432103,0.004503641,-0.001036096,-0.001462536,3.619180755,-0.000480577,-0.000244923,-0.001277956,3.30403963,0.010925025,0.00812875,0.032719911,0.018699342,4.177427691,0.516929784,12.67614044,7.006965307,4.301973284,5.90263114,9.343044168,19.09008829,7.076148547,10.82485612,225.0523955,0.253163037,0.006203838,-23.64750022,102.1221628,19.0133332,6.716314079,5.493851968,-10.72097739,9.5216037,3.396225922,2.57567281,0.30158516,1.826123822,9.447766939,1
-6.20021494,2.80398343,170.293277,0,1.073616688,0,-10.26724186,-0.021334885,-1.5181877,-25.74994911,2.773013869,-4.345857257,-14.16517388,9.572113369,23.96579225,3.811351952,-2.808518792,-24.22852325,0.231365289,-0.917854098,10.19602193,8.672558925,0.152678144,0.393590563,0.094751451,0.099626812,0.078136798,0.115461958,0.01175733,0.067415014,0.003339451,0.269774294,0.005682801,0.010725144,0.048885079,0.02218351,0.002757705,0.006235172,4.09288519,-0.000445436,-0.00025569,-0.000882378,3.160860715,0.004980583,0.005916526,0.016818123,0.010350884,3.13476285,0.195854447,10.01062704,5.455121835,3.380247776,4.802257925,7.121034087,13.7989416,4.48214884,6.870370895,168.4193777,0.236617309,0.011680104,-27.94641975,311.9712262,27.75771902,4.566502317,0.598907625,-10.60865562,37.48971333,2.906006659,17.68617796,1.697419371,1.495070669,5.389662707,2
-6.219509501,2.605376673,170.6943231,0,1.07227218,0,-10.12986944,0.399204867,-0.809765216,-28.61166625,3.101266201,-5.083204913,-13.73906931,9.728186431,23.23820705,3.757406835,-2.151692655,-19.44621637,0.365194202,-0.994199087,10.87592935,9.253983911,0.074054642,0.20736722,0.064778069,0.027481865,0.095886579,0.082932915,0.023112465,0.053557539,0.017545767,0.198396663,0.014344768,0.013882365,0.059232198,0.04973587,0.010773024,0.021826092,3.000307348,0.000123625,-1.8e-05,-0.000422551,2.916189079,0.001094702,0.002986345,0.005146641,0.003667655,2.435251699,0.014774549,7.551772903,4.374956742,2.62405113,3.647546692,4.922433814,9.16160343,2.314401062,3.911225971,120.1995651,0.209236611,0.016785658,-33.57856914,624.1166544,40.46225276,6.236812478,-4.318521955,-10.29630261,79.53662476,2.583394386,38.07544502,2.992492478,2.251405003,0.90403876,3
-6.105908948,2.391796678,171.0171126,0,1.06959223,0,-9.901048609,0.802559326,-0.010042469,-32.01217612,3.522007071,-5.81652942,-13.0028768,9.850779691,22.48263519,3.687874052,-1.533418888,-15.44805002,0.494012008,-0.924200304,11.33984217,9.650274353,-0.229894708,-0.203489826,-0.089491508,-0.208903358,0.046201703,-0.097761187,0.03149147,-0.042569028,0.039974395,0.134775831,0.024188757,0.008378819,0.026764484,0.076735787,0.022509734,0.043740406,-1.216142443,0.001630559,0.000684499,-0.000108341,2.587442513,-0.000656133,0.000876833,-0.000790987,4.48e-06,2.0108086,-0.05357721,5.388240723,3.636564744,2.000825758,2.622129007,3.02463323,5.579694051,0.814677052,1.971593877,82.77438481,0.169702977,0.018749026,-49.22348029,959.4718822,55.14251343,10.86247493,-6.27246938,-9.895187925,124.9906749,4.044493663,56.23466609,3.353495307,3.641915978,-1.402726596,4
-5.866972872,2.169664324,171.2598339,0,1.065667689,0,-9.59355596,1.16005449,0.704732081,-35.86993755,3.97059523,-6.320573574,-12.14752193,9.935136647,21.76822355,3.643131606,-1.070681758,-12.50844567,0.558447946,-0.688743392,11.40394663,9.578928434,-0.862624061,-0.896426788,-0.439201161,-0.669349718,-0.14524816,-0.514788283,0.022507093,-0.27433734,0.0624893,0.121845264,0.027090445,-0.016253945,-0.09474208,0.073778475,0.032619594,0.060819378,-10.30626033,0.00425193,0.001986065,4.05e-05,2.228340393,-0.001025178,-0.000176844,-0.002566378,-0.001270712,1.749827205,-0.05777116,3.612508028,3.141615683,1.516422353,1.836602832,1.589531079,3.131551198,0.010700766,0.856535965,56.35111105,0.120307127,0.016278852,-79.5496818,1201.160903,68.32232917,15.75621714,-4.491047381,-9.741744024,158.2826955,8.288649469,64.54156559,2.656208414,4.851971137,-0.346252458,5
-5.506778711,1.946039498,171.4658671,0,1.060828893,0,-9.220534336,1.445177102,1.190127006,-40.13995699,4.363576577,-6.422094869,-11.33267276,9.973589847,21.15856498,3.661048294,-0.861164659,-10.87598542,0.507600991,-0.267041864,10.91621522,8.801447722,-1.776283105,-1.792988727,-0.983653426,-1.290521546,-0.543322227,-1.173455311,-0.02698104,-0.652758567,0.061597954,0.161387101,0.006975247,-0.070029337,-0.344698155,-0.012239808,0.027428527,0.046046913,-24.54608192,0.007324754,0.003643224,7.74e-05,1.939820956,-0.000779027,-0.00047858,-0.002246226,-0.001249918,1.54176531,-0.038127784,2.259149007,2.775408411,1.191111086,1.300276941,0.633425901,1.628205103,-0.271888682,0.320337145,39.15700803,0.069479555,0.01081904,-119.5109268,1323.380942,83.64717446,18.20083847,0.024817881,-9.952255647,176.5922944,14.20152036,61.65408854,1.291494744,5.212698337,3.546066902,6
-5.025030866,1.729556023,171.5513633,0,1.054609206,0,-8.787356887,1.6413769,1.379310862,-44.74828173,4.624997287,-6.062261867,-10.63236332,9.951184317,20.66468701,3.761327323,-0.938057756,-10.6205988,0.31634523,0.334132827,9.847884196,7.234609428,-2.538091982,-2.431652176,-1.516244272,-1.721385372,-1.11749616,-1.835158236,-0.14097873,-1.055429914,-0.005681074,0.200756481,-0.058210924,-0.151131752,-0.701511802,-0.246797785,-0.016319299,-0.044820765,-39.26139558,0.008467773,0.004582162,6.2e-05,1.79120893,-0.00040891,-0.000408688,-0.001314468,-0.000786155,1.34274208,-0.017371931,1.303278659,2.411350859,1.005936402,0.967794604,0.096719478,0.79042953,-0.270825302,0.147611351,28.65782021,0.028671642,0.005224485,-156.3715687,1378.894552,104.6159518,16.89385744,4.928248644,-10.21528776,186.8989383,19.75731959,49.28900764,-0.050254177,4.598583547,8.111955618,7
-4.416541861,1.551139444,171.6250993,0,1.047724357,0,-8.302280747,1.736253441,1.280009869,-49.64853121,4.711657636,-5.316951511,-10.04910449,9.867138296,20.26490598,3.959378826,-1.254428554,-11.67143601,-0.008122803,1.057286081,8.4162569,5.020594349,-2.062768319,-1.712328181,-1.45517425,-1.15219237,-1.594960218,-1.810403856,-0.320760374,-1.104803357,-0.193229126,0.156589484,-0.184551005,-0.225628944,-0.990812181,-0.662176599,-0.125007291,-0.25909712,-40.17380198,0.002859172,0.002468807,3.39e-05,1.760536427,-0.000130892,-0.00023513,-0.000510419,-0.000337792,1.172660862,-0.003810591,0.672612535,1.991835397,0.892083103,0.779764141,-0.123117898,0.37075677,-0.17153406,0.140164773,22.41231521,0.004181041,0.001387172,-167.4120864,1421.075136,127.4770095,12.61111831,7.333073385,-10.59735109,195.8450238,22.04435891,30.01089212,-0.568003316,3.460525035,10.68002412,8
-3.669661118,1.464155794,171.6805379,0,1.040228516,0,-7.771978875,1.71544327,0.945472854,-54.69975229,4.618409279,-4.353102232,-9.545873389,9.72570009,19.87759706,4.267591166,-1.690924748,-13.77664967,-0.426645635,1.790388903,7.058143645,2.495390282,1.471577107,2.137644719,0.249299067,1.695494926,-1.292627925,0.162820346,-0.500878496,-0.086103777,-0.529671195,-0.014755792,-0.354056098,-0.202860088,-0.779982614,-1.161255703,-0.306296212,-0.603217227,-0.280766052,-0.016276876,-0.006203641,1.18e-05,1.79099017,1.35e-05,-8.89e-05,-4.45e-05,-5.86e-05,1.04865702,0.002296052,0.280377629,1.567471445,0.77076935,0.679424228,-0.154577763,0.181878333,-0.07435947,0.145756602,18.54157576,-0.005860658,-0.000453607,-151.4033902,1475.000181,148.1894881,7.858123494,5.662649421,-11.00853774,206.3073004,21.29280634,5.50246094,0.091655644,2.389935314,9.925969225,9
-2.767032549,1.537709758,171.7646122,0,1.032513005,0,-7.209665426,1.558064929,0.437656776,-59.74417085,4.375615322,-3.362853917,-9.085814559,9.541867038,19.41073551,4.70599603,-2.102496621,-16.66344433,-0.881173136,2.402854765,6.310156975,0.072126366,10.09146796,10.94733981,4.890009541,8.105081636,0.935022756,5.667401865,-0.492731129,2.934472405,-0.940913113,-0.253502324,-0.469634769,0.075756794,0.67783103,-1.376748375,-0.505945912,-0.95927575,115.4845666,-0.054217845,-0.024630867,-2.81e-07,1.854355592,5.88e-05,-5.63e-06,0.000133744,5.99e-05,0.94634497,0.003580453,0.060325245,1.231306254,0.606057239,0.605750372,-0.109054261,0.092765102,-0.013414723,0.11235258,15.89891243,-0.007211148,-0.000927898,-113.7897346,1533.273095,162.4843293,5.330217883,0.751082173,-11.194424,217.0277878,18.47485175,-22.55479272,1.564238291,1.901657148,6.370074109,10
