pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-2.08044296,-1.732388301,181.9022997,0,0.98346475,0,-3.285476156,7.047514321,0.295468377,-27.02813118,1.418340141,0.392993028,11.01629479,-6.315598679,23.88648382,2.969503384,-2.449992479,-78.03930529,-1.283326301,2.164631688,12.6668268,-4.075037552,-0.001343509,-0.002028904,-0.001032456,-0.002009561,4.28e-05,-0.000788195,5.87e-06,-0.000468021,0.000218317,0.000137028,7.27e-05,-0.000274799,9.79e-06,0.000190951,0.000101583,5.24e-05,-0.017399629,2.26e-05,9.12e-06,-0.276867948,5.406928236,4.456003341,0.789615937,3.36611655,1.975135797,0.921496236,1.209197206,55.21718412,34.43169197,21.91655675,8.951564351,14.92515706,52.39071925,11.50530486,13.24526755,542.4727635,0.246251904,0.061072243,0.483718016,6.626936559,6.081039875,22.3034879,16.23190946,-6.551481051,-0.028922493,0.731191361,7.466078772,-0.103151184,2.314952435,-2.475843889,1
-2.220178886,-1.327325185,182.6535685,0,0.991506063,0,-5.054010335,6.446793374,-0.109306207,-24.77579447,1.284753884,-0.898369227,6.049059479,-4.710951636,24.25235026,3.95930862,-2.250080521,-73.58097076,-1.700818294,3.070629294,13.04471133,-3.408344403,-0.002514703,-0.003653124,-0.002512493,-0.003797779,-0.000288533,-0.001980205,8.18e-06,-0.001218929,7.86e-05,-0.000238156,-0.000326266,-0.000768928,-0.00028334,2.12e-05,-3.85e-05,-0.000204976,-0.043298439,3.05e-05,1.51e-05,-0.11307487,4.398488449,4.053644464,0.730883606,2.93784987,1.817674421,0.989563093,0.936731217,50.39691878,31.22414605,16.80052801,7.401314773,13.92656983,47.13152393,7.974051117,11.20599372,476.0258373,0.246286539,0.068081333,-2.33606637,5.54238695,5.53941774,13.54057862,5.874584749,-5.735822232,-0.21908706,1.323172423,6.220811797,-0.390929044,1.530780456,5.052499924,2
-2.314701778,-0.898768658,183.381971,0,0.9993477,0,-6.797986138,5.82613964,-0.346163198,-22.5424433,1.27093781,-2.371052408,0.766083285,-3.31038986,24.30642267,4.926099591,-2.10647129,-68.72002288,-2.143485162,3.919727798,13.3783099,-2.781931852,-0.003241479,-0.004486918,-0.004129926,-0.00495131,-0.000938558,-0.003328401,6.21e-06,-0.002098172,-0.000518763,-0.001095594,-0.001131778,-0.001382522,-0.000828753,-0.000489826,-0.00040134,-0.000729682,-0.072702173,2.08e-05,1.63e-05,-0.014828003,3.551182574,3.523971753,0.823923172,2.566296395,1.920407703,1.02506828,0.864741969,44.00655616,27.02503636,12.10100959,6.153358756,12.83735941,41.40534401,4.748974027,9.041847281,405.3059099,0.243833032,0.070905396,-3.983267399,1.116067679,5.109875001,5.914934744,2.405735842,-5.283553044,-1.154066674,1.766475439,2.564526654,-0.429632827,0.644215854,8.46482772,3
-2.376122408,-0.498720949,184.0313271,0,1.006565489,0,-8.438478971,5.245102679,-0.495212523,-20.53041775,1.324623983,-3.821081711,-4.514514376,-2.180514504,24.072303,5.779425816,-1.968559713,-63.48812034,-2.529625368,4.626315177,13.66758741,-2.1913105,-0.001926405,-0.002171198,-0.004443265,-0.003067363,-0.001822188,-0.003709416,-5.98e-06,-0.002422811,-0.001719831,-0.002411492,-0.002259669,-0.001694776,-0.001526802,-0.001444869,-0.001023421,-0.001471897,-0.080979389,-2.88e-05,2.68e-06,0.024745103,2.942050778,2.812847783,0.928686877,2.355858232,2.199808611,1.016174059,0.88894329,36.49791964,22.03905961,8.044570629,5.05535951,11.72400616,35.24818582,2.260353054,6.706626871,332.8888439,0.237797643,0.068488501,-3.824348572,-6.325485916,4.834933422,0.287449943,0.932119083,-5.158701464,-2.730701796,1.868262268,-2.23779592,0.089452958,-0.181432431,8.288016196,4
-2.419749259,-0.191653813,184.5895831,0,1.012946521,0,-9.877255807,4.783655353,-0.648806105,-18.99625368,1.389461284,-4.994082013,-9.387359323,-1.347595435,23.57896218,6.408313757,-1.782240229,-57.94269026,-2.770694333,5.061954657,13.91310881,-1.613535543,0.003880076,0.00677065,-0.000676404,0.005574079,-0.002449393,-0.000908203,-3.47e-05,-0.000811157,-0.003355709,-0.003653661,-0.003129644,-0.000812171,-0.001930523,-0.002673471,-0.001737325,-0.00206009,-0.019653197,-0.000141269,-3.94e-05,0.029464916,2.646750616,1.979692921,0.914483191,2.322604417,2.521027583,0.949941893,0.938497204,28.81469577,16.76418148,4.743597465,4.027250603,10.69605115,28.67916268,0.677635933,4.346779546,263.2056465,0.226106598,0.060237414,-2.002587267,-15.49863705,4.678018451,-2.743819118,-1.146300973,-5.118511347,-4.596555216,1.460618085,-6.312616487,1.113186533,-0.770284213,5.48968592,5
-2.459181234,-0.032192581,185.094053,0,1.018567342,0,-11.03368979,4.509303992,-0.875649075,-18.16331119,1.42445033,-5.67499509,-13.50667162,-0.779171825,22.85314532,6.719021077,-1.50620757,-52.13701859,-2.811642742,5.093379693,14.11467481,-1.004986287,0.016504991,0.025377055,0.010868963,0.024573544,-0.00168009,0.00810317,-8.1e-05,0.004676696,-0.004514111,-0.003378661,-0.002343758,0.002579914,-0.001063527,-0.003398238,-0.001965323,-0.001587453,0.177473709,-0.0003164,-0.00011893,0.020343488,2.646999093,1.163171089,0.760773137,2.360016744,2.712483968,0.818228094,0.980318651,21.83493446,11.79477361,2.284329297,3.058242428,9.736704858,21.74514415,-0.103456249,2.278023176,200.1654541,0.206337691,0.046535029,0.255243257,-23.79011796,4.678081795,-2.924169838,-4.131651964,-5.108621404,-6.129117041,0.712061591,-8.023500908,2.343701294,-0.836855496,1.54170513,6
-2.498176769,-0.040919863,185.4434381,0,1.022811378,0,-11.8685483,4.439319957,-1.194271312,-18.11409596,1.411135609,-5.775512709,-16.70003349,-0.391965424,21.90842205,6.674735141,-1.123198841,-46.09654942,-2.656425406,4.641697002,14.25674527,-0.314456562,0.035478144,0.052233891,0.03265823,0.053405123,0.002297792,0.025509598,-0.000128893,0.015548198,-0.003086633,0.000967913,0.002379204,0.009626266,0.002547591,-0.001912515,-0.000556231,0.00143983,0.55808407,-0.000487713,-0.000222837,0.009741629,2.811490979,0.522536863,0.562564388,2.328151296,2.619425721,0.644662582,1.006407552,16.00506536,7.613186307,0.70588795,2.155721688,8.716796128,14.75810368,-0.337226582,0.803031516,146.1719812,0.176786266,0.02970767,0.665231525,-25.89162128,5.422406677,-0.636788284,-6.881197348,-5.09665448,-6.300878291,0.171652119,-6.697793704,3.324144466,-0.373221511,-1.809632195,7
-2.524747467,-0.19965045,185.7295509,0,1.026129994,0,-12.39204216,4.539157316,-1.554043731,-18.8746612,1.365541653,-5.370202409,-18.96620611,-0.088810818,20.79343606,6.324170453,-0.634457374,-39.98833899,-2.364786413,3.716240438,14.32821997,0.490991362,0.052777593,0.074605706,0.061020371,0.080226444,0.011325413,0.048775652,-0.000131295,0.030483171,0.004271236,0.012455789,0.013464445,0.019780492,0.010257832,0.004370273,0.004081206,0.008634581,1.066550766,-0.000468062,-0.000287588,0.002497507,3.06490134,0.16864896,0.419268548,2.178058402,2.204055798,0.506675353,1.019335072,11.37438872,4.461475451,-0.086816484,1.339935836,7.595828035,8.449779791,-0.295325191,0.003861662,102.9808699,0.137675419,0.013980243,-3.396924685,-12.28641955,8.085994742,3.215728035,-7.997812091,-5.078552193,-3.612850665,0.572047221,-2.390008772,3.68924599,0.59220482,-3.287438981,8
-2.51038741,-0.457447602,185.901293,0,1.028191271,0,-12.6421597,4.723039185,-1.849820067,-20.39571955,1.33163693,-4.656307317,-20.40308701,0.221262851,19.57138027,5.786167502,-0.043760946,-34.05155119,-2.021272865,2.414614135,14.30432092,1.41106337,0.047088004,0.060573146,0.078490802,0.073086942,0.025393265,0.064452447,-2.63e-07,0.04141524,0.020950608,0.032413048,0.031203417,0.028205863,0.021658073,0.017850194,0.013132264,0.020257477,1.408553091,8.02e-05,-0.000171688,-0.000933261,3.435151538,0.116720406,0.379762905,1.981397563,1.588494921,0.491308532,1.021738815,7.800142767,2.340657784,-0.33070183,0.666658412,6.533324,3.658414599,-0.172887165,-0.27539255,72.0238839,0.09295422,0.003127716,-13.30844425,31.61089613,14.29664022,7.362011211,-6.74475511,-5.09405052,4.134225733,2.059152042,4.590115282,3.283673632,1.719361375,-2.563985683,9
-2.419048143,-0.754660302,185.9525332,0,1.028888329,0,-12.66346102,4.893751242,-1.952503397,-22.63999332,1.374050374,-3.865044981,-21.11550761,0.599217654,18.31965185,5.206829986,0.654139741,-28.59713122,-1.701373375,0.873483292,14.16348124,2.41143938,-0.0187481,-0.043427668,0.046278542,-0.024234247,0.039178698,0.041829888,0.000376903,0.029348334,0.046914996,0.055762892,0.049444006,0.022806718,0.031694794,0.037869324,0.025369229,0.032406088,0.912427546,0.001572964,0.000342057,-0.001785136,3.886849772,0.287289941,0.464017174,1.84637054,0.998873713,0.607549826,1.010855882,5.144962165,1.072731313,-0.294700306,0.205756587,5.712768406,0.76258513,-0.067171004,-0.271889803,53.19220796,0.050678,-0.001997687,-27.0969653,121.3855023,25.1139516,10.2559279,-3.35354272,-5.108793735,19.09099756,3.966762682,13.63361793,2.226392633,2.372335619,-0.0695511,10
