pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
-3.513278818,1.314102108,282.607033,0,0.944539539,0,-11.91096636,1.481215605,-0.233994228,-28.28755468,0.444501602,-0.990935754,-9.456407048,4.588531473,16.63768763,1.640229954,-0.498819824,-17.04330923,3.036114436,-7.598911655,14.05814731,11.18658331,-0.000242778,-0.000261477,-2.51e-05,-0.000109066,0.000208577,-4.42e-05,7.87e-05,4.76e-05,0.000225512,0.419594802,0.000171783,0.000155189,6.59e-05,0.000406969,0.000100292,0.000127232,0.842203366,4.16e-06,1.32e-06,3.807606144,5.61158986,1.824392349,2.173351082,0.697165313,1.225788517,3.490570437,5.492832636,44.24930386,45.44530527,42.54580343,22.10292091,25.9924241,69.15303992,22.64532279,37.7838657,751.4420462,0.247207597,-0.013596388,12.47387522,234.6698145,42.0351661,10.91703302,0.194842364,-5.896458072,21.08584565,-4.75652177,8.752222946,1.139387891,3.429811027,2.595172465,1
-3.255736671,1.228942012,283.2087265,0,0.943485757,0,-12.00942665,1.764325203,-0.133557355,-31.1572109,0.255701185,-0.350626788,-9.758465031,4.781383023,15.46789527,1.876452645,-0.701300282,-13.37291122,2.401578185,-6.920117389,13.84679249,12.52764992,-0.001133187,-0.001270721,-0.00052689,-0.000571076,0.00011526,-0.000550711,6.84e-05,-0.000427868,0.000302474,0.432124329,9.53e-05,1.61e-05,-0.000472449,0.000393357,0.00011719,-0.000101685,0.856330458,7.8e-06,4.96e-06,2.786453702,4.903932126,1.131055761,1.148542578,0.680966876,0.467144933,3.638629208,4.35966254,41.19274744,42.20342655,38.7010126,17.7795044,22.9605402,65.54108801,20.51330921,34.46466155,678.9086046,0.255394272,-0.005263323,7.591090256,412.19746,55.82084528,9.900916268,4.387557272,-5.803527495,38.30947788,-5.832043746,19.19275709,0.051712677,3.144993951,5.690042221,2
-2.963046349,1.119767996,283.8710349,0,0.94147098,0,-11.78869326,1.966028404,-0.097894268,-34.78311401,0.205418403,-0.028238073,-9.818080648,4.931111915,14.55299283,2.308012428,-1.296119607,-10.98361106,1.411395618,-5.327699329,13.59895271,13.40529935,-0.002503731,-0.002838607,-0.001416524,-0.001299931,-0.00027428,-0.001428967,-4.29e-05,-0.001346068,0.000221785,0.475378848,-4.66e-05,-0.000372242,-0.001487599,0.000147846,7.7e-05,-0.000582086,0.920778949,1.29e-05,1.08e-05,1.693920691,3.92629308,0.624096111,0.429036967,0.71315255,0.018815117,3.960052574,3.562112362,37.13154689,38.44148525,34.06795305,14.02499923,20.67452285,61.87861734,18.38047979,31.06181634,606.087622,0.264503098,0.001490749,-13.05072519,589.6913959,58.69147895,6.758581087,6.485344809,-6.082950587,54.6545497,-3.838900685,29.11928409,-0.44557711,2.428566325,7.307835718,3
-2.65592852,1.009790828,284.5003837,0,0.938341295,0,-11.27244945,2.074215866,-0.179230925,-38.99600444,0.244669828,0.06630859,-9.656689141,5.015499501,13.89937818,2.870519518,-2.128580236,-9.81118306,0.262017772,-3.131548476,13.39213717,13.7046732,-0.003815407,-0.004366103,-0.002487192,-0.002030614,-0.001106597,-0.002453847,-0.000313625,-0.00257291,-0.000207972,0.519089052,-0.000372004,-0.001085595,-0.002825271,-0.000595473,-0.000108213,-0.001319347,0.976805402,1.59e-05,1.68e-05,0.76567553,2.711493505,0.297192453,0.029129053,0.676623508,-0.139830517,4.210633054,2.888309922,32.28477428,34.06863385,28.60036703,10.959417,18.82589899,58.08101407,16.243499,27.64484465,531.6160378,0.274845638,0.007144209,-47.1195932,751.4087832,59.79592461,2.860164013,5.734672126,-6.613222353,68.80115474,0.072443959,36.1407076,-0.20103956,1.457211921,6.849902197,4
-2.3652479,0.933223209,285.0668487,0,0.934211227,0,-10.49421465,2.074525117,-0.451033674,-43.5691918,0.283595997,0.051900634,-9.296277051,5.037525582,13.52377316,3.46046971,-2.970674818,-9.800075022,-0.784536644,-0.803065185,13.32815742,13.27965151,-0.003579719,-0.004172627,-0.00295373,-0.001998914,-0.00233803,-0.002823723,-0.000755326,-0.003398514,-0.001196347,0.498375739,-0.000945652,-0.001994552,-0.00369843,-0.002063727,-0.000527838,-0.002046189,0.909741578,9e-06,1.66e-05,0.169822859,1.503651607,0.10822405,-0.120543545,0.553557388,-0.073036847,4.186278073,2.249889999,27.19080464,29.15608119,22.66745494,8.532210092,16.99047632,53.97627903,14.01138256,24.24626055,456.0815595,0.285781661,0.012507251,-84.69134334,899.2144873,65.68226676,-0.132198124,2.697882553,-6.858432496,81.3264408,4.512608765,38.11523684,0.584696936,0.689159359,4.449345812,5
-2.121469908,0.925519736,285.6164822,0,0.929413494,0,-9.484675373,1.947413093,-0.987778866,-48.30486387,0.220742979,0.018642167,-8.761652753,5.01841978,13.45408187,3.979070665,-3.603072,-10.94160039,-1.486111676,1.202316641,13.50642513,11.9761341,0.000859077,0.000767659,-0.001192443,0.000192334,-0.003423691,-0.000920996,-0.001226259,-0.002202644,-0.0027659,0.378178948,-0.001642008,-0.002515573,-0.002324988,-0.004116443,-0.001184932,-0.001991038,0.687004576,-2.01e-05,-1.15e-06,-0.10325297,0.57551713,0.009668296,-0.128547813,0.423658508,0.165354884,3.851487185,1.683299718,22.38532333,23.92740179,16.92182992,6.613899313,14.93785356,49.29793591,11.56672625,20.84026619,381.7798733,0.295140485,0.017773056,-112.4167189,1031.026391,73.09666456,-1.048142237,-1.529752705,-6.781847049,92.36342199,8.498792932,33.54041098,1.657845236,0.596895626,0.918422967,6
-1.941011505,1.008180966,285.982878,0,0.923547656,0,-8.266370975,1.676565248,-1.824716941,-53.0329214,-0.01835376,0.000478616,-8.072004209,4.977945796,13.68953025,4.364660689,-3.891868418,-13.1957047,-1.703003136,2.606594504,13.97240939,9.7176777,0.012723961,0.014171039,0.005126382,0.006293012,-0.002949457,0.005519473,-0.001289267,0.003551227,-0.004368587,0.202310684,-0.001949084,-0.001374155,0.004065333,-0.005709059,-0.001834386,0.000252848,0.458838107,-8.27e-05,-5.11e-05,-0.166284001,0.053631238,-0.028126594,-0.08437505,0.390561088,0.51660602,3.329926758,1.294390887,18.12034604,18.68367967,11.92710264,5.052943448,12.74518389,43.73717823,8.903688219,17.35115574,311.1929265,0.298984264,0.022150034,-124.3790697,1144.779588,81.35219992,0.409395951,-5.302056412,-6.476462855,101.8771277,11.21852559,21.89164185,2.63430702,1.173715201,-2.304051298,7
-1.826309226,1.190003817,286.3042244,0,0.917189379,0,-6.854755899,1.251754219,-2.932020566,-57.70740465,-0.460689032,-0.033911104,-7.245107692,4.92078447,14.19158274,4.624050592,-3.845060777,-16.45569046,-1.4479382,3.38176711,14.75367434,6.617236064,0.033483386,0.037835377,0.017915586,0.017229082,0.001513319,0.018245582,-0.00011489,0.016370329,-0.004388607,0.052825667,-0.000799471,0.003350567,0.018172414,-0.004305634,-0.001777849,0.006436306,0.4582634,-0.000176142,-0.000141102,-0.132681285,-0.095156759,-0.03099366,-0.038198395,0.48227901,0.865650174,2.79012193,1.118160615,14.37233123,13.75674426,7.907355035,3.705446702,10.63147919,37.0929439,6.191016636,13.71810951,245.5699866,0.2920786,0.02471446,-118.8948625,1239.545751,89.28777403,3.597925405,-7.22084063,-6.185144545,110.0906333,12.3709952,4.070370951,3.158198856,2.131108178,-3.787008601,8
-1.763555776,1.467482139,286.4990531,0,0.910309702,0,-5.268825542,0.676318537,-4.198558537,-62.24802612,-1.082279094,-0.146741633,-6.310771293,4.822614325,14.82363109,4.818877746,-3.591624907,-20.37835999,-0.876822982,3.688798699,15.84321535,3.036514671,0.058016448,0.066151694,0.035879309,0.030583824,0.012759827,0.035681125,0.003383661,0.036043507,0.000162589,-0.006961778,0.003342688,0.013419246,0.039655456,0.004245736,0.000251507,0.017457249,0.82647145,-0.000259932,-0.000251792,-0.070586673,0.023021905,-0.0206742,-0.00819704,0.615360456,1.057894335,2.357437658,1.037427074,11.05231128,9.467076525,4.828437657,2.478165084,8.738490932,29.44573421,3.714295162,9.998620779,185.2665439,0.26861063,0.025154243,-99.8477791,1314.815801,97.14869681,7.276126113,-6.664533931,-5.879605715,117.1518471,12.22651128,-18.09983938,3.021846658,3.02715465,-2.922677043,9
-1.733934569,1.836270694,286.5569147,0,0.903208723,0,-3.533068072,-0.037130182,-5.467225944,-66.56256609,-1.828253069,-0.40400036,-5.313608892,4.638667924,15.39596268,5.04336965,-3.325037324,-24.48134277,-0.226284267,3.756395718,17.24590639,-0.501037879,0.067629129,0.078099319,0.049853839,0.036864882,0.031702925,0.048344652,0.009891317,0.05476248,0.013080566,0.05877401,0.011745859,0.028281416,0.059784862,0.024377724,0.005824217,0.030815514,1.478024888,-0.00022793,-0.000305663,-0.002693143,0.291325736,-0.009546003,0.00521182,0.662046207,1.005996593,2.088510749,0.896924771,8.158110535,6.046271486,2.611966823,1.394204202,7.052808464,21.2598754,1.764451086,6.430105837,131.3509949,0.223994092,0.023196909,-72.73006046,1368.126836,103.4590537,10.0328904,-3.7868929,-5.679585796,122.8925703,11.33495064,-42.28852332,2.269513772,3.500117664,-0.22774428,10
