pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
0.313168251,0.690445037,157.839202,0,0.955325118,0,15.45724243,7.268503572,0.103795262,-39.41403334,-2.610952314,-1.055561223,22.55164908,-1.722187722,3.943194713,-2.409252837,-4.858642495,-76.23082484,0.125669314,-3.933833606,5.08626844,-4.845251582,-3.91e-07,0.234722118,-2.45e-07,-8.48e-07,-1.86e-07,1.08e-07,-1.69e-09,-6.1e-07,-0.026967081,-0.00188067,0.000174831,0.001910432,-0.000577179,0.169387733,-0.001347813,-0.001231548,0.723293008,-3.57e-07,5.56e-06,24.0180744,21.09730493,26.36450553,20.95897122,17.31564427,24.50300857,2.554508556,28.9784075,37.8800783,34.90912799,34.81237935,27.95498455,39.68684067,21.00494726,9.181640772,18.05480767,947.2201662,0.039322523,-0.098811971,-7.521524029,1.539108667,5.824004632,10.16645761,1315.138806,-98.75667384,-1.171001499,2.608057773,0.629500924,-119.186069,7.86597571,89.82512651,1
-0.135220002,0.987373958,158.5193402,0,0.95000591,0,15.52630119,6.829525177,-0.154965585,-41.1375642,-2.073405823,-0.96891183,24.73709799,-2.628929092,5.89400236,-2.186461182,-5.110522221,-78.82626659,-0.965573735,-3.82389325,6.001803658,-5.27960202,7.43e-08,0.272848135,2.21e-07,-3.59e-07,1.09e-07,7.71e-08,4.38e-09,-1.35e-07,-0.011090249,0.00231411,-0.000322038,0.001176909,-0.000502228,0.122983976,-0.000573657,-0.000934713,0.76275241,-3.78e-05,-2.47e-06,25.32417216,21.84070633,29.46882618,22.37884113,20.09730683,27.23990976,3.069199157,31.09408776,45.46659798,39.15719368,39.19447258,31.73224359,41.98646694,27.75105241,13.30053861,22.45922902,1071.910753,0.052084709,-0.086121028,-7.848536666,-1.796343642,6.191264389,34.40761405,1245.149663,-95.15528763,-2.058996004,2.814088643,-1.201239971,-112.3176099,9.214710757,68.39322347,2
-0.710809916,1.310739935,159.2523547,0,0.945896863,0,15.56169078,6.218830941,-0.310473293,-42.49832692,-1.310821253,-0.288536956,26.48601714,-3.746734763,7.861626971,-1.937583454,-5.357766827,-80.9277093,-1.946171235,-3.71075059,6.870746934,-5.715586162,4.06e-07,0.232688819,5.76e-07,3.07e-08,3.53e-07,5.33e-08,1.72e-08,1.07e-07,-0.001517267,0.002927455,-0.000377231,0.000491413,-0.000293407,0.128047648,-9.49e-05,-0.000490045,0.722602772,-3.7e-05,-4.35e-06,25.20911867,21.92585879,30.50085999,22.65535837,21.38729571,28.22287993,3.501295902,32.24916693,51.6083714,42.38139166,42.18528162,34.60046424,43.82824335,34.04885786,17.35693194,26.15416176,1156.889116,0.066032829,-0.078649096,-6.629061294,-4.815421314,6.589968639,57.63105021,1155.923121,-87.54726984,-2.827770472,2.439029145,-2.876266987,-103.746847,10.33475699,48.04099454,3
-1.314759259,1.620838382,159.943041,0,0.942852495,0,15.4532887,5.533322762,-0.3725875,-43.47399299,-0.448103793,0.711268692,27.80251006,-4.923728517,9.775542156,-1.678973726,-5.601801421,-82.53454262,-2.79733549,-3.551929598,7.684499856,-6.135048137,6.09e-07,0.144840685,8.28e-07,1.87e-07,5.74e-07,5.12e-08,3.61e-08,1.73e-07,0.002367341,0.00207114,-0.000259374,7.21e-05,-0.000115555,0.21795262,0.000105999,-0.000156746,0.736746485,-2.33e-05,-3.4e-06,24.02573268,21.40707831,29.6926545,21.9061572,21.12100329,27.52043318,3.715504515,32.31632736,55.99149497,44.67224779,44.05618951,36.39771632,45.0957184,39.60361014,20.98860886,29.00641306,1200.768392,0.080718488,-0.074328259,-4.165934928,-6.895366475,6.984679062,77.36850791,1049.667265,-77.24281122,-3.358247545,1.589139441,-3.872543985,-93.81249161,11.20211024,29.64514587,4
-1.826989994,1.866286231,160.5222866,0,0.941027857,0,15.07073283,4.892374532,-0.347737515,-44.03729192,0.382876178,1.686009916,28.7021492,-5.962966156,11.54864586,-1.434174856,-5.843286687,-83.65878279,-3.49350747,-3.299680712,8.43203786,-6.520159796,5.61e-07,0.062089205,7.87e-07,8.92e-09,6.69e-07,6.02e-08,5.25e-08,1.16e-07,0.002852735,0.001015532,-0.000125536,-0.000102501,-1.5e-05,0.36305494,0.00013612,1.54e-05,0.860834314,-1e-05,-1.81e-06,22.20807256,20.44258943,27.57828238,20.36453662,19.60796469,25.43969393,3.652725913,31.37960454,58.77494288,46.14314583,45.09810348,37.27458733,45.76135701,44.24552415,24.03857149,31.10227543,1209.618716,0.095775891,-0.071386594,-0.886762264,-7.575763429,7.342902684,91.73937239,928.909295,-65.53650231,-3.55626229,0.336002069,-3.833855135,-82.785351,11.59102609,13.73757405,5
-2.149299785,2.002436844,160.973974,0,0.940822447,0,14.30733499,4.395254576,-0.237827761,-44.16746941,1.086166345,2.348225184,29.20269162,-6.701020547,13.11289329,-1.226214108,-6.079288063,-84.32571982,-4.008771751,-2.91362497,9.107416953,-6.863251345,-4.98e-08,0.010640186,-1.66e-09,-6.13e-07,3.38e-07,4.81e-08,4.44e-08,-5.93e-08,0.001971833,0.000274451,-3.63e-05,-0.000128515,2.12e-05,0.473059393,9.48e-05,6.77e-05,0.973814895,-1.8e-06,-5.8e-07,20.17483347,19.22457927,24.77256713,18.31594102,17.35049652,22.43974384,3.359491139,29.6894716,60.32758942,46.89331321,45.53810886,37.51683748,45.8276735,48.02378383,26.4948795,32.5885833,1193.373052,0.110828879,-0.068636241,2.409250399,-6.747186479,7.671612078,99.38834517,797.5926134,-54.03742429,-3.36811093,-1.01552626,-2.82127459,-70.99015159,11.3176671,0.521933179,6
-2.242007791,2.00875114,161.1964295,0,0.941775699,0,13.12053295,4.081609868,-0.051017654,-43.83984631,1.623207325,2.55955447,29.30334436,-7.059212202,14.43484772,-1.067058033,-6.297417699,-84.5079306,-4.331855657,-2.378718596,9.705680601,-7.162855731,-1.64e-06,-0.011134336,-2.15e-06,-1.71e-06,-8.94e-07,-3.63e-08,-2.55e-08,-3.65e-07,0.00092499,-8.83e-05,4.41e-06,-9.12e-05,2.39e-05,0.459395304,4.26e-05,5.85e-05,0.899046136,1.7e-06,5.03e-08,18.2168326,17.95049861,21.75528157,16.0315451,14.81059613,18.9938466,2.937713332,27.49746937,60.98979096,47.0050373,45.50670458,37.37647336,45.31188115,51.1331982,28.35748215,33.58740285,1161.287479,0.125564406,-0.06543642,4.74740644,-4.574226575,8.015164998,99.44342292,661.1303307,-43.78001692,-2.815092441,-1.963809627,-1.115187167,-58.75864276,10.34089047,-9.641063816,7
-2.139525339,1.895545525,161.3200825,0,0.944367204,0,11.56521495,3.935418143,0.176607911,-43.09038929,2.003370734,2.345445717,28.97990328,-7.03820278,15.53801408,-0.954084814,-6.478907113,-84.24065707,-4.478409295,-1.729442044,10.23835532,-7.424108815,-4.42e-06,-0.014639144,-6.01e-06,-2.97e-06,-3.46e-06,-2.49e-07,-2e-07,-7.69e-07,0.000187718,-0.000186976,1.6e-05,-3.87e-05,2.25e-05,0.325120476,6.22e-06,3.2e-05,0.621081445,2.36e-06,1.78e-07,16.37692516,16.73823295,18.76863983,13.73915931,12.28993133,15.46221058,2.474351265,24.91948547,61.01840339,46.56415197,45.06798344,36.98058116,44.23625543,53.69380238,29.58573164,34.1740132,1118.948493,0.139983985,-0.061487216,5.576087155,-1.490585971,8.202226363,92.28828646,526.7204592,-35.32009998,-2.009810325,-2.198723738,0.83070614,-46.65475026,8.904893494,-16.35263013,8
-1.93016543,1.695962641,161.4073608,0,0.948226831,0,9.762285452,3.898843346,0.370807001,-41.96045777,2.255971326,1.838115655,28.16136792,-6.6832432,16.47382561,-0.869907118,-6.58853223,-83.50932775,-4.4915437,-1.046867364,10.72195222,-7.640056716,-7.75e-06,-0.010511732,-1.08e-05,-3.42e-06,-7.18e-06,-6.07e-07,-4.91e-07,-1.08e-06,-0.000178827,-0.000152381,2.18e-05,1.29e-05,3.77e-05,0.162382784,-7.43e-06,1.33e-05,0.30293517,2e-06,-2.22e-08,14.51833029,15.53270494,15.88854611,11.6110337,9.973176683,12.07112178,2.001902277,21.92756548,60.608802,45.696631,44.28817617,36.34281831,42.61149605,55.67079448,30.16261436,34.34972426,1068.572047,0.154444513,-0.056564666,4.753330737,1.800911095,8.057298432,79.75057344,402.0980414,-28.60887147,-1.142776675,-1.789028052,2.665008822,-35.34782942,7.254444287,-19.55608816,9
-1.720195359,1.450196221,161.5857986,0,0.953236114,0,7.858879795,3.911088932,0.4359525,-40.50608401,2.408555019,1.201646642,26.75514402,-6.046995937,17.30420558,-0.791073114,-6.586534042,-82.31444706,-4.426762281,-0.433776942,11.17827537,-7.791954333,-9.17e-06,-0.005236317,-1.32e-05,-1.09e-06,-1.04e-05,-1.01e-06,-8.13e-07,-8.22e-07,-0.000256657,-6.93e-05,3.99e-05,6.27e-05,7.87e-05,0.063948302,1.99e-06,1.37e-05,0.116835105,1.69e-06,-3.81e-07,12.55753486,14.17298725,13.1156671,9.738751497,7.946515313,9.004529631,1.506888154,18.5087928,59.90473943,44.56470369,43.25755311,35.41378028,40.4711264,56.9379579,30.12264199,34.06854907,1011.18882,0.169296123,-0.05052889,2.735693748,4.508135299,7.604107162,65.11684393,293.6312313,-23.35983641,-0.445473664,-1.033558557,3.944671406,-25.45010988,5.848771118,-19.98239968,10
