timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
00:51.1,2135,-0.365,-0.54,0.602,0.461,-0.673,-0.699,-0.222,-0.089,-0.665,-0.689,-0.045,0.285,-0.593,-0.401,-0.55,-0.43,-0.438,-0.779,-0.335,-0.299,-0.032,0.739,0.036,0.672,0.009,0.095,0.404,0.154,0.762,0.607,0.332,0.11,0.001,0.265,0.529,0.341,0.365,0.516,0.375,0.414,0.247,0.018,0.425,0.512,0.375,0.122,0.372,0.512,0.764,0.231,0.432,0.156,0.159,0.061,0.002,0.123,0.521,0.636,0.23,0.238,0.007,0.606,0.661,0.897,0.775,0.422,0.084,0.442,0.136,0.393,-0.444,-0.642,-0.487,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0.001,0.001,0,0.001,0.004,0.001,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0.037,0.001,0.001,0,0,0.001,0.001,0,0,0,15.445,0.063
00:51.2,2136,-0.363,-0.54,0.602,0.463,-0.675,-0.698,-0.225,-0.086,-0.665,-0.69,-0.043,0.283,-0.592,-0.405,-0.548,-0.43,-0.437,-0.779,-0.335,-0.299,-0.032,0.739,0.036,0.672,0.009,0.095,0.404,0.154,0.762,0.607,0.332,0.11,0.001,0.265,0.529,0.341,0.365,0.516,0.375,0.414,0.247,0.018,0.425,0.512,0.375,0.122,0.372,0.512,0.764,0.231,0.432,0.156,0.159,0.061,0.002,0.123,0.521,0.636,0.23,0.238,0.007,0.606,0.661,0.897,0.775,0.422,0.084,0.442,0.136,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,15.445,0.201
00:51.2,2137,-0.36,-0.54,0.602,0.465,-0.676,-0.696,-0.228,-0.083,-0.665,-0.691,-0.04,0.28,-0.591,-0.409,-0.547,-0.43,-0.436,-0.78,-0.334,-0.299,-0.032,0.739,0.036,0.672,0.009,0.095,0.404,0.154,0.762,0.607,0.332,0.11,0.001,0.265,0.529,0.341,0.365,0.516,0.375,0.414,0.247,0.018,0.425,0.512,0.375,0.122,0.372,0.512,0.764,0.231,0.432,0.156,0.159,0.061,0.002,0.123,0.521,0.636,0.23,0.238,0.007,0.606,0.661,0.897,0.775,0.422,0.084,0.442,0.136,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,15.445,0.201
00:51.2,2138,-0.357,-0.54,0.602,0.467,-0.677,-0.694,-0.231,-0.08,-0.665,-0.692,-0.038,0.278,-0.59,-0.413,-0.546,-0.429,-0.435,-0.781,-0.334,-0.299,0.018,0.762,-0.03,0.647,0.001,0.038,0.337,0.09,0.746,0.6,0.316,0.11,0.001,0.192,0.486,0.284,0.364,0.513,0.376,0.418,0.248,0,0.342,0.48,0.346,0.09,0.375,0.507,0.761,0.237,0.442,0.098,0.132,0.045,0.002,0.126,0.527,0.643,0.241,0.247,0.009,0.612,0.668,0.911,0.805,0.433,0.087,0.458,0.155,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,14.899,0.201
00:51.2,2139,-0.355,-0.54,0.601,0.47,-0.679,-0.692,-0.233,-0.078,-0.665,-0.693,-0.036,0.276,-0.589,-0.418,-0.544,-0.428,-0.434,-0.782,-0.333,-0.298,0.025,0.762,-0.041,0.646,0.001,0.001,0.001,0.001,0.247,0.443,0.284,0.11,0.001,0.001,0.035,0.001,0.01,0.438,0.369,0.387,0.291,0.001,0.001,0.001,0.001,0.001,0.194,0.508,0.762,0.313,0.458,0.001,0.001,0.001,0.001,0.1,0.524,0.659,0.326,0.291,0.005,0.64,0.716,1.004,0.927,0.507,0.144,0.486,0.255,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,11.449,0.201
00:51.2,2140,-0.353,-0.54,0.601,0.472,-0.68,-0.69,-0.236,-0.075,-0.665,-0.693,-0.035,0.274,-0.587,-0.424,-0.541,-0.427,-0.432,-0.783,-0.333,-0.298,0.032,0.761,-0.056,0.645,0,0.001,0.001,0.001,0.165,0.427,0.276,0.106,0.001,0.001,0.026,0.001,0.001,0.389,0.36,0.382,0.294,0.001,0.001,0.001,0.001,0.001,0.127,0.505,0.747,0.325,0.459,0.001,0.001,0.001,0.001,0.073,0.523,0.662,0.321,0.283,0.004,0.648,0.724,1.012,0.947,0.52,0.15,0.493,0.275,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,11.239,0.201
00:51.2,2141,-0.352,-0.539,0.601,0.474,-0.682,-0.688,-0.238,-0.073,-0.665,-0.695,-0.034,0.273,-0.583,-0.432,-0.54,-0.427,-0.431,-0.784,-0.333,-0.297,0.037,0.761,-0.068,0.645,0.001,0.001,0.001,0.001,0.121,0.342,0.263,0.101,0.001,0.001,0.013,0.001,0.001,0.284,0.352,0.381,0.289,0.001,0.001,0.001,0.001,0.001,0.066,0.498,0.742,0.325,0.458,0.001,0.001,0.001,0.001,0.046,0.521,0.653,0.327,0.286,0.002,0.656,0.733,1.028,0.957,0.541,0.162,0.491,0.284,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,10.939,0.201
00:51.2,2142,-0.35,-0.539,0.601,0.476,-0.683,-0.686,-0.24,-0.071,-0.664,-0.696,-0.032,0.272,-0.579,-0.438,-0.54,-0.427,-0.428,-0.786,-0.333,-0.296,0.043,0.759,-0.083,0.644,0.001,0.001,0.001,0.001,0.096,0.27,0.253,0.099,0.001,0.001,0.002,0.001,0.001,0.177,0.346,0.379,0.294,0,0.001,0.001,0.001,0.001,0.021,0.492,0.731,0.335,0.458,0.001,0.001,0.001,0.001,0.02,0.516,0.65,0.331,0.295,0.001,0.665,0.746,1.017,0.969,0.552,0.17,0.503,0.3,0.395,-0.445,-0.646,-0.479,0,0.001,0,0,0,0,0,0.001,0,0.057,0.07,0,0,0,0.001,0,0.001,0,0.017,0.004,0,0,0,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0.038,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0,10.704,0.201
00:51.2,2143,-0.35,-0.538,0.601,0.477,-0.684,-0.684,-0.242,-0.069,-0.663,-0.697,-0.03,0.271,-0.574,-0.438,-0.542,-0.43,-0.425,-0.788,-0.334,-0.295,0.046,0.758,-0.093,0.644,0.001,0.001,0.001,0.001,0.07,0.179,0.243,0.098,0.001,0.001,0.001,0.001,0.001,0.117,0.333,0.37,0.306,0.001,0.001,0.001,0.001,0.001,0.002,0.487,0.723,0.335,0.458,0.001,0.001,0.001,0.001,0.01,0.514,0.643,0.328,0.298,0.02,0.675,0.762,1.009,0.968,0.569,0.184,0.505,0.313,0.473,-0.471,-0.645,-0.372,0.001,0.043,0,0.001,0,0.001,0.001,0.001,0,0.164,0.1,0.001,0.001,0,0,0.001,0.001,0,0.054,0.002,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0,0.033,0,0,0,0.001,0,0.001,0.001,0.001,0,10.537,0.415
00:51.2,2144,-0.35,-0.537,0.601,0.479,-0.686,-0.682,-0.244,-0.069,-0.663,-0.698,-0.027,0.271,-0.572,-0.435,-0.544,-0.432,-0.421,-0.79,-0.335,-0.294,0.05,0.756,-0.11,0.644,0.001,0.001,0.001,0.001,0.033,0.103,0.217,0.085,0.001,0.001,0.001,0.001,0.001,0.057,0.31,0.361,0.317,0.001,0.001,0.001,0.001,0.001,0.001,0.47,0.714,0.346,0.46,0.001,0.001,0.001,0.001,0.001,0.513,0.643,0.328,0.303,0.001,0.694,0.778,1.02,0.971,0.593,0.195,0.503,0.324,0.479,-0.482,-0.635,-0.368,0.923,0.714,0.16,0,0,0,0,0,0.828,0.795,0.733,0.001,0,0,0,0,0,0.491,0.853,0.518,0,0,0,0.001,0.001,0,0,0.177,0.001,0.001,0.001,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0.001,0.001,0,0,10.359,6.205
