timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
06:33.8,9873,-0.584,-0.786,-0.189,-0.076,0.307,0.491,-0.543,-0.608,-0.665,-0.689,-0.083,0.278,0.428,0.208,0.652,0.59,-0.133,-0.374,-0.768,-0.502,0.65,-0.031,-0.759,0.02,0.001,0.001,0.001,0.001,0.098,0.463,0.278,0.107,0.001,0.001,0.009,0.001,0.001,0.212,0.397,0.383,0.278,0.001,0.001,0.001,0.001,0.001,0.031,0.548,0.764,0.354,0.477,0.001,0.001,0.001,0.001,0.042,0.534,0.648,0.313,0.215,0.002,0.665,0.719,1.04,0.907,0.498,0.15,0.515,0.121,-0.234,-0.754,0.235,-0.567,0,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0,0,0.017,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0.001,0.001,0,0,0,0.038,0,0.001,0.001,0.001,0.001,0.001,0,0.001,0,10.785,0.073
06:33.8,9874,-0.585,-0.785,-0.188,-0.073,0.306,0.492,-0.541,-0.61,-0.664,-0.69,-0.081,0.278,0.423,0.216,0.652,0.591,-0.134,-0.374,-0.769,-0.501,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.225,-0.749,0.245,-0.573,0.054,0.227,0,0,0.001,0.001,0,0.001,0.061,0.491,0.133,0,0.001,0.001,0.001,0,0,0,0.591,0.002,0,0,0.001,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0.013,0,0,0.001,0,0,0.001,0.001,0,0,10.598,1.586
06:33.8,9875,-0.587,-0.785,-0.187,-0.072,0.304,0.493,-0.539,-0.612,-0.663,-0.691,-0.079,0.277,0.417,0.223,0.653,0.591,-0.134,-0.375,-0.769,-0.5,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.209,-0.746,0.251,-0.581,0.51,0.377,0.001,0,0,0.001,0.001,0.001,0.576,0.57,0.166,0.001,0,0,0.001,0,0,0.192,0.757,0.009,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0,0.012,0,0.001,0.001,0,0,0.001,0.001,0.001,0,10.598,3.19
06:33.8,9876,-0.588,-0.784,-0.185,-0.071,0.303,0.493,-0.537,-0.613,-0.662,-0.692,-0.077,0.277,0.411,0.23,0.654,0.592,-0.135,-0.376,-0.77,-0.498,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.19,-0.741,0.25,-0.593,0.816,0.525,0,0.001,0.001,0.001,0,0,0.81,0.651,0.283,0,0.001,0.001,0,0.001,0.001,0.426,0.803,0.033,0,0,0.001,0,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0.01,0,0.001,0,0,0.001,0,0.001,0,0,10.598,4.375
06:33.8,9877,-0.59,-0.783,-0.183,-0.071,0.303,0.494,-0.535,-0.615,-0.66,-0.694,-0.075,0.277,0.405,0.234,0.664,0.593,-0.135,-0.377,-0.77,-0.496,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.171,-0.741,0.243,-0.602,0.871,0.646,0.001,0.001,0,0.001,0.001,0,0.872,0.691,0.404,0.001,0.001,0,0.001,0.001,0,0.523,0.829,0.085,0.001,0.001,0,0,0,0,0,0.006,0.001,0.001,0.001,0.001,0.001,0,0,0.013,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.598,4.963
06:33.8,9878,-0.592,-0.782,-0.181,-0.071,0.302,0.495,-0.532,-0.616,-0.659,-0.697,-0.071,0.275,0.4,0.231,0.659,0.594,-0.135,-0.378,-0.771,-0.494,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.144,-0.74,0.248,-0.609,0.867,0.679,0.002,0,0,0.001,0.001,0,0.857,0.73,0.508,0,0.001,0,0,0.001,0,0.591,0.835,0.192,0,0.001,0,0,0,0.001,0,0.09,0.001,0.001,0,0,0.001,0.001,0.001,0.007,0,0,0,0.001,0,0.001,0.001,0.001,0,10.598,5.373
06:33.8,9879,-0.593,-0.781,-0.18,-0.071,0.302,0.496,-0.53,-0.617,-0.658,-0.698,-0.067,0.273,0.399,0.225,0.659,0.596,-0.134,-0.379,-0.772,-0.492,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.154,-0.732,0.283,-0.601,0.89,0.694,0.012,0,0.001,0.001,0.001,0.001,0.879,0.773,0.586,0.001,0,0.001,0.001,0,0,0.564,0.847,0.359,0.001,0,0.001,0.001,0.001,0,0.001,0.161,0,0,0,0.001,0,0,0,0.005,0,0,0,0,0.001,0,0,0,0,10.598,5.784
06:33.9,9880,-0.595,-0.781,-0.178,-0.072,0.302,0.497,-0.528,-0.619,-0.659,-0.699,-0.064,0.271,0.404,0.225,0.654,0.598,-0.132,-0.379,-0.773,-0.49,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.162,-0.72,0.319,-0.595,0.902,0.695,0.071,0,0,0,0,0,0.875,0.796,0.657,0,0.001,0,0.001,0,0,0.573,0.866,0.515,0.001,0.001,0,0,0,0.001,0,0.204,0.001,0,0.001,0.001,0,0,0.001,0.005,0,0.001,0,0,0,0.001,0.001,0,0.001,10.598,6.172
06:33.9,9881,-0.596,-0.78,-0.177,-0.074,0.301,0.498,-0.526,-0.62,-0.661,-0.698,-0.064,0.269,0.41,0.23,0.648,0.599,-0.13,-0.379,-0.775,-0.489,0.65,-0.037,-0.759,0.02,0.001,0.001,0.001,0.001,0.066,0.403,0.266,0.107,0.001,0.001,0.002,0.001,0.001,0.156,0.386,0.374,0.291,0.001,0.001,0.001,0.001,0.001,0.021,0.53,0.757,0.36,0.475,0.001,0.001,0.001,0.001,0.032,0.518,0.647,0.315,0.22,0.002,0.663,0.73,1.043,0.923,0.507,0.156,0.509,0.122,-0.154,-0.715,0.328,-0.598,0.905,0.702,0.168,0.001,0.001,0,0,0.001,0.866,0.788,0.764,0.001,0,0,0.001,0,0,0.578,0.866,0.62,0,0,0.001,0,0,0.001,0,0.261,0.001,0.001,0.001,0,0,0,0.001,0.007,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0,10.598,6.542
06:33.9,9882,-0.598,-0.778,-0.176,-0.077,0.301,0.499,-0.524,-0.622,-0.662,-0.697,-0.067,0.268,0.414,0.239,0.643,0.598,-0.128,-0.377,-0.776,-0.489,0.647,-0.155,-0.746,0.006,0.001,0.001,0.001,0.001,0.05,0.35,0.252,0.104,0,0.001,0.009,0.001,0.001,0.139,0.379,0.368,0.302,0.001,0,0.001,0.001,0.001,0.011,0.542,0.75,0.36,0.468,0.001,0.001,0.001,0.001,0.028,0.524,0.647,0.319,0.23,0.001,0.687,0.744,1.046,0.943,0.532,0.167,0.515,0.132,-0.142,-0.712,0.331,-0.603,0.905,0.706,0.236,0,0.001,0,0,0.001,0.851,0.786,0.808,0.001,0.001,0.001,0.001,0.001,0.001,0.578,0.877,0.687,0.001,0.001,0,0,0,0.001,0.001,0.276,0.022,0,0,0,0.001,0.001,0,0.009,0,0.001,0.001,0,0,0,0,0,0,10.614,6.757
06:33.9,9883,-0.599,-0.777,-0.175,-0.08,0.3,0.498,-0.522,-0.624,-0.663,-0.696,-0.071,0.268,0.411,0.249,0.64,0.599,-0.126,-0.375,-0.777,-0.489,0.643,-0.19,-0.742,0,0.001,0.001,0.001,0.001,0.001,0.035,0.054,0.039,0.001,0.001,0.007,0.001,0.001,0.095,0.189,0.241,0.435,0.001,0.001,0.005,0.001,0.001,0.059,0.297,0.602,0.371,0.379,0.001,0.005,0.001,0.001,0.005,0.446,0.658,0.333,0.142,0.018,0.875,0.987,1.05,1.099,0.839,0.192,0.433,0.176,-0.127,-0.71,0.331,-0.608,0.91,0.716,0.324,0,0.001,0,0.001,0.001,0.832,0.802,0.844,0.001,0,0.001,0,0,0,0.556,0.88,0.706,0.001,0.001,0.001,0.001,0,0.001,0,0.272,0.029,0,0.001,0,0.001,0.001,0.001,0.01,0.001,0.001,0,0,0,0.001,0.001,0.001,0,10.082,6.9
06:33.9,9884,-0.601,-0.775,-0.174,-0.083,0.299,0.497,-0.521,-0.626,-0.662,-0.696,-0.075,0.268,0.403,0.26,0.639,0.601,-0.125,-0.373,-0.778,-0.49,0.638,-0.221,-0.737,-0.005,0.001,0.001,0.001,0.001,0.001,0.024,0.05,0.033,0.001,0.001,0.006,0.001,0.001,0.095,0.189,0.237,0.447,0.001,0.001,0.004,0.001,0.001,0.074,0.27,0.579,0.357,0.346,0.001,0.005,0.001,0.001,0.027,0.416,0.645,0.331,0.115,0.032,0.867,1.009,1.054,1.115,0.866,0.181,0.433,0.172,-0.121,-0.708,0.333,-0.61,0.907,0.739,0.419,0,0,0,0,0.001,0.812,0.808,0.861,0.001,0,0,0,0,0.001,0.537,0.864,0.703,0.001,0.001,0.001,0.001,0.001,0,0,0.28,0.055,0,0,0,0.001,0,0.001,0.009,0.001,0,0.001,0,0,0,0,0.001,0,9.995,7.007
