fold,test_subject,n_test_trials,n_test_windows,rmse_N_ground_force_left_vx,rmse_pctbw_ground_force_left_vx,pearson_r_ground_force_left_vx,rmse_N_ground_force_left_vy,rmse_pctbw_ground_force_left_vy,pearson_r_ground_force_left_vy,rmse_N_ground_force_left_vz,rmse_pctbw_ground_force_left_vz,pearson_r_ground_force_left_vz,rmse_N_ground_force_right_vx,rmse_pctbw_ground_force_right_vx,pearson_r_ground_force_right_vx,rmse_N_ground_force_right_vy,rmse_pctbw_ground_force_right_vy,pearson_r_ground_force_right_vy,rmse_N_ground_force_right_vz,rmse_pctbw_ground_force_right_vz,pearson_r_ground_force_right_vz,rmse_N_resultant,rmse_pctbw_resultant,pearson_r_resultant,peak_err_pctbw_ground_force_left_vx,impulse_err_pctbw_s_ground_force_left_vx,peak_lag_frames_ground_force_left_vx,peak_err_pctbw_ground_force_left_vy,impulse_err_pctbw_s_ground_force_left_vy,peak_lag_frames_ground_force_left_vy,peak_err_pctbw_ground_force_left_vz,impulse_err_pctbw_s_ground_force_left_vz,peak_lag_frames_ground_force_left_vz,peak_err_pctbw_ground_force_right_vx,impulse_err_pctbw_s_ground_force_right_vx,peak_lag_frames_ground_force_right_vx,peak_err_pctbw_ground_force_right_vy,impulse_err_pctbw_s_ground_force_right_vy,peak_lag_frames_ground_force_right_vy,peak_err_pctbw_ground_force_right_vz,impulse_err_pctbw_s_ground_force_right_vz,peak_lag_frames_ground_force_right_vz
1,z1,26,299,9.466209639226626,1.2141946471153882,0.8993440958937617,186.38526233639266,23.90692753013384,0.9532535124691104,9.903067961441959,1.2702287998119053,0.9050482298450512,15.049797262714188,1.9303801598516357,0.6942936450543219,176.06393087719766,22.58304966491871,0.9392210126312636,26.05212687071588,3.3416070632235124,0.8379239436978925,177.6822247574049,22.790622055737614,0.9460327471803472,1.211913686145636,1.8862712541055204,38.42307692307692,29.06689294272848,27.773882830753564,30.192307692307693,2.4146833452310275,0.6700532384194026,6.423076923076923,3.4076119881364044,1.889479580118536,46.69230769230769,24.7605937609761,15.497294958957038,3.0384615384615383,7.894147287740595,1.1158881457728052,15.0
2,z2,20,141,6.265469684958063,1.0648335032789082,0.9290348281034412,122.50001499551352,20.81920856349408,0.955002879241587,16.259855305651584,2.7634063459746847,0.8851670391742803,9.887923565871503,1.6804793288009503,0.835814699693338,139.08311608382857,23.63755140369521,0.9664815157695337,16.966321438267435,2.883472174199384,0.8919588312288659,127.3137845727674,21.637321710738362,0.959004145296362,1.1259875934251495,0.2822871272472426,53.1,22.182847011897852,19.479043660100242,21.55,4.121515114118734,0.5173795288878487,5.15,1.9854804838604196,1.3780918185523774,4.9,23.950583255682876,27.3977227378971,2.25,1.937029235596338,0.9434944397230421,6.3
3,z3,31,217,8.32733655312191,1.1247046482307481,0.8445180958642214,101.19291440151254,13.667292113074176,0.9647915478892934,11.925639165631774,1.6106976963336812,0.8791683448399478,15.68409702807727,2.118321592774746,0.7414964712630486,142.66414367647033,19.268468916226407,0.9484115274817358,32.567329189971424,4.398600475285193,0.9049499823036635,121.06301074670307,16.350982099382026,0.9524047698510528,0.8386996451332427,1.341922554143363,72.70967741935483,12.312457020335506,9.11531970257418,10.387096774193548,1.2914341592672594,0.9297917374544492,2.064516129032258,2.287211331089787,0.9134367597018147,31.70967741935484,19.29346249460022,15.747441978199403,8.129032258064516,8.428953778022963,1.1500276550121022,4.838709677419355
4,z4,29,269,9.185224868275547,1.3673463821939609,0.9551134953643803,78.15321940379013,11.63417590108993,0.9766602387081934,9.12809372861572,1.3588416304600877,0.9422415209189986,20.049997168604918,2.9847163770785388,0.8846276086776351,70.00147435665879,10.420677129028272,0.9765564571696123,22.844698030867278,3.4007458339650096,0.9143250704987981,69.87560921910688,10.401940381377122,0.9763415060512954,0.956326554592238,2.1659784068355563,53.89655172413793,4.226883519511106,10.272192601082889,13.379310344827585,1.0475090443969866,1.4111946627878351,2.8275862068965516,5.08196634547825,4.498534911964228,40.827586206896555,5.511735106349298,4.1573724060841775,19.482758620689655,7.346082987182954,0.9515310544262103,3.1379310344827585
5,z5,31,313,6.611499613347069,0.9235415544968919,0.9373722391953306,105.98265978997067,14.804415956487265,0.9627523865562692,12.87203371857783,1.7980577365523813,0.8533163132584661,17.66395192839753,2.4674271461163975,0.8373794328690054,97.7043630777292,13.648044261512677,0.9586710077813793,23.26688718110585,3.2500852170002688,0.8460277222414117,99.16931677845919,13.852679472457389,0.9596651946571721,0.4677640594405126,1.0867691407057085,65.93548387096774,7.216900091098704,13.945530941228881,25.612903225806452,0.7291311211359104,0.7934497479697578,3.096774193548387,3.889331528292351,3.639715377138914,7.032258064516129,10.48258625547846,6.033406622793941,29.258064516129032,5.719143125013231,1.1031416946545975,3.6774193548387095
6,z6,30,294,12.368180446696352,2.1020056877554776,0.907376583737453,125.60722897114817,21.34728797485179,0.9577109239224743,22.13312906757854,3.7615850923571488,0.8982033579948214,9.713281031865598,1.650798358234055,0.7504172694360666,84.56481444862246,14.37201872345508,0.9542258828823965,16.45541208725812,2.796641749435013,0.8837259931705052,99.32441568977485,16.880452837237122,0.9487428713350774,0.6139836024417249,2.6572132608597054,94.93333333333334,25.747359351653138,31.49390274600704,10.466666666666667,6.339782021736945,1.347249126335845,2.7,4.043190543359857,1.6804637125012973,31.633333333333333,16.850845279765064,6.65950884010046,37.3,3.9785321085570557,1.7312266076223926,5.2
7,z7,29,292,9.800878520490652,1.8171117688675364,0.7539834313814995,177.00267559479983,32.81681782627092,0.8261287108626214,24.571963719848178,4.55571450724266,0.705436128105778,13.371505227045537,2.479116485806809,0.627470751335971,164.70618042409959,30.537011373840407,0.8135364141519723,21.475659047199816,3.9816504936028694,0.7200163274615129,165.00722227564987,30.592825420533266,0.8006108692037107,0.5654787096921335,1.3703357636342928,110.48275862068965,40.492990430396176,28.774372859311725,15.758620689655173,8.543626664855957,1.7474252990878527,10.517241379310345,4.108632353505142,3.0601844417484503,20.689655172413794,32.100390295169305,27.65673952524061,34.89655172413793,4.599972697012733,2.467238565292552,40.89655172413793
8,z8,28,270,10.39909351778145,1.2776053325729426,0.7448814485466981,142.46140943382116,17.50243481004268,0.9462474488439888,25.570789355319178,3.141560058344867,0.8102969468986574,17.448910303620853,2.1437273175180493,0.5448492300036473,121.22613099581991,14.893524242532981,0.9603878046095885,18.51195717297212,2.2743304654497263,0.7880819042477609,128.85947141892566,15.831336409836682,0.953019499895233,1.3982594538707174,0.9192328913923951,64.0,12.589178533174458,15.27013766158416,20.464285714285715,5.858394652249185,0.7543215515118977,5.928571428571429,3.5673236996647284,2.015842145223513,12.285714285714286,13.931062641439713,9.740456676223815,29.607142857142858,5.0608346640710895,0.5532341474738259,9.535714285714286
