"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
48.95,0,,4.99126,3.20086,-1.18494,-8.71382,7.87307,3.4625,11.9504,10.9976,2.04051,10.9963,3.27292,-10.6445,0.609332,3.70612,-1.21173,-1.21173,1.20707,-1.20707,-0.667007,0.667007,3.70517,-3.22763,1.44763,1.55334,8.00764,7.72093,155.292,1.19744,1.22121,147.48,6.13456,-0.808212,147.021,-5.75695,5.21364,146.598,-3.67126,1.96502,158.774,3.79259,10.1825,156.914,-7.04636,9.35177,162.355,3.19786,-1.11827,-28.3102,0.976294,8.30303,-124.511,304.183,0,250.013,545.449,-111.823,-8.32538,46.4321,60.9661,-7.81377,-82.0262,-100.579,-11.7153,37.5909,-31.7404,56.1727,-3.03054,-21.1065,-0.389612,-0.604897,-0.373315,-0.693476,-0.111398,-0.702693,-0.679597,-0.15644,-0.675873,0.0960098,-0.121401,0.915603,0.148141,-0.735637,0.16572,0.139655,-0.738866,0.0960129,0.0505401,-0.0689127,0.684183
48.96,0,,5.9251,3.28337,-1.45789,-8.55745,7.83323,3.53908,13.7095,10.9383,2.89312,11.0401,3.51159,-10.7475,0.475881,3.76912,-1.09697,-1.09697,1.32141,-1.32141,-0.612278,0.612278,3.81214,-3.2653,1.63861,1.49497,7.85618,7.84707,155.121,1.08264,1.333,147.37,6.92377,-1.07365,146.823,-6.70475,5.66665,146.636,-3.77693,2.16025,158.692,3.74919,10.1414,156.826,-7.02889,9.51919,162.372,3.23426,-1.04928,-39.5531,11.2274,-6.83671,-101.557,337.907,-12.2057,279.8,491.723,-103.997,2.49762,42.4465,104.356,-20.9806,-104.485,-88.8769,17.5909,187.955,-38.5859,-10.7902,8.78857,-24.8469,-0.387773,-0.605251,-0.373429,-0.692918,-0.11744,-0.702928,-0.678025,-0.150889,-0.676132,0.0957675,-0.123356,0.915315,0.14765,-0.735623,0.164374,0.140208,-0.739738,0.0962594,0.0499884,-0.0693368,0.684152
48.97,0,,6.98839,3.35984,-1.73732,-8.45781,7.72224,3.79344,15.6366,10.8653,3.75694,11.0649,3.64069,-10.7869,0.401489,3.71073,-0.979678,-0.979678,1.3926,-1.3926,-0.55755,0.55755,3.94505,-3.27689,1.91541,1.39975,7.68237,8.02,154.918,0.965886,1.40208,147.299,7.83609,-1.39427,146.658,-7.68843,6.09705,146.658,-3.90969,2.44305,158.747,3.66675,10.1247,156.881,-7.03762,9.6681,162.394,3.24396,-0.942916,-47.3643,8.78665,-31.7458,-29.2803,373.062,-0.981361,312.007,397.949,-92.2761,31.3589,6.7755,62.8884,-12.2171,-115.25,-71.7656,60.0543,223.138,-0.474989,-29.1971,20.6077,7.74796,-0.385953,-0.605573,-0.373135,-0.692364,-0.12397,-0.703168,-0.676663,-0.144903,-0.676175,0.0952805,-0.126044,0.915022,0.147837,-0.73552,0.163646,0.14002,-0.74063,0.0955849,0.0495027,-0.070134,0.684066
48.98,0,,8.17341,3.44739,-2.04995,-8.41395,7.5216,4.27343,17.7094,10.7695,4.6058,11.0022,3.60789,-10.6941,0.318579,3.50022,-0.851698,-0.851698,1.4334,-1.4334,-0.50111,0.50111,4.12658,-3.21315,2.31399,1.20929,7.40179,8.2499,154.66,0.839075,1.44076,147.26,8.85373,-1.77483,146.538,-8.70638,6.49024,146.74,-4.09393,2.84627,158.966,3.54264,10.1472,157.106,-7.06558,9.79059,162.427,3.17845,-0.747433,-41.0205,4.88147,-47.857,64.4392,389.137,41.5034,313.951,292.462,-92.7724,42.4595,-9.36613,91.7237,7.81377,-115.25,-61.5363,46.8611,103.064,-25.3979,-2.53888,-5.75803,32.5949,-0.383982,-0.605912,-0.372447,-0.691882,-0.130563,-0.703419,-0.675587,-0.138499,-0.675953,0.0944844,-0.129885,0.914448,0.148565,-0.735442,0.163398,0.138801,-0.741554,0.0938768,0.0492593,-0.0719051,0.683953
48.99,0,,9.42315,3.56009,-2.38405,-8.38916,7.28682,4.86556,19.8583,10.6691,5.44843,10.8796,3.26036,-10.5428,0.125501,3.22519,-0.71078,-0.71078,1.4487,-1.4487,-0.442961,0.442961,4.34701,-3.10594,2.98936,1.0045,6.9623,8.50828,154.385,0.699415,1.45415,147.227,9.92198,-2.19582,146.433,-9.74064,6.84842,146.96,-4.31611,3.5177,159.274,3.41246,10.169,157.419,-7.09528,9.86813,162.46,3.0717,-0.543326,-2.4382,1.95259,-45.8958,163.085,376.449,59.0861,277.334,222.193,-97.1629,-131.264,79.5124,328.173,21.9735,-85.4457,-55.6719,29.7748,-59.5708,-97.6522,26.0235,-14.5466,-1.33586,-0.381979,-0.606174,-0.371542,-0.691453,-0.136728,-0.703722,-0.674731,-0.131907,-0.675464,0.0924714,-0.13593,0.9133,0.149484,-0.735271,0.163523,0.136967,-0.742333,0.0917388,0.0493191,-0.0739176,0.683753
49,0,,10.7284,3.69392,-2.72665,-8.38058,7.04777,5.46725,22.0611,10.5801,5.47461,10.792,2.02307,-10.4308,-0.326529,2.94707,-0.558048,-0.558048,1.44551,-1.44551,-0.384812,0.384812,5.41999,-3.03061,4.42868,0.834523,6.33907,8.77887,154.089,0.548304,1.44904,147.183,11.034,-2.63965,146.323,-10.7798,7.17961,147.339,-5.38633,5.03024,159.581,3.29009,10.1882,157.731,-7.12673,9.95272,162.498,2.99405,-0.370842,12.2136,9.76294,-43.9529,240.737,330.085,75.1968,325.667,190.416,-53.7164,-552.805,82.5016,979.576,27.3266,-57.6252,-56.1539,21.9887,-143.529,-77.1438,38.7179,-12.1222,-38.4726,-0.379963,-0.606353,-0.370502,-0.690938,-0.142399,-0.704184,-0.674004,-0.125315,-0.674736,0.0919869,-0.152233,0.910041,0.150457,-0.735072,0.163824,0.135198,-0.743129,0.0896028,0.0492583,-0.075566,0.683573
49.01,0,,12.0367,3.83378,-3.02552,-8.37725,6.8514,5.97733,24.275,10.5208,4.11842,10.7905,0.310544,-10.3545,-0.943244,2.73503,-0.397159,-0.397159,1.43744,-1.43744,-0.324952,0.324952,7.89659,-3.01033,6.16417,0.708577,5.75805,9.03115,153.809,0.388812,1.43969,147.112,12.1474,-3.04399,146.186,-11.8189,7.49183,147.673,-7.85732,6.96059,159.806,3.18161,10.2024,157.956,-7.1774,10.0285,162.526,2.97222,-0.235729,43.9554,35.1466,-40.5254,288.101,263.161,80.5738,333.493,129.892,-7.33016,-450.681,175.366,368.543,20.9806,-25.372,-67.374,31.2528,-125.976,-86.4201,29.8318,-7.2733,-38.4726,-0.378015,-0.606423,-0.369531,-0.690034,-0.147407,-0.705049,-0.673321,-0.118904,-0.673749,0.0990645,-0.178292,0.903972,0.15143,-0.734871,0.164125,0.13404,-0.743753,0.0878343,0.0488906,-0.0767234,0.68343
49.02,0,,13.3373,3.95151,-3.26972,-8.37725,6.63939,6.40536,26.4935,10.4569,1.59053,10.8241,-0.0537346,-10.3177,-0.938133,2.60596,-0.251178,-0.251178,1.43361,-1.43361,-0.263382,0.263382,11.4559,-3.02482,6.41882,0.611301,5.92441,9.2875,153.534,0.244684,1.43481,147.057,13.2785,-3.37889,146.06,-12.8434,7.79529,147.229,-11.3931,7.61743,159.955,3.0792,10.2171,158.11,-7.21409,10.114,162.575,2.98435,-0.123614,47.861,48.3488,-40.5254,276.848,188.988,87.4025,273.919,51.2689,-5.38309,219.79,773.403,1230.58,9.28155,8.31661,-56.1539,27.8283,-68.8132,-56.6355,5.39512,1.51527,-17.0989,-0.37613,-0.606557,-0.368561,-0.688576,-0.151803,-0.70646,-0.672653,-0.112495,-0.672714,0.121164,-0.199723,0.898265,0.152354,-0.734727,0.164256,0.133307,-0.744358,0.0865519,0.0483431,-0.0775809,0.683213
49.03,0,,14.6132,4.04509,-3.46815,-8.39822,6.41741,6.82655,28.685,10.3976,-0.468682,10.8737,-0.687384,-10.2452,-0.511089,2.48304,-0.122354,-0.122354,1.44063,-1.44063,-0.203523,0.203523,14.4738,-3.0422,6.92812,0.48945,6.44584,9.54385,153.271,0.117035,1.44097,147.024,14.4111,-3.64575,145.961,-13.8434,8.01268,146.411,-14.3789,8.58625,160.108,2.96811,10.2621,158.263,-7.2665,10.1871,162.624,2.99891,0.0143737,47.3643,65.4339,-47.857,257.813,128.886,99.1174,265.618,-29.8113,-18.5545,751.505,1219.79,792.009,14.1598,36.6015,-37.1146,29.3062,-14.1354,-43.4475,2.53888,-10.3038,5.87776,-0.374286,-0.606781,-0.367633,-0.686605,-0.155644,-0.708335,-0.672458,-0.106268,-0.671238,0.138555,-0.219918,0.893711,0.153266,-0.734775,0.164192,0.132641,-0.744876,0.0852124,0.047671,-0.0786174,0.682959
49.04,0,,15.846,4.11251,-3.64877,-8.40013,6.23812,7.19851,30.8362,10.3405,-0.826427,10.9117,-4.09639,-10.1422,-0.108465,2.36934,-0.0219394,-0.0219394,1.47718,-1.47718,-0.140243,0.140243,15.7672,-3.05379,10.3271,0.351217,6.77856,9.75543,153.045,0.0184351,1.47731,146.997,15.5327,-3.86553,145.873,-14.8206,8.13888,145.868,-15.655,12.2371,160.251,2.86657,10.3147,158.411,-7.31018,10.2426,162.674,3.00861,0.166735,54.6789,85.4479,-62.9967,229.484,82.9981,120.114,230.471,-73.218,-74.7142,81.5888,89.875,965.296,17.5702,55.1767,-43.461,30.7481,19.4945,-79.0996,18.0895,-3.9397,-0.534342,-0.372593,-0.607112,-0.366978,-0.684252,-0.159069,-0.710499,-0.672755,-0.100285,-0.669276,0.130072,-0.250928,0.888837,0.154002,-0.734914,0.164013,0.131968,-0.745297,0.0839909,0.0470004,-0.0797786,0.682727
