"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
127.91,0,,8.0717,4.95071,-1.95843,-8.2266,5.33172,0.181877,13.8887,9.96404,2.30228,10.0039,0.592476,-10.7857,5.45219,7.38766,1.65052,1.65052,1.21154,-1.21154,3.58645,-3.58645,4.8754,-2.25413,2.75409,1.82059,14.3542,3.94897,154.138,-1.57145,1.31239,148.957,6.40948,-1.24157,148.614,-7.42905,4.10628,143.321,-4.72252,3.96471,154.43,3.34737,9.55132,152.844,-6.48901,8.80104,161.675,2.24918,-1.66448,-80.5736,44.9317,1.46632,-112.307,558.616,8.79136,323.722,270.513,-86.4349,-39.6843,63.5701,497.066,-6.34599,-63.4933,-52.2443,-11.2467,107.414,-25.8729,-19.9937,-5.45497,14.1601,-0.373986,-0.594703,-0.376977,-0.696212,-0.116096,-0.699386,-0.690453,-0.139043,-0.66909,0.0975416,-0.138072,0.923959,0.16407,-0.729769,0.170479,0.16224,-0.731242,0.123908,0.0604281,-0.0678748,0.687476
127.92,0,,9.36305,5.13184,-2.47922,-8.12839,5.14531,0.563409,16.1453,9.94123,2.41446,10.001,-0.649002,-10.8276,5.06546,7.23093,1.83081,1.83081,1.27168,-1.27168,3.6788,-3.6788,5.93865,-2.22805,4.14912,1.75096,13.8302,4.09952,153.886,-1.74547,1.38656,148.924,7.4873,-1.76341,148.553,-8.58403,4.41923,143.666,-5.76565,5.57395,154.568,3.29183,9.54876,152.97,-6.51871,8.92969,161.669,2.22249,-1.59261,-103.511,48.3488,-17.5775,-11.2531,555.181,29.2977,340.323,186.075,-97.1629,-28.8613,-7.37333,91.1745,-10.7493,-79.5777,-35.6418,17.5909,34.1736,-43.9505,4.44304,-19.0924,13.6257,-0.371736,-0.594838,-0.376619,-0.696708,-0.122873,-0.698967,-0.689992,-0.131724,-0.668384,0.0969286,-0.154915,0.920761,0.163762,-0.729819,0.169683,0.161693,-0.732104,0.122689,0.0603673,-0.0685465,0.68754
127.93,0,,10.7237,5.3361,-3.02593,-8.04591,4.99448,1.00238,18.4757,9.92297,2.55532,9.99811,-1.74393,-10.8874,4.7838,7.03886,2.0263,2.0263,1.30313,-1.30313,3.77116,-3.77116,6.98893,-2.19908,5.38085,1.72229,13.423,4.27042,153.606,-1.93624,1.43353,148.825,8.613,-2.34044,148.449,-9.75695,4.71321,143.859,-6.79523,7.01168,154.732,3.23281,9.53848,153.13,-6.56064,9.03984,161.653,2.19095,-1.55811,-95.2253,39.5399,-41.9917,114.77,488.783,19.525,366.696,124.978,-84.4878,-258.364,180.148,250.455,0.47487,-85.4457,-46.8619,24.4038,-31.7659,-76.1659,-1.5868,-16.668,-1.33586,-0.369409,-0.594888,-0.376001,-0.697284,-0.128788,-0.698688,-0.68956,-0.124581,-0.667341,0.0971137,-0.1703,0.917788,0.163582,-0.729773,0.169076,0.161018,-0.73288,0.121282,0.0604876,-0.0689107,0.687643
127.94,0,,12.1153,5.51823,-3.54914,-7.98346,4.86357,1.39074,20.8779,9.89331,2.28358,10.0054,-2.88422,-10.9828,4.68385,6.89904,2.20885,2.20885,1.30781,-1.30781,3.8618,-3.8618,8.46711,-2.18459,6.57936,1.72434,13.2318,4.44538,153.314,-2.11556,1.45372,148.693,9.78383,-2.92174,148.323,-10.9495,4.98604,143.809,-8.24206,8.52969,154.826,3.17206,9.51729,153.223,-6.59034,9.14822,161.625,2.17639,-1.55524,-43.9554,59.5761,-52.2376,218.735,410.173,9.28204,388.657,84.4382,-80.5555,13.3206,336.981,839.244,2.46069,-83.9682,-87.4041,19.5375,-62.5221,-109.387,-15.5506,0,-21.908,-0.367205,-0.594937,-0.37514,-0.697606,-0.133796,-0.698827,-0.689201,-0.117441,-0.666005,0.100167,-0.187943,0.914444,0.163708,-0.729603,0.168713,0.160658,-0.733582,0.12031,0.0606119,-0.0689743,0.68779
127.95,0,,13.5299,5.69131,-4.03875,-7.93769,4.76966,1.71484,23.307,9.84768,1.2627,10.02,-4.32877,-11.0604,4.87693,6.81453,2.39336,2.39336,1.29909,-1.29909,3.95416,-3.95416,10.6973,-2.18169,7.92181,1.70796,13.4007,4.61221,153.034,-2.29824,1.46095,148.534,10.9752,-3.48544,148.185,-12.1403,5.21072,143.365,-10.4015,10.429,154.875,3.10958,9.49611,153.272,-6.60607,9.25396,161.609,2.17396,-1.53224,0,62.505,-57.1315,307.136,294.93,58.1047,394.064,48.812,-87.8856,223.12,303.702,831.555,0.47487,-76.6648,-96.1873,28.8016,-23.4555,-81.5305,-12.0597,-7.87941,-0.534342,-0.365129,-0.594877,-0.374285,-0.697542,-0.137885,-0.699434,-0.689061,-0.110418,-0.664279,0.107122,-0.211193,0.910083,0.164137,-0.729367,0.168593,0.160529,-0.734222,0.119695,0.0605506,-0.0691571,0.687908
127.96,0,,14.9337,5.83419,-4.48179,-7.92291,4.72413,2.02663,25.7316,9.78607,1.25397,10.0317,-6.56259,-11.129,5.37212,6.72541,2.57085,2.57085,1.27125,-1.27125,4.04651,-4.04651,11.8676,-2.17011,10.1611,1.68543,13.8427,4.76277,152.776,-2.47477,1.44947,148.331,12.1652,-4.02821,148.032,-13.3214,5.38653,142.695,-11.5205,13.0399,154.925,3.02539,9.48519,153.327,-6.62878,9.35617,161.592,2.16426,-1.50637,52.2407,66.8983,-60.0641,371.575,169.908,88.3838,367.692,28.8285,-131.332,6.93782,171.779,371.563,12.2171,-66.9128,-86.4133,41.9948,64.9298,-63.9559,-14.5985,-23.3352,9.88533,-0.363258,-0.594728,-0.373391,-0.697059,-0.14106,-0.700477,-0.689129,-0.103644,-0.66215,0.103701,-0.234381,0.907129,0.164925,-0.729101,0.168587,0.160408,-0.734838,0.119024,0.0605498,-0.0694003,0.688021
127.97,0,,16.3021,5.95394,-4.85557,-7.94151,4.71559,2.40816,28.0755,9.72219,1.48582,10.0536,-9.73572,-11.1939,6.03029,6.53488,2.73708,2.73708,1.24469,-1.24469,4.13886,-4.13886,12.7331,-2.17011,13.2944,1.68133,14.4485,4.8767,152.551,-2.64012,1.43906,148.128,13.3319,-4.50582,147.894,-14.447,5.4748,141.893,-12.3252,16.523,155.078,2.91691,9.51087,153.481,-6.67246,9.44165,161.576,2.16183,-1.49774,78.6095,53.2302,-58.1029,401.359,62.4871,110.342,345.209,7.78043,-168.937,-277.235,-744.707,869.727,24.9091,-53.2347,-71.2836,57.1345,109.355,-56.1605,-33.3228,4.84887,-29.656,-0.361599,-0.594526,-0.372647,-0.69598,-0.143506,-0.702023,-0.689619,-0.0972962,-0.659588,0.0943036,-0.262158,0.903361,0.165901,-0.728975,0.168648,0.159739,-0.735459,0.117683,0.0605498,-0.0694613,0.688143
127.98,0,,17.612,6.05054,-5.16537,-7.94341,4.78816,2.88132,30.3343,9.68796,1.46339,10.0769,-11.8663,-11.1837,6.68902,6.24601,2.878,2.878,1.24214,-1.24214,4.23293,-4.23293,13.819,-2.14982,15.2956,1.65369,15.1438,4.97842,152.342,-2.77839,1.45117,147.864,14.4699,-4.91444,147.708,-15.5204,5.52148,141.01,-13.3303,18.9733,155.342,2.79541,9.54555,153.744,-6.76157,9.48218,161.565,2.14,-1.46612,94.7287,47.8606,-50.2947,379.413,-12.6882,110.342,299.817,-42.5057,-180.162,-159.57,-1123.54,910.646,34.6655,-30.2691,-49.3255,62.9741,47.377,-55.6575,-45.3824,-8.18246,4.27474,-0.360016,-0.594472,-0.372041,-0.694239,-0.145696,-0.704005,-0.690209,-0.091678,-0.6567,0.0917382,-0.283272,0.899926,0.166881,-0.72887,0.168774,0.158572,-0.735915,0.115542,0.0606121,-0.069768,0.688219
127.99,0,,18.8417,6.12299,-5.44845,-7.92339,5.01583,3.40644,32.4832,9.67427,1.91836,10.0798,-12.1294,-11.096,7.3506,5.90183,2.98432,2.98432,1.27572,-1.27572,4.32528,-4.32528,14.3604,-2.10636,15.4866,1.58099,15.9532,5.06998,152.167,-2.8795,1.49729,147.474,15.5532,-5.30499,147.395,-16.5335,5.58276,140.055,-13.7964,19.5116,155.688,2.67824,9.59498,154.089,-6.8629,9.49363,161.57,2.09875,-1.39425,96.1961,37.5873,-67.3774,307.64,-66.3985,117.682,293.935,-83.4554,-151.872,-226.45,-433.632,422.368,39.0688,6.83904,-26.8585,7.31754,-76.6575,-48.84,-13.6465,-9.39468,11.2212,-0.358534,-0.594627,-0.371657,-0.692121,-0.148142,-0.706038,-0.690536,-0.0871029,-0.653668,0.0948529,-0.288343,0.900553,0.167676,-0.728873,0.168896,0.156927,-0.736291,0.112919,0.0606698,-0.0704966,0.688181
128,0,,20.0128,6.1894,-5.73395,-7.8719,5.45409,3.87686,34.5022,9.69024,2.65628,10.0813,-11.9688,-11.0247,7.84579,5.57301,3.06983,3.06983,1.34776,-1.34776,4.41935,-4.41935,14.5451,-2.05711,15.3066,1.52364,16.7776,5.1188,152.029,-2.95687,1.58039,146.92,16.5818,-5.72693,146.928,-17.4633,5.69802,139.154,-13.9129,19.59,156.028,2.58712,9.64699,154.418,-6.96948,9.50068,161.576,2.0478,-1.33963,103.037,44.9317,-64.9396,237.77,-85.9555,111.814,367.692,-63.4719,-146.985,-374.642,47.827,464.386,33.6726,61.5091,-1.95481,17.5909,-121.549,-81.0555,-2.85624,-12.1222,8.2823,-0.357145,-0.594895,-0.371611,-0.689857,-0.151192,-0.707863,-0.690341,-0.0838663,-0.650666,0.0975988,-0.288646,0.90256,0.167975,-0.72903,0.168707,0.155404,-0.736613,0.110358,0.0608548,-0.0711092,0.688141
128.01,0,,21.1239,6.22764,-6.02796,-7.77703,6.09441,4.23651,36.4137,9.72219,3.33936,10.1192,-11.8404,-10.9879,8.17913,5.30104,3.13339,3.13339,1.46485,-1.46485,4.51341,-4.51341,14.7299,-2.03103,15.2208,1.47961,17.6392,5.12491,151.925,-3.00855,1.70706,146.2,17.5515,-6.18836,146.279,-18.3263,5.93073,138.249,-14.0213,19.7743,156.298,2.51075,9.69386,154.671,-7.07606,9.52624,161.576,2.02111,-1.29938,83.4859,35.1466,-86.4212,180.161,-107.898,97.1752,383.297,10.2374,-113.77,-325.245,207.45,551.715,11.6991,90.3428,-7.33723,12.2199,-76.1915,-59.0942,-4.44304,3.3336,0,-0.355801,-0.595321,-0.371916,-0.687504,-0.1548,-0.709479,-0.689295,-0.0817901,-0.647973,0.099801,-0.289636,0.904374,0.167801,-0.729313,0.167984,0.154369,-0.736931,0.108162,0.0609164,-0.0715371,0.688148
128.02,0,,22.2149,6.25279,-6.30415,-7.64784,6.86421,4.53325,38.287,9.78607,4.10097,10.1835,-11.7588,-10.951,8.38584,5.04751,3.18177,3.18177,1.61042,-1.61042,4.60919,-4.60919,14.8045,-2.01075,15.254,1.43763,18.4983,5.08625,151.865,-3.04207,1.86093,145.388,18.5021,-6.66977,145.521,-19.1534,6.26118,137.387,-14.0213,20.0461,156.545,2.44913,9.73046,154.907,-7.20011,9.54474,161.57,2.00412,-1.25914,53.7082,25.8718,-85.9446,144.05,-104.511,85.9304,292.987,121.62,-68.8348,-451.236,331.601,397.927,-14.6346,99.6304,2.91882,14.1665,-19.0285,-27.3538,-19.6763,-7.87941,2.93888,-0.354577,-0.595804,-0.372523,0.684985,0.159252,0.710927,-0.687604,-0.0802663,-0.645548,0.100714,-0.290851,0.906123,0.166944,-0.729732,0.166578,0.153571,-0.737155,0.106023,0.0609149,-0.0719016,0.688192
128.03,0,,23.3152,6.27594,-6.56859,-7.49051,7.70232,4.85325,40.1066,9.86821,4.78654,10.2535,-11.6911,-10.8709,8.47216,4.75096,3.23128,3.23128,1.773,-1.773,4.70497,-4.70497,14.8985,-1.98468,15.3232,1.3762,19.3052,5.02929,151.832,-3.07502,2.03223,144.542,19.4459,-7.17448,144.725,-19.9152,6.63833,136.618,-14.0429,20.349,156.847,2.38317,9.75614,155.192,-7.34687,9.54122,161.576,1.97743,-1.20164,33.6833,20.014,-100.589,108.892,-99.1208,73.2341,155.766,217.77,-2.9397,-538.097,421.476,451.204,-36.6081,73.7096,13.6837,20.0061,5.35904,17.0996,-24.7541,-5.75803,-4.00757,-0.353426,-0.596247,-0.373387,0.682358,0.164379,0.712206,-0.685582,-0.0792276,-0.643343,0.101444,-0.292431,0.907506,0.165471,-0.730245,0.164494,0.152537,-0.737292,0.103461,0.0609178,-0.0724543,0.688163
128.04,0,,24.3908,6.31015,-6.81238,-7.3084,8.55181,5.21837,41.8074,9.97089,5.22157,10.3396,-11.7518,-10.7666,8.43638,4.40524,3.28978,3.28978,1.94726,-1.94726,4.80245,-4.80245,15.1773,-1.9586,15.4727,1.30657,20.0129,4.96418,151.81,-3.11525,2.21607,143.696,20.3514,-7.67587,143.929,-20.589,7.01401,135.943,-14.2407,20.776,157.204,2.31461,9.77219,155.537,-7.51635,9.52536,161.587,1.95317,-1.13552,0.970766,21.9666,-120.605,77.1478,-78.1327,54.6904,42.4989,281.734,50.2803,-471.772,413.505,541.005,-53.2286,24.9076,17.5665,-17.0863,-69.8228,27.8288,-24.7541,-4.54581,-4.80908,-0.35225,-0.596647,-0.374407,0.67966,0.169625,0.713415,-0.683514,-0.0786792,-0.641275,0.102666,-0.29573,0.907944,0.163279,-0.730878,0.161631,0.151251,-0.737394,0.100468,0.0608568,-0.0730648,0.688103
128.05,0,,25.4941,6.3826,-7.0663,-7.1444,9.33726,5.5958,43.4141,10.0918,5.61048,10.4242,-12.0693,-10.6432,8.34211,4.05645,3.37895,3.37895,2.11238,-2.11238,4.89994,-4.89994,15.4139,-1.92093,15.8547,1.21851,20.579,4.90722,151.777,-3.18619,2.39354,142.894,21.2514,-8.19771,143.203,-21.1697,7.33863,135.4,-14.4087,21.3908,157.566,2.25038,9.80044,155.872,-7.6998,9.50773,161.587,1.91435,-1.05503,-20.0249,21.4785,-121.576,46.8598,-27.3321,20.0157,-0.996069,317.36,110.334,-470.662,303.303,439.395,-42.0044,-29.2981,3.42761,-17.0863,-182.13,3.91167,-20.6284,-12.1222,0,-0.35092,-0.596912,-0.375397,0.676973,0.174813,0.714512,-0.681722,-0.0783715,-0.639302,0.102545,-0.300373,0.907771,0.160531,-0.731727,0.158089,0.15009,-0.737451,0.0974154,0.0608559,-0.0738572,0.688093
128.06,0,,26.6098,6.47718,-7.33277,-6.9599,9.9847,5.924,44.9535,10.2333,6.05049,10.5322,-12.4378,-10.5351,8.2876,3.80139,3.47627,3.47627,2.27219,-2.27219,4.99913,-4.99913,15.5209,-1.88906,16.2616,1.12328,21.0235,4.89908,151.711,-3.26524,2.56633,142.208,22.161,-8.71099,142.632,-21.677,7.56769,134.966,-14.4629,21.9528,157.846,2.21046,9.80301,156.13,-7.87801,9.51214,161.614,1.88281,-0.960164,-35.1508,15.1326,-123.537,14.6682,59.1004,14.6386,8.30057,333.494,179.704,-540.595,249.099,423.742,-21.4987,-69.3191,-11.2201,-15.1397,-188.964,-34.1713,-17.1374,-12.7283,-10.6868,-0.349445,-0.597201,-0.376241,0.674239,0.179882,0.715562,-0.680517,-0.077885,-0.637363,0.10157,-0.304282,0.907659,0.157417,-0.732517,0.154304,0.149423,-0.737534,0.0947936,0.0607329,-0.0747106,0.68796
128.07,0,,27.7948,6.62007,-7.62515,-6.78875,10.4713,6.15921,46.4504,10.377,6.45934,10.6417,-12.6939,-10.455,8.34552,3.65541,3.61353,3.61353,2.42775,-2.42775,5.09662,-5.09662,15.5598,-1.86299,16.5411,1.03419,21.3934,4.90925,151.623,-3.38367,2.73912,141.67,23.1116,-9.20952,142.248,-22.1093,7.70994,134.593,-14.4656,22.3414,158.022,2.19311,9.81585,156.278,-8.03701,9.52976,161.636,1.85612,-0.873922,-32.7126,15.1326,-118.167,0,152.831,24.902,1.47039,327.597,217.271,-527.829,283.176,379.802,-8.28864,-116.686,-41.5062,-13.6618,-65.3958,-40.5138,-4.7604,-6.97025,-7.74796,-0.347741,-0.59733,-0.377101,0.671417,0.184823,0.716585,-0.679865,-0.0770326,-0.635672,0.100835,-0.306779,0.907825,0.154246,-0.733387,0.150462,0.14936,-0.737582,0.0928997,0.0606101,-0.0755032,0.68783
128.08,0,,29.0307,6.75289,-7.95034,-6.60378,10.7915,6.36297,47.9182,10.4934,6.93052,10.7643,-12.8454,-10.3901,8.52099,3.56322,3.76851,3.76851,2.58288,-2.58288,5.19581,-5.19581,15.4496,-1.8456,16.7072,0.95023,21.6839,4.94994,151.513,-3.51914,2.9136,141.285,24.1128,-9.68998,142.05,-22.4748,7.75298,134.297,-14.3328,22.5385,158.137,2.15579,9.81136,156.371,-8.18901,9.55796,161.669,1.83671,-0.790554,-41.9913,11.7155,-86.4212,-1.95949,195.809,55.6718,-19.0202,348.154,176.268,-560.021,385.207,257.87,2.46069,-169.921,-79.5848,3.89308,123.025,-38.0829,-1.5868,-3.3336,1.8702,-0.345842,-0.597442,-0.377888,0.668473,0.18958,0.717607,-0.679834,-0.0757473,-0.634178,0.0997965,-0.307447,0.908484,0.151558,-0.734044,0.146858,0.149602,-0.737632,0.0913114,0.0604292,-0.0762385,0.687672
