"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
81.03,0,,10.2476,2.55485,-5.06008,-8.42397,0.254704,-4.123,22.0947,10.377,-1.02213,9.07579,-2.11589,-9.72502,1.5185,2.86564,-0.506575,-0.506575,2.69998,-2.69998,-3.84641,3.84641,12.2339,-1.83981,8.74942,-1.29735,-1.70085,2.48209,153.122,0.324569,2.72785,153.356,10.5498,-2.33282,152.673,-11.372,5.91468,151.022,-12.2276,8.38191,149.186,3.66675,10.9234,147.211,-6.52046,11.0603,151.76,1.83914,1.377,24.9013,68.3628,-76.6518,109.843,72.7426,73.7247,182.138,32.1864,-117.206,246.986,386.801,477.018,1.94265,-34.1952,20.5121,25.3771,-85.8999,-20.0334,-1.90416,-14.5466,6.41211,-0.367389,-0.612457,-0.372943,-0.697566,-0.146008,-0.695857,-0.688027,-0.0866748,-0.680092,0.116096,-0.213088,0.883175,0.176763,-0.73635,0.172307,0.200751,-0.734888,0.149663,0.0602452,-0.088323,0.747968
81.04,0,,10.9148,2.65145,-5.44156,-8.29096,0.566326,-4.08608,23.3765,10.4112,-0.492366,9.03347,-4.17106,-9.79497,1.736,2.7381,-0.397159,-0.397159,2.83344,-2.83344,-3.84641,3.84641,12.396,-1.75579,10.9029,-1.29633,-1.27874,2.39461,153.177,0.206417,2.85367,153.153,11.0832,-2.64441,152.464,-12.093,6.0562,150.643,-12.3929,10.6206,149.291,3.63637,10.9208,147.305,-6.58336,11.1361,151.733,1.75421,1.36838,27.3395,44.4436,-44.9243,101.054,39.0664,87.8931,124.509,60.5236,-105.944,-187.876,-167.992,301.809,39.5437,-48.8442,-12.2109,36.1191,-40.5423,-34.1713,0,-11.8191,-1.06868,-0.366667,-0.612047,-0.374297,-0.698102,-0.146188,-0.696149,-0.687655,-0.0831339,-0.678988,0.106024,-0.228895,0.882254,0.17543,-0.736697,0.170486,0.200576,-0.735345,0.14857,0.0609757,-0.0885033,0.748066
81.05,0,,11.5821,2.75006,-5.79308,-8.15556,0.944825,-4.07104,24.6515,10.4683,0.163291,8.99991,-5.84869,-9.87509,1.89103,2.61518,-0.296182,-0.296182,2.96031,-2.96031,-3.84641,3.84641,12.4316,-1.67176,12.655,-1.2738,-0.871529,2.28474,153.254,0.0972031,2.97354,152.9,11.6167,-2.95123,152.217,-12.8043,6.19918,150.308,-12.4308,12.4616,149.395,3.62162,10.9074,147.392,-6.65324,11.1978,151.7,1.66929,1.33963,25.872,10.7392,-27.8234,82.5224,22.4667,72.7638,84.0018,110.318,-67.3841,-403.226,-584.486,146.373,38.0759,-74.2162,-27.3405,41.4901,0,-40.5138,11.7423,0,-17.0989,-0.366107,-0.611603,-0.37569,-0.698448,-0.146184,-0.696616,-0.687231,-0.0798992,-0.67777,0.0971755,-0.241352,0.881538,0.173897,-0.737034,0.168648,0.200453,-0.735707,0.147471,0.0617708,-0.0885055,0.748146
81.06,0,,12.2247,2.83157,-6.13244,-8.03781,1.37313,-4.01634,25.866,10.5459,0.564663,9.02763,-6.15226,-9.90815,2.02902,2.42619,-0.210112,-0.210112,3.08994,-3.08994,-3.84299,3.84299,12.6747,-1.637,13.0397,-1.26049,-0.40721,2.14843,153.353,0.00279319,3.09702,152.62,12.1351,-3.25949,151.937,-13.4666,6.35164,149.935,-12.6747,12.9469,149.56,3.59905,10.917,147.535,-6.75108,11.2234,151.667,1.63533,1.32238,15.6226,-18.0614,-35.155,55.6495,20.034,50.7854,62.5152,140.621,-38.5597,-348.279,-247.106,204.044,10.7493,-79.1133,-35.6418,0.973269,23.4555,-15.1438,2.53888,-3.9397,1.8702,-0.365684,-0.611182,-0.377159,-0.698692,-0.14594,-0.697166,-0.686682,-0.0770915,-0.67661,0.0970504,-0.245556,0.881754,0.172491,-0.73745,0.166936,0.200078,-0.735918,0.145999,0.0621349,-0.0884415,0.748304
81.07,0,,12.8503,2.88792,-6.4799,-7.93579,1.8185,-3.89463,27.0425,10.6143,0.865068,9.07725,-6.0078,-9.94249,2.11534,2.20339,-0.146544,-0.146544,3.20873,-3.20873,-3.83786,3.83786,12.9762,-1.62251,13.0093,-1.24513,0.0347618,2.05281,153.43,-0.0684332,3.21136,152.296,12.6535,-3.59676,151.618,-14.0865,6.54349,149.562,-12.9781,13.0162,149.763,3.56087,10.9382,147.722,-6.85592,11.2507,151.65,1.62077,1.30226,16.5933,-34.6584,-56.6366,27.3209,6.34411,27.8257,79.5906,142.587,-14.6603,-192.871,71.7406,181.25,-7.81377,-70.7967,-26.3765,-4.86635,32.2319,2.43083,0.952079,-6.36414,-18.1676,-0.365252,-0.610931,-0.378376,-0.698933,-0.145695,-0.697651,-0.685837,-0.0747121,-0.675644,0.099554,-0.247206,0.882252,0.171336,-0.737837,0.165415,0.199476,-0.736195,0.144236,0.0623201,-0.0883224,0.74839
81.08,0,,13.4405,2.92213,-6.80995,-7.84378,2.26388,-3.71549,28.1651,10.6942,1.24276,9.12395,-6.06223,-9.96792,2.15055,1.96676,-0.109697,-0.109697,3.31882,-3.31882,-3.83102,3.83102,13.1642,-1.59354,13.1864,-1.22977,0.414659,1.98771,153.468,-0.112007,3.3189,151.944,13.1609,-3.93117,151.261,-14.6591,6.75213,149.221,-13.1651,13.2826,149.988,3.51834,10.9651,147.93,-6.97472,11.2709,151.634,1.59165,1.28501,10.7462,-31.7296,-75.6804,18.0833,-4.38841,8.79136,108.382,147.501,4.39046,-237.273,36.0696,185.095,-36.6081,-71.7677,-2.43682,-10.742,-42.018,59.0942,9.20343,-11.8191,0.534342,-0.364782,-0.6109,-0.37931,-0.699016,-0.145394,-0.698222,-0.684836,-0.0727562,-0.674765,0.100164,-0.249647,0.882674,0.17023,-0.738234,0.163944,0.198806,-0.736441,0.142283,0.062624,-0.0882596,0.748437
81.09,0,,14.0276,2.9493,-7.12623,-7.7675,2.66942,-3.53908,29.2811,10.7718,1.66906,9.194,-6.10271,-9.98827,2.22949,1.7578,-0.0756628,-0.0756628,3.42444,-3.42444,-3.82588,3.82588,13.2874,-1.57905,13.358,-1.2267,0.789591,1.95516,153.49,-0.152788,3.42177,151.604,13.6656,-4.2537,150.926,-15.2219,6.96514,148.859,-13.287,13.5453,150.191,3.47234,11.0037,148.111,-7.09703,11.2974,151.628,1.57709,1.28214,18.0608,-10.7392,-111.825,20.9945,-15.1209,6.82864,104.967,164.044,9.77355,-333.848,101.035,238.372,-35.1404,-54.2057,-6.82844,-28.8016,-82.4826,69.3484,9.83815,-5.75803,-19.5035,-0.364222,-0.610943,-0.380092,-0.698944,-0.145026,-0.698883,-0.683815,-0.0707437,-0.673927,0.10041,-0.251726,0.8833,0.169256,-0.73867,0.162481,0.198314,-0.736673,0.14045,0.0627481,-0.0882625,0.748461
81.1,0,,14.6255,2.99156,-7.40242,-7.68359,3.01946,-3.42285,30.3589,10.8334,2.00811,9.28886,-6.14249,-10.0315,2.35271,1.62258,-0.0157514,-0.0157514,3.51603,-3.51603,-3.82075,3.82075,13.4657,-1.59064,13.5186,-1.21646,1.16204,1.94702,153.49,-0.218428,3.50912,151.296,14.1594,-4.54577,150.624,-15.7586,7.1548,148.48,-13.4631,13.7971,150.307,3.42722,11.0152,148.21,-7.20186,11.3379,151.623,1.58923,1.27064,13.681,1.95259,-95.2191,34.6549,-17.0766,2.43296,60.5705,183.618,22.9449,-302.211,154.242,336.961,-47.8323,-52.7281,-11.2201,-10.742,-83.0263,24.42,8.25135,-8.18246,-13.0914,-0.363547,-0.610876,-0.38076,-0.698659,-0.144542,-0.699696,-0.682938,-0.0687271,-0.67305,0.101143,-0.253987,0.883858,0.16828,-0.738978,0.160894,0.198258,-0.736876,0.13911,0.0626851,-0.0881376,0.748498
81.11,0,,15.2882,3.05495,-7.66363,-7.58443,3.34673,-3.37225,31.4256,10.8858,2.30976,9.41436,-6.31486,-10.1053,2.46345,1.5519,0.077913,0.077913,3.62887,-3.62887,-3.81562,3.81562,13.6505,-1.6283,13.7843,-1.19905,1.49476,1.94905,153.485,-0.318983,3.6156,151.016,14.6833,-4.80408,150.35,-16.2594,7.31237,148.135,-13.6446,14.1474,150.361,3.37948,11.0274,148.248,-7.2997,11.3996,151.623,1.62562,1.25339,-1.46744,7.81035,-51.7611,50.7787,-13.6899,22.4691,53.2185,233.904,28.8243,-274.46,146.47,330.645,-27.3266,-53.2347,1.95481,12.2199,-69.8228,-17.0996,5.71247,2.42443,-0.534342,-0.362635,-0.610699,-0.381618,-0.698034,-0.14405,-0.70078,-0.682238,-0.0668382,-0.672105,0.101325,-0.256975,0.884151,0.167423,-0.739275,0.159244,0.198616,-0.73709,0.138128,0.0624433,-0.0878967,0.748526
81.12,0,,15.9785,3.11331,-7.86935,-7.50005,3.62136,-3.3531,32.4608,10.9338,2.60268,9.53841,-6.58004,-10.1663,2.58043,1.51656,0.186485,0.186485,3.71685,-3.71685,-3.80878,3.80878,13.7931,-1.64858,14.122,-1.18369,1.78775,1.94905,153.468,-0.432665,3.69636,150.78,15.2263,-5.02575,150.119,-16.7097,7.43639,147.827,-13.7855,14.5598,150.372,3.32047,11.0281,148.248,-7.40453,11.4489,151.617,1.64746,1.23901,-7.81128,14.1563,-24.9091,59.5684,-6.82111,28.3163,64.9342,258.802,38.5597,-299.436,122.557,321.857,14.1598,-43.9471,-17.0845,2.91981,12.1938,-49.315,0.952079,0.606108,10.1525,-0.36178,-0.610393,-0.38235,-0.6971,-0.143497,-0.702106,-0.681725,-0.0650657,-0.671165,0.100836,-0.260207,0.884326,0.166695,-0.739477,0.157539,0.199231,-0.737166,0.137337,0.0623198,-0.0877117,0.748571
