"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
36.67,0,,9.62348,3.90523,-0.751217,-7.15394,8.77378,9.12805,19.2175,9.80661,1.65285,8.93861,7.97225,-8.08956,-0.23794,3.23287,-0.0939456,-0.0939456,1.65973,-1.65973,1.11339,-1.11339,7.72154,-1.27773,-0.130093,-0.316402,10.5775,11.029,154.094,0.126252,1.65754,145.47,9.77289,-0.581303,144.027,-9.1811,9.33743,144.534,-7.58909,1.29359,163.233,2.58712,9.33752,161.702,-7.10052,8.62921,166.237,1.2544,0.560575,-15.1259,53.2302,-5.86528,114.77,263.161,82.5161,237.776,404.337,-33.2148,19.4259,59.9831,14.2803,0.47487,-46.8601,-104.971,16.113,0.466003,-57.6134,12.0597,3.3336,8.2823,-0.377526,-0.604836,-0.37301,-0.680757,-0.134589,-0.713351,-0.656212,-0.143499,-0.685387,0.129526,-0.133372,0.91645,0.146062,-0.730248,0.158818,0.10865,-0.739861,0.0696462,0.0563997,-0.0913138,0.658607
36.68,0,,10.7083,4.11654,-1.04198,-7.12438,8.63007,9.33864,20.9608,9.91841,2.22375,9.04077,8.03157,-8.18748,-0.135155,3.15911,0.0250334,0.0250334,1.74069,-1.74069,1.14075,-1.14075,7.90631,-1.32698,0.171611,-0.320498,10.5676,11.147,153.957,0.00949685,1.74085,145.503,10.7003,-0.905254,143.918,-9.93966,9.73719,144.429,-7.77062,1.62931,163.315,2.63659,9.41585,161.752,-7.15643,8.74553,166.248,1.3005,0.577823,-16.1192,55.671,-26.3754,137.22,263.686,102.532,229.997,364.779,-35.1619,-59.9428,78.1175,280.389,4.87821,-22.9657,-94.2325,21.9887,6.36871,-63.9559,-3.80832,-3.3336,4.80908,-0.375994,-0.604948,-0.373126,-0.680025,-0.139167,-0.714146,-0.654826,-0.138375,-0.68559,0.129338,-0.136541,0.916416,0.145574,-0.730737,0.159002,0.108707,-0.740502,0.0687888,0.0559716,-0.0912513,0.658597
36.69,0,,11.8132,4.32986,-1.32992,-7.09577,8.36113,9.5506,22.7647,10.0188,1.91586,9.1152,7.24998,-8.2676,-0.219201,3.07768,0.146825,0.146825,1.82612,-1.82612,1.16983,-1.16983,9.03439,-1.35595,1.12931,-0.335857,10.3714,11.2549,153.814,-0.109493,1.82863,145.657,11.6495,-1.19305,143.923,-10.7325,10.11,144.484,-8.88419,2.76782,163.398,2.68519,9.49932,161.801,-7.2071,8.85039,166.242,1.32961,0.600821,-5.37308,74.2206,-44.4295,136.212,237.785,92.2888,227.531,292.462,-19.5471,-412.662,308.684,1130.89,4.40334,-6.33244,-82.0216,22.9619,-1.00967,-78.6246,7.29927,-1.51527,16.0303,-0.374409,-0.605073,-0.373249,-0.679117,-0.14338,-0.71513,-0.653777,-0.132391,-0.685821,0.131719,-0.150091,0.914096,0.145208,-0.731228,0.159308,0.108712,-0.741088,0.0679987,0.0556673,-0.0913139,0.658669
36.7,0,,12.9274,4.51602,-1.59274,-7.06288,7.97979,9.74615,24.6246,10.1055,0.135868,9.17649,5.74262,-8.33755,-0.458277,3.02544,0.258772,0.258772,1.92388,-1.92388,1.20232,-1.20232,11.6828,-1.36754,2.51328,-0.351217,10.1356,11.3688,153.682,-0.218428,1.92894,145.942,12.6302,-1.41187,144.049,-11.5481,10.4353,144.534,-11.4988,4.596,163.469,2.7173,9.58792,161.845,-7.25602,8.94467,166.253,1.33932,0.620944,9.77539,84.4716,-82.0222,124.511,223.618,101.08,195.799,162.079,-9.27724,-23.3111,27.3013,314.991,10.2745,7.30342,-51.7623,22.4573,26.3292,-57.1384,11.1076,-4.54581,8.81665,-0.372827,-0.605264,-0.373438,-0.677836,-0.147226,-0.716474,-0.653151,-0.125674,-0.685989,0.141365,-0.175607,0.908372,0.144841,-0.731775,0.159368,0.108769,-0.741605,0.0672633,0.0554838,-0.0914354,0.658604
36.71,0,,14.043,4.68909,-1.83815,-7.01711,7.52445,9.94307,26.4868,10.1785,-1.82362,9.23632,5.31135,-8.39859,-0.239076,2.95783,0.370719,0.370719,2.02185,-2.02185,1.23482,-1.23482,14.4317,-1.38203,2.78177,-0.361456,10.3069,11.4726,153.545,-0.327083,2.02926,146.31,13.6191,-1.58122,144.253,-12.3589,10.7096,144.144,-14.1947,5.41886,163.54,2.73899,9.6624,161.889,-7.30494,9.02397,166.259,1.3563,0.638193,10.2495,77.6376,-85.4497,108.892,204.109,110.832,147.94,18.5911,-20.9979,120.163,702.061,596.753,-8.80668,-3.92611,-32.723,-2.4512,29.2805,-23.9171,3.80832,-1.81832,-16.5646,-0.371244,-0.605454,-0.373625,-0.676321,-0.150524,-0.718072,-0.652858,-0.118657,-0.686063,0.157108,-0.193546,0.903521,0.144299,-0.732298,0.15907,0.10877,-0.742043,0.0665317,0.055301,-0.0914969,0.658607
36.72,0,,15.1757,4.86317,-2.06574,-6.96086,7.06769,10.1414,28.3623,10.2401,-4.00125,9.29762,4.50254,-8.46472,0.14992,2.87025,0.491949,0.491949,2.12534,-2.12534,1.26902,-1.26902,17.3816,-1.40521,3.34642,-0.358384,10.657,11.56,153.424,-0.444676,2.13574,146.695,14.6231,-1.71014,144.478,-13.1746,10.9109,143.535,-17.0721,6.65955,163.628,2.75115,9.7311,161.955,-7.35211,9.09623,166.253,1.37814,0.641068,7.81128,83.4954,-86.9161,92.7678,187.032,145.017,158.185,-120.146,-47.837,394.901,1062.56,917.512,-19.038,-10.7229,-44.9338,-12.6885,11.2617,-28.3317,-5.39512,8.18246,-10.6868,-0.369657,-0.605575,-0.37393,-0.67452,-0.153386,-0.719931,-0.652983,-0.111638,-0.685761,0.172501,-0.214741,0.897908,0.143566,-0.732845,0.15846,0.108647,-0.742462,0.0657376,0.0551165,-0.0914336,0.658651
36.73,0,,16.2867,5.0292,-2.30589,-6.89554,6.66642,10.3205,30.211,10.2926,-5.49081,9.32972,1.94421,-8.5423,0.55368,2.77959,0.606427,0.606427,2.22777,-2.22777,1.30152,-1.30152,19.6313,-1.4139,5.72407,-0.360432,10.95,11.6272,153.314,-0.555845,2.24094,147.04,15.612,-1.84904,144.692,-13.9821,11.0364,143.002,-19.2586,9.60069,163.711,2.76763,9.78889,162.015,-7.38531,9.18258,166.242,1.38542,0.643942,11.2202,84.4716,-85.4497,91.3121,158.221,147.94,178.201,-220.719,-75.2105,411.551,956.142,580.001,3.41043,0,-39.5514,37.597,20.0381,-33.1934,-1.90416,8.78857,0,-0.368179,-0.605676,-0.374283,-0.672711,-0.155771,-0.721786,-0.653489,-0.104927,-0.684986,0.174635,-0.244831,0.891304,0.142646,-0.733374,0.157662,0.108467,-0.74297,0.0650068,0.0550559,-0.0914344,0.658718
36.74,0,,17.4024,5.20328,-2.58127,-6.83071,6.40034,10.4832,32.0351,10.3451,-6.14772,9.36475,-1.97073,-8.59444,0.89611,2.69508,0.737501,0.737501,2.33743,-2.33743,1.33401,-1.33401,21.0478,-1.4168,9.54104,-0.382959,11.1635,11.6841,153.227,-0.682935,2.35401,147.282,16.5845,-2.03884,144.824,-14.7831,11.1115,142.624,-20.6295,13.8008,163.799,2.77718,9.85245,162.081,-7.42549,9.26365,166.248,1.38784,0.669815,0.970766,76.1731,-78.613,102.565,110.855,141.602,150.406,-225.059,-134.768,171.503,135.709,567.918,19.5128,-26.3852,-44.9338,48.8437,33.7076,-47.8621,5.39512,4.84887,7.74796,-0.366729,-0.60564,-0.374847,-0.670977,-0.15778,-0.72353,-0.65417,-0.0988243,-0.683713,0.164561,-0.280169,0.883662,0.141792,-0.733924,0.156868,0.108282,-0.74345,0.0642126,0.0549333,-0.0916166,0.658712
36.75,0,,18.4842,5.33007,-2.8769,-6.7611,6.32777,10.6159,33.8188,10.377,-5.96822,9.39393,-5.59816,-8.62496,1.08976,2.60289,0.846635,0.846635,2.44943,-2.44943,1.36651,-1.36651,21.6248,-1.4168,13.1532,-0.398318,11.2728,11.7025,153.172,-0.787959,2.46899,147.354,17.5365,-2.29572,144.818,-15.5579,11.1779,142.431,-21.1877,17.5867,163.892,2.76677,9.90767,162.157,-7.46568,9.31476,166.242,1.38542,0.687064,0.970766,59.5761,-52.2376,109.395,63.0118,108.89,108.904,-138.655,-110.831,84.9189,-917.083,590.712,34.6655,-35.1662,-47.3706,26.855,42.95,-78.1217,6.34719,-3.03054,2.93888,-0.365499,-0.605625,-0.37551,-0.669291,-0.159556,-0.725142,-0.654713,-0.0936962,-0.682059,0.150221,-0.308927,0.876973,0.141002,-0.73443,0.155895,0.108039,-0.743763,0.0634198,0.0548743,-0.0917421,0.658736
36.76,0,,19.5259,5.44176,-3.18629,-6.66289,6.41599,10.7649,35.5353,10.4135,-5.21908,9.43334,-7.14879,-8.6504,1.00628,2.48458,0.936643,0.936643,2.56822,-2.56822,1.40071,-1.40071,21.6281,-1.43128,14.7531,-0.41163,11.166,11.7147,153.122,-0.87371,2.59013,147.271,18.4597,-2.60683,144.687,-16.2888,11.2582,142.536,-21.1985,19.1448,164.007,2.76156,9.94234,162.262,-7.50412,9.3597,166.242,1.4024,0.701437,6.34384,44.9317,-64.9396,120.592,24.4224,72.7638,78.5946,-34.6434,-44.9354,-242.546,-907.319,458.619,24.4342,-39.0501,-62.9823,-4.86635,47.843,-33.6963,3.49096,1.81832,3.47322,-0.364348,-0.605701,-0.37619,-0.667568,-0.161017,-0.726714,-0.654999,-0.0895427,-0.680207,0.142284,-0.319971,0.87403,0.140081,-0.734833,0.154914,0.107612,-0.744066,0.062504,0.0546893,-0.0917998,0.658774
