"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
134.89,0,,3.4785,2.89748,2.17379,-8.76924,2.07118,1.86891,7.06729,6.76584,0.761998,4.65432,5.92648,-8.33482,6.43194,8.41576,0.464398,0.464398,0.245442,-0.245442,3.83057,-3.83057,2.67078,0.902759,-1.30835,1.6165,12.669,5.99912,152.363,-0.446962,0.275992,150.304,3.11882,2.33906,149.863,-3.92835,4.88388,143.511,-2.60419,-0.722291,154.225,2.15554,9.11938,153.294,-4.54228,6.70508,162.196,-0.896013,-1.71181,36.1344,26.8497,0.479102,-27.3293,164.067,-33.2002,139.642,433.575,-167.48,14.547,-8.20721,41.5406,25.3931,28.7882,-21.4722,-4.38763,27.8312,4.3766,-16.6291,-0.887347,-15.9967,-0.379476,-0.608127,-0.352925,-0.691379,-0.104436,-0.697727,-0.679114,-0.174509,-0.67533,0.110968,-0.116156,0.931083,0.197578,-0.724209,0.180549,0.178725,-0.726254,0.143627,0.0683002,-0.0768454,0.710042
134.9,0,,4.03481,3.03388,2.04038,-8.62517,1.91253,1.88442,8.2319,6.86727,1.48554,4.75512,6.08318,-8.49888,6.59069,8.37027,0.57445,0.57445,0.349034,-0.349034,3.93284,-3.93284,2.61794,0.887458,-1.19162,1.61275,12.7786,5.87652,152.368,-0.549298,0.387693,150.48,3.56417,2.31095,149.945,-4.64319,5.15364,143.511,-2.55349,-0.611008,154.252,2.1876,9.0889,153.3,-4.60941,6.87395,162.179,-0.883102,-1.70362,22.9505,23.9189,16.1069,-51.2871,187.498,-38.5668,162.571,447.27,-170.421,24.0025,5.39331,0.407261,28.3007,20.0172,-22.4709,39.5403,-25.3898,-38.0765,-2.81849,-11.8313,21.534,-0.378614,-0.607931,-0.353894,-0.690716,-0.107795,-0.698346,-0.678494,-0.169196,-0.67593,0.110055,-0.116708,0.931163,0.196117,-0.724468,0.179332,0.179205,-0.727136,0.142827,0.0681816,-0.0768492,0.710138
134.91,0,,4.70301,3.1737,1.87794,-8.45941,1.74885,1.87666,9.61943,6.9687,2.3216,4.87345,6.23284,-8.62852,6.73148,8.36316,0.696198,0.696198,0.468316,-0.468316,4.03511,-4.03511,2.5699,0.862977,-1.04085,1.58652,12.8663,5.76897,152.368,-0.661592,0.516313,150.661,4.11167,2.27099,150.011,-5.4739,5.44655,143.527,-2.50546,-0.470329,154.252,2.21777,9.05259,153.278,-4.67826,7.02874,162.174,-0.859863,-1.67359,3.90302,39.0649,41.4993,-90.8251,224.13,-47.3671,183.101,465.791,-185.042,69.8254,8.6762,109.961,27.3315,-1.45286,-48.8367,45.4249,-6.34746,-99.6274,-9.30102,-11.2397,-20.6111,-0.377586,-0.607764,-0.354941,-0.689927,-0.112007,-0.699022,-0.677813,-0.163212,-0.676409,0.109013,-0.117497,0.931191,0.194523,-0.724745,0.17786,0.179881,-0.727887,0.14222,0.0678771,-0.0769721,0.710207
134.92,0,,5.49111,3.30215,1.68096,-8.27369,1.58895,1.86425,11.2094,7.02172,3.35279,4.94503,6.32294,-8.74554,6.8457,8.3859,0.824592,0.824592,0.595121,-0.595121,4.13924,-4.13924,2.41138,0.853796,-0.78793,1.57652,12.9156,5.69153,152.341,-0.779418,0.653086,150.809,4.77493,2.20441,150.033,-6.39275,5.7785,143.555,-2.35071,-0.249862,154.219,2.23192,9.00395,153.234,-4.71784,7.15688,162.168,-0.849534,-1.65994,-12.6983,43.4513,24.4114,-129.903,272.454,-57.6228,190.9,457.986,-155.276,20.6082,14.5385,-56.202,27.3315,-24.9139,-71.2743,33.7073,71.2869,-88.3676,-4.79144,-5.0283,0.615258,-0.376353,-0.607683,-0.355906,-0.68906,-0.117193,-0.699681,-0.676895,-0.156864,-0.676834,0.106818,-0.118355,0.931334,0.192945,-0.724964,0.17616,0.18049,-0.728492,0.141975,0.0677523,-0.0770301,0.71024
134.93,0,,6.41509,3.42377,1.46818,-8.09578,1.43157,1.90458,13.0268,7.04246,4.52498,5.00055,6.35585,-8.86027,6.93908,8.38022,0.963885,0.963885,0.701293,-0.701293,4.24151,-4.24151,2.21444,0.853796,-0.481513,1.56028,12.9347,5.63991,152.281,-0.909413,0.770698,150.93,5.5594,2.10416,150,-7.41115,6.10612,143.576,-2.15859,0.0125981,154.208,2.21871,8.94494,153.218,-4.75227,7.28797,162.163,-0.849534,-1.64356,-30.7565,41.9957,-7.32341,-141.091,320.29,-40.0449,194.366,386.243,-124.986,4.36409,-1.87593,11.8106,-7.80207,-81.0375,-98.1395,4.38763,159.663,-20.013,11.274,-5.0283,-6.76784,-0.375019,-0.607575,-0.356647,-0.688142,-0.123358,-0.700289,-0.676,-0.150154,-0.676916,0.104134,-0.119333,0.931532,0.191539,-0.725076,0.174387,0.180917,-0.729161,0.141608,0.0676909,-0.0771517,0.710296
134.94,0,,7.50692,3.55108,1.20137,-7.9361,1.2553,2.08449,15.0331,7.03094,5.69433,5.08089,6.34879,-8.96926,7.00589,8.28071,1.12896,1.12896,0.782963,-0.782963,4.34565,-4.34565,2.07514,0.823194,-0.175096,1.54779,12.9046,5.63991,152.176,-1.06651,0.866296,151.029,6.48415,1.93066,149.945,-8.47688,6.40336,143.609,-2.02518,0.287657,154.296,2.16403,8.88658,153.3,-4.7953,7.4087,162.163,-0.818548,-1.62718,-45.9009,51.2604,-37.119,-122.088,377.431,-24.9002,223.627,293.923,-113.265,40.489,-16.1799,95.7064,-37.1204,-112.785,-98.1395,-12.6983,132.808,17.586,6.48253,-5.91564,-10.1518,-0.37349,-0.607387,-0.357132,-0.687397,-0.130375,-0.700703,-0.675262,-0.143317,-0.676604,0.101811,-0.120672,0.931621,0.190626,-0.725027,0.172864,0.180739,-0.729916,0.140636,0.0673871,-0.0771533,0.710311
134.95,0,,8.73782,3.69658,0.873557,-7.81937,1.05636,2.37142,17.1644,7.00788,6.87649,5.16855,6.27279,-9.08513,7.05832,8.10585,1.31424,1.31424,0.831751,-0.831751,4.44792,-4.44792,1.93583,0.786472,0.184823,1.54654,12.8224,5.67002,152.039,-1.24574,0.931116,151.117,7.5233,1.67356,149.874,-9.54751,6.68903,143.659,-1.88643,0.613107,154.444,2.08765,8.84443,153.448,-4.84866,7.5235,162.163,-0.782398,-1.62445,-63.4735,37.5896,-64.4506,-64.4664,410.167,-20.0111,250.489,234.883,-140.614,16.0017,-14.0695,56.6093,-51.2707,-136.246,-109.858,0,4.88266,-13.6868,-9.86472,-5.91564,-6.46021,-0.371855,-0.607103,-0.357327,-0.686939,-0.137888,-0.700856,-0.674544,-0.136484,-0.676131,0.0991845,-0.122378,0.931663,0.190201,-0.724911,0.171766,0.18018,-0.730731,0.139225,0.067081,-0.0770302,0.710362
134.96,0,,10.0758,3.87505,0.475918,-7.74647,0.813361,2.69712,19.4049,6.98253,7.98744,5.23721,5.9304,-9.19986,6.99439,7.94948,1.5168,1.5168,0.843571,-0.843571,4.55205,-4.55205,1.90221,0.75587,0.802521,1.5403,12.5732,5.75391,151.847,-1.44488,0.961283,151.194,8.64826,1.32472,149.797,-10.6393,6.98194,143.817,-1.85442,1.21572,154.576,2.01881,8.81201,153.58,-4.88996,7.64274,162.152,-0.753994,-1.61626,-66.4052,43.4513,-76.6563,41.0194,429.214,-31.2446,315.944,202.666,-123.053,-176.746,70.8165,437.806,-53.2091,-141.089,-90.3163,22.4544,-119.137,-62.9833,-8.73732,-9.76081,0,-0.37002,-0.606792,-0.35708,-0.686863,-0.145454,-0.700718,-0.673746,-0.129524,-0.675577,0.0958322,-0.126657,0.931221,0.190256,-0.724706,0.171273,0.179697,-0.731547,0.138008,0.0668382,-0.0769707,0.710438
134.97,0,,11.4714,4.06602,0.0257253,-7.74083,0.553992,2.96388,21.7046,6.93642,8.31218,5.28834,4.96825,-9.28934,6.68479,7.91252,1.73106,1.73106,0.828957,-0.828957,4.65804,-4.65804,2.69479,0.734448,1.95523,1.52156,12.1349,5.89372,151.599,-1.65813,0.966787,151.232,9.82088,0.910765,149.698,-11.7345,7.27556,144.108,-2.63621,2.52382,154.598,1.95564,8.81979,153.596,-4.90718,7.74791,162.152,-0.730754,-1.59715,-30.7565,51.7521,-85.4398,133.326,403.785,-0.477537,351.072,139.156,-49.7849,-389.616,114.198,690.715,-7.31747,-99.6018,-78.1321,26.3774,-133.785,-122.067,-1.97294,-12.7186,-2.46103,-0.368005,-0.606485,-0.356469,-0.687046,-0.152534,-0.700475,-0.672877,-0.122624,-0.674891,0.094608,-0.14002,0.929112,0.190871,-0.7246,0.171216,0.179757,-0.732153,0.13758,0.0665919,-0.0770293,0.710476
134.98,0,,12.8638,4.27062,-0.453132,-7.77034,0.307214,3.14535,23.9838,6.89032,7.33227,5.34531,3.67859,-9.40522,6.19274,7.9708,1.96552,1.96552,0.799942,-0.799942,4.76217,-4.76217,4.82277,0.716087,3.30736,1.51156,11.672,6.04429,151.341,-1.8924,0.960468,151.243,10.9731,0.465001,149.588,-12.8247,7.5663,144.393,-4.72542,4.28545,154.521,1.89718,8.84702,153.519,-4.92095,7.87086,162.146,-0.712679,-1.58623,13.6696,53.2274,-74.2152,234.368,368.663,26.3782,315.944,41.5125,-21.9924,-382.827,196.27,672.795,36.1512,-61.9888,-80.063,24.4159,-1.4648,-111.325,-0.845548,-6.21143,-9.22887,-0.365928,-0.606055,-0.355796,-0.6874,-0.158513,-0.700279,-0.671971,-0.11579,-0.674107,0.100225,-0.162973,0.92455,0.191901,-0.72451,0.171453,0.18043,-0.732708,0.137703,0.0664124,-0.0770335,0.710515
