fold,test_subject,trial,n_windows,rmse_N_ground_force_left_vx,rmse_pctbw_ground_force_left_vx,pearson_r_ground_force_left_vx,rmse_N_ground_force_left_vy,rmse_pctbw_ground_force_left_vy,pearson_r_ground_force_left_vy,rmse_N_ground_force_left_vz,rmse_pctbw_ground_force_left_vz,pearson_r_ground_force_left_vz,rmse_N_ground_force_right_vx,rmse_pctbw_ground_force_right_vx,pearson_r_ground_force_right_vx,rmse_N_ground_force_right_vy,rmse_pctbw_ground_force_right_vy,pearson_r_ground_force_right_vy,rmse_N_ground_force_right_vz,rmse_pctbw_ground_force_right_vz,pearson_r_ground_force_right_vz,rmse_N_resultant,rmse_pctbw_resultant,pearson_r_resultant,peak_err_pctbw_ground_force_left_vx,impulse_err_pctbw_s_ground_force_left_vx,peak_lag_frames_ground_force_left_vx,peak_err_pctbw_ground_force_left_vy,impulse_err_pctbw_s_ground_force_left_vy,peak_lag_frames_ground_force_left_vy,peak_err_pctbw_ground_force_left_vz,impulse_err_pctbw_s_ground_force_left_vz,peak_lag_frames_ground_force_left_vz,peak_err_pctbw_ground_force_right_vx,impulse_err_pctbw_s_ground_force_right_vx,peak_lag_frames_ground_force_right_vx,peak_err_pctbw_ground_force_right_vy,impulse_err_pctbw_s_ground_force_right_vy,peak_lag_frames_ground_force_right_vy,peak_err_pctbw_ground_force_right_vz,impulse_err_pctbw_s_ground_force_right_vz,peak_lag_frames_ground_force_right_vz
1,z1,LQW13.csv,10,9.726277198967223,1.247552522226972,0.9081155326826637,122.31113291502542,15.688383051716952,0.9775700970714555,15.330997166233796,1.9664486001921104,0.8115297262221047,19.59226415650709,2.5130250829354233,0.6657484306355137,104.49323587366536,13.40294927885578,0.9601929681897468,14.795340413894953,1.897741949254875,0.9504480487904754,109.60988265193023,14.059242068274393,0.9647076157252802,1.096183596840038,1.9890611372669291,1.0,21.304334871253474,19.020980277475914,3.0,0.7612813000524988,1.6400631440826752,11.0,4.6355833423336374,2.8554547033533044,1.0,5.853986645694864,6.857491969560991,4.0,1.9389462506795005,1.0418321751069608,1.0
1,z1,LQW14.csv,12,9.34316361609564,1.1984120024953728,0.9072531944506276,146.84651241149695,18.83544270758088,0.9571801821414112,17.476958613267172,2.2417028995588413,0.7921524343020996,13.411269173583158,1.7202124041401066,0.7752060561546892,121.39831653293783,15.571299571932476,0.9434370712663263,17.882268636932515,2.2936904721895353,0.9327632006495679,129.28156194687662,16.5824534284705,0.9380868101448251,1.4607255296456467,2.0863296243811473,1.0,18.371860555668178,21.332896246875826,52.0,1.3212664330058514,1.3730604490451528,6.0,1.9406612049809744,2.154702251117605,8.0,3.526417318087887,4.644360939019229,4.0,5.07822094051121,0.05711417100926165,4.0
1,z1,LQW15.csv,11,10.534220414073841,1.3511843204168756,0.8705857097757338,170.13831622186308,21.82299364782383,0.9159526336556806,20.559635526435418,2.6371061231727295,0.7899667853258105,16.802909710294706,2.1552452146907894,0.6891540587521408,157.4223082788969,20.19195975300638,0.9060179298627187,32.67799279425617,4.191481642752067,0.773163726620928,157.44411554835273,20.19475688838058,0.8941892591587784,1.1977366346093583,2.1641478116434683,5.0,19.14244205373685,22.43844418979249,40.0,0.1221874618696189,2.015531662850622,7.0,3.976821930300916,2.400720181033003,40.0,1.1827545658194298,5.970655152718527,4.0,6.416336304880674,0.9251218069690614,5.0
1,z1,LQW16.csv,11,9.250311335017148,1.1865021941396845,0.8559207205085553,145.69273519961183,18.687452100143936,0.9443735704600708,17.284875674647697,2.217065152798247,0.8129915548877574,15.794800632738713,2.025938903894051,0.696003574074316,102.91641405793678,13.200696351751914,0.9672883934789311,15.105218498639264,1.9374888306461107,0.9507307302948411,121.48695469411955,15.58266885118349,0.9568692016184388,1.3486880871487577,1.604449907455564,110.0,14.457293341614113,14.984361337083774,43.0,0.5944568183886247,1.3701935325826646,7.0,2.2970528719285688,2.309589756150639,60.0,7.13243037645275,9.312192541845796,4.0,1.537313916578069,1.682026328387558,4.0
1,z1,LQW17.csv,12,8.676660186007863,1.1129221466883403,0.8290112664334359,164.6454453502274,21.118444027245072,0.9352439475980715,15.522699217321122,1.9910374919600187,0.8248840582640108,9.985485889214504,1.2808002334206736,0.8247748789950594,133.04525209497666,17.06520762528093,0.9608046572755938,18.226865140426746,2.337890552887469,0.9367990732374565,145.1494731925362,18.61776995215526,0.9506392443150281,1.539056302074971,1.4000015951250242,1.0,19.97912079258938,15.984346483040618,53.0,2.0082573280091633,2.0136065474701885,6.0,0.8243927539227961,0.9787481506894951,64.0,5.885322379743395,17.802741339585637,4.0,4.0283496011471955,0.1532422504834785,6.0
1,z1,LQW18.csv,11,8.33822797115791,1.0695127358107896,0.9367306609516534,113.84163582066853,14.602032925567872,0.9835035806343799,14.362689843972928,1.8422475089147956,0.8865807383697095,16.57414066253438,2.1259018804733394,0.7682246976171229,103.21574758579632,13.239090723003017,0.9609837185777913,22.48891731856249,2.884567748686577,0.8656313342102157,104.63529652275885,13.421170857108208,0.967548158763701,0.8882256553684336,1.6768037986003206,1.0,19.16423434951361,19.17117639479203,9.0,0.6177075988521231,0.7930333185762657,3.0,3.892885285746343,2.7842424255493072,80.0,6.2570329384846675,4.09246636442634,5.0,5.973498095062065,0.7316807556465741,4.0
1,z1,LQW19.csv,13,9.711581150417366,1.2456675160668464,0.9037775180980814,172.56256094918888,22.13394228338111,0.9406793950493507,20.84719407417526,2.6739901625828812,0.7247793708456762,11.676177508274268,1.497658806389371,0.6950661176167995,125.287742079589,16.07018136930238,0.9455492701578053,20.03324146840626,2.5695875627466194,0.9059620540644489,145.73732186100918,18.69317106134009,0.9340676788477685,1.2758919941769475,2.168685347851984,3.0,24.814423054156602,25.67583796262212,56.0,0.037924113918168106,2.3137581747635325,4.0,2.161742725758358,0.924143208030798,55.0,6.315061089769361,1.1283198978963866,4.0,4.990466803216724,0.3061762779405237,4.0
1,z1,LQW20.csv,12,10.275431649091734,1.3179904714371538,0.9189444374165935,99.34845436949172,12.743047755329384,0.9849201219975731,18.986244972484783,2.4352933109450836,0.7606670798959119,13.854701715629176,1.7770898069685774,0.730454663246097,104.86105965765795,13.450128634334538,0.966367420166163,18.411267717534592,2.3615431689367496,0.9373653555802712,98.60122413188462,12.647203379465823,0.9757978296777389,1.2977611095333201,2.2813967960340795,1.0,14.765924914912217,18.016317308906228,2.0,0.2752196974935793,2.0246125007339404,5.0,2.2722475687122334,1.643124695445883,4.0,6.325082146845692,10.348810084594156,1.0,2.6914043082515478,1.6461291855748987,3.0
1,z1,LQW21.csv,14,9.769852305038723,1.2531417350751912,0.9406427401001326,146.8748414746874,18.83907636859142,0.9404040175157571,17.813592472213895,2.28488164217586,0.7777758021361536,12.882750513213995,1.6524213290659167,0.816752503188591,122.22764069511469,15.677673822748336,0.9562387256517795,19.05724914718088,2.4444007459295776,0.8883442879727318,130.47330054987285,16.7353131989242,0.9506263485242095,1.609997226663882,2.4738042324446217,5.0,16.793032805475747,19.7856165876098,16.0,1.2435813120178183,2.2985593845263033,4.0,3.5411483695232406,1.8654088477984208,75.0,7.26133661032205,12.903358325103795,6.0,2.2460973520064798,0.49049038069093975,0.0
1,z1,LQW22.csv,11,7.010202133106291,0.8991719209284204,0.9597677125815944,106.23520199349534,13.626384636698404,0.9893791210202872,25.147268439846016,3.2255443195244218,0.7216010218887204,16.46546607406643,2.111962605026865,0.6670008054197799,115.02093574085494,14.753297233565062,0.9484682410396579,21.64081350268447,2.7757847032350975,0.9126719063449492,105.47481093493596,13.528852172469922,0.9629413645986905,1.294125390512053,1.549123267847747,111.0,16.94607089091341,20.97012336715292,53.0,0.29601637237477413,3.0482765748653327,9.0,3.290932870271161,2.231273553578617,72.0,1.0727053477841066,3.2241895536270064,3.0,6.292459350485852,0.5189086720773479,3.0
1,z1,LQW23.csv,11,10.981599263190782,1.4085679010191337,0.9390862260995474,144.4225928349798,18.524535777879105,0.9632022008443974,19.238231662553343,2.46761468368943,0.7489330873487953,12.953367305763932,1.6614790760183278,0.8036523587051044,119.83822209828702,15.371192202273349,0.9654198204295267,18.20556937439828,2.3351590261092285,0.9271376197909792,129.48250842809117,16.608228068072428,0.9628911941208317,1.3614482107603731,2.436046583101282,118.0,19.119211225704863,23.663761441019265,55.0,1.048650185316236,2.2480275782861887,0.0,2.9613780969589505,2.003483354704806,65.0,11.928071988418607,13.08943877109782,9.0,4.301657192433579,0.399513672494185,1.0
1,z1,LQW24.csv,11,7.638201061906592,0.9797229510454567,0.9440381537669541,139.11573668304086,17.843845556737747,0.9765276948547301,21.48219491149241,2.7554393008302847,0.7236079618456693,13.431519351018293,1.7228098172528472,0.7651052787711925,108.67179458848783,13.938917086199766,0.9759229010686165,19.09900059238171,2.449756044745495,0.9449783363874472,121.27614162337916,15.55562866173171,0.9780199996575375,1.4873334834006424,1.6303886104717087,3.0,25.100077068707055,19.20277222934919,10.0,0.6531607264523385,2.5319837956556888,5.0,2.7976037888953877,1.6367455449299093,2.0,7.502567444039674,14.013422068701267,6.0,3.702690037198438,1.2579227946498897,1.0
1,z1,LQW25.csv,13,10.321513795397715,1.3239012527852079,0.9217112838877293,86.95776329076409,11.15374101533196,0.9820481011264001,20.133928040297146,2.582502245738607,0.7215498746914242,11.801273257336337,1.5137043615457497,0.6748626414223295,122.43230246844051,15.703925008715276,0.9435694688104345,16.943095380925353,2.173226296598872,0.9539359901798651,99.94222518490727,12.819208475741004,0.9658191100632826,1.3606599538001065,2.5373576510719063,118.0,8.02453610017054,13.491713260415603,4.0,0.5444376329137107,2.0686337209103915,7.0,1.1471188963217585,0.48091160787141995,49.0,3.961120497524024,1.4568581741567859,0.0,4.617787051037538,1.5713606265273103,1.0
1,z1,LQW26.csv,11,7.982467360759441,1.023880677652017,0.9577914426393418,107.24602582412714,13.756039158529815,0.9887174986279595,15.720049940325376,2.0163509173550316,0.817924769566491,12.693680574187686,1.628170048284549,0.773023372625716,120.1024909671447,15.405088963299704,0.9551619984965991,15.401412815128513,1.975480547214161,0.9473985847340795,111.14867512007804,14.256617115844033,0.9709419017538081,1.3359326118556538,1.7222391653670264,112.0,21.58935116912388,18.08326759025623,6.0,1.1836905414490324,1.5751976191267125,8.0,2.707047367933859,1.3855899248286416,49.0,10.49709534386764,10.18980281987099,1.0,5.19848859790578,0.16450425421325165,4.0
1,z1,LQW27.csv,12,8.508385199848664,1.0913381552889476,0.9763509209233842,106.84050776980706,13.70402490259957,0.9849091373759512,22.643107121088935,2.904345087241556,0.7797327877554066,12.019973846521541,1.5417562529394575,0.7582976082189108,84.20033304328454,10.80005594243754,0.9786862945837901,14.670765297176374,1.8817631736257487,0.9603548447670359,92.70457206045792,11.890862282670392,0.9818203773126659,1.5128145868890375,2.1115965126923557,1.0,18.13317780511625,17.369362188442523,5.0,0.5885034966870349,3.0948941123041163,7.0,1.0231374732619607,1.0668147279673883,76.0,2.7825263018151616,9.363536026499762,4.0,1.46541323654064,1.40570551865109,4.0
