Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop1,Left_cop2,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop1,Right_cop2,Left_Fx,Left_Fy,Left_Fz,Right_Fx,Right_Fy,Right_Fz,Left_Mx,Left_My,Left_Mz,Right_Mx,Right_My,Right_Mz,time
8,2.7,1.62,61.5,39,1,-2.811763068,-1.198715879,282.4901776,0,0.911493152,0,-7.013753581,4.698190629,-2.322044129,-3.683315023,1.114242088,-3.099945517,15.7649213,-3.272014672,24.29742138,-3.550575609,-0.238997924,-22.08681537,2.97817344,-7.1940713,10.21959746,3.554066606,-0.001939653,-0.002028941,2.88E-05,-0.000113445,-9.29E-07,-7.59E-07,-3.33E-07,1.05E-06,1.06E-06,-3.82E-05,9.33E-07,-1.86E-05,-0.00663893,-1.72E-06,4.47E-08,-6.66E-07,-0.022434676,3.90E-05,2.93E-06,15.12955444,15.33292224,11.68300791,8.395460643,7.802906658,9.164450946,5.607893653,27.11908678,13.44157362,12.10534268,17.69923833,12.54149075,39.81503398,23.76821102,3.207600753,19.54631807,574.6123028,0.052810723,-0.136407322,1.540606654,-1.979412357,0.109979583,26.31227367,636.9555688,-46.86902878,0.237135068,-0.408742969,-0.169904051,-69.15327713,-3.205425178,-127.6890765,18
8,2.7,1.62,61.5,39,1,-2.880960863,-1.278211132,282.4228341,0,0.910440788,0,-7.404406494,4.667067891,-2.271794182,-3.890181227,1.156973314,-3.256838729,16.13757035,-3.04121681,23.70906495,-3.372830012,-0.722787467,-18.13477295,2.175266944,-6.623201904,10.250786,3.7109145,-0.002341599,-0.00253746,5.44E-06,-0.000212469,-9.22E-07,6.19E-07,-3.97E-07,4.36E-06,2.75E-06,-1.41E-05,3.40E-06,-7.07E-05,-0.002915695,1.64E-06,2.94E-08,4.23E-07,-0.017362294,4.97E-05,4.37E-06,14.74524315,15.41529028,11.0128597,8.390064923,6.941745539,8.833706467,5.35267385,27.30495714,14.15449476,13.30070614,19.52328607,14.17997033,40.61375701,23.67968764,3.5960547,20.13554249,585.421751,0.060253048,-0.138393726,2.476698536,-1.759255325,-0.182882904,29.66676019,639.6371818,-47.27989558,0.304075386,-0.814911168,0.133410438,-69.57875567,-3.338163921,-131.9990239,19
8,2.7,1.62,61.5,39,1,-2.934375867,-1.353123057,282.3065531,0,0.909330835,0,-7.797360875,4.615506693,-2.203188536,-4.148221446,1.191980716,-3.39801351,16.51518079,-2.78218131,23.06170845,-3.205534591,-1.178658447,-14.34431571,1.458689835,-5.99887706,10.28822441,3.844183629,-0.001037629,-0.001334256,-6.73E-05,-0.000274071,6.80E-08,3.93E-06,-4.49E-07,9.28E-06,3.95E-06,1.03E-06,6.42E-06,-0.00014692,-0.000660849,5.50E-06,1.34E-08,3.02E-06,-0.007713001,2.81E-05,3.90E-06,14.02766082,15.24665389,10.32931294,8.306362368,6.153938296,8.391998005,5.157170612,27.3571661,14.94578178,14.72436507,21.62547178,16.03303749,41.27509571,23.63191375,4.210873443,20.53059422,596.4050813,0.069414649,-0.139625815,4.535019608,1.162533143,-0.680618141,33.54919506,639.6070767,-47.55583155,0.557489279,-1.404768991,0.729405034,-69.70276721,-3.597625806,-135.7228748,20
8,2.7,1.62,61.5,39,1,-2.97288244,-1.420276688,282.2139823,0,0.908429016,0,-8.191354961,4.542457105,-2.119349199,-4.466856335,1.212566656,-3.51989848,16.90059457,-2.487479619,22.38391974,-3.061386012,-1.575911871,-10.81441026,0.861181141,-5.403532035,10.3176848,3.939882979,0.003803157,0.003528332,-0.000205932,-0.000163319,2.84E-06,9.33E-06,-3.70E-07,1.37E-05,5.89E-06,9.65E-06,8.26E-06,-0.000212298,0.000266551,9.48E-06,2.83E-09,7.53E-06,0.015579339,-6.36E-05,-1.55E-06,13.09319839,14.76278891,9.792219943,8.142536012,5.449694221,7.806666758,5.047930702,27.22469584,15.79983918,16.43244629,24.27543604,17.82827197,41.85549282,23.77293861,4.964188833,20.76178857,608.2227371,0.080033526,-0.139440231,8.469334447,9.425382949,-1.421099641,37.97469968,636.2370875,-47.65950412,1.230514888,-2.020526168,1.763206332,-69.37134853,-3.669580655,-138.6695816,21
8,2.7,1.62,61.5,39,1,-2.995676667,-1.477133576,281.9986531,0,0.907274436,0,-8.57960644,4.444925363,-2.021676215,-4.845973257,1.214592778,-3.619331979,17.28303036,-2.152468929,21.68125026,-2.944258847,-1.894646612,-7.596362964,0.386235852,-4.888205793,10.3247868,3.992687239,0.013731228,0.013807846,-0.000388222,0.000326825,7.84E-06,1.51E-05,1.08E-07,1.20E-05,8.16E-06,1.50E-05,4.97E-06,-0.000177517,0.000515747,1.10E-05,-2.06E-09,1.29E-05,0.061922959,-0.000260502,-1.56E-05,12.122454,13.87452738,9.382976669,7.929257083,4.821308883,7.16202429,4.998620059,26.94677503,16.78732035,18.3606993,27.37371085,19.42266169,42.41729118,24.19717379,5.756573663,20.93633281,621.0332931,0.091685455,-0.137771465,14.18825068,25.44457109,-2.401388855,42.72657914,629.1822138,-47.40065086,2.543467284,-2.403269436,3.373189709,-68.51330522,-3.387166391,-140.6038898,22
8,2.7,1.62,61.5,39,1,-3.005546644,-1.523290697,281.8139588,0,0.906352115,0,-8.962290748,4.32447545,-1.916045889,-5.289748264,1.197479024,-3.699024523,17.66431528,-1.775237599,20.98967742,-2.853418505,-2.112480949,-4.772176196,0.02378151,-4.484479535,10.30995349,4.008924409,0.027861505,0.028868492,-0.000504681,0.001393275,1.40E-05,1.57E-05,1.32E-06,-5.52E-06,8.01E-06,1.73E-05,-9.60E-06,0.000108986,0.00076382,4.49E-06,-3.41E-09,1.48E-05,0.130324714,-0.00055312,-3.96E-05,11.31334605,12.73142924,8.994278621,7.725784971,4.239998288,6.603968831,4.953012737,26.52829851,17.9618267,20.41010287,30.43724087,20.85696241,42.98591995,24.93404318,6.518830734,21.18991906,634.6031099,0.103420504,-0.134979167,19.40384365,48.69138126,-3.629038922,47.15609958,618.1424946,-46.60047867,4.468731985,-2.362356659,5.462825707,-67.08808693,-2.874851169,-141.305372,23
8,2.7,1.62,61.5,39,1,-3.004725004,-1.557411213,281.5977973,0,0.905432865,0,-9.331167738,4.180242354,-1.810161191,-5.795780021,1.16130346,-3.761746302,18.02821896,-1.352334234,20.34535418,-2.779819744,-2.194077923,-2.442932045,-0.241476498,-4.212516724,10.26684152,3.994861437,0.039233343,0.041858431,-0.000309433,0.002996952,1.69E-05,1.07E-06,3.41E-06,-5.00E-05,4.69E-08,1.16E-05,-4.13E-05,0.000818592,0.001490151,-1.85E-05,-3.17E-09,4.98E-06,0.191796543,-0.000813668,-6.71E-05,10.87987951,11.68710546,8.61882383,7.616644596,3.729138098,6.223593111,4.854701774,25.88318532,19.22159263,22.44911879,32.99751168,22.28213759,43.53974997,26.04520872,7.256972954,21.64905618,649.0843437,0.113849392,-0.131437941,19.14076226,75.01250014,-4.570331539,50.99359649,602.4850606,-45.10117149,6.5904706,-1.617998503,7.621819272,-65.04303628,-2.17749452,-140.5732119,24
8,2.7,1.62,61.5,39,1,-2.996728154,-1.578109498,281.3647115,0,0.904529645,0,-9.678553631,4.012840265,-1.713401529,-6.36238191,1.106356343,-3.811909972,18.36071394,-0.879923879,19.80208193,-2.714396215,-2.091251567,-0.750071172,-0.41691048,-4.097675574,10.19196673,3.956403723,0.030723675,0.035245018,0.000577258,0.004461035,7.66E-06,-4.21E-05,5.85E-06,-0.000125518,-2.27E-05,-1.23E-05,-8.91E-05,0.001999683,0.002789247,-6.50E-05,-2.32E-09,-2.85E-05,0.168668693,-0.00070824,-7.56E-05,10.95812483,10.93759237,8.389179089,7.675708701,3.370686794,5.990032617,4.675423654,24.93215144,20.350602,24.31812708,34.92804461,23.7858714,44.04325556,27.61962284,8.046366047,22.35191721,664.741259,0.122025519,-0.127340223,13.77644881,102.8453356,-4.925869698,54.246753,581.5716595,-42.7475501,8.747797918,-0.539697396,9.837146219,-62.35016242,-1.288798085,-138.2892149,25
8,2.7,1.62,61.5,39,1,-2.985177141,-1.584389465,281.2004577,0,0.903891489,0,-10.00088179,3.823505902,-1.634099092,-6.991609371,1.032448477,-3.853936734,18.65511816,-0.353424716,19.4106801,-2.650952994,-1.761493383,0.181768751,-0.502279403,-4.163269031,10.0837483,3.898014615,-0.026031429,-0.020805985,0.0025212,0.003985426,-2.71E-05,-0.000122146,6.76E-06,-0.000210741,-6.45E-05,-6.55E-05,-0.000132995,0.003296041,0.00407388,-0.000130245,-7.14E-10,-9.50E-05,-0.074097083,0.000339086,-2.07E-05,11.41117704,10.36791226,8.380605228,7.882874842,3.167501952,5.782434545,4.4364039,23.6868584,21.20388194,25.89019733,36.3599985,25.25183265,44.47007249,29.65040359,8.971669945,23.18256356,680.2875525,0.128392952,-0.122816977,6.717684651,133.3330588,-5.117697914,57.02289457,555.074473,-39.43705573,11.08036273,0.288969053,12.18761454,-59.06378273,-0.204225753,-134.4317729,26
8,2.7,1.62,61.5,39,1,-2.969848263,-1.575055113,280.9636212,0,0.90305112,0,-10.29009188,3.611182377,-1.576292704,-7.678661124,0.939163773,-3.886705372,18.89548592,0.227337538,19.17502294,-2.584233881,-1.199717362,0.330490469,-0.497281624,-4.401574748,9.932232918,3.820030038,-0.161928976,-0.160168193,0.005463827,-0.001569697,-9.85E-05,-0.000223954,2.27E-06,-0.000234467,-0.000116946,-0.000148554,-0.000119387,0.003561968,0.00368924,-0.000181008,2.52E-09,-0.000186292,-0.694122272,0.002995295,0.000158998,11.86196085,9.77873409,8.440205213,8.111630347,3.001220213,5.478789552,4.183686479,22.2483409,21.77805866,27.12239722,37.41597984,26.47431835,44.76981279,31.9576184,10.06495293,23.90473855,692.6469338,0.134420383,-0.118183151,-1.234870282,167.1121816,-4.368256407,58.99976969,522.8106503,-35.26199465,13.68752178,0.86777789,14.58826047,-55.20971912,0.892155797,-128.8275441,27
