Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop1,Left_cop2,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop1,Right_cop2,Left_Fx,Left_Fy,Left_Fz,Right_Fx,Right_Fy,Right_Fz,Left_Mx,Left_My,Left_Mz,Right_Mx,Right_My,Right_Mz,time
11,2.7,1.68,62.4,39,1,-4.364086918,-1.326542396,170.2169759,0,0.997538598,0,-3.984771229,4.272941984,-2.117577208,-1.541142686,0.189570039,-5.290798137,8.866717305,-2.254973752,28.82870426,-1.042540272,4.860177428,-37.33065233,1.543487041,-1.08269234,7.373173008,1.108529674,-0.000673558,-0.001871595,-0.000908422,-0.001403133,5.17E-06,2.36E-05,-3.25E-10,3.94E-05,0.049365908,-0.022211141,-7.60E-05,-2.69E-05,1.39E-05,-4.66E-06,4.04E-07,6.31E-07,0.09300559,4.68E-05,3.67E-06,13.34628636,13.09438255,12.596997,15.19424047,7.396163262,19.31146133,2.323508802,23.73858557,14.47717973,15.99405865,19.06948343,20.10370759,31.78409956,12.07475116,2.78643857,7.574348295,565.4723283,0.023640053,-0.147452828,-3.058159615,-1.821882488,1.160168782,33.82336589,616.602142,-31.56464353,-0.140527776,0.915561287,0.504550253,-68.7745678,3.343539133,-54.61716077,65
11,2.7,1.68,62.4,39,1,-4.321861134,-1.287870424,170.2709271,0,0.996860628,0,-4.498309588,4.262388289,-1.975160657,-1.637521098,0.197099408,-5.537051263,9.300130812,-2.311567906,28.3478594,-0.884441993,4.994470534,-34.1113177,1.392013986,-1.444766141,7.277216214,1.703218053,0.001919846,-0.000743948,-0.001229913,-0.001946135,6.80E-06,-1.00E-04,-4.06E-10,-4.91E-06,0.119125582,-0.013456426,-5.62E-05,-0.00010344,-3.54E-05,-3.62E-06,2.55E-06,5.88E-06,0.324947146,-7.28E-06,7.70E-06,12.89554081,12.64990405,12.64508769,15.36384753,7.688237922,18.15614884,2.211681355,23.49729464,16.62883294,17.58647567,21.54870243,21.53338762,32.06418598,12.74288059,2.903376528,8.035140275,583.0354323,0.034285369,-0.141114289,-5.846685724,-1.283492237,0.423582948,36.04388503,623.4503927,-32.70554027,-0.200040268,1.262786574,0.482967745,-69.51045186,3.336709759,-58.29595008,66
11,2.7,1.68,62.4,39,1,-4.249441436,-1.261038417,170.2573033,0,0.99577418,0,-5.006841402,4.254899231,-1.898348284,-1.818185004,0.206447853,-5.76371764,9.775554798,-2.324353196,27.75157656,-0.782612972,5.026748057,-30.83083986,1.195524751,-1.657528232,7.246642425,2.275646922,0.009208429,0.003281133,-0.000862472,-0.001463365,4.34E-06,-0.000350313,-2.48E-10,-0.00012715,0.194644484,-0.005517898,-7.37E-05,-0.000215149,-0.000141857,-1.65E-06,5.54E-06,1.26E-05,0.59312465,-0.000155046,1.13E-05,12.20837103,12.45922658,12.60966418,15.22496802,7.68136866,16.97737348,2.235964014,23.05670798,18.5092762,19.14457177,24.1703676,22.68078567,32.49652745,13.21932373,3.156414562,8.418684672,597.482773,0.044835983,-0.13552123,-8.619397526,1.654227945,-0.700041735,38.50477867,627.9453538,-33.80858529,-0.155379211,1.689411502,0.901625126,-70.01081531,3.301854538,-61.82191697,67
11,2.7,1.68,62.4,39,1,-4.148432684,-1.245093236,170.2676734,0,0.994806944,0,-5.5105663,4.250131901,-1.887947335,-2.089240448,0.218421391,-5.970547236,10.29649591,-2.291955725,27.06469496,-0.731197176,4.96245077,-27.55186292,0.980344517,-1.712642783,7.279599779,2.808002972,0.022248916,0.01141141,0.001100529,0.001462664,-7.30E-06,-0.000702314,5.70E-10,-0.000345169,0.228956346,-0.000762192,-0.000120688,-0.000313148,-0.000299967,1.58E-06,7.40E-06,1.70E-05,0.763383278,-0.000417305,9.64E-06,11.32450433,12.43590025,12.23407436,14.71078644,7.301200551,15.90021017,2.357085812,22.44980254,20.05713703,20.54675324,26.63673777,23.61275216,33.14580997,13.51941564,3.539737105,8.91063416,607.3603553,0.055679317,-0.131536285,-9.618634008,9.735826518,-2.305518302,41.55509172,628.8328557,-34.85450678,0.27082691,2.096874498,2.195798011,-70.1140549,3.414964456,-65.10976515,68
11,2.7,1.68,62.4,39,1,-4.017391067,-1.236600283,170.2618457,0,0.99371935,0,-6.008542464,4.241203888,-1.931941869,-2.451045735,0.236327279,-6.151650387,10.85339327,-2.218317618,26.30324739,-0.711941118,4.809611897,-24.35056618,0.771547143,-1.641818577,7.33601847,3.288874754,0.037460724,0.022807857,0.005590542,0.008342199,-3.31E-05,-0.000976927,2.43E-09,-0.000609624,0.194650135,0.001172209,-0.000155454,-0.00026861,-0.000439769,6.82E-06,4.22E-06,1.05E-05,0.751775295,-0.000733375,-5.18E-06,10.36936226,12.31711835,11.443146,13.94483073,6.710448451,14.97975959,2.469816454,21.69891971,21.35923788,21.77058032,28.71522381,24.52479291,33.97406875,13.68491288,3.991288263,9.689457509,612.9722206,0.067014942,-0.129204991,-7.365201618,27.4041772,-4.208566679,45.26884525,625.1208373,-35.82293694,1.446615929,2.393595206,5.128172213,-69.74321233,3.603492164,-68.09350552,69
11,2.7,1.68,62.4,39,1,-3.855081505,-1.23160222,170.2460566,0,0.992544024,0,-6.50136981,4.219767173,-2.014303784,-2.904963928,0.265331735,-6.299598507,11.43650858,-2.111008554,25.49931572,-0.700471525,4.579434511,-21.35370126,0.593362221,-1.497355496,7.357901756,3.704137778,0.042308761,0.031625698,0.012631835,0.019365635,-7.26E-05,-0.00074044,5.31E-09,-0.000729811,0.119133705,0.001480643,-9.23E-05,0.000140117,-0.000379734,1.38E-05,-9.79E-06,-1.95E-05,0.604845189,-0.000872112,-4.24E-05,9.349828274,11.91367453,10.39842492,13.05242622,6.08778769,14.16133371,2.478517095,20.77446268,22.50764304,22.89863403,30.41344295,25.6953489,34.8268468,13.80841701,4.420672091,10.76226673,615.3665558,0.079075596,-0.127988374,-1.147360212,59.71746976,-5.947888504,49.50387032,615.8537944,-36.56344446,3.775260978,2.409127851,10.45066129,-68.78696223,3.779350183,-70.6536242,70
11,2.7,1.68,62.4,39,1,-3.660496033,-1.226589488,170.2713981,0,0.991571279,0,-6.992307914,4.178430688,-2.120854392,-3.455140539,0.310459417,-6.407918522,12.04132774,-1.977559452,24.68974271,-0.673386935,4.28303033,-18.69180803,0.465432672,-1.330319211,7.289836551,4.038107362,0.011871117,0.023762538,0.019613819,0.030726994,-0.000109828,0.000717688,8.05E-09,-0.000308763,0.04936859,0.001220593,0.00019543,0.001167883,0.00019208,1.94E-05,-3.99E-05,-8.54E-05,0.365639917,-0.000354969,-0.000104945,8.178453789,11.25377611,9.387686774,12.04603669,5.494086389,13.3319439,2.373332868,19.63406116,23.58198729,24.06714529,31.93084979,27.24042935,35.51840403,13.97571333,4.793057039,11.93843174,615.6679299,0.091988229,-0.126942177,6.346835259,108.7096963,-6.866191129,54.33925085,599.8937347,-36.66721674,7.487603449,1.998580006,18.47463247,-67.19135268,4.015348976,-72.45745105,71
11,2.7,1.68,62.4,39,1,-3.431767929,-1.21850464,170.252709,0,0.990301544,0,-7.478410487,4.110255741,-2.240076108,-4.098461538,0.373532559,-6.468615123,12.65627973,-1.822096084,23.88297214,-0.61536279,3.927319341,-16.42962746,0.396632902,-1.173717322,7.094093942,4.278269639,-0.08823952,-0.023819578,0.019089891,0.031124013,-0.000101576,0.004157734,7.46E-09,0.001226699,0.007081547,0.000990433,0.000826541,0.002896991,0.001635142,1.53E-05,-8.47E-05,-0.00018502,-0.072437533,0.001505423,-0.000174577,6.854182706,10.47157879,8.591320434,10.92548778,4.941374533,12.45273577,2.212509613,18.29580298,24.65879228,25.36193528,33.3861067,29.00634679,35.99949305,14.1941684,5.186941711,12.97916908,614.969224,0.105439292,-0.125268932,9.151588711,169.3570565,-5.74789649,59.57695798,575.3722429,-35.86780381,12.33734037,1.250261738,28.54928475,-64.71912402,4.401969747,-72.99426386,72
11,2.7,1.68,62.4,39,1,-3.174796887,-1.206811822,170.2795804,0,0.98926847,0,-7.955468774,4.014378338,-2.369517805,-4.84241091,0.452917644,-6.486370076,13.27831283,-1.638218028,23.10550165,-0.521232623,3.518956251,-14.61283638,0.378789859,-1.028664643,6.773526191,4.43075908,-0.283597631,-0.13565638,-0.002473066,-0.000433127,2.89E-05,0.009684295,-2.06E-09,0.004354413,-0.010217849,0.000914404,0.001779073,0.00482701,0.004068042,-1.23E-05,-0.000124359,-0.000277173,-0.918138349,0.00527492,-0.000191449,5.505809956,9.657206697,7.982836966,9.785982049,4.464867505,11.56480801,2.037934636,16.87572738,25.76345812,26.7468772,34.69649674,30.74241432,36.40547078,14.41678096,5.741722268,13.76135479,614.1981596,0.118758705,-0.122927788,3.933835513,232.0808023,-1.448049938,64.62629689,540.3190725,-33.83859909,17.72134545,0.425666131,39.40978453,-61.11185914,5.077615583,-71.76225734,73
11,2.7,1.68,62.4,39,1,-2.900682078,-1.190116384,170.3050304,0,0.988230177,0,-8.403300335,3.887859958,-2.505981816,-5.692093546,0.542399151,-6.470316978,13.88539525,-1.405859558,22.36750635,-0.390403031,3.066031414,-13.23537245,0.384152618,-0.86860986,6.357545758,4.521514977,-0.547640962,-0.314814294,-0.061897002,-0.090746793,0.000373757,0.015406116,-2.73E-08,0.008775973,-0.01253196,0.000707104,0.002652184,0.005307255,0.006791973,-7.86E-05,-0.0001078,-0.000250953,-2.274204681,0.010575375,-3.88E-05,4.249652456,8.826417129,7.439255813,8.759749806,4.078875479,10.65601075,1.840258346,15.53565599,26.88388442,28.1343862,35.75486872,32.23475302,36.88851436,14.6382707,6.5413542,14.33569774,613.7541213,0.131567019,-0.120336938,-7.800051184,288.6968525,5.66905046,68.24561794,493.536244,-30.31147563,22.97029897,-0.210233187,49.82454581,-56.10085275,5.923507081,-68.36556601,74
11,2.7,1.68,62.4,39,1,-2.627010903,-1.167064594,170.3258181,0,0.987214629,0,-8.794373416,3.728169721,-2.645968611,-6.656347741,0.633479371,-6.435948598,14.45056599,-1.09519865,21.69404966,-0.223065499,2.580467549,-12.3028439,0.37146288,-0.650771736,5.892548121,4.592136939,-0.731799538,-0.499385354,-0.167790374,-0.255179403,0.000973081,0.015678186,-7.12E-08,0.012273735,-0.008817366,-0.000242583,0.002377561,0.001112876,0.007491198,-0.000186639,5.31E-05,8.82E-05,-3.793123521,0.014710674,0.000440924,3.09280973,7.966817089,6.872195021,7.89071459,3.72666798,9.65200239,1.601851377,14.35966828,28.01896954,29.47275981,36.57092628,33.32592441,37.46510163,14.93482855,7.526855466,14.83455178,613.1685899,0.144066686,-0.117665541,-22.60836908,334.837562,13.73192252,69.15050132,435.935458,-25.15188785,27.56988399,-0.414608005,58.79697727,-49.68584739,6.736374397,-62.74069278,75
11,2.7,1.68,62.4,39,1,-2.371418644,-1.136373022,170.3839507,0,0.986509332,0,-9.103912388,3.532768719,-2.786326928,-7.748677793,0.718399845,-6.399847337,14.95128146,-0.675448365,21.11669484,-0.018283568,2.073399625,-11.83307329,0.297840754,-0.332513377,5.423005539,4.686020902,-0.492676998,-0.505614804,-0.296092839,-0.460048465,0.001674609,-1.09E-05,-1.23E-07,0.009439582,-0.004378319,-0.002674674,-0.000910652,-0.012120677,0.001632086,-0.000301355,0.00046017,0.000970923,-4.223422166,0.011150025,0.001357644,2.028255741,7.085388099,6.278649583,7.116944755,3.329154624,8.571151933,1.350215363,13.28594502,29.10862504,30.72091817,37.20379488,33.98928177,38.02304632,15.37274303,8.491775402,15.32390092,611.3174672,0.156327937,-0.114788127,-36.67072596,371.0361192,21.297414,66.2644625,370.590315,-18.7680363,31.41208537,-0.217243227,65.9006318,-42.14373095,7.304087028,-55.19890492,76
11,2.7,1.68,62.4,39,1,-2.143182365,-1.096431925,170.3885845,0,0.98561409,0,-9.312247258,3.298456984,-2.923011586,-8.967943643,0.792056535,-6.369116749,15.36324309,-0.129692936,20.63877142,0.223024636,1.551381722,-11.81493415,0.134522459,0.109224222,4.974258933,4.82726856,0.715129407,0.010067965,-0.354055791,-0.565989243,0.001933079,-0.0451263,-1.42E-07,-0.008629664,-0.001274462,-0.006951665,-0.00941246,-0.037450645,-0.016935337,-0.000314722,0.001147538,0.002490001,-1.057321019,-0.010805861,0.002568083,1.149139298,6.238012479,5.727328848,6.38577712,2.872859511,7.560927092,1.148257384,12.18456498,29.94070203,31.79998815,37.67256328,34.358257,38.39997595,15.89946722,9.191328018,15.79113866,607.1780425,0.167557346,-0.111758048,-48.05171559,401.8467578,28.45008896,59.25615123,302.3139349,-12.14010802,34.7703492,-0.038519747,71.38112967,-34.14138536,7.315539045,-46.36660359,77
11,2.7,1.68,62.4,39,1,-1.944706513,-1.044485915,170.42837,0,0.985060787,0,-9.415443106,3.021795619,-3.064398492,-10.32895285,0.858306017,-6.357269738,15.66618666,0.53905915,20.26339131,0.49567889,1.021756966,-12.21691423,-0.116061824,0.670880674,4.566321404,5.011590885,3.481793248,1.522694865,-0.148802906,-0.276077654,0.000645617,-0.127483153,-4.80E-08,-0.051536374,0.000370905,-0.012055677,-0.02397807,-0.070962069,-0.052548977,-2.25E-05,0.00191902,0.004243351,9.305916297,-0.0626055,0.003351659,0.563744909,5.504429369,5.278239387,5.740198335,2.421146241,6.743130225,1.034879642,10.98587397,30.24923055,32.59715168,37.97838217,34.61088944,38.48418937,16.35514096,9.511548884,16.24751,600.3310494,0.176677246,-0.109062178,-55.88190233,432.1321845,35.08348893,48.59170306,236.0737834,-6.435806585,38.00275286,0.012659911,75.79371352,-26.35043525,6.526611047,-36.85226226,78
11,2.7,1.68,62.4,39,1,-1.768679792,-0.9738029,170.4584662,0,0.984604709,0,-9.409385941,2.693749449,-3.227788424,-11.84188409,0.929215345,-6.379859722,15.80989271,1.303776473,19.94805442,0.786329575,0.49488779,-12.91457886,-0.41490681,1.322090609,4.215846947,5.199855822,8.078190621,4.506419024,0.597905217,0.847852451,-0.003735838,-0.230433887,2.72E-07,-0.12080572,0.001203388,-0.014142487,-0.040682235,-0.092798727,-0.09977721,0.000841548,0.002121917,0.004828461,30.44879944,-0.145824536,0.002084203,0.249180401,4.903973219,4.894129918,5.245808503,2.037320683,6.120101154,0.999079362,9.715165272,29.90903852,32.99612354,38.15460282,34.85003567,38.28571503,16.54737204,9.532905701,16.73852621,590.6101378,0.183522009,-0.107427793,-59.84700965,464.0948235,40.50899026,36.02441891,176.4340891,-2.479599058,41.28864025,-0.023997611,79.40308065,-19.46716944,5.184538589,-27.56370779,79
11,2.7,1.68,62.4,39,1,-1.605281389,-0.87475344,170.479269,0,0.984270593,0,-9.291107818,2.3019075,-3.439516452,-13.52471617,1.022540745,-6.463200181,15.72448792,2.121918503,19.63979909,1.076201673,-0.013220489,-13.74015728,-0.696789616,2.022731226,3.948088476,5.33447236,14.08973711,9.178799116,2.148699298,3.242650359,-0.012413444,-0.284458659,9.08E-07,-0.193127835,0.001882236,-0.005320492,-0.045987936,-0.058113177,-0.130794532,0.002442798,0.000476213,0.001438615,64.08791803,-0.24129733,-0.003515416,0.091736756,4.356783354,4.452086182,4.875804883,1.725173786,5.625867811,1.001583961,8.460142345,28.97728213,32.91014543,38.24855126,35.0906187,37.89887252,16.31795235,9.417558839,17.25124188,577.5874013,0.188967276,-0.107481515,-60.77960356,497.1573283,44.3738842,23.60246126,126.2738271,-0.472372951,44.51176976,-0.105228584,82.34274671,-13.78260665,3.563927864,-19.32873411,80
11,2.7,1.68,62.4,39,1,-1.445531351,-0.737362291,170.5361451,0,0.984345178,0,-9.058101266,1.832161715,-3.726622911,-15.40482291,1.155452767,-6.636271074,15.33893278,2.947582416,19.29138648,1.347962714,-0.48650656,-14.53634733,-0.893892371,2.74000153,3.790596537,5.360268431,20.46054196,15.20467542,4.607935452,7.099746997,-0.024331447,-0.140997491,1.78E-06,-0.198248619,0.002634379,0.025635911,-0.012933629,0.102707961,-0.082596932,0.004482098,-0.004757685,-0.009823118,108.7575668,-0.317908622,-0.014951417,0.011829729,3.747270068,3.837765696,4.518768523,1.441234556,5.184417201,0.996124507,7.346048497,27.59077405,32.29902694,38.26401134,35.30090307,37.40524204,15.60657457,9.253329538,17.68660863,560.6187351,0.194083377,-0.109584494,-59.80177176,529.8580088,46.76111636,13.06707858,86.88184036,0.2737973,47.51929693,-0.172268004,84.55095675,-9.380974589,2.095343007,-12.75202795,81
11,2.7,1.68,62.4,39,1,-1.282803406,-0.556133673,170.5398847,0,0.984324685,0,-8.706317541,1.275766601,-4.100008755,-17.48315725,1.336067005,-6.907886765,14.60374453,3.736401094,18.86048693,1.590353428,-0.913474757,-15.19254039,-0.962481004,3.450935986,3.755259841,5.242076715,25.9837784,21.63756558,7.82701701,12.13295258,-0.03304876,0.421775585,2.42E-06,-0.004696345,0.002950388,0.08774706,0.095729618,0.45937543,0.142812107,0.005638874,-0.014813641,-0.031895331,159.990819,-0.356806371,-0.031574953,-0.020272101,3.048345951,3.023444277,4.065280348,1.132555711,4.72446565,0.937352312,6.477587681,25.87916769,31.16747883,38.12444655,35.40020574,36.81298898,14.45210754,8.997169114,17.90238098,538.9545611,0.199406375,-0.113788462,-57.94833064,561.01068,47.91393007,5.296384705,57.79701025,0.50981828,50.21638955,-0.238119144,85.90911946,-6.14439697,0.97618526,-8.033267707,82
11,2.7,1.68,62.4,39,1,-1.118188501,-0.333754235,170.5740613,0,0.984713488,0,-8.234365109,0.632139294,-4.556450461,-19.77350776,1.564228365,-7.252444832,13.52262994,4.449534391,18.35342334,1.805776183,-1.278730182,-15.69340292,-0.898162371,4.125536115,3.840975131,4.981687817,29.78188516,27.28161147,11.37180012,17.55229739,-0.023401369,1.629319261,1.72E-06,0.556957653,0.001393587,0.174217933,0.307706698,1.034588957,0.641123265,0.003041903,-0.028174568,-0.061872822,211.5663995,-0.360479579,-0.051211417,-0.024028217,2.385437099,2.102814959,3.460396606,0.791075986,4.208243121,0.791635114,5.856288465,23.93890023,29.55168704,37.68175249,35.21366812,36.05445184,12.93274239,8.526454158,17.73643112,511.7988752,0.204617456,-0.119727321,-56.14238754,589.7130131,48.24072243,0.515815829,37.33412347,0.797533707,52.508313,-0.261088095,86.61140083,-3.903365697,0.166847032,-4.929780613,83
11,2.7,1.68,62.4,39,1,-0.956295555,-0.08238934,170.5806114,0,0.985201276,0,-7.633684577,-0.088684422,-5.070042602,-22.26232433,1.830283387,-7.587046043,12.14154933,5.048498326,17.78447487,2.006645038,-1.557875543,-16.05823041,-0.732550381,4.701590683,4.021672505,4.60919735,31.52638896,31.20501185,14.6249538,22.38354201,0.028933336,3.600605439,-2.10E-06,1.616096602,-0.004245553,0.261492743,0.618127787,1.783132534,1.429642419,-0.007623682,-0.037004596,-0.083093942,257.3983416,-0.34221691,-0.071720604,-0.016557552,1.916068436,1.267314133,2.739513618,0.498470669,3.6857303,0.561266853,5.372904561,21.84632481,27.5116845,36.75026315,34.46290298,35.01693795,11.18148483,7.732033813,17.03180417,478.8175844,0.208690001,-0.126498292,-54.81970083,615.2413706,48.03401462,-1.758236074,23.14838256,1.21092577,54.4003757,-0.121322679,86.85658735,-2.351486485,-0.393205371,-2.998444857,84
11,2.7,1.68,62.4,39,1,-0.805328054,0.179751475,170.5402197,0,0.985715314,0,-6.892104514,-0.869965012,-5.605583684,-24.93610765,2.119340555,-7.794318413,10.53462555,5.504059883,17.18456501,2.211128232,-1.71386065,-16.32378496,-0.513786148,5.085066148,4.263134358,4.170950398,31.46647929,33.05060756,17.11507142,25.96747007,0.149067599,6.290418308,-1.09E-05,3.184793079,-0.015928054,0.345348773,1.005073805,2.642839923,2.413438993,-0.030291919,-0.023525382,-0.056833807,294.1241444,-0.314912525,-0.091480089,-0.007912455,1.675079105,0.69735992,2.057027938,0.372034243,3.272106787,0.301571242,4.884517619,19.67929897,25.12429362,35.11079059,32.84302389,33.58521034,9.444815234,6.580699635,15.68254768,440.415851,0.210515132,-0.132894982,-53.94383722,636.9947399,47.6088003,-2.280984749,13.39740274,1.598230681,55.93367345,0.204755779,86.59047186,-1.323489642,-0.728444064,-1.854794537,85
