Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop1,Left_cop2,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop1,Right_cop2,Left_Fx,Left_Fy,Left_Fz,Right_Fx,Right_Fy,Right_Fz,Left_Mx,Left_My,Left_Mz,Right_Mx,Right_My,Right_Mz,time
9,0.9,1.82,81,43,1,-0.149630748,-0.044426369,210.0847063,0,1.045781199,0,2.94681441,8.618046402,-3.656275362,-17.58295126,-1.142639399,4.7312518,18.96781384,-10.37267591,21.90570181,0.367222331,4.817451226,-26.79356694,0.247285061,-2.803970598,15.85596573,5.728672625,-6.98E-09,-6.66E-09,-1.49E-11,1.33E-10,-1.55E-14,-2.14E-20,2.50E-13,3.75E-13,4.50E-06,7.43E-06,-4.58E-07,8.29E-09,8.06E-14,0.001104733,1.39E-06,-5.24E-07,0.002760511,3.00E-06,1.13E-06,51.18295326,44.66147763,32.29129985,20.10204534,9.380571226,0.189241301,5.999938557,1.991078692,19.66823286,5.230271165,1.980754565,1.421384175,2.298247069,37.61134204,5.16469792,7.243256982,691.0858465,-0.115611565,0.033959054,0.291328929,1.417601803,-5.303593425,9.121690076,794.5092817,-13.01343481,1.481909267,-1.525926007,-0.613810823,-87.59325448,1.454491052,-30.86595398,165
9,0.9,1.82,81,43,1,-0.193123667,-0.045356262,209.9992016,0,1.045872317,0,2.82716422,8.60008704,-3.528191215,-17.50757621,-1.130581909,4.697834612,19.06828013,-10.37447314,21.9276764,0.391122948,4.809818413,-25.55599491,0.11497315,-2.759459296,15.69251547,5.845956374,-7.72E-09,-9.83E-09,7.51E-12,-3.01E-10,-4.10E-15,-5.19E-21,1.42E-13,2.75E-13,1.18E-06,3.79E-06,-2.53E-07,3.17E-09,1.95E-15,0.000119488,9.81E-06,-4.14E-07,0.000402045,2.59E-06,9.90E-07,51.10472163,44.61539594,32.42908805,19.80758918,9.593414284,0.177796922,5.982904923,1.985020434,19.56175905,5.106536553,1.96555532,1.566284472,2.309207501,37.31052198,5.350577175,7.127224215,690.1305257,-0.115823983,0.033859642,0.087839088,1.47825946,-5.401285547,10.32579893,793.6096912,-13.13809929,1.5172058,-1.333727465,-0.67301632,-87.53857509,1.765722244,-32.53585223,166
9,0.9,1.82,81,43,1,-0.233880258,-0.052330073,209.8444782,0,1.04561031,0,2.702484831,8.585224669,-3.374368287,-17.43082294,-1.11561436,4.648831757,19.16819668,-10.37179416,21.93772054,0.40930859,4.831912991,-24.38645024,0.011792299,-2.722944183,15.58021651,5.931354695,-1.77E-09,-8.62E-09,5.16E-11,-1.23E-09,1.35E-15,2.29E-21,5.25E-14,1.39E-13,-4.06E-07,1.14E-06,-8.91E-08,2.34E-10,-2.61E-14,-0.000266692,9.16E-06,-2.25E-07,-0.000564758,1.50E-06,5.80E-07,51.08854509,44.61594585,32.4604076,19.4476863,9.501698129,0.12196079,5.971560482,1.983229248,19.38512717,5.046376366,1.967177909,1.685973268,2.112741171,37.1019617,5.536095519,7.010564481,687.5378182,-0.116106769,0.034151296,-0.202384902,1.605067815,-5.294552704,11.66668395,792.6756053,-13.57248048,1.554639658,-1.210175547,-0.719492994,-87.49234945,2.152565678,-34.10727387,167
9,0.9,1.82,81,43,1,-0.271667766,-0.065603481,209.7312424,0,1.0455409,0,2.573961846,8.577705553,-3.199310597,-17.36224789,-1.098400709,4.587857108,19.27817678,-10.3697233,21.94746741,0.422269269,4.887112386,-23.30396126,-0.063439187,-2.694681563,15.52626887,5.985702658,1.72E-08,3.90E-09,1.17E-10,-2.62E-09,2.75E-15,3.93E-21,2.21E-15,4.00E-14,-8.08E-07,-1.98E-07,3.10E-10,-8.74E-10,-2.63E-14,-0.000303541,5.58E-06,-7.67E-08,-0.000694534,5.73E-07,2.25E-07,51.21210244,44.69622923,32.36849845,19.16321037,9.197656716,0.071067826,5.978139259,1.995611308,19.19956441,5.093684616,2.011910904,1.793118467,1.805533586,36.99694994,5.626064184,6.902868095,684.9612293,-0.11651715,0.034537417,-0.741648229,1.764256823,-4.999087903,13.01920888,791.7051464,-14.36995815,1.54681416,-1.067369036,-0.764304678,-87.42201075,2.556732507,-35.53709218,168
9,0.9,1.82,81,43,1,-0.306111168,-0.084995736,209.6052843,0,1.045388571,0,2.440184475,8.573973652,-3.009909471,-17.29693471,-1.078936967,4.517855459,19.39380325,-10.36492477,21.95089639,0.430997898,4.970292543,-22.3039428,-0.116449093,-2.674023316,15.51450282,6.011348273,5.37E-08,3.58E-08,1.79E-10,-3.86E-09,2.23E-15,2.85E-21,-1.61E-14,-1.24E-14,-6.53E-07,-5.90E-07,3.13E-08,-9.40E-10,-1.68E-14,-0.000205481,2.30E-06,2.75E-09,-0.000485795,4.22E-08,2.00E-08,51.463502,44.78638452,32.21860927,19.0047018,8.802419105,0.066676104,6.022349812,2.035789017,19.06092743,5.25393846,2.130366481,1.880995535,1.620549119,36.96376948,5.57294749,6.8079515,683.8224017,-0.116801762,0.034644534,-1.508127401,2.058692147,-4.773704327,14.26803208,790.7058972,-15.33251587,1.500939316,-0.918422839,-0.754593435,-87.35452197,2.838549484,-36.78257855,169
9,0.9,1.82,81,43,1,-0.336658641,-0.110340754,209.4681787,0,1.045152788,0,2.300269838,8.572292942,-2.817390648,-17.23445786,-1.057573061,4.444761286,19.51578696,-10.35647638,21.94747147,0.436971722,5.07613915,-21.39220214,-0.154321811,-2.661399494,15.52799346,6.015181219,1.02E-07,9.00E-08,1.68E-10,-3.36E-09,1.24E-15,1.16E-21,-1.65E-14,-3.12E-14,-3.61E-07,-5.11E-07,3.06E-08,-6.19E-10,-7.34E-15,-9.63E-05,3.21E-07,2.94E-08,-0.000235486,-1.58E-07,-5.87E-08,51.6897531,44.78852142,32.0884092,18.94789233,8.409941959,0.120145545,6.125069144,2.113735704,18.98265868,5.492981026,2.334440768,1.920436889,1.703618494,36.95809113,5.439000316,6.746464849,684.4269602,-0.116506347,0.03427055,-2.290027302,2.736793107,-4.745795261,15.1680453,789.6270256,-16.2734686,1.498091179,-0.780972489,-0.588956329,-87.29236069,2.939674463,-37.80524867,170
9,0.9,1.82,81,43,1,-0.362844868,-0.141660601,209.3764523,0,1.04510723,0,2.153631929,8.573312776,-2.633191206,-17.17888999,-1.034837105,4.3753652,19.65029141,-10.34610318,21.94246854,0.441754534,5.201552493,-20.58009728,-0.183437075,-2.657566032,15.55489171,6.005888319,1.35E-07,1.51E-07,-3.78E-11,1.60E-09,4.40E-16,2.77E-23,-1.07E-14,-3.15E-14,-1.27E-07,-2.97E-07,1.92E-08,-2.82E-10,-1.37E-15,-2.32E-05,-4.85E-07,2.79E-08,-6.21E-05,-1.70E-07,-6.48E-08,51.73271222,44.66044038,32.0110708,18.94719621,8.098333562,0.206147559,6.287371445,2.218444056,18.9480339,5.760026727,2.58876188,1.89886126,1.992553899,36.94421208,5.365132723,6.729592678,686.1570123,-0.115372498,0.033553488,-2.870636617,4.147916983,-4.843069825,15.59718591,788.2667159,-17.13074066,1.610603721,-0.566328021,-0.283667443,-87.18554167,2.877972962,-38.66577112,171
9,0.9,1.82,81,43,1,-0.384233102,-0.178686524,209.2214464,0,1.044704926,0,1.998694982,8.571528902,-2.46276343,-17.12089611,-1.01042492,4.311014534,19.78735599,-10.32786472,21.92433538,0.446100171,5.34020496,-19.85838465,-0.207866789,-2.660519424,15.57642939,5.985832099,8.59E-08,1.69E-07,-5.90E-10,1.42E-08,1.42E-18,3.37E-23,-4.73E-15,-2.02E-14,4.36E-10,-1.14E-07,8.22E-09,-6.14E-11,1.20E-15,1.07E-05,-5.88E-07,1.72E-08,2.10E-05,-1.14E-07,-4.35E-08,51.5892594,44.44209673,31.9804942,18.9662571,7.928768973,0.266193518,6.470091246,2.309313739,18.93860939,6.037586463,2.820710118,1.841129917,2.334712043,36.90408526,5.468159434,6.730136628,688.2667039,-0.113565081,0.032843232,-2.800573764,6.71822266,-5.223489901,15.76123758,786.4437398,-17.74616165,1.880630455,-0.349074772,0.139768461,-87.0143608,2.688997452,-39.44720696,172
9,0.9,1.82,81,43,1,-0.40084784,-0.221551436,209.1126035,0,1.044491301,0,1.836707748,8.571485338,-2.309255358,-17.07047077,-0.985566051,4.255682314,19.93787682,-10.30722065,21.90412884,0.450641424,5.490197444,-19.24350504,-0.229685826,-2.666942621,15.59666474,5.96045909,-1.44E-07,4.13E-08,-1.56E-09,3.55E-08,-1.51E-16,1.55E-21,-9.38E-16,6.06E-15,4.46E-08,-8.76E-09,1.40E-09,3.76E-11,1.66E-15,1.86E-05,-4.09E-07,7.19E-09,4.16E-05,-5.69E-08,-2.09E-08,51.3786227,44.22033582,31.97735893,18.985191,7.9454021,0.252410618,6.62060126,2.349316543,18.95104791,6.35027411,2.971067879,1.801863463,2.632453506,36.84610812,5.754793893,6.720591061,690.5886113,-0.111454848,0.032376582,-1.383395527,10.92621079,-5.886785157,15.98810403,784.1393377,-18.15008107,2.303974191,-0.377379725,0.817346044,-86.78987605,2.496937208,-40.29349503,173
9,0.9,1.82,81,43,1,-0.412796208,-0.270014175,208.9935574,0,1.044189485,0,1.668252389,8.571702557,-2.170350419,-17.0253565,-0.961548604,4.209163124,20.09722958,-10.28230907,21.87576828,0.455595284,5.640686633,-18.73327848,-0.251513581,-2.664682976,15.60921684,5.929583081,-6.55E-07,-3.68E-07,-2.70E-09,5.95E-08,-1.49E-16,4.64E-21,7.24E-16,5.52E-14,4.37E-08,3.10E-08,-1.48E-09,5.83E-11,1.21E-15,1.45E-05,-1.98E-07,1.09E-09,3.13E-05,-2.08E-08,-6.15E-09,51.21066014,44.06170753,31.98456449,18.99708693,8.172003189,0.176043476,6.729114881,2.339588784,19.00137562,6.713531897,3.021902725,1.823151707,2.849696409,36.80092182,6.128792267,6.723781511,693.5057845,-0.109330251,0.032194991,1.957243156,17.09848167,-6.689823992,16.46745329,781.4206621,-18.50180661,2.893764799,-0.69007561,1.770085871,-86.51663629,2.390855075,-41.25550376,174
