time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
30.57,-24.19942061,-0.359828411,-11.57554229,-0.003135806,-1.18e-05,-0.002394419,3.41e-05,-0.017127645,9.61e-05,-37.16776336593176,-1.386014292310552,-3.718719012528571,-0.00024369,6.33e-06,-0.000259503,-4.93e-07,0.000393403,-2.71e-06
30.58,-24.30648862,-0.796304222,-11.77834121,-0.001494551,-5.54e-06,-0.00186653,4.62e-05,-0.023163243,0.000130011,-37.29866775893176,-1.4556880523105509,-3.672371458528571,-0.000245769,6.33e-06,-0.000258681,-4.66e-07,0.000371962,-2.56e-06
30.59,-24.64554276,3.70729051,-12.2425874,-0.000958078,-3.64e-06,-0.001718933,5.18e-05,-0.026007911,0.000145977,-37.24391129593176,-1.3615896923105506,-3.549298723528571,-0.000238858,6.37e-06,-0.000255266,-5.52e-07,0.000440066,-3.03e-06
30.6,-25.0135683,6.600329571,-13.93915964,8.14e-05,4.28e-06,-0.000675656,2.55e-05,-0.01281034,7.19e-05,-37.09837018293176,-1.2806771423105516,-3.562650456528571,-0.000239162,6.35e-06,-0.000257087,-4.83e-07,0.000385154,-2.65e-06
30.61,-25.33440869,19.7200503,-11.93646391,-0.000249434,1.75e-06,-0.001009671,3.39e-05,-0.017033732,9.56e-05,-37.160840041931756,-1.2598415523105508,-3.543264314528571,-0.000243033,6.33e-06,-0.000259208,-4.9e-07,0.000390824,-2.69e-06
30.62,-24.59228179,48.10685273,-7.42086783,-0.000200662,2.18e-06,-0.000949978,3.22e-05,-0.016167885,9.07e-05,-37.28671808893176,-1.4270702423105508,-3.745919111528571,-0.0002435,6.31e-06,-0.000262751,-4.73e-07,0.000377357,-2.6e-06
30.63,-23.63583301,121.0882536,0.162043481,-0.00019373,2.2e-06,-0.000948766,3.33e-05,-0.016710653,9.38e-05,-37.240904125931756,-1.5639851223105516,-3.974350547528571,-0.000246407,6.33e-06,-0.000258609,-4.88e-07,0.000389618,-2.68e-06
30.64,-21.58165906,204.3979645,6.514746536,-0.000237795,2.05e-06,-0.000960935,3.43e-05,-0.017214815,9.66e-05,-37.28375941793176,-1.3066766723105516,-3.723645195528571,-0.000243228,6.33e-06,-0.000259309,-5.37e-07,0.000428649,-2.95e-06
30.65,-21.63820944,213.0507637,-3.197739689,-0.000201023,2.34e-06,-0.000921486,3.28e-05,-0.016439304,9.23e-05,-37.42294706393176,-1.3096095023105505,-3.680430302528571,-0.000241206,6.32e-06,-0.00026164,-4.41e-07,0.000351552,-2.42e-06
30.66,-25.2460713,224.3040065,-10.88321471,-0.000222732,2.23e-06,-0.000933086,3.19e-05,-0.015985597,8.97e-05,-37.19135116993176,-1.5091053523105504,-3.633708578528571,-0.000246676,6.3e-06,-0.000263666,-4.46e-07,0.000355933,-2.45e-06
