time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
75.8,-37.4000798,-1.055123589,-3.551114823,-0.000424123,1.45e-06,-0.001000944,4.03e-05,-0.020246056,0.000113637,-36.99676553593176,-1.1244696923105515,-3.703134296528571,-0.00024175,6.33e-06,-0.000260136,-4.34e-07,0.00034582,-2.38e-06
75.81,-37.25291401,-1.991569318,-3.78211335,-0.000455019,1.14e-06,-0.001044544,4.33e-05,-0.021704783,0.000121825,-37.236127308931756,-1.152333922310552,-3.737904487528571,-0.000243223,6.34e-06,-0.000258072,-4.36e-07,0.00034802,-2.39e-06
75.82,-37.04320946,3.930908054,-2.798829266,-0.000321938,1.15e-06,-0.001091314,4.78e-05,-0.023975918,0.000134572,-36.97477224393176,-1.2467443223105512,-3.751464332528571,-0.000242217,6.34e-06,-0.000258857,-4.88e-07,0.000389394,-2.68e-06
75.83,-37.14631644,11.28887117,-0.088893213,-0.000219178,1.43e-06,-0.001077635,4.75e-05,-0.023860211,0.000133923,-37.06051084393176,-1.344800292310552,-3.720874506528571,-0.000242424,6.34e-06,-0.000258415,-4.82e-07,0.000384831,-2.65e-06
75.84,-37.2183891,19.79150266,1.768612266,-0.000258174,1.4e-06,-0.001068429,4.67e-05,-0.023426932,0.000131491,-37.246810777931756,-1.3104957323105513,-3.589220101528571,-0.000245596,6.36e-06,-0.000255361,-4.44e-07,0.000354178,-2.44e-06
75.85,-37.12013241,37.54912868,3.002943778,-0.000258767,1.48e-06,-0.001054939,4.57e-05,-0.022920631,0.000128649,-37.202343481931756,-1.441125632310552,-3.618230836528571,-0.000242324,6.31e-06,-0.000263622,-4.55e-07,0.000363255,-2.5e-06
75.86,-35.83904385,83.27856086,6.708535742,-0.000266882,1.52e-06,-0.00104382,4.48e-05,-0.022496283,0.000126267,-37.262584945931756,-1.206315702310551,-3.6736840285285712,-0.000246915,6.33e-06,-0.000258953,-4.82e-07,0.000384244,-2.64e-06
75.87,-32.92083887,134.036298,6.445042281,-0.00026887,1.62e-06,-0.001026201,4.35e-05,-0.021842689,0.000122599,-37.13278764793176,-0.9969723823105507,-3.4550114675285712,-0.000246875,6.35e-06,-0.000256928,-4.23e-07,0.0003378,-2.32e-06
75.88,-31.13802252,143.2277342,0.32942347,-0.000269323,1.67e-06,-0.001016684,4.23e-05,-0.021239939,0.000119216,-37.11497952593176,-1.386187182310552,-3.664227147528571,-0.000240716,6.31e-06,-0.000263538,-3.78e-07,0.000301507,-2.07e-06
75.89,-31.42145968,145.060042,-4.344064818,-0.000270033,1.71e-06,-0.001009004,4.15e-05,-0.020830205,0.000116916,-37.28812297693176,-1.1710200923105507,-3.829761493528571,-0.000245149,6.35e-06,-0.000256674,-4.1e-07,0.000326722,-2.25e-06
75.9,-33.22389304,158.6081046,-7.110072385,-0.000265967,1.76e-06,-0.001001943,4.07e-05,-0.020405197,0.00011453,-37.27815701193176,-1.0870595923105508,-3.635581078528571,-0.000242981,6.35e-06,-0.000256966,-4.74e-07,0.000378018,-2.6e-06
75.91,-34.73970683,176.0258813,-8.379637167,-0.00026366,1.79e-06,-0.000997914,4.01e-05,-0.020126784,0.000112968,-37.08560782593176,-1.1457327023105517,-3.972230865528571,-0.000243389,6.34e-06,-0.000258452,-4.4e-07,0.000350766,-2.41e-06
75.92,-36.19084752,197.1616776,-8.165418767,-0.000261357,1.81e-06,-0.000994308,3.98e-05,-0.019980993,0.000112149,-37.12833862893176,-1.0931320123105515,-3.761291953528571,-0.000247258,6.35e-06,-0.000256078,-3.89e-07,0.000310535,-2.14e-06
