time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
109.94,-25.12477768,-0.622166876,-10.72842876,-0.000597886,2.56e-06,-0.000742353,1.31e-05,-0.006561342,3.68e-05,-37.23656838993176,-1.0555601423105507,-3.699597046528571,-0.000245569,6.33e-06,-0.000259188,-4.1e-07,0.000327245,-2.25e-06
109.95,-25.38788599,0.323917267,-10.83977513,-0.000163703,2.4e-06,-0.000923951,3.19e-05,-0.016021973,8.99e-05,-37.06367394893176,-0.7566543523105516,-3.570669841528571,-0.00024158,6.34e-06,-0.000258821,-4.31e-07,0.00034398,-2.37e-06
109.96,-25.79124465,3.05090395,-11.90311464,7.69e-05,2.48e-06,-0.000994656,4.02e-05,-0.02017808,0.000113256,-37.11396166393176,-1.1210014323105515,-3.754651418528571,-0.000241507,6.36e-06,-0.000256021,-4.28e-07,0.000341597,-2.35e-06
109.97,-25.6689841,3.930065612,-11.69818999,-0.000142263,1.92e-06,-0.001017583,3.66e-05,-0.018385018,0.000103192,-37.064820851931756,-1.088977092310552,-3.776682074528571,-0.000241394,6.33e-06,-0.000260728,-4.26e-07,0.000340068,-2.34e-06
109.98,-25.86329459,6.409870135,-12.52812752,-0.000196424,1.64e-06,-0.00104834,3.68e-05,-0.018479563,0.000103722,-36.963809673931756,-1.0496102323105507,-3.701264707528571,-0.000241253,6.32e-06,-0.000261628,-4.14e-07,0.000330252,-2.27e-06
109.99,-25.60750556,10.68234219,-13.2136107,-0.000169391,1.99e-06,-0.000995322,3.48e-05,-0.01747196,9.81e-05,-37.144064162931755,-1.3586823123105507,-3.721852090528571,-0.000242559,6.31e-06,-0.000262312,-4.58e-07,0.00036507,-2.51e-06
110.0,-25.26050982,16.41169252,-14.98216508,-0.000240908,1.65e-06,-0.001030533,3.49e-05,-0.017518489,9.83e-05,-37.015402623931756,-1.289406512310551,-3.674029707528571,-0.000244062,6.3e-06,-0.000263579,-4.34e-07,0.000346001,-2.38e-06
110.01,-24.30169602,27.46211149,-16.56265606,-0.000214865,1.83e-06,-0.001006999,3.44e-05,-0.017252073,9.68e-05,-37.08089044093176,-1.181581632310552,-3.691751618528571,-0.000242196,6.3e-06,-0.000264399,-4.34e-07,0.00034607,-2.38e-06
110.02,-21.95202232,55.27572666,-10.4069692,-0.00025172,1.54e-06,-0.001046752,3.56e-05,-0.017866363,0.00010028,-37.26045453593176,-1.227638692310551,-3.659455428528571,-0.000243295,6.33e-06,-0.000259897,-4.25e-07,0.00033904,-2.33e-06
110.03,-20.16209827,112.121974,-1.611747102,-0.000238762,1.55e-06,-0.001048834,3.6e-05,-0.01807351,0.000101443,-37.14830962293176,-0.9532273123105508,-3.658297831528571,-0.000243306,6.34e-06,-0.000258376,-3.81e-07,0.00030374,-2.09e-06
110.04,-19.20974588,178.620067,5.641151457,-0.000243705,1.58e-06,-0.001041409,3.59e-05,-0.018018555,0.000101135,-37.13961455193176,-1.2428092823105512,-3.693623378528571,-0.00024414,6.31e-06,-0.000263056,-3.99e-07,0.000318154,-2.19e-06
110.05,-20.25516951,207.3874578,0.147399833,-0.00023967,1.65e-06,-0.001030838,3.5e-05,-0.017571071,9.86e-05,-37.180930775931756,-1.3575743223105512,-3.628554526528571,-0.000243206,6.31e-06,-0.0002631,-3.93e-07,0.000313248,-2.15e-06
110.06,-23.45464769,224.4151264,-7.57556289,-0.000236474,1.71e-06,-0.001021698,3.4e-05,-0.017065499,9.58e-05,-37.224933518931756,-1.2748356523105517,-3.611144911528571,-0.000239924,6.3e-06,-0.000264133,-4.84e-07,0.000386016,-2.65e-06
110.07,-27.42412598,253.2076871,-10.34046764,-0.00023325,1.75e-06,-0.001015525,3.34e-05,-0.016779961,9.42e-05,-37.12643816393176,-1.143673802310552,-3.609827995528571,-0.000240783,6.33e-06,-0.000260834,-4.22e-07,0.000336661,-2.32e-06
110.08,-34.0723476,299.1788702,-12.21849878,-0.000227123,1.81e-06,-0.001007267,3.29e-05,-0.016514369,9.27e-05,-36.99340678293176,-1.020046382310552,-3.670368386528571,-0.000241973,6.32e-06,-0.00026196,-3.87e-07,0.000308744,-2.12e-06
110.09,-39.85061868,356.9531843,-17.51676993,-0.000223898,1.87e-06,-0.000997903,3.2e-05,-0.016046053,9.01e-05,-37.07103886493176,-1.0339470723105517,-3.434297677528571,-0.000244652,6.31e-06,-0.000262993,-4.62e-07,0.000368409,-2.53e-06
110.1,-40.37503696,402.2525673,-24.25782707,-0.00022305,1.91e-06,-0.000991026,3.07e-05,-0.015405291,8.65e-05,-37.17458615693176,-1.1630402423105508,-3.581805078528571,-0.000243937,6.3e-06,-0.000264738,-4.02e-07,0.000320653,-2.21e-06
110.11,-42.16209193,460.4048589,-27.19337282,-0.000222537,1.94e-06,-0.000984695,3.01e-05,-0.015129543,8.49e-05,-37.15384192993176,-1.1301129523105509,-3.534723787528571,-0.000244021,6.32e-06,-0.000261583,-3.77e-07,0.00030069,-2.07e-06
110.12,-46.70490574,528.2905484,-31.47478184,-0.000221362,1.98e-06,-0.000979177,2.95e-05,-0.014826211,8.32e-05,-37.13496063593176,-1.092811002310551,-3.527215368528571,-0.00024509,6.33e-06,-0.000260034,-4.01e-07,0.000320006,-2.2e-06
110.13,-51.09135592,582.6463221,-33.46746012,-0.000220381,1.99e-06,-0.000976966,2.93e-05,-0.014687736,8.24e-05,-37.03720721593176,-1.049289092310552,-3.744898773528571,-0.000243217,6.32e-06,-0.000261075,-4.33e-07,0.000345321,-2.37e-06
110.14,-54.04838067,627.6212717,-32.63364747,-0.000219891,2e-06,-0.000975777,2.93e-05,-0.014686055,8.24e-05,-36.96320120693176,-1.0378960223105516,-3.737689486528571,-0.000240002,6.32e-06,-0.00026247,-3.71e-07,0.000295624,-2.03e-06
110.15,-55.79799324,665.9772381,-31.82333481,-0.000219851,2e-06,-0.000975009,2.9e-05,-0.014566325,8.18e-05,-37.11026499893176,-1.359391202310551,-3.573320185528571,-0.000240167,6.31e-06,-0.000263312,-3.2e-07,0.000254977,-1.75e-06
110.16,-57.87302583,700.5602462,-30.12349265,-0.000219753,2.01e-06,-0.000974528,2.92e-05,-0.014659056,8.23e-05,-37.25948016093176,-1.3288073623105507,-3.758974589528571,-0.000240195,6.32e-06,-0.000261579,-3.15e-07,0.000251565,-1.73e-06
110.17,-59.57747195,729.0259435,-28.64348573,-0.000219383,2.01e-06,-0.000974013,2.91e-05,-0.014608767,8.2e-05,-37.14101150993176,-0.9726386323105505,-3.917627584528571,-0.00024081,6.32e-06,-0.00026246,-3.09e-07,0.000246176,-1.69e-06
