time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
15.67,-37.06552231,-1.116875342,-3.278374907,-0.000401955,1.46e-06,-0.00100634,4.11e-05,-0.020607952,0.000115668,-36.81252964493176,-1.2806567023105515,-3.412692349528571,-0.000242218,6.33e-06,-0.000259653,-4e-07,0.000319268,-2.2e-06
15.68,-37.03927284,-1.789562291,-3.097212097,-0.000425428,1.59e-06,-0.000976423,3.86e-05,-0.019392901,0.000108849,-36.88707585793176,-1.2725130923105503,-3.516208849528571,-0.000240033,6.34e-06,-0.000258791,-4.52e-07,0.000360397,-2.48e-06
15.69,-37.00835918,0.743462282,-3.641312029,-0.000188552,4.45e-07,-0.001263719,6.17e-05,-0.030954314,0.000173741,-37.01597944393176,-1.228810272310552,-3.619177829528571,-0.000239416,6.34e-06,-0.000259211,-4.4e-07,0.000350809,-2.41e-06
15.7,-36.66547372,4.815852897,-4.234258854,-0.000139682,8.86e-07,-0.001202488,5.72e-05,-0.028708915,0.000161138,-37.04341326693176,-1.0936898423105514,-3.511963939528571,-0.000242268,6.35e-06,-0.000257186,-3.99e-07,0.000318069,-2.19e-06
15.71,-36.53018059,16.49969203,-0.443918568,-0.000254148,1.42e-06,-0.001067256,4.63e-05,-0.023233722,0.000130406,-37.05961048693176,-1.3989775923105512,-3.455770629528571,-0.000240449,6.32e-06,-0.000261227,-3.27e-07,0.000261005,-1.8e-06
15.72,-36.15575339,36.76264098,1.819886138,-0.000227021,1.19e-06,-0.001116881,5.02e-05,-0.025173962,0.000141297,-37.10204085693176,-1.122270312310551,-3.544039859528571,-0.000239467,6.37e-06,-0.000254872,-4.43e-07,0.000353112,-2.43e-06
15.73,-33.94282913,91.54458855,5.926929102,-0.000247781,1.37e-06,-0.001077676,4.68e-05,-0.023506604,0.000131938,-37.11745993393176,-1.3454730223105518,-3.451117729528571,-0.000240421,6.35e-06,-0.000256737,-4.69e-07,0.000373766,-2.57e-06
15.74,-29.871417,164.1974063,11.34913029,-0.000245492,1.4e-06,-0.001073509,4.7e-05,-0.023572452,0.000132308,-37.07037135693176,-1.0913015223105518,-3.397559536528571,-0.000242065,6.34e-06,-0.000258939,-3.94e-07,0.000314703,-2.16e-06
15.75,-28.53694437,174.6504074,4.280282644,-0.000246419,1.49e-06,-0.001057052,4.53e-05,-0.022726047,0.000127557,-37.13980464293176,-1.194052422310552,-3.483806878528571,-0.000240913,6.33e-06,-0.000259567,-4.27e-07,0.000340941,-2.34e-06
15.76,-31.39933814,176.6804703,-2.20989351,-0.000243648,1.53e-06,-0.00105009,4.43e-05,-0.022245827,0.000124861,-36.976056903931756,-1.3197744123105508,-3.508560121528571,-0.000241386,6.35e-06,-0.000257002,-4.16e-07,0.000332202,-2.28e-06
15.77,-35.43864941,196.7489571,-4.322488488,-0.000238049,1.59e-06,-0.001041694,4.37e-05,-0.021927004,0.000123072,-36.77519098693176,-0.9253163823105517,-3.506290561528571,-0.000242778,6.4e-06,-0.000249378,-4.83e-07,0.000385138,-2.65e-06
15.78,-38.33913011,215.6976393,-5.97764693,-0.000235462,1.63e-06,-0.001036055,4.29e-05,-0.021542669,0.000120915,-36.94021185793176,-1.4177404223105512,-3.514968861528571,-0.000239675,6.33e-06,-0.000260291,-4.33e-07,0.000345645,-2.38e-06
15.79,-39.89976908,227.3343997,-6.135049882,-0.000233169,1.65e-06,-0.001033917,4.27e-05,-0.021404439,0.000120139,-37.05255177493176,-1.4279643623105507,-3.508300679528571,-0.000237556,6.31e-06,-0.000263833,-4.46e-07,0.000355968,-2.45e-06
15.8,-40.37327598,222.6825091,-6.286425065,-0.000232273,1.66e-06,-0.00103168,4.25e-05,-0.021328112,0.000119711,-36.95096443293176,-1.2241528823105519,-3.386000446528571,-0.000241269,6.33e-06,-0.000260321,-3.94e-07,0.0003143,-2.16e-06
15.81,-41.81781611,222.5464223,-7.782389144,-0.000230007,1.69e-06,-0.001027613,4.19e-05,-0.021045224,0.000118123,-37.20517300993176,-1.3425590823105509,-3.528995432528571,-0.000241573,6.33e-06,-0.000260642,-4.1e-07,0.000327301,-2.25e-06
15.82,-44.83782326,242.5901283,-11.75436505,-0.000226628,1.73e-06,-0.001020343,4.08e-05,-0.020491696,0.000115016,-36.93259911493176,-1.2342189523105507,-3.357657417528571,-0.000235374,6.36e-06,-0.000256797,-5.12e-07,0.000408578,-2.81e-06
15.83,-49.06111768,288.3725247,-17.21805896,-0.000223217,1.79e-06,-0.001011683,3.96e-05,-0.019896504,0.000111675,-36.91751694293176,-1.375318842310552,-3.517571250528571,-0.000236714,6.35e-06,-0.000258171,-4.26e-07,0.000340105,-2.34e-06
