"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
139.34,0,,1.59607,4.88233,1.7928,-3.5871,0.472503,-7.82836,-0.299681,10.439,1.85559,11.2294,2.24725,-16.0344,2.8138,0.636197,2.21041,2.21041,1.90466,-1.90466,-8.24057,8.24057,-1.33115,-3.78567,-2.28396,8.88362,-5.0147,1.5184,155.243,-2.46053,1.56798,154.818,-0.837578,3.36669,154.826,-0.538187,0.143167,152.016,1.32398,-2.16864,147.571,3.09832,4.77829,146.476,-7.27604,7.25168,148.522,3.78391,-8.784,-15.1349,-17.5726,-39.0555,-20.0185,181.12,15.1498,10.7614,242.697,1.94503,-11.3551,-19.1265,-4.3944,-10.2676,80.079,48.365,2.45632,-24.4019,37.1063,-27.9354,-13.7242,-61.7142,-0.383688,-0.593356,-0.379172,-0.736789,-0.0371111,-0.675019,-0.690014,-0.0474862,-0.716687,0.134773,0.0520049,0.91509,0.260754,-0.70566,0.312637,0.26643,-0.743745,0.0702544,-0.00463887,-0.0956461,0.752778
139.35,0,,1.76893,4.8422,1.83801,-3.70594,0.604683,-8.20571,0.248174,10.4753,2.12179,11.7203,2.36372,-16.554,2.80916,0.723435,2.18037,2.18037,1.96483,-1.96483,-8.40182,8.40182,-1.24949,-4.25747,-2.28396,9.20019,-5.04204,1.45914,155.396,-2.44373,1.62542,154.845,-0.639441,3.46873,154.832,-0.887659,0.251756,152.032,1.24381,-2.17382,147.351,3.13286,4.93609,146.223,-7.27429,7.44737,148.457,4.25576,-9.09295,-24.4201,-15.1335,-16.6092,-18.5259,193.854,17.5988,14.6386,270.475,8.32474,1.8485,-3.41545,21.972,-23.4687,101.055,53.7276,1.49134,-12.7314,57.1408,-35.0562,3.81228,-122.632,-0.384243,-0.59312,-0.380214,-0.735751,-0.0379656,-0.676117,-0.690048,-0.0451079,-0.716539,0.13532,0.0515766,0.915012,0.262097,-0.706025,0.313857,0.268391,-0.744135,0.0711723,-0.00769062,-0.0918602,0.753498
139.36,0,,1.97409,4.77698,1.88637,-3.82761,0.783961,-8.64034,0.899044,10.485,2.45226,12.2023,2.45393,-17.0851,2.76815,0.848972,2.14525,2.14525,2.02709,-2.02709,-8.55573,8.55573,-1.17599,-4.72361,-2.25102,9.52263,-5.04751,1.38014,155.556,-2.42315,1.68536,154.834,-0.40142,3.5756,154.804,-1.30004,0.363378,152.049,1.1685,-2.14794,147.087,3.15216,5.0988,145.921,-7.2621,7.63977,148.385,4.72077,-9.41024,-30.765,-29.2969,-32.2314,-28.7985,218.709,31.7234,16.6168,312.051,1.01142,1.8485,-16.0526,11.7184,-43.9122,75.2226,35.1607,3.42131,-15.6111,58.6223,-47.3807,57.1842,-99.9372,-0.384854,-0.592876,-0.381314,-0.734585,-0.039125,-0.677332,-0.690162,-0.0426049,-0.716226,0.135691,0.0509681,0.914985,0.263198,-0.706581,0.314592,0.270584,-0.744426,0.0723917,-0.010682,-0.0880193,0.754207
139.37,0,,2.22772,4.68292,1.92153,-3.92786,1.0073,-9.10529,1.6623,10.4729,2.84174,12.6588,2.53272,-17.5438,2.69697,0.993659,2.10124,2.10124,2.10396,-2.10396,-8.70476,8.70476,-1.10249,-5.16433,-2.19063,9.77081,-5.03384,1.28632,155.731,-2.39544,1.7617,154.791,-0.102928,3.68408,154.733,-1.76309,0.489559,152.06,1.10048,-2.09618,146.802,3.15521,5.25783,145.608,-7.24294,7.82887,148.314,5.16298,-9.65238,-27.3294,-27.8279,-37.1155,-53.207,248.557,47.8413,20.9688,379.853,5.36829,-6.33772,-20.8342,-1.95307,-26.4023,63.4433,33.6936,-9.73757,-14.7017,46.8414,-53.1321,67.8586,-86.7981,-0.38546,-0.592686,-0.38253,-0.733258,-0.0407128,-0.67869,-0.690264,-0.039979,-0.715838,0.135868,0.0502335,0.915006,0.264112,-0.70725,0.314896,0.272841,-0.744666,0.0737341,-0.0136725,-0.0848427,0.754856
139.38,0,,2.54434,4.58385,1.96549,-4.00102,1.29141,-9.59888,2.58007,10.4463,3.32432,13.0679,2.63093,-17.8868,2.56545,1.17133,2.06358,2.06358,2.18291,-2.18291,-8.84646,8.84646,-1.03716,-5.55985,-2.13572,9.88806,-5.01196,1.19003,155.907,-2.37444,1.83979,154.703,0.25346,3.79901,154.601,-2.32049,0.63212,152.071,1.03003,-2.04442,146.495,3.14809,5.393,145.274,-7.21855,8.02346,148.26,5.55961,-9.77206,-39.5549,-39.0533,-27.8239,-95.1756,287.062,72.7302,28.3277,477.078,8.79155,-6.86586,-7.17245,20.9955,4.85876,53.2138,34.1995,-33.1604,-14.0955,53.1904,-66.2782,23.2549,-154.485,-0.38607,-0.592441,-0.383811,-0.731739,-0.0426665,-0.680222,-0.690416,-0.0371119,-0.715259,0.136053,0.0495016,0.915017,0.264783,-0.70792,0.314834,0.275215,-0.744894,0.0751974,-0.0166021,-0.0828274,0.755395
139.39,0,,2.94498,4.49731,1.995,-4.01557,1.61806,-10.0891,3.68515,10.4004,3.88296,13.4067,2.75996,-18.195,2.38674,1.36814,2.02085,2.02085,2.27474,-2.27474,-8.98327,8.98327,-0.939157,-5.90734,-2.0918,9.97013,-4.98462,1.11349,156.072,-2.35134,1.93156,154.56,0.702484,3.90695,154.409,-2.97575,0.788633,152.076,0.937719,-2.01078,146.176,3.15013,5.48108,144.939,-7.16804,8.21476,148.21,5.90381,-9.85556,-44.9094,-40.5223,-23.4333,-130.822,336.876,113.794,72.2435,605.919,31.2761,2.90479,1.36618,23.4368,0,53.2138,66.426,-37.6344,41.0739,107.439,-62.9917,40.0289,-199.078,-0.386547,-0.592302,-0.385082,-0.730017,-0.0452293,-0.681919,-0.690638,-0.0339978,-0.714442,0.136484,0.0487703,0.915038,0.265283,-0.708377,0.314787,0.27748,-0.745156,0.0768473,-0.0192274,-0.0812435,0.755851
139.4,0,,3.44092,4.43711,2.00693,-3.97556,1.97206,-10.5187,5.00562,10.3592,4.55701,13.7072,2.91412,-18.5568,2.14381,1.51177,1.98446,1.98446,2.38013,-2.38013,-9.1152,9.1152,-0.841158,-6.22658,-2.04788,10.105,-4.98462,1.03695,156.215,-2.33622,2.03576,154.368,1.24157,4.00093,154.151,-3.75508,0.970019,152.082,0.838116,-1.97714,145.891,3.15825,5.52879,144.637,-7.11404,8.41045,148.139,6.22521,-9.99194,-52.7399,-47.3684,-18.5492,-183.59,394.533,182.139,123.993,732.384,60.5294,36.1778,15.7111,61.0333,-25.3939,91.7551,109.884,-28.3354,97.6074,127.897,-63.5394,129.236,-228.542,-0.386796,-0.592249,-0.386308,-0.72812,-0.0482809,-0.683746,-0.690908,-0.0304588,-0.713371,0.136971,0.0479765,0.915033,0.265455,-0.708715,0.314591,0.279496,-0.745527,0.0783126,-0.0214853,-0.0792881,0.75638
139.41,0,,4.08388,4.38946,2.00505,-3.91573,2.37771,-10.8505,6.62577,10.3036,5.44218,14.0242,3.09568,-18.8824,1.86761,1.57453,1.96034,1.96034,2.50082,-2.50082,-9.23736,9.23736,-0.783992,-6.57125,-2.00396,10.2339,-4.95728,0.97523,156.325,-2.33664,2.15388,154.104,1.91446,4.08202,153.805,-4.69865,1.19023,152.049,0.782242,-1.93314,145.688,3.15419,5.57711,144.417,-7.06004,8.58306,148.074,6.57169,-10.12,-63.4798,-38.0832,-3.91406,-239.256,453.106,236.302,122.569,811.973,134.752,47.7969,22.542,70.7986,-16.1348,94.235,101.587,-26.8441,141.561,139.678,-59.979,213.869,-181.559,-0.386795,-0.592247,-0.387527,0.725917,0.0519428,0.685815,-0.691207,-0.0263689,-0.71196,0.13709,0.0474262,0.915198,0.265272,-0.709202,0.31398,0.280968,-0.745973,0.0794134,-0.0239878,-0.0773346,0.756927
139.42,0,,4.87545,4.32173,1.98433,-3.81225,2.84869,-11.0611,8.5737,10.1924,6.56602,14.3272,3.30579,-19.0272,1.52333,1.5639,1.9413,1.9413,2.61943,-2.61943,-9.35462,9.35462,-0.783992,-6.92439,-1.9765,10.2007,-4.9272,0.965354,156.407,-2.34084,2.26928,153.753,2.73917,4.12284,153.338,-5.81696,1.42257,151.977,0.784671,-1.90985,145.562,3.10543,5.59118,144.291,-6.99733,8.74907,148.024,6.92501,-10.0838,-90.8092,-20.0117,9.76813,-287.634,528.285,269.051,97.6434,794.429,221.189,35.6497,38.253,66.4042,-18.0599,72.7428,76.19,-46.8456,156.263,179.676,-117.219,162.022,-199.078,-0.386623,-0.592325,-0.388576,0.723485,0.0561551,0.688022,-0.691704,-0.0218523,-0.709955,0.136909,0.0473657,0.915452,0.265025,-0.709562,0.31294,0.281759,-0.746636,0.0800839,-0.0269787,-0.0767245,0.757357
139.43,0,,5.84795,4.24899,1.95105,-3.66551,3.39412,-11.1571,10.8026,10.0401,7.85772,14.5459,3.52389,-18.9562,1.1512,1.49581,1.94384,1.94384,2.73873,-2.73873,-9.46456,9.46456,-0.832992,-7.20125,-1.97101,9.976,-4.84517,0.994981,156.456,-2.36772,2.38193,153.308,3.726,4.1223,152.767,-7.05409,1.65128,151.84,0.833258,-1.8995,145.523,3.01096,5.57161,144.263,-6.93636,8.90629,147.997,7.20082,-9.85,-116.684,5.84829,11.7252,-299.311,596.23,305.159,121.065,586.456,276.817,1.05629,67.2844,100.583,-18.0599,-3.92646,70.7768,-50.7932,142.016,176.29,-69.8386,152.491,-140.151,-0.386248,-0.592373,-0.389544,0.720751,0.060795,0.690414,-0.692395,-0.0172733,-0.707349,0.136479,0.0477311,0.915925,0.264787,-0.709761,0.311543,0.281938,-0.747481,0.080266,-0.0298471,-0.0779444,0.757653
