"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
57.73,0,,24.0542,3.95804,1.76078,-3.9606,0.493774,-8.54095,42.4798,8.90595,23.4329,8.27467,1.36114,-9.64961,-3.00102,-1.65645,3.44805,3.44805,4.39922,-4.39922,-11.0672,11.0672,-1.01266,-0.514173,-2.04239,-1.29561,-13.1356,1.36779,158.132,-4.22813,3.65621,159.193,19.824,5.45899,157.419,-22.4728,-0.54537,160.201,0.983876,-1.8141,149.914,0.851276,7.5644,148.474,-7.92578,11.0743,148.435,0.512879,1.30814,51.7495,54.1867,-115.72,58.5628,52.258,73.7554,-29.752,39.5661,-12.6816,-841.86,13.6618,210.443,15.5847,144.556,-16.1385,-0.526355,244.625,9.73511,6.84692,-4.95596,4.37972,-0.382228,-0.581156,-0.411344,0.666238,0.091314,0.724469,-0.721965,0.0982111,-0.656592,0.138129,0.0380267,0.886333,0.246224,-0.731285,0.268136,0.261978,-0.765669,0.0467556,-0.00372335,-0.187205,0.74522
57.74,0,,25.0347,3.87652,1.63079,-3.81669,0.975393,-8.39439,43.5451,8.92288,23.6715,8.39869,1.06196,-9.65829,-3.14492,-1.71284,3.42562,3.42562,4.56756,-4.56756,-11.1698,11.1698,-1.21682,-0.514173,-2.10278,-1.28584,-12.9934,1.58259,158.022,-4.24493,3.8186,158.71,20.8262,5.3344,157.067,-22.5287,-0.899649,159.85,1.18551,-1.82963,149.958,0.737501,7.59865,148.512,-8.05642,11.0798,148.44,0.515159,1.29979,39.5549,63.9708,-112.299,74.7181,44.9235,50.2904,8.3084,68.8067,-6.84652,-768.976,-42.3516,259.758,41.987,148.895,0,-3.94766,250.536,11.7103,9.31181,-2.28737,16.7226,-0.380823,-0.581946,-0.411708,0.662451,0.094976,0.726114,-0.72435,0.0952819,-0.653789,0.136846,0.0397354,0.887667,0.24635,-0.731605,0.266859,0.262341,-0.765476,0.0456563,-0.00372325,-0.187139,0.7452
57.75,0,,26.0476,3.75487,1.5322,-3.67522,1.55577,-8.21919,44.4863,8.86726,23.9036,8.50992,0.852996,-9.65395,-3.29192,-1.81391,3.4197,3.4197,4.72374,-4.72374,-11.2651,11.2651,-1.56798,-0.519823,-2.262,-1.27998,-12.7664,1.77763,157.928,-4.276,3.96557,158.134,21.8555,5.17006,156.65,-22.4361,-1.24179,159.443,1.52561,-1.91503,150.041,0.562776,7.6274,148.6,-8.17661,11.0743,148.451,0.521997,1.297,32.2196,66.8811,-120.111,67.8697,32.1901,31.7234,48.347,93.2956,11.2034,-709.032,-18.1019,205.072,32.7279,117.174,-9.25815,-11.7553,206.582,14.6732,3.01264,-3.81228,4.77788,-0.379538,-0.582552,-0.412132,0.658404,0.0980861,0.727863,-0.726604,0.0910696,-0.651404,0.135077,0.0427878,0.889143,0.246475,-0.731978,0.264909,0.262286,-0.765373,0.0443756,-0.00378436,-0.187081,0.745152
57.76,0,,27.1074,3.63823,1.47945,-3.52404,2.21514,-8.03725,45.3385,8.77779,24.2393,8.59558,0.662299,-9.63369,-3.41338,-1.97455,3.4527,3.4527,4.88443,-4.88443,-11.3653,11.3653,-2.11515,-0.514173,-2.42122,-1.27607,-12.441,1.93071,157.873,-4.34698,4.10932,157.513,22.8989,4.99445,156.183,-22.2439,-1.53965,158.966,2.06978,-1.96679,150.172,0.351481,7.64758,148.743,-8.29855,11.0545,148.446,0.515159,1.29422,29.3103,86.9205,-112.299,43.988,6.31578,24.4333,46.3688,122.079,20.5396,-693.452,25.9574,163.569,13.6595,88.3453,-9.76406,-5.87763,166.569,-4.86755,0,-4.57474,9.15759,-0.378324,-0.582807,-0.412872,0.654043,0.100838,0.729793,-0.728547,0.0860632,-0.649503,0.131779,0.0468763,0.890894,0.24647,-0.732389,0.262461,0.261862,-0.76532,0.0428501,-0.00372332,-0.187081,0.745152
57.77,0,,28.2043,3.53163,1.47569,-3.38296,2.94289,-7.87216,46.0901,8.6327,24.6288,8.65567,0.437346,-9.60475,-3.54104,-2.1703,3.5331,3.5331,5.04129,-5.04129,-11.4679,11.4679,-2.82564,-0.508523,-2.542,-1.27411,-12.05,2.03193,157.873,-4.46414,4.23963,156.855,23.9385,4.79843,155.689,-21.9538,-1.8084,158.477,2.76214,-1.94867,150.331,0.106663,7.66715,148.93,-8.40132,11.027,148.446,0.50832,1.29144,25.8747,86.4216,-107.909,15.6285,-38.0984,37.5896,34.6579,143.096,58.1176,-664.14,46.7917,125.484,6.87561,47.3241,-3.89551,5.87763,122.616,2.46905,7.94243,-5.33719,2.38894,-0.377276,-0.582608,-0.41396,0.649514,0.103278,0.731795,-0.730241,0.0803851,-0.648025,0.127084,0.0513951,0.892762,0.246531,-0.732817,0.259715,0.261062,-0.765363,0.0412621,-0.00366228,-0.187082,0.745152
57.78,0,,29.3205,3.41751,1.4939,-3.25118,3.74508,-7.74244,46.7433,8.44409,25.0485,8.70298,0.138169,-9.56857,-3.69267,-2.39053,3.64353,3.64353,5.19086,-5.19086,-11.5681,11.5681,-3.65046,-0.502873,-2.58044,-1.27216,-11.6098,2.07638,157.912,-4.60945,4.35651,156.152,24.9755,4.54764,155.172,-21.5729,-2.07289,157.994,3.57839,-1.84257,150.502,-0.170661,7.68673,149.127,-8.49364,10.9919,148.435,0.503761,1.28865,11.2351,90.8286,-88.8661,2.45841,-57.1476,23.9207,13.6891,159.635,64.9641,-622.945,46.4501,6.34746,5.86718,11.676,7.33569,0,78.6619,-3.38612,6.84692,0,2.78709,-0.376426,-0.582066,-0.415308,0.644995,0.10578,0.733684,-0.731807,0.0740414,-0.64684,0.121039,0.0560331,0.894699,0.246785,-0.733212,0.256795,0.260091,-0.76544,0.0396759,-0.00360122,-0.18708,0.745209
57.79,0,,30.4514,3.30338,1.51462,-3.12466,4.56703,-7.61778,47.2841,8.22888,25.4707,8.76051,-0.266062,-9.51647,-3.85127,-2.60543,3.78063,3.78063,5.34077,-5.34077,-11.6658,11.6658,-4.58145,-0.511348,-2.51455,-1.27216,-11.1641,2.12329,157.967,-4.78121,4.46767,155.427,25.9996,4.25334,154.662,-21.0941,-2.33799,157.511,4.49425,-1.6226,150.672,-0.472367,7.70752,149.336,-8.58248,10.9446,148.435,0.5106,1.29144,-11.2351,92.2976,-79.5915,-20.9843,-83.5313,7.80269,9.73269,176.723,90.3274,-622.153,-2.39082,-112.301,1.00842,-38.5413,7.33569,-1.49134,47.2881,4.86755,9.31181,-3.04982,-5.97234,-0.37557,-0.58133,-0.41677,0.640533,0.108403,0.735447,-0.733247,0.0671416,-0.645963,0.113653,0.0604887,0.896709,0.247269,-0.733568,0.253801,0.259043,-0.765472,0.0380874,-0.00366226,-0.18708,0.745208
57.8,0,,31.5757,3.17797,1.5592,-3.02563,5.37985,-7.52008,47.7172,7.98464,25.8445,8.8027,-0.676002,-9.48174,-4.00523,-2.81927,3.92872,3.92872,5.46424,-5.46424,-11.7586,11.7586,-5.55328,-0.514173,-2.43769,-1.2663,-10.7075,2.14057,158.033,-4.95885,4.55098,154.697,27.0058,3.92306,154.167,-20.5245,-2.61402,157.044,5.45383,-1.40522,150.831,-0.789309,7.72954,149.539,-8.65913,10.905,148.424,0.512879,1.28587,-24.9153,82.0423,-68.8534,-29.7643,-103.497,-9.73913,3.87725,187.048,105.499,-620.568,-23.9082,-161.128,-9.8092,-87.932,-7.33569,0.526355,24.8566,16.5779,3.01264,-6.48088,8.75944,-0.374905,-0.580425,-0.418182,0.636161,0.111337,0.73706,-0.734596,0.0598176,-0.645358,0.105963,0.0651285,0.898614,0.247997,-0.733858,0.250866,0.258012,-0.765552,0.0366234,-0.00366228,-0.18702,0.745273
57.81,0,,32.6823,3.03123,1.60693,-2.93427,6.14254,-7.44595,48.0263,7.71865,26.0517,8.83722,-0.946631,-9.44122,-4.13985,-2.99906,4.07343,4.07343,5.57902,-5.57902,-11.8466,11.8466,-6.45977,-0.514173,-2.49808,-1.2663,-10.2782,2.16032,158.104,-5.13104,4.62559,154.006,27.9939,3.5815,153.728,-19.85,-2.90156,156.605,6.35268,-1.34311,150.963,-1.11743,7.75279,149.715,-8.72706,10.8665,148.424,0.512879,1.28587,-33.2101,68.3501,-78.6215,-26.3401,-104.516,-41.5195,-7.35886,183.119,118.18,-597.594,-3.757,-117.672,-20.9935,-119.137,-4.40142,0,-9.24542,6.84279,9.31181,-3.04982,3.58341,-0.374301,-0.579519,-0.419532,0.631858,0.114506,0.738551,-0.735821,0.052188,-0.645117,0.0995528,0.0703157,0.900126,0.249041,-0.734059,0.248064,0.257092,-0.765601,0.035341,-0.00366228,-0.18702,0.745273
57.82,0,,33.7824,2.88074,1.64461,-2.85747,6.83079,-7.38025,48.237,7.43815,26.112,8.86407,-1.06082,-9.41372,-4.22959,-3.1746,4.2211,4.2211,5.6872,-5.6872,-11.9296,11.9296,-7.30093,-0.516998,-2.73417,-1.2663,-9.87627,2.17513,158.165,-5.30448,4.69348,153.374,28.9653,3.23243,153.366,-19.0916,-3.21398,156.199,7.1908,-1.4725,151.083,-1.44859,7.78337,149.874,-8.7828,10.8412,148.418,0.515159,1.28587,-24.9153,68.3501,-82.5186,-42.9344,-68.3531,-67.8891,-27.3781,183.119,118.647,-519.165,55.3303,-88.8645,-22.4603,-131.33,1.97305,8.77258,-17.1268,2.46905,6.29917,-5.33719,-3.58341,-0.373692,-0.578606,-0.420815,0.627672,0.11799,0.739864,-0.736999,0.0444983,-0.645133,0.0946082,0.0762969,0.901219,0.250444,-0.734181,0.245561,0.256234,-0.765712,0.0341809,-0.00366225,-0.187019,0.745329
