"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
110.26,0,,3.97617,3.57613,0.251324,-3.70385,4.362,-2.99273,7.26174,7.14806,6.31659,3.64156,1.9355,-1.92054,2.60424,-2.88062,0.896851,0.896851,0.341545,-0.341545,-8.09981,8.09981,-2.17745,0.297065,-0.739244,-5.23149,-1.18934,2.04081,157.028,-0.935948,0.211613,152.675,3.06647,0.231049,152.579,-4.19382,1.3424,150.119,2.17874,-0.693086,154.055,2.84096,3.77292,153.374,-4.26763,7.13765,150.97,-0.296562,5.22028,9.77865,-83.9954,-5.367,0.468745,220.678,60.5561,149.891,269.024,93.2782,-26.2742,-25.3952,-7.90903,-42.456,9.73329,0.481292,-14.1969,-26.2969,49.2894,5.39856,-13.203,15.0475,-0.383679,-0.580646,-0.396924,0.736067,0.0469999,0.675272,-0.692298,0.00372335,-0.715676,0.139652,0.0365611,0.88833,0.277359,-0.703285,0.30098,0.231275,-0.747113,0.0925956,0.0227678,-0.174757,0.768552
110.27,0,,4.51168,3.57865,0.313163,-3.73863,4.56643,-3.21047,8.33532,7.18999,6.70134,3.76513,2.19834,-2.09972,2.498,-2.74317,0.934234,0.934234,0.41333,-0.41333,-8.31161,8.31161,-1.99803,0.247116,-0.761148,-5.21196,-1.30747,2.18309,157.089,-0.984025,0.274072,152.537,3.56332,0.304321,152.398,-4.76915,1.5719,150.086,1.99563,-0.716541,153.901,2.81447,3.86144,153.204,-4.33111,7.30243,150.959,-0.248284,5.20152,26.8503,-92.2716,0.487909,17.5779,231.431,104.508,161.594,238.322,113.768,-19.4201,-35.712,-25.5246,-39.0924,21.453,8.80078,-20.9652,-37.1153,26.3813,-7.28805,0,-0.578749,-0.383498,-0.580405,-0.39772,0.734272,0.0496839,0.677019,-0.692188,0.00665331,-0.715139,0.141062,0.0358911,0.888365,0.277668,-0.703785,0.300802,0.232921,-0.747533,0.0928388,0.0224627,-0.174452,0.768677
110.28,0,,5.13398,3.61777,0.342096,-3.75262,4.83324,-3.44295,9.51747,7.22452,7.18756,3.87455,2.47582,-2.25005,2.30967,-2.57223,0.999144,0.999144,0.499724,-0.499724,-8.51153,8.51153,-1.8594,0.207682,-0.783051,-5.21196,-1.43634,2.33426,157.133,-1.06219,0.346275,152.318,4.11476,0.343364,152.14,-5.3983,1.81867,150.058,1.85763,-0.73765,153.714,2.79645,3.9387,153.001,-4.38225,7.45848,150.953,-0.209202,5.2042,42.4743,-106.942,2.92745,32.2262,235.826,134.257,185.561,221.235,125.974,-15.1362,-30.1568,6.47103,-26.834,35.6556,19.5267,-22.9461,-40.9433,49.8067,-2.96921,-6.7625,0.868123,-0.383071,-0.580101,-0.398575,0.732463,0.0523101,0.678749,-0.692089,0.00946061,-0.714429,0.142156,0.0354016,0.888397,0.278026,-0.704191,0.300732,0.234697,-0.747857,0.0933295,0.0221569,-0.174325,0.768777
110.29,0,,5.84471,3.67708,0.360818,-3.74838,5.17971,-3.69343,10.8371,7.26645,7.76397,3.99812,2.7783,-2.42322,2.042,-2.38396,1.08377,1.08377,0.593422,-0.593422,-8.70948,8.70948,-1.73707,0.160362,-0.810431,-5.20654,-1.56789,2.48321,157.171,-1.16111,0.422475,152.022,4.73617,0.35727,151.789,-6.09475,2.08619,150.031,1.73556,-0.763451,153.511,2.7795,4.00072,152.776,-4.43868,7.63295,150.942,-0.158626,5.19884,50.778,-123.526,2.92745,58.5932,232.928,173.814,259.304,182.168,174.351,-19.4201,-20.6336,28.7601,-44.9226,42.0121,20.008,-19.562,-34.6187,72.7887,-1.34964,-15.7792,-3.76187,-0.382544,-0.579706,-0.399513,0.730512,0.0549959,0.680582,-0.692014,0.0122081,-0.7135,0.143137,0.0350365,0.888426,0.278398,-0.70451,0.300677,0.23665,-0.748223,0.0938789,0.0217903,-0.174139,0.768887
110.3,0,,6.66189,3.7755,0.346068,-3.69961,5.56599,-3.91117,12.2919,7.30592,8.4024,4.12298,3.10318,-2.60842,1.69293,-2.19223,1.19252,1.19252,0.720368,-0.720368,-8.90544,8.90544,-1.61474,0.105156,-0.848762,-5.18918,-1.73972,2.67218,157.171,-1.28978,0.526908,151.643,5.43036,0.348712,151.35,-6.85007,2.36683,150.003,1.61349,-0.798633,153.303,2.76784,4.04752,152.55,-4.48806,7.80645,150.937,-0.105751,5.18276,51.2696,-110.836,10.7483,87.421,241.717,181.139,382.824,146.482,161.628,-16.5642,-25.3952,65.0698,-70.3365,29.2992,21.005,-21.9557,-5.82527,123.039,-9.17755,13.203,-0.868123,-0.381558,-0.579387,-0.40048,0.728369,0.0581084,0.682529,-0.69199,0.0148323,-0.712316,0.144174,0.0347311,0.888421,0.27883,-0.704705,0.300743,0.238601,-0.748581,0.0944882,0.0214242,-0.173835,0.769012
110.31,0,,7.5806,3.89538,0.314297,-3.60927,5.99211,-4.09126,13.9059,7.34785,9.14088,4.25299,3.38928,-2.76836,1.23762,-2.00396,1.31486,1.31486,0.880058,-0.880058,-9.09349,9.09349,-1.50872,0.0499489,-0.832334,-5.18701,-1.98135,2.89004,157.133,-1.43747,0.66107,151.193,6.21132,0.329458,150.829,-7.6811,2.66545,150.014,1.50734,-0.778696,153.089,2.75619,4.0853,152.32,-4.5392,7.97122,150.926,-0.0505764,5.18544,48.347,-91.2979,29.7911,97.6748,269.489,192.371,514.68,210.912,121.609,8.85327,-19.5755,17.2561,-19.5088,16.5863,9.76336,-27.3208,2.99585,51.728,-6.47827,14.1691,14.1793,-0.380152,-0.5792,-0.401454,0.725902,0.0618295,0.684703,-0.692027,0.0174563,-0.710827,0.144846,0.0340599,0.888366,0.279315,-0.704819,0.300862,0.240552,-0.74888,0.0950978,0.0209974,-0.173656,0.769151
110.32,0,,8.61067,4.0304,0.30522,-3.47991,6.55096,-4.30573,15.7032,7.38978,10.0133,4.3727,3.80551,-2.92109,0.652612,-1.77411,1.44672,1.44672,1.05234,-1.05234,-9.27757,9.27757,-1.44348,0.00788668,-0.843286,-5.20328,-2.22029,3.11457,157.072,-1.59761,0.805227,150.595,7.09446,0.305391,150.137,-8.58951,3.06845,150.014,1.44365,-0.786905,152.831,2.74665,4.09151,152.045,-4.58858,8.14569,150.909,-0.00689678,5.20152,37.1206,-75.6867,46.8679,107.401,313.438,204.58,502.897,304.71,106.963,-2.85589,-9.78774,3.59501,22.424,0,-24.4084,-18.5715,-9.81973,-29.7805,-7.28805,-16.1012,8.68123,-0.378573,-0.57903,-0.40244,0.722954,0.066106,0.687246,-0.691638,0.0198378,-0.709339,0.145329,0.0338146,0.888334,0.279931,-0.70471,0.301112,0.242813,-0.74913,0.0959531,0.0206317,-0.17366,0.769294
110.33,0,,9.73245,4.18561,0.308057,-3.32511,7.22531,-4.52675,17.6188,7.45145,10.9843,4.50658,4.27861,-3.09667,-0.0331135,-1.52578,1.58572,1.58572,1.23269,-1.23269,-9.45176,9.45176,-1.43532,-0.0368045,-0.815907,-5.19569,-2.44849,3.34355,157.001,-1.76675,0.955629,149.871,8.06016,0.254047,149.281,-9.5282,3.56892,149.998,1.43303,-0.757587,152.551,2.74877,4.07685,151.749,-4.64325,8.32016,150.893,0.0367828,5.19616,29.773,-54.2011,54.2009,160.135,364.212,203.115,399.416,415.061,197.282,-36.5555,3.968,-25.5246,29.7491,2.48298,-42.9725,-0.990481,-17.6422,-36.1357,-21.5942,0.644048,4.34062,-0.376848,-0.578883,-0.403399,0.719642,0.0705603,0.690038,-0.690769,0.0217906,-0.707921,0.145267,0.03357,0.888446,0.280664,-0.704407,0.301601,0.245253,-0.74931,0.0968682,0.0203259,-0.173472,0.769455
110.34,0,,10.9459,4.36227,0.314865,-3.17327,7.91558,-4.71666,19.6308,7.51064,12.0244,4.62243,4.73621,-3.25782,-0.716079,-1.27052,1.73253,1.73253,1.41076,-1.41076,-9.61803,9.61803,-1.46794,-0.0709801,-0.74472,-5.20762,-2.66059,3.60144,156.897,-1.94384,1.10128,149.092,9.11125,0.165264,148.365,-10.4736,4.10602,149.938,1.47018,-0.679014,152.271,2.76042,4.06219,151.452,-4.6891,8.49753,150.876,0.0712667,5.21224,7.81199,-36.6101,32.7186,208.474,368.607,212.882,335.933,491.238,260.75,-72.8253,-17.9883,-16.1776,10.7635,-12.2163,-62.018,10.235,-29.7921,-81.5085,0,-15.7792,16.205,-0.374964,-0.578774,-0.404202,0.715998,0.0746518,0.693047,-0.689731,0.0235607,-0.706395,0.144602,0.0332664,0.888794,0.281387,-0.704078,0.302201,0.247642,-0.749517,0.0978481,0.0200205,-0.17347,0.769567
110.35,0,,12.2413,4.54146,0.361953,-3.05282,8.52886,-4.89674,21.7418,7.58217,13.0997,4.74214,5.09642,-3.41776,-1.32592,-1.01295,1.87832,1.87832,1.57851,-1.57851,-9.77639,9.77639,-1.52503,-0.0998979,-0.624251,-5.20979,-2.86463,3.86376,156.787,-2.1192,1.2367,148.389,10.2463,0.0828994,147.509,-11.4308,4.60371,149.872,1.52326,-0.546494,151.996,2.77844,4.06782,151.161,-4.74024,8.66521,150.871,0.101153,5.2176,3.906,10.7428,24.4098,244.158,340.368,214.836,385.229,530.306,281.758,-14.2795,-20.8981,27.3221,11.212,-16.5863,-74.7035,7.34606,-29.2928,-112.324,-4.31885,-6.44048,-7.23436,-0.373126,-0.578641,-0.404927,0.711839,0.0780081,0.696458,-0.688952,0.0256976,-0.704517,0.143565,0.0326561,0.889222,0.282122,-0.70384,0.302875,0.250011,-0.749668,0.0987594,0.0197764,-0.17341,0.769633
