"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
5.59,0,,3.5946,4.58562,2.52062,-4.0423,4.21598,-4.44653,8.07959,8.332,6.43075,5.27119,2.89808,-7.52581,1.49425,1.98894,0.540693,0.540693,-0.221148,0.221148,1.38164,-1.38164,-1.67182,-1.04367,0.947328,0.847147,7.09579,-3.99937,159.28,-0.545797,-0.207865,155.05,3.21063,2.08211,154.642,-4.85662,3.69472,153.56,1.65595,0.742341,154.812,4.32555,3.50902,154.083,-3.96783,6.57936,156.665,1.04141,-0.919176,-22.9443,-25.8672,-17.5791,-66.386,174.298,20.0226,78.1519,374.035,83.9578,-24.2751,0,-19.4131,13.6786,4.37005,7.32252,-4.86986,43.9391,12.193,1.34964,-4.50834,-28.3587,-0.398529,-0.573531,-0.405122,0.726606,0.0299701,0.686321,-0.679339,0.0260627,-0.728046,0.137089,0.0197149,0.876551,0.259535,-0.70548,0.302506,0.224432,-0.746053,0.0916162,0.0260023,-0.122809,0.740698
5.6,0,,4.14157,4.54524,2.57905,-4.14112,4.22394,-4.68228,9.20866,8.3542,6.90428,5.54022,3.06009,-7.72183,1.45147,2.2546,0.545111,0.545111,-0.1811,0.1811,1.3955,-1.3955,-1.56581,-1.23295,0.996611,0.848232,7.09848,-3.95713,159.247,-0.549255,-0.167891,155.006,3.75926,2.13987,154.521,-5.43363,3.91592,153.544,1.55245,0.802151,154.549,4.30647,3.63364,153.797,-4.00487,6.74898,156.687,1.22993,-0.932575,-16.1157,-23.9199,-9.77252,-55.6635,187.015,39.0685,87.3698,389.609,131.817,-26.8454,-9.25867,-1.79751,-5.83023,-8.34282,15.1263,1.98096,39.6118,16.6269,-0.539856,-2.57619,-12.7325,-0.398156,-0.573764,-0.405175,0.724837,0.0339376,0.68797,-0.679187,0.029421,-0.72753,0.137515,0.0187992,0.876667,0.260997,-0.705718,0.303418,0.226701,-0.74633,0.092658,0.0245376,-0.122016,0.740766
5.61,0,,4.74586,4.51874,2.65508,-4.24418,4.18943,-4.93767,10.4366,8.3838,7.4356,5.83757,3.19022,-7.8962,1.46044,2.55375,0.558365,0.558365,-0.154149,0.154149,1.40935,-1.40935,-1.46794,-1.44326,1.04042,0.816776,7.11727,-3.89711,159.225,-0.562053,-0.140409,155.017,4.35548,2.20192,154.439,-6.06279,4.10809,153.517,1.45692,0.859615,154.274,4.29376,3.7481,153.495,-4.04543,6.92539,156.736,1.44143,-0.913817,-20.0216,-27.847,5.367,-25.8982,193.374,51.2774,137.227,365.759,146.464,-21.4192,-3.968,-18.6941,-24.8906,5.36324,22.4489,1.48572,24.4661,45.4467,-19.9747,-0.966072,-35.5931,-0.397847,-0.573881,-0.405232,0.722921,0.038148,0.689716,-0.679292,0.0332657,-0.726718,0.137885,0.0179452,0.876813,0.262528,-0.705853,0.304462,0.229072,-0.746604,0.0937527,0.0227674,-0.121406,0.740705
5.62,0,,5.41238,4.47962,2.705,-4.33749,4.14297,-5.2209,11.778,8.36654,8.00497,6.10917,3.29449,-8.04773,1.4839,2.86098,0.586572,0.586572,-0.107048,0.107048,1.42519,-1.42519,-1.34562,-1.65357,1.09518,0.761456,7.14143,-3.85487,159.209,-0.589031,-0.0924399,155.045,5.00069,2.25647,154.373,-6.7525,4.28298,153.489,1.34015,0.926461,153.978,4.25985,3.87329,153.182,-4.05777,7.09695,156.775,1.65063,-0.873619,-20.0216,-29.3075,-15.1395,5.39057,215.348,62.0212,198.225,263.685,136.256,-15.1362,-9.78774,8.26853,-17.5654,2.48298,21.4863,-5.3651,29.2928,49.2894,-9.7174,27.6941,-17.6518,-0.397434,-0.573962,-0.405491,0.72091,0.042665,0.69149,-0.679601,0.0375386,-0.725623,0.138375,0.0169078,0.876945,0.26436,-0.705978,0.305501,0.231396,-0.746865,0.0950977,0.0209357,-0.120975,0.740683
5.63,0,,6.14931,4.44429,2.75039,-4.42994,4.09916,-5.5336,13.2304,8.3394,8.63212,6.37691,3.40566,-8.18002,1.50321,3.20402,0.624295,0.624295,-0.0551611,0.0551611,1.43904,-1.43904,-1.23144,-1.856,1.14446,0.680104,7.1656,-3.80374,159.192,-0.625695,-0.0394744,155.072,5.70328,2.30835,154.291,-7.49774,4.4627,153.462,1.22604,0.988616,153.654,4.22382,4.00241,152.836,-4.06483,7.27626,156.824,1.85293,-0.803944,-24.4193,-41.5109,3.41536,10.7225,240.689,82.0438,253.453,156.271,117.689,-1.42795,-14.2848,15.4586,-3.43834,-11.7197,23.9271,-12.7112,27.7948,35.175,-13.2265,12.2369,-6.36624,-0.396945,-0.574023,-0.405796,0.718742,0.0474278,0.693349,-0.679972,0.0420557,-0.724348,0.138857,0.0159304,0.87709,0.266309,-0.706087,0.306594,0.233897,-0.747102,0.0966228,0.0190432,-0.12079,0.74061
5.64,0,,6.9452,4.41905,2.7952,-4.4995,4.09518,-5.86267,14.7961,8.30487,9.33537,6.64337,3.56939,-8.29667,1.49149,3.55746,0.670174,0.670174,-0.0088157,0.0088157,1.4529,-1.4529,-1.13358,-2.06368,1.16089,0.571634,7.2005,-3.75261,159.176,-0.670313,0.00824464,155.056,6.45905,2.34686,154.159,-8.30185,4.66385,153.423,1.1252,1.01793,153.314,4.18991,4.10166,152.479,-4.06306,7.46042,156.868,2.05754,-0.707471,-20.0216,-43.4582,22.4582,27.8317,272.014,102.555,320.303,105.011,85.4372,-6.85415,-1.5872,0.359501,27.3572,10.2299,31.2496,-9.73973,52.7603,49.2894,-16.1957,5.79643,-21.9925,-0.396456,-0.574022,-0.4061,0.716468,0.0524319,0.695227,-0.680319,0.0466934,-0.722923,0.13941,0.0152594,0.877232,0.268385,-0.705968,0.307816,0.236458,-0.747339,0.0982699,0.017029,-0.12079,0.74055
5.65,0,,7.79186,4.3812,2.84513,-4.54573,4.18943,-6.16882,16.4728,8.26047,10.0851,6.88022,3.78569,-8.43015,1.35627,3.90974,0.705178,0.705178,0.0395447,-0.0395447,1.46676,-1.46676,-1.02756,-2.24507,1.17184,0.478351,7.21124,-3.67924,159.126,-0.703863,0.0577125,154.913,7.2806,2.3752,153.868,-9.14633,4.91616,153.38,1.01639,1.04491,152.962,4.1507,4.18229,152.117,-4.05424,7.64846,156.906,2.23915,-0.621717,-12.7013,-48.8134,8.29445,79.5695,304.648,112.81,365.27,102.519,102.081,-24.8463,-14.5493,5.03302,6.35345,38.5359,37.6096,-2.8889,73.7312,56.6052,-1.07971,18.9994,-2.02562,-0.395837,-0.574193,-0.406214,0.713962,0.057742,0.697237,-0.680478,0.0508467,-0.721437,0.140019,0.0145878,0.877405,0.270645,-0.705666,0.30916,0.239024,-0.747591,0.09998,0.0152595,-0.120794,0.740514
5.66,0,,8.73186,4.36227,2.87633,-4.56948,4.3381,-6.40129,18.2629,8.21114,10.9138,7.10677,4.03646,-8.56003,1.17001,4.20196,0.755136,0.755136,0.0838751,-0.0838751,1.48061,-1.48061,-0.954163,-2.42121,1.19922,0.388321,7.22198,-3.59254,159.044,-0.752632,0.103433,154.683,8.18193,2.36504,153.484,-10.0261,5.21201,153.303,0.947393,1.07892,152.661,4.10832,4.24206,151.798,-4.04543,7.83262,156.928,2.41617,-0.538643,0.491664,-55.1747,0,162.596,323.723,137.187,423.303,123.522,136.256,-35.1275,-8.7296,-47.8137,-18.0887,86.9044,52.7359,-20.9652,105.021,92.2975,0.539856,34.1345,-24.0181,-0.395041,-0.574371,-0.406211,0.711332,0.0632349,0.699247,-0.680465,0.0547522,-0.719896,0.140324,0.0140996,0.877714,0.272969,-0.70519,0.310569,0.241286,-0.747907,0.101446,0.0135502,-0.120792,0.740559
5.67,0,,9.76193,4.36353,2.89449,-4.54276,4.52527,-6.55191,20.1423,8.14208,11.7848,7.3462,4.30188,-8.71036,0.894754,4.41333,0.831601,0.831601,0.139792,-0.139792,1.49249,-1.49249,-0.897077,-2.62101,1.24303,0.309138,7.17902,-3.49473,158.94,-0.827342,0.161395,154.392,9.14763,2.3383,153.012,-10.9261,5.54865,153.254,0.891664,1.13286,152.408,4.04898,4.27082,151.534,-4.03308,8.0255,156.934,2.61618,-0.468967,26.3587,-78.6078,7.80654,285.173,345.23,164.535,523.417,237.343,174.795,9.13886,16.6656,-1.43801,-16.1452,121.07,59.5771,-26.8255,155.784,74.1927,-19.1649,43.4732,-42.8274,-0.393943,-0.574556,-0.406212,0.708468,0.0684236,0.701388,-0.680282,0.0584145,-0.718309,0.140446,0.0134892,0.877958,0.275226,-0.704575,0.311788,0.243175,-0.748386,0.102605,0.011719,-0.120608,0.740735
5.68,0,,10.8722,4.3976,2.92853,-4.46896,4.69917,-6.54209,22.1182,8.09275,12.7924,7.5676,4.57247,-8.86068,0.606391,4.50688,0.924378,0.924378,0.203013,-0.203013,1.50634,-1.50634,-0.946008,-2.79977,1.33064,0.235379,7.10116,-3.35245,158.769,-0.919,0.227352,154.046,10.1777,2.326,152.469,-11.8531,5.92262,153.171,0.934124,1.21378,152.254,3.99069,4.27026,151.375,-4.04014,8.22323,156.923,2.79549,-0.399292,51.7613,-101.554,4.87909,334.977,359.817,184.558,547.384,394.059,246.104,47.4078,14.5493,-15.4586,-7.32516,134.776,34.1718,-24.9271,142.636,46.4074,-21.8642,34.7786,14.1793,-0.392439,-0.574893,-0.40599,0.705162,0.0729393,0.70388,-0.679952,0.0619526,-0.716636,0.139715,0.0132452,0.878394,0.277241,-0.703844,0.312888,0.24452,-0.749065,0.103094,0.0100711,-0.120487,0.740989
