"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
29.01,0,,18.7425,2.02793,2.29202,-5.08717,-5.41784,-4.71858,35.4514,2.73006,18.2687,2.19396,-0.613198,-12.8637,1.11562,3.40865,3.2221,3.2221,1.23824,-1.23824,-9.29599,9.29599,2.12331,2.01149,2.58044,2.83353,-12.6707,7.99935,155.391,-3.37981,0.701051,161.224,15.0056,4.48588,159.385,-20.3672,1.55361,158.757,-2.07464,2.11171,150.721,-0.872608,5.87866,150.346,-3.5727,9.86717,154.081,-1.99225,-3.1117,200.684,-1.94019,-174.805,302.209,-94.2274,38.1022,228.046,78.584,25.3632,-1065,-162.917,-163.569,-3.94201,26.8652,-110.339,39.5643,32.2832,-87.8981,9.85956,14.1054,12.741,-0.38559,-0.585313,-0.378204,0.690241,0.0705012,0.708736,-0.706442,0.103885,-0.678243,0.133674,-0.00311296,0.895374,0.273813,-0.713648,0.279184,0.227309,-0.773241,0.0695844,0.0205705,-0.158704,0.712459
29.02,0,,19.9315,1.9113,2.28512,-5.10698,-5.81285,-4.36986,37.2378,2.71555,19.0109,2.59798,-1.22982,-12.6611,0.939995,3.37036,3.20264,3.20264,1.29771,-1.29771,-9.37417,9.37417,2.00898,1.7318,2.76162,2.59904,-13.2367,8.45611,155.1,-3.371,0.758249,161.416,16.1597,4.77856,159.533,-20.9823,1.11319,158.96,-1.95561,2.30321,150.782,-1.00975,5.95757,150.406,-3.69463,9.90894,154.174,-1.71188,-2.85285,186.044,31.2371,-171.385,209.931,-19.5585,60.5421,94.2409,0,8.79155,-1082.96,-337.788,94.7237,-17.6015,-3.92646,-100.12,36.143,-23.4925,-96.2224,13.6938,-14.4867,33.8433,-0.383865,-0.58651,-0.376968,0.685526,0.0787399,0.711589,-0.709341,0.107308,-0.674121,0.131787,-0.00384558,0.894859,0.274436,-0.714108,0.278099,0.227557,-0.773316,0.0683648,0.0173955,-0.159978,0.712117
29.03,0,,21.093,1.81598,2.25623,-5.11992,-6.13495,-4.038,38.8298,2.69863,19.327,3.07104,-0.89182,-12.4339,0.9516,3.37461,3.19883,3.19883,1.38223,-1.38223,-9.45235,9.45235,2.16414,1.38431,2.05337,2.36649,-13.5566,8.95236,154.809,-3.38233,0.837829,161.537,17.2701,5.0648,159.637,-21.4401,0.663665,158.905,-2.10379,1.54496,150.814,-1.14384,6.05176,150.439,-3.81308,9.93533,154.295,-1.3654,-2.58288,161.624,53.2167,-167.488,156.285,15.5857,73.7554,-49.2965,-146.934,1.94503,-893.618,-259.233,251.457,2.93359,2.47987,-84.4869,20.5278,-48.349,-80.5615,39.986,-16.774,14.3336,-0.381926,-0.587692,-0.375883,0.680896,0.0869814,0.714285,-0.712205,0.109443,-0.670332,0.137213,0.000122076,0.894266,0.275045,-0.714652,0.276998,0.227912,-0.773278,0.0673238,0.013612,-0.161146,0.711667
29.04,0,,22.2368,1.73697,2.18088,-5.11022,-6.25497,-3.7533,40.2299,2.67686,19.6391,3.63359,-0.518421,-12.2704,1.05527,3.41291,3.20814,3.20814,1.48832,-1.48832,-9.53297,9.53297,2.13965,0.940768,1.24081,2.22774,-13.6277,9.45603,154.523,-3.41005,0.935812,161.482,18.3624,5.26834,159.61,-21.7232,0.191699,158.615,-2.0795,0.734957,150.82,-1.27488,6.14106,150.445,-3.92108,9.94852,154.437,-0.927741,-2.38248,129.869,91.7987,-153.805,118.618,34.6349,110.832,-108.405,-282.263,-48.3146,-807.003,-169.065,286.612,-22.0019,4.4431,-83.981,-14.1239,-34.2535,-79.5739,13.1461,-27.4484,-62.9087,-0.379911,-0.588789,-0.375028,0.676488,0.0950367,0.716651,-0.715198,0.109627,-0.666733,0.141856,0.00573771,0.894533,0.275716,-0.715141,0.275961,0.228411,-0.773132,0.0665335,0.00927781,-0.161446,0.711279
29.05,0,,23.3999,1.7144,2.05843,-5.08556,-6.05898,-3.48713,41.4333,2.64543,20.0744,4.21021,-0.541259,-12.1749,1.13109,3.4278,3.26991,3.26991,1.61979,-1.61979,-9.61604,9.61604,1.79665,0.471796,0.741189,2.18084,-13.4746,9.92512,154.265,-3.49488,1.05021,161.125,19.4508,5.33601,159.335,-21.8175,-0.271169,158.109,-1.74911,0.323485,150.825,-1.40491,6.23098,150.456,-4.02211,9.94632,154.557,-0.46501,-2.2628,54.6898,93.2677,-126.458,82.9713,26.893,108.383,-81.5805,-317.351,-123.082,-824.695,-193.998,292.96,-45.379,-10.7461,-70.3215,-24.9141,29.2519,-62.996,-14.2416,-11.0556,-43.0009,-0.377711,-0.589578,-0.374537,0.672273,0.102422,0.718723,-0.718244,0.107184,-0.66337,0.142155,0.0109256,0.896085,0.276262,-0.715681,0.274797,0.228835,-0.772937,0.0658,0.00500503,-0.161015,0.711081
29.06,0,,24.542,1.6843,1.9096,-5.0322,-5.49228,-3.23444,42.4705,2.60432,20.5033,4.74464,-0.735381,-12.1228,1.08158,3.43632,3.33423,3.33423,1.77214,-1.77214,-9.6991,9.6991,1.29032,0.0423769,0.461184,2.17107,-13.1246,10.3671,154.023,-3.58475,1.1845,160.406,20.5483,5.25169,158.742,-21.7511,-0.636973,157.434,-1.26082,0.168212,150.842,-1.54814,6.31172,150.472,-4.1214,9.95512,154.678,-0.0410303,-2.1793,-2.94031,93.2677,-102.531,82.5323,24.4482,106.447,-25.8747,-250.464,-150.857,-875.925,-261.624,336.416,-39.5118,-5.37305,-49.7815,-18.0715,57.1398,-16.5779,-27.3877,-1.90614,-18.7133,-0.375515,-0.590313,-0.374294,0.668073,0.108772,0.720689,-0.720899,0.101992,-0.660535,0.139901,0.015626,0.898553,0.276871,-0.716165,0.273575,0.229199,-0.772807,0.0650059,0.00115974,-0.16041,0.71086
29.07,0,,25.6906,1.64918,1.74947,-4.98814,-4.57766,-2.95311,43.3742,2.5487,20.7944,5.22665,-0.84957,-12.0273,0.88816,3.37887,3.41166,3.41166,1.93422,-1.93422,-9.77972,9.77972,0.783992,-0.339015,0.219612,2.13004,-12.6133,10.7646,153.804,-3.69058,1.326,159.341,21.6664,5.00734,157.819,-21.5414,-0.871743,156.622,-0.762807,0.0491697,150.902,-1.71373,6.40836,150.538,-4.23289,9.94962,154.771,0.332802,-2.06797,-15.1349,99.116,-77.6345,71.8207,36.5704,83.4945,-12.6604,-155.249,-103.009,-786.669,-270.162,383.777,-28.7859,-0.92995,-38.5503,-9.29894,69.2649,-19.0469,-34.7824,-10.2932,-41.4083,-0.373318,-0.590924,-0.374234,0.663793,0.114142,0.722634,-0.722928,0.0942419,-0.658351,0.137274,0.0202645,0.901528,0.277608,-0.716727,0.272236,0.229262,-0.772691,0.0639077,-0.00231938,-0.160159,0.710707
29.08,0,,26.8618,1.63915,1.61635,-4.9368,-3.42299,-2.6482,44.1702,2.481,21.0081,5.63705,-0.840435,-11.9506,0.59417,3.29588,3.51914,3.51914,2.09526,-2.09526,-9.86279,9.86279,0.236831,-0.652605,-0.0494126,2.10659,-11.9844,11.1522,153.578,-3.82623,1.46104,158.002,22.7934,4.64377,156.639,-21.2252,-1.00945,155.683,-0.230786,-0.0983394,150.99,-1.88947,6.4891,150.631,-4.34089,9.94522,154.853,0.640529,-1.97891,-32.7148,95.7068,-82.0251,64.0064,59.5925,66.9209,-20.494,-33.718,-26.3747,-683.153,-188.533,393.543,-15.5847,3.92646,-30.2534,-13.6852,50.3194,-11.7103,-8.76406,3.43105,-5.97234,-0.371057,-0.591347,-0.374231,0.659259,0.118533,0.724751,-0.724426,0.0845408,-0.65661,0.134528,0.0253919,0.904832,0.278393,-0.717194,0.270886,0.229142,-0.772637,0.0626875,-0.00518826,-0.15992,0.710547
29.09,0,,28.0411,1.64417,1.50206,-4.88223,-2.09056,-2.36182,44.8586,2.41812,21.2337,6.00399,-0.782199,-11.8232,0.283933,3.19801,3.63846,3.63846,2.26222,-2.26222,-9.9483,9.9483,-0.424662,-0.929467,-0.340398,2.04601,-11.2161,11.4978,153.392,-3.97447,1.59906,156.498,23.9192,4.17762,155.332,-20.8111,-1.10894,154.645,0.415414,-0.2562,151.089,-2.06317,6.56861,150.741,-4.45237,9.92434,154.929,0.909506,-1.86201,-21.975,98.1459,-92.7802,43.988,58.5738,70.7938,-37.1108,96.6766,52.7493,-571.187,-72.4075,435.045,-14.1179,12.7093,-3.89551,-5.87763,26.8269,22.9269,0,-14.1054,-17.917,-0.368919,-0.591588,-0.374473,0.654525,0.122079,0.726978,-0.725582,0.0734921,-0.655142,0.13099,0.031313,0.908444,0.279195,-0.717643,0.269612,0.228901,-0.772525,0.0614065,-0.00781298,-0.160044,0.710371
29.1,0,,29.2511,1.67176,1.39656,-4.84262,-0.703438,-2.08386,45.4392,2.33833,21.5025,6.33002,-0.682854,-11.7451,-0.000773659,3.07247,3.7929,3.7929,2.42639,-2.42639,-10.0314,10.0314,-1.22499,-1.17243,-0.680796,2.03233,-10.3794,11.804,153.216,-4.15716,1.72788,154.922,25.0373,3.62715,153.997,-20.2956,-1.21874,153.548,1.20251,-0.460642,151.199,-2.24603,6.65302,150.857,-4.55863,9.90565,154.973,1.14885,-1.79243,-25.3795,81.5434,-96.6772,9.30683,28.3191,61.0547,-49.7712,205.598,147.978,-457.108,42.3516,396.472,-20.9935,0.92995,18.5669,-7.8076,7.27509,28.2882,-9.31181,-10.2932,-58.9271,-0.366774,-0.591574,-0.374831,0.649678,0.125126,0.729209,-0.726552,0.0616498,-0.653854,0.126658,0.0383332,0.912122,0.280045,-0.718119,0.268265,0.228591,-0.772448,0.0601234,-0.0100101,-0.159856,0.710348
