"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
124,0,,3.99503,3.28081,2.94886,-5.76749,0.530237,-9.81956,8.14525,6.43705,8.17245,11.7676,1.81447,-16.0287,-4.15532,0.294693,3.27542,3.27542,0.245561,-0.245561,4.444,-4.444,-0.685993,-6.49497,-0.0219612,6.59334,0.91052,-12.9767,150.607,-3.24669,0.498868,150.114,0.780967,3.43973,149.741,-7.35289,1.73985,154.146,0.687498,-0.0336424,140.874,1.10016,6.16859,140.086,-5.28675,7.92232,142,6.32779,-8.05757,-7.79957,-15.6324,1.95703,-158.216,370.084,135.266,109.354,662.573,174.82,-34.5934,-25.9574,-14.1597,-16.1348,92.2717,38.5503,-3.42131,-56.6851,106.451,-53.6799,55.2781,-93.1686,-0.362269,-0.600994,-0.351099,-0.729934,-0.075441,-0.678725,-0.691738,-0.0335096,-0.70303,0.127812,0.0319834,0.91049,0.312568,-0.696183,0.329414,0.299571,-0.736231,0.115482,-0.0220955,-0.096317,0.790068
124.01,0,,4.98207,3.26325,2.89046,-5.69311,0.357036,-10.0133,10.1306,6.42012,9.20843,12.2432,1.9161,-16.3065,-3.96191,0.363845,3.35073,3.35073,0.336689,-0.336689,4.57592,-4.57592,-0.64516,-6.92721,-0.0274515,6.53863,1.10466,-13.1175,150.596,-3.31346,0.603316,150.289,1.68931,3.48269,149.818,-8.42751,1.84904,154.075,0.648629,-0.0388182,140.676,1.04225,6.20896,139.877,-5.32333,8.12461,141.967,6.74493,-8.11602,-30.765,-20.5106,16.6092,-123.008,378.947,160.667,243.159,376.472,248.031,-40.9311,-25.9574,-5.8592,-31.2611,66.4398,39.0562,-26.4055,-28.7972,106.945,-61.8962,53.7532,-144.531,-0.361473,-0.600989,-0.351828,-0.727133,-0.0808129,-0.681295,-0.693089,-0.0263075,-0.700718,0.128062,0.0318628,0.910714,0.314223,-0.69577,0.330032,0.301476,-0.736567,0.115793,-0.0254532,-0.0949153,0.790452
124.02,0,,6.09997,3.26952,2.82704,-5.57305,0.185355,-10.2239,12.2986,6.3645,10.3113,12.7137,1.9652,-16.622,-3.78474,0.460658,3.4654,3.4654,0.430948,-0.430948,4.71029,-4.71029,-0.587994,-7.36511,-0.0219612,6.50931,1.28785,-13.2409,150.558,-3.41845,0.71448,150.448,2.69157,3.53263,149.867,-9.58951,1.91153,153.992,0.590325,-0.0362303,140.435,0.967082,6.21324,139.63,-5.3425,8.3291,141.929,7.16891,-8.20508,-39.5549,-12.1955,29.7809,-61.0212,379.354,178.722,371.108,35.6369,158.715,-20.5976,-22.542,38.573,-24.3855,33.6849,33.6936,-46.407,-22.8862,82.043,-21.0885,111.7,-70.8718,-0.360382,-0.600881,-0.352569,-0.724043,-0.0864311,-0.684063,-0.6948,-0.0188609,-0.69779,0.128424,0.0316177,0.910992,0.315882,-0.695184,0.33047,0.303546,-0.736859,0.116401,-0.0288099,-0.0932658,0.790867
124.03,0,,7.35518,3.31467,2.77994,-5.45785,0.0835617,-10.4024,14.6469,6.30405,11.4456,13.1663,2.01316,-16.8477,-3.70273,0.568109,3.61349,3.61349,0.502251,-0.502251,4.84711,-4.84711,-0.489995,-7.78605,-0.0329417,6.39011,1.45191,-13.3174,150.486,-3.5583,0.805997,150.503,3.80062,3.58097,149.796,-10.8249,1.96916,153.888,0.488294,-0.0414061,140.193,0.888862,6.20406,139.383,-5.35991,8.53909,141.907,7.57693,-8.19395,-42,-10.7542,36.1285,41.9686,377.419,178.722,599.154,-23.3924,7.78013,23.5024,17.4188,57.1272,-18.0599,-13.6393,24.8908,-20.9665,-23.9472,59.1161,-39.986,44.9849,-50.964,-0.359099,-0.600635,-0.353117,-0.720663,-0.0921047,-0.687032,-0.696574,-0.0116584,-0.694377,0.129096,0.0311906,0.911302,0.317411,-0.69458,0.330779,0.305624,-0.737173,0.117013,-0.0322287,-0.0924744,0.791191
124.04,0,,8.7687,3.42127,2.72971,-5.33982,0.265878,-10.5625,17.2223,6.25327,12.6914,13.6036,2.20614,-16.9838,-3.88609,0.706413,3.81363,3.81363,0.560685,-0.560685,4.98392,-4.98392,-0.375663,-8.17874,-0.0823544,6.18688,1.63237,-13.3471,150.376,-3.75064,0.890551,150.251,5.03318,3.59869,149.389,-12.1634,2.12931,153.74,0.376545,-0.0931636,139.93,0.814705,6.18388,139.12,-5.38082,8.74907,141.896,7.9576,-8.08819,-17.0848,4.87819,20.9998,223.627,363.769,148.422,797.369,94.7576,-23.4182,-41.4592,11.271,2.44133,-0.458374,-39.5745,-21.9565,0,-31.6769,7.3366,-51.215,-25.9235,-122.632,-0.357501,-0.60019,-0.353595,-0.716968,-0.0979681,-0.690171,-0.697828,-0.00561534,-0.690565,0.130071,0.0310681,0.911717,0.318935,-0.693905,0.331143,0.307823,-0.73742,0.117684,-0.0356462,-0.0925336,0.791419
124.05,0,,10.2969,3.57929,2.69642,-5.22906,0.788518,-10.736,19.9499,6.20974,14.0198,13.9769,2.54871,-17.1748,-4.36963,0.859611,4.04381,4.04381,0.591989,-0.591989,5.12073,-5.12073,-0.277664,-8.51493,-0.104316,6.05009,1.83745,-13.3841,150.261,-3.97489,0.95123,149.641,6.37125,3.56378,148.593,-13.549,2.47631,153.558,0.274514,-0.113867,139.644,0.758834,6.14412,138.829,-5.39127,8.95796,141.869,8.28129,-8.03252,8.78999,-19.5405,0,409.676,353.48,142.1,739.764,132.77,24.8964,-92.161,-10.5879,-45.897,-13.6595,-56.6236,-36.122,5.87763,-56.0788,-47.3352,-54.2276,-18.6802,-142.142,-0.355862,-0.599533,-0.35397,0.712988,0.103704,0.693456,-0.698019,-0.00109867,-0.686789,0.130807,0.0308248,0.912291,0.320449,-0.693085,0.331741,0.310148,-0.737616,0.118541,-0.0384528,-0.0922868,0.791701
124.06,0,,11.9269,3.77744,2.72782,-5.14417,1.37345,-10.8792,22.7056,6.16863,15.2893,14.3042,2.95523,-17.4165,-4.90886,1.02877,4.30826,4.30826,0.59338,-0.59338,5.25999,-5.25999,-0.138832,-8.79462,-0.120786,5.9856,2.05346,-13.3841,150.102,-4.23569,0.986544,148.922,7.77622,3.53425,147.654,-14.8927,2.9046,153.322,0.136042,-0.126806,139.348,0.703978,6.10436,138.532,-5.40172,9.15915,141.836,8.55254,-8.0353,55.6493,-46.8695,-3.42055,491.682,314.465,135.266,607.937,217.294,54.6943,-124.642,-40.6439,-46.8736,-20.9935,-78.6325,-44.9248,-3.42131,-63.5055,-58.1285,-45.4635,16.0116,-13.5373,-0.354023,-0.598726,-0.354084,0.70853,0.108465,0.697177,-0.697674,0.00262467,-0.683086,0.131723,0.0303975,0.913025,0.322228,-0.692127,0.332604,0.312526,-0.737732,0.119456,-0.0407124,-0.0916793,0.79197
124.07,0,,13.6538,4.02827,2.81322,-5.07666,1.86267,-10.9516,25.5057,6.12994,16.5377,14.574,3.32748,-17.5757,-5.34985,1.18835,4.60784,4.60784,0.575989,-0.575989,5.39925,-5.39925,0.00816658,-9.01781,-0.159218,5.87617,2.2886,-13.3372,149.893,-4.53344,1.00793,148.253,9.2378,3.52995,146.748,-16.2242,3.28799,153.02,-0.00728797,-0.157861,139.074,0.656234,6.06705,138.252,-5.41217,9.34495,141.814,8.77365,-7.97407,98.1445,-67.38,-16.6092,497.564,210.967,119.148,904.27,388.717,-63.0191,-37.4982,-31.7637,3.41786,-1.92517,-89.3785,-51.7546,6.31626,-38.0426,-72.7311,-28.2093,25.9235,17.5189,-0.351889,-0.597815,-0.353964,0.703504,0.112368,0.701368,-0.697586,0.00634779,-0.67897,0.132763,0.0301539,0.913956,0.324171,-0.691069,0.333754,0.314716,-0.737837,0.120307,-0.0426647,-0.0917382,0.792196
124.08,0,,15.4971,4.32173,2.93316,-5.0132,2.29415,-10.928,28.4018,6.10818,17.8438,14.8259,3.79452,-17.716,-5.69568,1.34155,4.92772,4.92772,0.551989,-0.551989,5.54095,-5.54095,0.097999,-9.21839,-0.263534,5.76673,2.57024,-13.2113,149.613,-4.85134,1.02633,147.561,10.7933,3.54015,145.781,-17.554,3.6999,152.603,-0.0947436,-0.258788,138.821,0.621695,6.0273,137.994,-5.42262,9.53075,141.798,8.97196,-7.89057,120.119,-97.1758,-37.592,465.342,82.5126,96.1953,1012.67,488.774,-146.033,51.758,-42.01,46.8736,-1.92517,-91.3418,-51.2487,13.6852,-5.30475,-90.7905,-28.2093,-3.43105,-80.4276,-0.349316,-0.597005,-0.353466,0.697724,0.11646,0.706025,-0.697353,0.00988807,-0.674647,0.133796,0.0308244,0.91521,0.326142,-0.689946,0.335115,0.316798,-0.737975,0.121043,-0.0444984,-0.0919877,0.792364
124.09,0,,17.4372,4.62523,3.05122,-4.9748,2.53116,-10.7528,31.3589,6.1106,19.2876,15.1212,4.51962,-17.8188,-5.73513,1.45538,5.24083,5.24083,0.511295,-0.511295,5.68265,-5.68265,0.00816658,-9.43875,-0.538049,5.65925,2.96124,-12.9718,149.234,-5.16463,1.02907,146.963,12.4376,3.54713,144.87,-18.8505,4.18886,151.977,-0.00971729,-0.535691,138.624,0.587157,5.99549,137.791,-5.45746,9.69786,141.792,9.19763,-7.79594,128.414,-86.9205,-71.7804,421.354,-28.8285,99.0999,892.084,499.008,-113.746,26.9353,-36.2038,104.001,-9.8092,-80.079,-61.5186,33.1604,30.3129,-93.7533,-46.0113,7.24333,-30.2599,-0.346327,-0.596459,-0.352309,0.691321,0.121588,0.710853,-0.696641,0.0138559,-0.670699,0.134588,0.0338759,0.91697,0.328076,-0.688869,0.336499,0.318628,-0.738094,0.121408,-0.0465721,-0.0922896,0.792457
