timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
10:16.0,5238,-0.61,-0.751,-0.202,-0.153,-0.291,-0.286,-0.717,-0.565,0.604,0.199,0.572,0.518,-0.613,-0.433,-0.527,-0.399,-0.003,-0.039,-0.815,-0.579,0.502,0.452,-0.605,0.42,0.001,0.245,0.568,0.663,1.156,0.786,0.431,0.166,0.001,0.409,0.652,0.575,0.593,0.637,0.513,0.482,0.082,0.001,0.516,0.602,0.407,0.192,0.454,0.596,0.818,0.034,0.541,0.12,0.211,0.133,0.007,0.089,0.509,0.613,0.215,0.189,0.007,0.52,0.574,1.085,0.365,0.177,0.042,0.381,0.001,0.585,0.409,-0.69,0.12,0.001,0,0.001,0.001,0,0,0.001,0,0,0,0.098,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,0,0,0.001,0,0.001,0,0,0.001,0,0,0,0,0.001,0,17.359,0.115
10:16.0,5239,-0.61,-0.751,-0.202,-0.151,-0.294,-0.285,-0.718,-0.563,0.604,0.199,0.573,0.518,-0.615,-0.433,-0.525,-0.399,-0.004,-0.04,-0.815,-0.578,0.502,0.452,-0.605,0.42,0.001,0.245,0.568,0.663,1.156,0.786,0.431,0.166,0.001,0.409,0.652,0.575,0.593,0.637,0.513,0.482,0.082,0.001,0.516,0.602,0.407,0.192,0.454,0.596,0.818,0.034,0.541,0.12,0.211,0.133,0.007,0.089,0.509,0.613,0.215,0.189,0.007,0.52,0.574,1.085,0.365,0.177,0.042,0.381,0.001,0.587,0.398,-0.692,0.132,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0.134,0,0.001,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,17.359,0.151
10:16.0,5240,-0.61,-0.752,-0.201,-0.149,-0.298,-0.283,-0.718,-0.561,0.603,0.198,0.573,0.518,-0.616,-0.435,-0.522,-0.398,-0.006,-0.041,-0.815,-0.578,0.502,0.452,-0.605,0.42,0.001,0.245,0.568,0.663,1.156,0.786,0.431,0.166,0.001,0.409,0.652,0.575,0.593,0.637,0.513,0.482,0.082,0.001,0.516,0.602,0.407,0.192,0.454,0.596,0.818,0.034,0.541,0.12,0.211,0.133,0.007,0.089,0.509,0.613,0.215,0.189,0.007,0.52,0.574,1.085,0.365,0.177,0.042,0.381,0.001,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,17.359,0.324
10:16.0,5241,-0.611,-0.752,-0.201,-0.146,-0.301,-0.281,-0.719,-0.559,0.603,0.198,0.573,0.519,-0.617,-0.439,-0.518,-0.398,-0.009,-0.042,-0.815,-0.578,0.502,0.452,-0.605,0.42,0.001,0.245,0.568,0.663,1.156,0.786,0.431,0.166,0.001,0.409,0.652,0.575,0.593,0.637,0.513,0.482,0.082,0.001,0.516,0.602,0.407,0.192,0.454,0.596,0.818,0.034,0.541,0.12,0.211,0.133,0.007,0.089,0.509,0.613,0.215,0.189,0.007,0.52,0.574,1.085,0.365,0.177,0.042,0.381,0.001,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,17.359,0.324
10:16.0,5242,-0.612,-0.752,-0.2,-0.143,-0.305,-0.28,-0.72,-0.557,0.603,0.198,0.572,0.519,-0.617,-0.444,-0.514,-0.398,-0.011,-0.043,-0.815,-0.578,0.491,0.46,-0.612,0.417,0.001,0.222,0.563,0.661,1.158,0.788,0.431,0.165,0.001,0.391,0.65,0.564,0.591,0.641,0.513,0.484,0.083,0.001,0.501,0.587,0.398,0.187,0.454,0.597,0.818,0.037,0.542,0.112,0.2,0.127,0.007,0.087,0.509,0.614,0.225,0.188,0.007,0.52,0.574,1.093,0.372,0.178,0.043,0.38,0.001,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,17.266,0.324
10:16.0,5243,-0.613,-0.752,-0.2,-0.139,-0.309,-0.279,-0.72,-0.555,0.603,0.198,0.572,0.52,-0.616,-0.449,-0.51,-0.399,-0.013,-0.045,-0.815,-0.577,0.489,0.461,-0.612,0.417,0.001,0.001,0.14,0.209,1.048,0.796,0.437,0.179,0.001,0.01,0.316,0.297,0.443,0.673,0.532,0.498,0.103,0.001,0.048,0.238,0.081,0.04,0.416,0.628,0.825,0.116,0.582,0.001,0.002,0.002,0.005,0.055,0.505,0.636,0.35,0.282,0.01,0.515,0.59,1.194,0.59,0.201,0.06,0.444,0.002,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,14.103,0.324
10:16.0,5244,-0.614,-0.752,-0.199,-0.136,-0.312,-0.278,-0.721,-0.553,0.603,0.198,0.571,0.52,-0.615,-0.453,-0.507,-0.4,-0.015,-0.046,-0.815,-0.577,0.487,0.462,-0.612,0.417,0.001,0.001,0.057,0.121,0.999,0.779,0.436,0.176,0.001,0.001,0.241,0.198,0.41,0.673,0.531,0.501,0.1,0.001,0.027,0.147,0.021,0.037,0.407,0.626,0.823,0.125,0.582,0.001,0.002,0.001,0.004,0.051,0.507,0.639,0.355,0.297,0.01,0.519,0.597,1.204,0.602,0.204,0.061,0.46,0.002,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,13.538,0.324
10:16.0,5245,-0.615,-0.752,-0.198,-0.132,-0.315,-0.277,-0.722,-0.551,0.604,0.199,0.57,0.52,-0.614,-0.456,-0.505,-0.399,-0.017,-0.048,-0.816,-0.576,0.486,0.463,-0.612,0.418,0.001,0.001,0.001,0.031,0.944,0.746,0.433,0.175,0.001,0.001,0.165,0.104,0.349,0.67,0.529,0.504,0.1,0.001,0.001,0.07,0.001,0.026,0.388,0.626,0.822,0.129,0.595,0.001,0.001,0.001,0.004,0.048,0.508,0.641,0.36,0.305,0.01,0.524,0.603,1.212,0.613,0.21,0.062,0.476,0.002,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,12.995,0.324
10:16.1,5246,-0.616,-0.752,-0.196,-0.129,-0.318,-0.275,-0.722,-0.549,0.604,0.201,0.569,0.52,-0.615,-0.457,-0.505,-0.397,-0.019,-0.05,-0.817,-0.574,0.485,0.463,-0.613,0.419,0,0.001,0.001,0.001,0.85,0.752,0.431,0.167,0.001,0.001,0.112,0.027,0.274,0.63,0.519,0.504,0.098,0.001,0.001,0.024,0.001,0.013,0.354,0.623,0.822,0.139,0.589,0.001,0.001,0.001,0.002,0.039,0.51,0.643,0.38,0.311,0.009,0.532,0.612,1.225,0.629,0.217,0.065,0.481,0.002,0.588,0.393,-0.693,0.141,0.001,0.028,0.001,0.001,0,0,0.001,0.001,0.001,0.053,0.204,0.001,0,0,0,0,0,0,0.021,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,12.596,0.324
10:16.1,5247,-0.617,-0.752,-0.194,-0.125,-0.321,-0.274,-0.723,-0.547,0.605,0.203,0.568,0.52,-0.616,-0.456,-0.508,-0.394,-0.021,-0.052,-0.818,-0.573,0.485,0.462,-0.613,0.419,0.001,0.001,0.001,0.001,0.722,0.723,0.421,0.159,0.001,0.001,0.079,0.001,0.173,0.602,0.516,0.503,0.094,0.001,0.001,0.022,0.001,0.002,0.326,0.623,0.819,0.14,0.591,0.001,0.001,0.001,0.002,0.026,0.509,0.647,0.398,0.328,0.009,0.541,0.626,1.236,0.63,0.222,0.066,0.482,0.002,0.609,0.344,-0.667,0.256,0.001,0.029,0,0.001,0,0.001,0,0,0,0.063,0.209,0,0.001,0.001,0.001,0,0.001,0,0.035,0,0.001,0.001,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0.001,12.252,0.358
