timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
05:58.7,8363,0.473,0.605,-0.49,-0.413,0.195,0.306,-0.705,-0.61,0.223,0.424,-0.416,-0.773,-0.606,-0.444,-0.519,-0.408,0.143,0.255,0.789,0.541,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.26,-0.754,0.188,-0.573,0,0.001,0.001,0,0.001,0,0.001,0,0,0.001,0.156,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0,0.001,0.001,0.001,0,15.462,0.179
05:58.7,8364,0.47,0.605,-0.49,-0.416,0.191,0.307,-0.704,-0.611,0.224,0.425,-0.416,-0.772,-0.607,-0.448,-0.515,-0.406,0.144,0.256,0.789,0.54,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.262,-0.736,0.21,-0.588,0.04,0.357,0.001,0,0.001,0.001,0,0.001,0.001,0.448,0.361,0.001,0.001,0.001,0,0,0.001,0.001,0.493,0.002,0.001,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0,0.001,0,0,0,0,0.001,0,0,0.001,0,0.001,15.462,1.721
05:58.7,8365,0.467,0.604,-0.49,-0.419,0.187,0.308,-0.703,-0.613,0.224,0.426,-0.417,-0.771,-0.608,-0.453,-0.51,-0.406,0.145,0.258,0.789,0.538,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.271,-0.718,0.223,-0.601,0.464,0.508,0.004,0.001,0,0.001,0.001,0,0.148,0.485,0.407,0,0,0,0.001,0,0,0.001,0.608,0.012,0,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0,0,0.001,0.001,15.462,2.653
05:58.7,8366,0.464,0.604,-0.491,-0.423,0.182,0.31,-0.702,-0.614,0.224,0.427,-0.418,-0.77,-0.609,-0.458,-0.506,-0.404,0.146,0.259,0.789,0.537,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.273,-0.709,0.223,-0.611,0.928,0.648,0.009,0.001,0.001,0,0,0,0.592,0.58,0.441,0.001,0.001,0.001,0,0,0,0.001,0.694,0.062,0.001,0,0.001,0,0,0,0,0.001,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0.001,15.462,3.969
05:58.7,8367,0.461,0.604,-0.491,-0.426,0.178,0.311,-0.702,-0.616,0.223,0.427,-0.419,-0.769,-0.61,-0.462,-0.503,-0.402,0.147,0.261,0.789,0.536,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.256,-0.709,0.217,-0.62,1.096,0.752,0.004,0.001,0,0,0.001,0.001,0.81,0.652,0.496,0.001,0,0,0.001,0,0,0.012,0.745,0.133,0,0.001,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0,0,0.002,0,0,0.001,0.001,15.462,4.717
05:58.7,8368,0.458,0.604,-0.492,-0.429,0.174,0.312,-0.701,-0.617,0.223,0.427,-0.421,-0.769,-0.61,-0.464,-0.503,-0.399,0.146,0.262,0.79,0.534,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.237,-0.707,0.215,-0.631,1.122,0.779,0.048,0.001,0.001,0,0,0,0.875,0.695,0.571,0,0,0.001,0.001,0,0,0.054,0.794,0.23,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,15.462,5.186
05:58.8,8369,0.455,0.604,-0.493,-0.431,0.171,0.313,-0.7,-0.619,0.222,0.426,-0.422,-0.769,-0.611,-0.462,-0.505,-0.397,0.145,0.264,0.791,0.532,-0.018,0.772,-0.016,0.635,0.001,0.005,0.316,0.38,1.034,0.748,0.392,0.128,0.001,0.092,0.457,0.42,0.508,0.662,0.468,0.466,0.101,0,0.179,0.4,0.258,0.127,0.446,0.574,0.818,0.093,0.632,0.001,0.081,0.049,0.005,0.09,0.519,0.651,0.36,0.243,0.009,0.573,0.635,1.21,0.585,0.26,0.061,0.422,0.002,-0.237,-0.707,0.215,-0.631,1.122,0.779,0.048,0.001,0.001,0,0,0,0.875,0.695,0.571,0,0,0.001,0.001,0,0,0.054,0.794,0.23,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,15.462,5.186
05:58.8,8370,0.453,0.604,-0.493,-0.432,0.169,0.314,-0.699,-0.62,0.221,0.424,-0.424,-0.769,-0.613,-0.459,-0.506,-0.396,0.142,0.266,0.793,0.53,-0.024,0.774,-0.029,0.631,0.001,0.001,0.266,0.328,1.042,0.74,0.392,0.129,0.001,0.055,0.402,0.381,0.482,0.674,0.468,0.468,0.099,0.001,0.122,0.387,0.206,0.101,0.446,0.575,0.819,0.093,0.63,0.001,0.043,0.032,0.005,0.083,0.519,0.653,0.365,0.252,0.01,0.574,0.634,1.221,0.608,0.272,0.062,0.43,0.002,-0.237,-0.707,0.215,-0.631,1.122,0.779,0.048,0.001,0.001,0,0,0,0.875,0.695,0.571,0,0,0.001,0.001,0,0,0.054,0.794,0.23,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,15.075,5.186
05:58.8,8371,0.451,0.605,-0.494,-0.432,0.167,0.315,-0.698,-0.621,0.22,0.422,-0.423,-0.771,-0.619,-0.458,-0.502,-0.394,0.139,0.267,0.794,0.528,-0.025,0.774,-0.034,0.631,0.001,0.001,0.001,0.001,0.408,0.548,0.337,0.106,0.001,0.001,0.067,0.001,0.026,0.454,0.46,0.453,0.098,0.001,0.001,0.001,0.001,0.009,0.127,0.574,0.802,0.143,0.62,0.001,0.001,0.001,0.001,0.005,0.504,0.663,0.421,0.355,0.004,0.617,0.705,1.288,0.733,0.325,0.092,0.485,0.004,-0.237,-0.707,0.215,-0.631,1.122,0.779,0.048,0.001,0.001,0,0,0,0.875,0.695,0.571,0,0,0.001,0.001,0,0,0.054,0.794,0.23,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,11.448,5.186
05:58.8,8372,0.451,0.605,-0.494,-0.432,0.165,0.316,-0.697,-0.622,0.218,0.421,-0.422,-0.773,-0.624,-0.46,-0.495,-0.392,0.136,0.269,0.795,0.527,-0.025,0.774,-0.042,0.631,0.001,0.001,0.001,0.001,0.309,0.482,0.322,0.098,0.001,0.001,0.059,0.001,0.012,0.361,0.449,0.449,0.092,0.001,0.001,0.001,0.001,0.007,0.07,0.565,0.799,0.142,0.625,0.001,0.001,0.001,0.001,0.002,0.504,0.664,0.414,0.344,0.002,0.634,0.72,1.297,0.746,0.338,0.094,0.515,0.004,-0.237,-0.707,0.215,-0.631,1.122,0.779,0.048,0.001,0.001,0,0,0,0.875,0.695,0.571,0,0,0.001,0.001,0,0,0.054,0.794,0.23,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,11.134,5.186
