"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
86.65,0,,9.01366,-3.46617,0.971699,-7.93242,-8.38832,-20.4183,24.8441,-0.200141,16.7423,2.99169,-1.80025,-11.5283,8.00661,5.97244,-0.334523,-0.334523,0.351539,-0.351539,-3.80732,3.80732,-0.740236,-1.94568,0.0150454,0.0131691,-3.65038,-9.93593,153.274,0.310324,0.372886,161.824,9.02753,2.70614,161.606,-15.7634,-1.68063,153.114,0.738178,0.0630463,133.057,-0.073221,8.88124,133.09,0.123931,10.9081,139.525,1.91539,-0.348778,19.5396,-77.1475,50.2876,147.961,291.993,18.0618,449.684,361.822,27.3126,16.1238,-4.85179,-38.0276,-19.0512,33.2187,-54.1783,13.2,53.6799,-29.7974,-11.1334,-14.5943,-5.4261,-0.331757,-0.536915,-0.405067,-0.723066,-0.143807,-0.663492,-0.724427,-0.0539597,-0.652644,0.104373,-0.00335703,0.876246,0.358249,-0.708746,0.285855,0.112191,-0.724175,0.104134,-0.00299094,-0.20082,0.804136
86.66,0,,9.9095,-3.48364,0.983749,-7.90918,-7.93794,-20.3821,26.6333,-0.175679,17.8653,3.08179,-2.53571,-11.6242,7.33608,5.98715,-0.334523,-0.334523,0.401823,-0.401823,-3.79808,3.79808,-0.989818,-1.97866,0.681342,0,-3.81327,-9.88055,153.219,0.307239,0.42321,161.346,9.92326,2.82475,161.09,-16.6504,-1.71963,153.229,0.986891,0.747418,133.035,-0.0887805,8.91353,133.063,0.0842095,11.0087,139.531,1.94944,-0.339222,0.48849,-48.3284,48.8266,124.508,255.83,29.3088,475.094,409.654,46.4004,32.2476,-20.4619,-2.08943,-33.1973,48.8542,-49.3001,-10.2428,105.957,16.6031,-16.0528,-7.42515,-4.4087,-0.331184,-0.537243,-0.404977,-0.721329,-0.145938,-0.666335,-0.724413,-0.0519444,-0.650007,0.0991882,-0.00708051,0.876458,0.358283,-0.708937,0.285528,0.112922,-0.724471,0.103705,-0.00329614,-0.20082,0.804135
86.67,0,,10.8902,-3.50625,1.02045,-7.89862,-7.51994,-20.3305,28.5524,-0.169008,19.0591,3.14839,-3.2867,-11.7248,6.66233,5.99635,-0.340098,-0.340098,0.451205,-0.451205,-3.78885,3.78885,-1.27627,-2.00944,1.40137,-0.0175588,-4.00579,-9.81267,153.147,0.309398,0.472869,160.896,10.9052,2.97256,160.584,-17.5794,-1.716,153.366,1.27142,1.49118,133.018,-0.102509,8.95734,133.046,0.0651432,11.1194,139.542,1.98136,-0.324889,-31.2401,-19.0272,34.1863,122.053,224.598,65.4324,421.4,458.974,75.1873,-1.51161,-62.4404,56.8325,-2.45257,64.935,-54.6964,-0.985712,124.49,30.7671,1.03566,-2.5604,-4.4087,-0.330586,-0.53763,-0.40481,-0.719179,-0.148695,-0.669431,-0.72415,-0.0495625,-0.647487,0.0934489,-0.0110478,0.876625,0.358368,-0.709167,0.285242,0.113532,-0.724893,0.103277,-0.00360129,-0.200878,0.804124
86.68,0,,11.9479,-3.53502,1.09111,-7.8965,-7.192,-20.2616,30.5726,-0.173455,20.283,3.20063,-3.96169,-11.8096,6.05735,5.97336,-0.350593,-0.350593,0.491117,-0.491117,-3.77756,3.77756,-1.56839,-2.04022,2.05692,-0.04975,-4.20324,-9.76622,153.087,0.317727,0.513217,160.544,11.9648,3.16112,160.161,-18.5302,-1.70331,153.515,1.5639,2.1719,133.024,-0.118984,9,133.052,0.0508435,11.2302,139.536,2.01116,-0.296222,-45.4063,34.6793,21.4837,107.441,183.131,69.3384,311.546,471.198,88.8437,-25.8652,-90.2854,91.517,4.37958,84.9663,-52.2357,24.8999,87.8666,-3.40877,0.517831,-10.7537,4.74783,-0.330097,-0.537995,-0.404626,-0.716629,-0.151859,-0.672805,-0.723854,-0.0465113,-0.645054,0.0879527,-0.0145265,0.876658,0.358426,-0.709404,0.284934,0.113957,-0.725369,0.102726,-0.00390627,-0.201051,0.804143
86.69,0,,13.0546,-3.58949,1.19025,-7.9227,-6.98652,-20.1738,32.6413,-0.184574,21.4396,3.26592,-4.49123,-11.8945,5.57379,5.91728,-0.368959,-0.368959,0.505548,-0.505548,-3.76628,3.76628,-1.79812,-2.08199,2.55987,-0.0673089,-4.39082,-9.72692,153.043,0.334693,0.528514,160.336,13.0774,3.37705,159.865,-19.4732,-1.70875,153.668,1.79272,2.69637,133.062,-0.153764,9.05188,133.096,0.0285995,11.3235,139.542,2.05159,-0.284278,-58.107,83.4899,-4.39824,85.4614,148.462,49.3097,197.76,440.904,109.871,-88.8488,-158.21,104.472,-4.37958,91.3096,-42.0044,4.41428,72.2869,12.1952,-9.32096,0,-1.35652,-0.329845,-0.538287,-0.404371,-0.713838,-0.155219,-0.676299,-0.723694,-0.0427282,-0.642694,0.0836844,-0.017213,0.87652,0.358533,-0.709681,0.284495,0.114144,-0.725759,0.101997,-0.00427262,-0.201058,0.804169
86.7,0,,14.1998,-3.6419,1.28117,-7.94678,-6.95837,-20.1084,34.7056,-0.217931,22.3488,3.29073,-4.71595,-11.9542,5.31804,5.86119,-0.386341,-0.386341,0.507127,-0.507127,-3.75192,3.75192,-1.80379,-2.10837,2.73826,-0.0921839,-4.51916,-9.7162,153.01,0.352276,0.531396,160.319,14.2196,3.61488,159.771,-20.3789,-1.77224,153.778,1.79869,2.87911,133.095,-0.187629,9.0882,133.134,0.0270106,11.4051,139.531,2.07713,-0.262778,-60.5495,121.581,-19.0385,57.1584,107.891,41.9964,99.5843,394.029,110.337,-243.2,-89.4416,68.5333,0.963509,98.1536,-33.6726,9.25712,75.1666,-20.9816,-5.95506,-3.84059,13.2261,-0.329736,-0.538492,-0.404144,-0.710975,-0.158517,-0.679784,-0.723899,-0.0380261,-0.640401,0.0827059,-0.0185554,0.876195,0.358532,-0.709924,0.284006,0.114203,-0.726175,0.101446,-0.00451675,-0.201178,0.804225
86.71,0,,15.3488,-3.71589,1.34252,-7.98058,-7.0977,-20.0619,36.7171,-0.273526,22.7931,3.32599,-4.75272,-12.006,5.36855,5.80511,-0.402083,-0.402083,0.488411,-0.488411,-3.73653,3.73653,-1.38688,-2.14355,2.71462,-0.130228,-4.51669,-9.71799,152.999,0.36955,0.513661,160.495,15.3617,3.84967,159.892,-21.2254,-1.92098,153.778,1.38085,2.82429,133.134,-0.24346,9.12279,133.184,0.0254217,11.4867,139.536,2.11331,-0.231722,-37.5905,135.268,-44.9205,53.7203,26.8233,29.7798,3.93173,320.261,94.2751,-381.764,17.5086,143.753,-12.7008,96.7069,-16.6204,21.9857,102.56,-20.5114,-2.33024,-8.70535,-15.2609,-0.329859,-0.538553,-0.403961,-0.708276,-0.16181,-0.682946,-0.724608,-0.0324734,-0.638114,0.0859405,-0.0202644,0.875946,0.358486,-0.710197,0.283224,0.114203,-0.7266,0.100835,-0.00488295,-0.201361,0.804221
86.72,0,,16.4953,-3.78268,1.37648,-8.03254,-7.41438,-20.012,38.645,-0.331344,22.6214,3.35341,-4.42667,-12.0532,6.02618,5.71961,-0.407331,-0.407331,0.445794,-0.445794,-3.71909,3.71909,-0.391389,-2.17872,2.32774,-0.15364,-4.09711,-9.75015,153.005,0.377571,0.471317,160.874,16.4854,4.09054,160.244,-22.0034,-2.17675,153.383,0.389981,2.35555,133.188,-0.302952,9.15104,133.249,0.022244,11.5523,139.531,2.14736,-0.215,-12.7007,124.994,-65.9121,71.7704,-58.5779,23.436,-44.9508,241.179,59.5912,-346.661,167.914,228.166,-18.5694,77.1207,-10.2745,10.2428,117.697,-45.9009,-5.43723,-8.19327,2.03479,-0.330163,-0.53843,-0.403777,-0.705784,-0.164986,-0.685763,-0.725922,-0.0261242,-0.635769,0.0954018,-0.0216073,0.876744,0.358232,-0.710544,0.28224,0.114018,-0.726956,0.100162,-0.00518816,-0.201423,0.804287
86.73,0,,17.6327,-3.84948,1.36498,-8.07521,-7.93372,-19.9138,40.4694,-0.420296,21.9176,3.37561,-3.87262,-12.072,7.23937,5.58078,-0.392572,-0.392572,0.408588,-0.408588,-3.70062,3.70062,1.10326,-2.22269,1.68294,-0.196074,-3.34433,-9.7823,153.021,0.365232,0.432965,161.478,17.5696,4.36547,160.859,-22.7052,-2.5731,152.664,-1.1003,1.6191,133.304,-0.390817,9.18159,133.381,0.022244,11.6077,139.531,2.18993,-0.181555,17.0971,108.897,-70.8025,120.579,-136.732,30.2784,-51.2886,131.378,25.916,-502.525,87.3322,368.158,-21.9855,46.406,-3.8853,2.44285,103.003,-26.3592,-0.517831,-6.91307,3.05218,-0.330406,-0.538183,-0.403714,-0.703471,-0.168162,-0.688211,-0.727988,-0.0188604,-0.633259,0.109804,-0.0231328,0.878313,0.357869,-0.710977,0.2809,0.11341,-0.727339,0.0991882,-0.00561558,-0.201612,0.80431
86.74,0,,18.7586,-3.92347,1.32883,-8.11112,-8.629,-19.7933,42.2035,-0.527038,20.8751,3.39258,-3.24421,-12.0972,8.76526,5.40241,-0.36404,-0.36404,0.374088,-0.374088,-3.68215,3.68215,2.90422,-2.26446,0.926367,-0.222412,-2.47554,-9.82875,153.048,0.339012,0.396607,162.286,18.6107,4.69636,161.716,-23.3417,-3.10912,151.846,-2.90098,0.801327,133.452,-0.505225,9.21329,133.546,0.0127109,11.6558,139.531,2.23036,-0.164833,47.8487,90.8337,-74.2165,139.182,-203.155,28.8102,-30.2802,-8.82234,-54.7029,-602.123,85.0117,764.731,-2.93432,0,-2.93556,32.2285,52.277,-41.493,-10.6155,-10.7537,-8.8174,-0.330653,-0.537823,-0.403779,-0.701265,-0.171456,-0.69034,-0.730755,-0.0107428,-0.63053,0.126837,-0.0252697,0.879861,0.357444,-0.711469,0.279253,0.112555,-0.727699,0.0979665,-0.00598164,-0.201667,0.804347
86.75,0,,19.864,-4.00054,1.29213,-8.12042,-9.41998,-19.6642,43.8233,-0.644898,19.3186,3.40564,-2.4401,-12.1066,10.3148,5.21853,-0.325996,-0.325996,0.356951,-0.356951,-3.66266,3.66266,5.14762,-2.29524,0.0601816,-0.25314,-1.70795,-9.87519,153.076,0.302612,0.376877,163.214,19.6063,5.10329,162.705,-23.891,-3.72405,151.127,-5.14536,-0.0941125,133.611,-0.636108,9.24097,133.727,-0.00158886,11.6966,139.531,2.26016,-0.140944,72.2732,54.6708,-64.9433,149.926,-248.059,23.436,6.33772,-162.629,-134.313,-811.06,246.597,850.398,0.481754,-49.8002,-16.1024,33.6856,-26.36,-48.3399,-7.24964,-14.0822,-2.37392,-0.330776,-0.537458,-0.403963,-0.69896,-0.17506,-0.692306,-0.73387,-0.00250259,-0.627724,0.147407,-0.028871,0.880351,0.356843,-0.712038,0.277246,0.11164,-0.728008,0.0966852,-0.00628687,-0.20179,0.804354
86.76,0,,20.9166,-4.092,1.23735,-8.10816,-10.1279,-19.5626,45.3286,-0.778326,17.505,3.41609,-1.6221,-12.1145,11.6107,5.03925,-0.28828,-0.28828,0.360784,-0.360784,-3.64111,3.64111,7.5697,-2.32822,-0.730777,-0.283868,-1.15015,-9.94308,153.114,0.264978,0.378428,164.082,20.5476,5.50656,163.633,-24.3687,-4.34261,150.633,-7.56881,-0.884475,133.748,-0.777974,9.2721,133.892,-0.0127109,11.7345,139.525,2.29421,-0.117055,101.559,37.1272,-62.4981,141.085,-265.17,24.4056,33.6838,-276.894,-177.765,-804.678,607.317,838.697,-10.73,-93.7578,-30.2622,35.1428,-95.2504,-67.3821,-2.07132,-5.88891,-13.2261,-0.330822,-0.537129,-0.404311,-0.696743,-0.178962,-0.693935,-0.736906,0.00500508,-0.624902,0.16865,-0.0341206,0.879568,0.356157,-0.712679,0.274976,0.110783,-0.728302,0.095524,-0.00659201,-0.201911,0.804409
86.77,0,,21.9153,-4.17626,1.17382,-8.0524,-10.6627,-19.4989,46.7261,-0.891739,15.8127,3.44351,-1.39575,-12.1082,12.71,4.8995,-0.250564,-0.250564,0.404303,-0.404303,-3.61957,3.61957,9.79041,-2.3612,-0.861887,-0.316059,-0.63678,-10.0181,153.164,0.224568,0.41922,164.791,21.4371,5.8928,164.391,-24.7889,-4.8741,150.189,-9.79131,-0.972192,133.853,-0.911602,9.29861,134.012,-0.0349549,11.7549,139.514,2.32613,-0.0955555,115.726,26.3711,-68.3573,119.658,-260.238,-7.31336,-7.33532,-330.04,-178.23,-733.968,501,636.023,-2.45257,-123.026,-46.8826,7.32856,-104.037,-60.5351,-8.80313,-10.2416,7.80001,-0.330656,-0.536911,-0.404881,-0.694501,-0.183178,-0.695355,-0.73942,0.0112311,-0.622348,0.185067,-0.0433981,0.878887,0.35543,-0.713301,0.272722,0.110176,-0.728442,0.0946108,-0.00689714,-0.202031,0.804463
86.78,0,,22.8728,-4.2595,1.09932,-7.97551,-10.9386,-19.4783,48.0179,-0.994033,14.524,3.46963,-1.63436,-12.1098,13.4912,4.79652,-0.210553,-0.210553,0.472627,-0.472627,-3.59494,3.59494,11.5034,-2.38099,-0.507245,-0.342397,-0.180174,-10.1039,153.224,0.180457,0.484841,165.257,22.3033,6.20119,164.874,-25.1421,-5.24415,149.815,-11.5024,-0.54366,133.924,-1.03791,9.32974,134.106,-0.0619655,11.7826,139.514,2.34316,-0.0740555,112.795,14.6506,-62.006,116.711,-215.334,-32.7162,-65.9005,-301.235,-127.407,-447.771,72.3549,912.245,-2.45257,-146.952,-42.9541,6.34284,-119.617,-69.8211,-9.32096,-18.1788,-12.2087,-0.330405,-0.536717,-0.405666,-0.692334,-0.187747,-0.696484,-0.741082,0.0156261,-0.620346,0.195387,-0.0540198,0.878478,0.354808,-0.713888,0.270577,0.109808,-0.728553,0.0938159,-0.00708031,-0.202155,0.80447
86.79,0,,23.7969,-4.32321,1.00073,-7.87454,-10.9245,-19.4593,49.1733,-1.05852,13.4419,3.52709,-1.58125,-12.116,13.805,4.69907,-0.16267,-0.16267,0.576352,-0.576352,-3.5693,3.5693,12.8648,-2.40517,-0.429869,-0.371662,0.0740441,-10.1878,153.285,0.126474,0.585489,165.433,23.1534,6.40435,165.045,-25.3973,-5.46727,149.64,-12.8634,-0.412999,133.995,-1.15232,9.36837,134.188,-0.11122,11.8132,139.514,2.36657,-0.0525555,95.209,8.79036,-59.0841,117.694,-154.813,-56.1522,-89.3735,-207.484,-68.3592,-216.831,309.671,677.811,11.7373,-169.933,-22.4484,9.25712,-131.8,-66.4123,-6.7318,-16.1305,0,-0.329914,-0.53659,-0.406639,-0.690215,-0.192269,-0.697478,-0.742045,0.0177622,-0.618809,0.204535,-0.061098,0.877407,0.35427,-0.71446,0.268632,0.109622,-0.728595,0.0929589,-0.00732452,-0.202279,0.804476
